clipping_fraction,cumulative_runtime_seconds,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_max,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate_end,learning_rate_start,microbatches_seen,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,train_loss_max,train_loss_mean,train_loss_min
1.0,1370.9588810760179,74,17.618775719998666,1049.00146484375,1202.0,1.0000001192092896,0.9999999332995642,527.6485595703125,80.42896398476192,0.0009866666666666667,0.0009736507936507937,12432,168,0,3108,42,179.92959785461426,21.43539868412717,0.9829477444291115
1.0,1388.5611110150203,75,17.602229939002427,1049.00146484375,1202.0,1.0000001192092896,0.9999999276229313,1153.14599609375,99.03791796593438,0.001,0.000986984126984127,12600,168,0,3150,42,225.80083490908146,22.842575588884454,1.1129903048276901
1.0,1406.1746843690198,76,17.613573353999527,1049.00146484375,1202.0,1.0000001192092896,0.9999999403953552,2311.839111328125,133.8219174941381,0.0009999980523993305,0.0009999999988959173,12768,168,0,3192,42,332.94352102279663,25.233544860611715,0.5998407006263733
1.0,1423.6161837480213,77,17.44149937900147,1049.00146484375,1202.0,1.0000001192092896,0.999999938976197,1771.0111083984375,110.07526327314831,0.0009999922096125098,0.0009999979585524235,12936,168,0,3234,42,274.70331962406635,23.039658941616793,0.333974389359355
1.0,1441.029654283022,78,17.41347053500067,1049.00146484375,1202.0,1.0,0.9999999290420896,1083.7996826171875,90.78109706867309,0.000999982471685101,0.00099999202302351,13104,168,0,3276,42,214.93037331104279,21.499616454133676,0.46199640817940235
1.0,1458.4744392910216,79,17.4447850079996,1049.00146484375,1202.0,1.0,0.9999999120121911,578.904296875,75.96771190280006,0.0009999688386930427,0.000999982192355464,13272,168,0,3318,42,165.64891270548105,19.955586922754133,0.53510407730937
1.0,1476.2408912590217,80,17.766451968000183,1049.00146484375,1202.0,1.0,0.9999999205271403,874.5496826171875,96.25140550023033,0.0009999513107426476,0.0009999684666249463,13440,168,0,3360,42,174.44480325095356,21.248380599720846,0.2939558308571577
1.0,1493.6969505600246,81,17.456059301002824,1049.00146484375,1202.0,1.0,0.9999998949822926,1442.0,95.03331752050491,0.0009999298879706019,0.0009999508459389934,13608,168,0,3402,42,241.00177910923958,21.441181947920647,0.2737370803952217
1.0,1511.4183662300238,82,17.72141566999926,1049.00146484375,1202.0,1.0,0.9999999162696657,957.9295043945312,84.61941650367919,0.000999904570543965,0.0009999293304350147,13776,168,0,3444,42,172.5277305394411,20.103891907902877,0.9030978120863438
1.0,1528.849026947024,83,17.430660717000137,1049.00146484375,1202.0,1.0000001192092896,0.9999999162696657,769.2412109375,82.9298085485186,0.000999875358660167,0.0009999039202807922,13944,168,0,3486,42,148.56314706802368,19.094917091718386,1.0368874594569206
