absolute_residual_error,model,radial_absolute_error,radial_skill,residual_cosine,residual_l2,shell_absolute_error,shell_skill,source_snapshot,state_l2,target_snapshot
0.6657938552511901,Differential LocalNO,0.176204317907157,-0.01450740583893495,0.7665798584392733,0.8846161889235831,0.013340786452247556,-0.008380877955202815,181,0.18141295520028392,182
0.6143958024440326,Index-space DISCO3D LocalNO,0.1479934562824452,0.03110058046150288,0.7863164499858555,0.8542051381354703,0.07613256120777868,0.00974731727761824,181,0.1749147183124066,182
0.6032313703519183,Anisotropic spherical DISCO3D LocalNO,0.14662629329260923,0.22569244496049867,0.8049470700646615,0.859057785488663,0.005012744848023541,0.1471865194831664,181,0.1745126844280309,182
0.9382563852945779,Persistence,0.03382532127334482,4.0157783587346785e-07,0.0,1.0,0.020005232191939663,-4.496123705566291e-06,182,0.22901800143422046,183
0.885092012083897,FNO,0.06295758560390043,-0.23351625034732937,0.6453915083115496,0.9650542520211268,0.028836106282290004,0.06297805381466515,182,0.21384368876338805,183
0.7214722565456086,3D CNN/U-Net,0.07696032699732921,0.244125142179478,0.7578348551683025,0.8679289490580817,0.013071801141113814,0.7759778299249245,182,0.19009328848057971,183
0.7156322284294431,Differential LocalNO,0.026940018978351268,0.17502150240311976,0.7522012998868816,0.8801118737180267,0.011091729410624813,0.10027734580680514,182,0.19558769091453676,183
0.6684689134190788,Index-space DISCO3D LocalNO,0.03562116327237911,-0.05309030454084529,0.7651758497550549,0.8508819874997249,0.05513832040468504,-0.07015531182027113,182,0.18831699733153517,183
0.6706344221618185,Anisotropic spherical DISCO3D LocalNO,0.026836056465462697,-0.0034506758965233697,0.762065987323927,0.8691179340638774,0.002627079418191648,0.2657038524395101,182,0.19195906443964678,183
1.0002217409867602,Persistence,0.11697421015207715,5.541790736307561e-07,0.0,1.0,0.016749174555541202,-6.804016024819504e-06,183,0.24172636055737354,184
0.926034025689696,FNO,0.15758527743795053,-0.34201992343729715,0.6758468049238124,0.9578681201700492,0.06296634874514984,-0.10039504515728126,183,0.2184129374961391,184
0.8415003817813766,3D CNN/U-Net,0.048810357877659215,0.25520772048208207,0.7434975548704033,0.8966153574482902,0.08362411694938596,-3.992764607707299,183,0.2086974711619293,184
0.7522498409032445,Differential LocalNO,0.12123057313767124,0.2747133457130956,0.762397445342298,0.8710376624078304,0.02663283217622732,0.11420588857069114,183,0.20377734588879087,184
0.7494408082142645,Index-space DISCO3D LocalNO,0.11588920795751219,0.009277624754359115,0.7392585343782355,0.864747182099718,0.047940963968954135,-0.04310679390923933,183,0.20259633639431376,184
0.732152054034632,Anisotropic spherical DISCO3D LocalNO,0.12165286996965038,0.027086136794521876,0.7576490543141171,0.8683549825383048,0.0018381379456839763,0.820466043693237,183,0.20025960478698784,184
1.0288291867952977,Persistence,0.07869804137752133,-2.6116829365818717e-07,0.0,1.0,0.0037684620834122873,3.956715434183522e-07,184,0.23237289117552734,185
1.0527772757149398,FNO,0.1467350089315119,-0.23295735708764664,0.6134845979426454,1.0205137161481626,0.07355168323694836,0.22968620557857622,184,0.22086788579486383,185
1.0270014691807756,3D CNN/U-Net,0.03901798315396231,0.13269453441760648,0.6668915632032364,0.9674580442188858,0.4869098873351356,-4.829915825830467,184,0.222070884146132,185
0.9376218428078857,Differential LocalNO,0.08531073021016969,0.12628899648203895,0.6406126067787457,0.9464421215865821,0.014047173474901644,-0.22256754241930587,184,0.21832700949230033,185
0.9686163507951677,Index-space DISCO3D LocalNO,0.09516434572317445,-0.20923066502085352,0.628296922060774,0.9595614424262491,0.019190948085285632,-0.246827276537257,184,0.22112813786801602,185
0.9521050097081025,Anisotropic spherical DISCO3D LocalNO,0.09464569215125465,-0.19849770980633674,0.6346653217187057,0.979040259667788,0.022181189819118364,-0.7126111828485429,184,0.2198526143236162,185
1.3109631766331715,Persistence,0.0789227338659099,4.7309645700988057e-07,0.0,1.0,0.01052301490738338,-6.090976317318919e-06,185,0.2558304578873645,186
1.3097092543307223,FNO,0.1507066530491527,-0.9095418650454805,0.6189469046670241,1.0167850265332392,0.1219256406821608,-1.3397434441485516,185,0.2377897471294666,186
