channel,dynamic_span,ground_truth_available,model,oracle_available,profile,profile_length,retention_vs_canonical_initial_dynamic_span,retention_vs_canonical_initial_dynamic_span_undefined,retention_vs_canonical_initial_std,retention_vs_canonical_initial_std_undefined,retention_vs_canonical_initial_variance,retention_vs_canonical_initial_variance_undefined,std,step,variance
press,0.0013322012187156895,False,fno_full,False,"[0.0017824379341101482,0.001565911793552477,0.0012867053627436675,0.00102258850098913,0.0008007972490415849,0.0007845446305658754,0.0009083082454282021,0.0008822237427024149,0.0006967873386454215,0.0006239964279375343,0.0006111480093311528,0.000603367904473906,0.0006357057498518337,0.0006278622712883042,0.0005902177934549169,0.0005915831928338111,0.0008941391939820686,0.0009359644062734152,0.0008908781385069675,0.0008560386782299201,0.0008050053780198629,0.0007281477319320828,0.0007085805513908916,0.0007132865251855414,0.000748316646931535,0.0008186917010464256,0.0008596547488290973,0.0008484780786968127,0.0008876683279707143,0.0010529424008715038,0.0012852586357509077,0.0013201920362295727,0.0009998801485981978,0.0009106040381596792,0.0008267992388137912,0.0007834897153298215,0.0007229191687603276,0.0007515664719965898,0.000738708616225825,0.0006393620994180615,0.0004639506553760775,0.00045023671539445864,0.0004768651659954326,0.0004959257352403768,0.0005335790632803317,0.0005928949743203571,0.0006597606779124021,0.0007454830725328598,0.0009305864656341534,0.0009268839241176607,0.0008210025654682429,0.0007893570841090991,0.0007709806659264018,0.0007449313073883967,0.0007429671490750689,0.0007727288489212114,0.0009087144291246574,0.0008842587223956144,0.0008697768938650263,0.000843458427400634,0.0009907779961135788,0.0013447559957245891,0.0015556359065873604,0.0016869412774475068]",64,0.09545913154972363,False,0.08412107153075074,False,0.007076354675481683,False,0.0002790903476581199,75,7.789142215593024e-08
vel1,0.19485582185916428,False,fno_full,False,"[0.4152419407855632,0.444562287775625,0.4636244224184338,0.4695169928345422,0.4458948198807775,0.4311830829246901,0.42693994454020867,0.4084303410127177,0.3834716937326448,0.3424050089670345,0.32745244472789636,0.3136611386544246,0.3218468805280281,0.3512179284480226,0.37623759166308446,0.3901430472469656,0.41726320322050015,0.4035794323172013,0.377430534146697,0.3588413870202203,0.3640710786985437,0.3901293778180843,0.42142884106579004,0.4294573066290468,0.4294519397262775,0.4194151413648797,0.4046584282259573,0.36027369981093216,0.32397740807755326,0.2922134799264313,0.2982284426980186,0.3361734401914873,0.37245114975667093,0.424702431240803,0.43892459730523115,0.44521292639910826,0.43829793568511377,0.44282691024272935,0.4292523518597591,0.401822963176528,0.3534951177207404,0.3182223975290981,0.312046995948549,0.3205559001507936,0.3597954069136904,0.38217757741585956,0.39156312400155,0.4015483844814298,0.40911520809459034,0.39450941516042803,0.3693377907802642,0.35195926141386735,0.3558278511973185,0.3786531611258397,0.4081582329708908,0.43462789704062743,0.4043696338085283,0.3990339624469925,0.36446571360283997,0.31870796684597735,0.289343466374703,0.2746611709753779,0.2859374181662133,0.34373519285873044]",64,0.2512471113159143,False,0.2939738478259793,False,0.08642062320561203,False,0.04826938458101863,75,0.002329933487830279
vel2,0.005455023554773231,False,fno_full,False,"[0.010070853410719671,0.007782343818050208,0.0069812153761645845,0.006764619487377388,0.006834756361570271,0.007506090394613807,0.007868256036815069,0.00797955220408042,0.00842575679612878,0.009362815140327996,0.009719030280944896,0.00870566807033768,0.009003526584248078,0.009250278262015854,0.009194596767635232,0.008250111176064223,0.008844664142366399,0.010429229463062129,0.009098991526393263,0.008110303368844107,0.007527704639706201,0.00688005885113796,0.005802018533870523,0.006221015188870638,0.007420830324008421,0.008750830947423793,0.009398783124936472,0.009109005052309271,0.008681123641933297,0.008990112099546366,0.010829162319572205,0.010938604349472136,0.0105495171100074,0.008815369181956356,0.0075772045281490286,0.007169288219827763,0.0069143797511372895,0.006999326025649566,0.007323143410502553,0.008149445643468312,0.00784677981022952,0.0073647663232980776,0.007821981988593851,0.00794089532477571,0.007512764561560914,0.007408144436755748,0.007522340706078268,0.006834070175870011,0.008990662094362278,0.010809403374466342,0.009774602974054858,0.008720818033710387,0.007732726956163116,0.0079142115840245,0.006948214143267961,0.007210649492259691,0.008618894317976356,0.010110575168653213,0.011257042088643754,0.010558761445366827,0.009263293645574322,0.009884166877780487,0.011064981088045656,0.010924028202204283]",64,8.496056585288452,False,11.36945009917906,False,129.26439555772276,False,0.0013349184394290667,75,1.782007239927735e-06
vel3,0.04129218804609991,False,fno_full,False,"[0.04353150037633213,0.046886818947086795,0.05471305178247121,0.06432089562838428,0.06523546521236767,0.063080657015405,0.06426256298800581,0.06339433756892277,0.061221472100669416,0.05756821367890552,0.045455121049258196,0.0394278009671325,0.03575159111545645,0.034158614340583426,0.031145590061726125,0.03386358194904915,0.03874213944618532,0.04504804284749753,0.048493367154037514,0.0507312945210856,0.05066919846495921,0.048706263364806546,0.04788652239659541,0.04437088887311802,0.04595925299202008,0.051703852734362954,0.039835820062990024,0.038685935808246086,0.038935444831054156,0.037974799231562884,0.037139446777302965,0.03894220687669758,0.04077713958923823,0.044893683396082906,0.04650301996582584,0.0483834456307477,0.055281997570602925,0.060581698946919005,0.06329893498514139,0.06283988219001913,0.060076563782331505,0.05770848166292808,0.04972320378385575,0.045697163002273555,0.04037210639467048,0.035232189650685086,0.031789226375849466,0.03499763115598853,0.03930966058055674,0.042657397041580225,0.045843780317397886,0.046770795964334866,0.046893246642298436,0.04525588725431362,0.04311786120388206,0.04178581336333309,0.023943277166267762,0.02691006500384674,0.02768687424577365,0.027481591108937664,0.029808825831423746,0.029185161551197325,0.02905804363177822,0.030399988176668558]",64,0.4034388613242691,False,0.34891915978680277,False,0.1217445800663284,False,0.01085574918880776,75,0.00011784729045030037
Bcc1,0.09458424138975666,False,fno_full,False,"[0.02194007375192264,0.028399995425235858,0.035154966721832714,0.03769119243369223,0.03479487743298826,0.02761481373845953,0.016980148361952274,0.005647406786259523,-8.663056295521443e-05,-0.004078327461584763,-0.0019396553388180138,0.002796794317596607,0.004918970486954777,0.007271648724221709,0.013953812826829282,0.022893106631915332,0.04096042234540587,0.05824178910757638,0.07421205094458116,0.08496029944128836,0.08648312807189029,0.07294795271330068,0.04745245307056001,0.02327305261749224,0.01421790924997901,0.011702946906522849,0.014774003714957296,0.01549906354715791,0.014725892755979686,0.016260959700717947,0.019789588749915765,0.02543018084563009,0.030363396099701845,0.037040962623407836,0.044093537515397685,0.04698965532962518,0.044875089161056536,0.03890987500008869,0.029692954364660906,0.0195442542521617,0.00938114079954211,0.004172857640391214,0.004597875581100919,0.007086626566281784,0.008326384338213089,0.010328170499623646,0.017602588667433805,0.0286401261283169,0.03949321393070804,0.05788917315262765,0.07623395259397547,0.08610680258268921,0.08113161383751333,0.06096014119095994,0.032113248397116045,0.006524610586691182,-0.008101113317866365,-0.001592339810701773,0.0030918656200853434,0.003187026959497352,0.0023511777622964303,0.003526773755357482,0.008130799782392728,0.013493515720501392]",64,21.331128009015117,False,19.99156830028788,False,399.6628031050752,False,0.02470766685804601,100,0.0006104688015681851
Bcc2,0.008430869189983703,False,fno_full,False,"[-0.003248966343001314,-0.003968930466399456,-0.004620978671816545,-0.00492337689540534,-0.0047919742819146904,-0.004542314641469147,-0.0043068554250922375,-0.0042379306453028676,-0.00723113462458258,-0.006213180133803675,-0.0036737820326457893,-0.0027916152067746225,-0.0022780368478976243,-0.002104913254484586,-0.002226014092848061,-0.002781434369172331,-0.0037713428074210853,-0.005750996437207022,-0.00858193553061426,-0.009426861055644054,-0.009171634287291397,-0.007425183120467693,-0.004661313895802266,-0.004403172895166563,-0.003437120981686803,-0.0025452497618800862,-0.0019510124364536807,-0.0016274523241008865,-0.0015032763593234577,-0.001700469689509987,-0.0021804295504175286,-0.0027735510766042637,-0.0033961549777075106,-0.003662087135268166,-0.003691272914529975,-0.0038162467332369943,-0.003819015764960909,-0.00376963161292565,-0.003814987543549364,-0.004046763590253022,-0.0039669801432538065,-0.003841082096151638,-0.0032884715778038753,-0.0027471308134821015,-0.0023162555146001296,-0.0019898043178514513,-0.0020444184853545266,-0.0025246922182518006,-0.002998687180287618,-0.0037315197162453018,-0.005072410561284713,-0.006051198225129895,-0.0051396887424672855,-0.0034608351220981604,-0.0026877155283919762,-0.0022968630605575413,-0.0013944288592604437,-0.001383209688036402,-0.0011739240795733963,-0.0010094212019526871,-0.0009959918656603506,-0.0011467855738089838,-0.0015401968101631525,-0.0020840962703729815]",64,0.12412533184277658,False,0.0892101856817749,False,0.007958457229376754,False,0.0018843530074292472,100,3.5507862566076484e-06
Bcc3,0.002319464162797588,False,fno_full,False,"[-0.00025675666331403946,-0.0002653526234430714,-0.0005005058407254737,-0.0005794491951105485,-0.00017941304781743384,9.238905436248501e-05,0.0002642551473206467,0.00040694143678932093,0.0006012306929790157,0.0008514081891227709,0.0007766267894155909,0.0008050838437498875,0.0003441909194684123,-0.00033535982691335064,-0.0005933326197078426,-0.0007530768821907563,-0.0006628176804071018,-0.0005211940231166778,-0.00029400597003748086,-2.2287706498147486e-05,0.0003147199112607524,0.0004721169051151201,0.0004905001015496069,0.00035524763544581006,0.00011433445948449972,8.589266761283021e-05,-0.00046021736580881267,-0.0007191100302064157,-0.0008825714679261409,-0.0008174384225778653,-0.0004866719076210835,-0.0003835186188890227,-0.00046564176856370154,-0.0005528011274487099,-0.0007405302154541715,-0.0007911371915803045,-0.0006298057870566254,-0.0002597248656588391,-1.6886601653443023e-05,-1.818058165881098e-05,7.46878369763948e-05,0.0005374591390712169,0.0005718867439774011,0.0005165049001978339,-3.2882247482657334e-05,-0.00045166871111240736,-0.0006175731466417922,-0.0006705013608518939,-0.0005561054675777832,-0.00040368020903980284,-0.0001957911834238324,0.0001181282035848108,0.0003619328016570833,0.0005839989967171277,0.0008161811489504345,0.0011038832668293086,0.0014368926948714472,0.0007066512429432237,-0.00020650144305189855,-0.0005086496753108349,-0.0007143342172075684,-0.0007142049990536137,-0.0003643210126567098,-0.0003324415980685558]",64,10.956216795521474,False,11.590437164398217,False,134.33823366186343,False,0.0005482170969163166,100,3.005419853513541e-07
rho,0.012652757938079517,False,fno_full,False,"[0.008116529146384721,0.007441898669078739,0.004950213265555448,0.004671193652271199,0.005445865103588687,0.0062724926140802495,0.007763543559221375,0.009659832694996595,0.00705375405111397,0.005971055100692624,0.004719284197403084,0.00440462945380915,0.005105444885700194,0.006715966611994695,0.009166270554038292,0.011385700934763321,0.015025244475760147,0.011460144641940673,0.006394913682665759,0.005110828867586292,0.00424291826037404,0.0034140397013011636,0.002587894290837056,0.0023816645262755287,0.002712688194513646,0.0033706765106273906,0.003839522001221951,0.004695364788787515,0.0071613827210974534,0.007225679546262853,0.0060870521781701825,0.0055278376009333385,0.00538911128624342,0.005268684610165053,0.004421696364076411,0.0043821492312901,0.0052546806303155336,0.00596005301164837,0.006871799410539836,0.006734551954131973,0.005401104820649927,0.0035696029388283534,0.00260795515627521,0.0023724865376806292,0.003082295577359062,0.004509354050021841,0.007012407915681251,0.008991126586245457,0.0072931426918749764,0.0057353463474640876,0.004211729755830618,0.004160145569279905,0.004046598115529321,0.0033412811839568235,0.002949216378191011,0.0027201258925231286,0.004455278848453759,0.004931684409140047,0.004936666270882739,0.005986294888934651,0.008949075805485762,0.008451487244915512,0.007361953415937705,0.00720036998061957]",64,0.02112248876546377,False,0.019291002070758446,False,0.00037214276089400666,False,0.002383564113273816,100,5.6813778820867925e-06
press,0.0010298122594023518,False,fno_full,False,"[0.001422039368973671,0.0013797194583409222,0.0012013258772158864,0.0010309249874274062,0.0009660287152439828,0.0009088677042212723,0.0008100081310011831,0.0007017962911533004,0.0006466229745818453,0.0006349473726352528,0.0006563104177654822,0.0007106088813069178,0.0007664757272709544,0.0007955372178312103,0.0008873875326594893,0.0011207704410665098,0.0010687306043372091,0.0009900616794175088,0.0009181832268666534,0.0008600475405823316,0.0007944336449228206,0.0007630013216295417,0.0007204820271482504,0.0006745543299944146,0.0007764965468410878,0.0007867405075763223,0.000769506929582775,0.000855265331417332,0.0010234005314968542,0.0012484324256218926,0.001313829828570201,0.0012214901822864555,0.0009116353317351056,0.0008316495454003814,0.00074114175409834,0.0006917424337178346,0.0007019899224776083,0.000671599795266431,0.0005903319675635288,0.0005184540425098305,0.0004320162484319212,0.0004018631590578803,0.00039222710957131923,0.00041355156088718203,0.0004559301277906602,0.0004861644009741539,0.0005628514364808268,0.000766564313563256,0.0007823611816213383,0.0007600408421695182,0.0007319403108341227,0.0007171351279406935,0.0007224222266137836,0.000731476771277384,0.0007350552990139647,0.0007081593050770607,0.0007656410283582993,0.000851164279626726,0.0008814410942192819,0.0009618648862574908,0.0011753228329005605,0.00137895965757584,0.0014210095853198768,0.0013989681954702515]",64,0.07379139319252258,False,0.07795531283442336,False,0.006077030799112812,False,0.0002586340730669785,100,6.689158375121519e-08
vel1,0.2385648754898284,False,fno_full,False,"[0.4535862166849256,0.47593416829113266,0.48368635143197025,0.4660139082116075,0.4589149592720787,0.44484125261806184,0.41660075306208455,0.3763215638118709,0.3616969720387715,0.3276044278045447,0.31419638189800025,0.31152264356387604,0.3342535518204386,0.36786010948344483,0.3949118908494711,0.40780561080464395,0.40422265833876736,0.38662150355958147,0.38020287222389015,0.3986712721634831,0.4332700871345878,0.4556881455719122,0.4531551479085465,0.4377118090960721,0.419344178702886,0.3889961149507144,0.34725910640190705,0.31205850673359237,0.28237812050792854,0.3031563460299367,0.3457762272664695,0.3985372447186819,0.4269427066174103,0.4388931992889411,0.44151280960431905,0.45099842760464526,0.4430154864821816,0.4245636230079981,0.39855496005839086,0.36760673299068003,0.33151121847004106,0.3114810449478682,0.3120682157968986,0.3275089000908338,0.35570311554693035,0.36463129930052673,0.37568890350303263,0.38101463988823525,0.3697670372312132,0.3547496435821813,0.35684899542866333,0.38116891011486587,0.4117180627381458,0.43453291480545886,0.4432537048669474,0.43491732948677964,0.38460875606688205,0.35035983689158456,0.3042713367485703,0.25804167745809536,0.24512147594214184,0.2784308713162318,0.3421219471383665,0.40487292604848335]",64,0.3076055683446913,False,0.3427317613167407,False,0.11746506021527535,False,0.05627524801090708,100,0.0031669035386891016
vel2,0.006920509012740439,False,fno_full,False,"[0.008729124398122678,0.00820874056936205,0.00879429148477584,0.008983991772860911,0.008785722278574326,0.008264810089187336,0.0075205873913404275,0.007440683569853501,0.008467791172128258,0.008953450973979926,0.008107596575661624,0.008721246306645725,0.009050749841350125,0.008243189086819314,0.007644781746204643,0.010781889802924383,0.010188180720669848,0.008996175607139278,0.007758943389115203,0.007567712710127239,0.005889805063038267,0.004968672177881217,0.005500725614282942,0.006890116079232733,0.008012172716384214,0.008953978326388778,0.008432360406764872,0.008223804189030903,0.008855136462017299,0.011021509110967997,0.011354408193934518,0.010490083876220524,0.008340832625322037,0.007281708176416046,0.007238076759165324,0.007229183121054916,0.007417445164563219,0.007353647996051649,0.0070374753801258905,0.007374840805077554,0.007937443922557463,0.007922234221084956,0.00716456923878539,0.007380759881883137,0.006913802339045816,0.00628528828397254,0.006107663646517381,0.009058098073083443,0.009602850080994646,0.008538750689076835,0.007529154753678935,0.007435195410842255,0.005675633081903442,0.0049614134377549135,0.005832382653352397,0.007215466983510055,0.009036170018351442,0.009537861359000033,0.009019286735231447,0.008912930532851249,0.009522861605908872,0.011403123366107604,0.011881922450495352,0.010840637951389454]",64,10.778511876414019,False,12.891804514477789,False,166.19862363950992,False,0.001513662262797909,100,2.291173445818486e-06
