axis,channel,demeaned,ground_truth_available,high_k_axis_anisotropy,high_k_energy,low_k_energy,mid_k_energy,model,oracle_available,parseval_relative_error,retention_vs_canonical_initial_high_k_energy,retention_vs_canonical_initial_high_k_energy_undefined,retention_vs_canonical_initial_low_k_energy,retention_vs_canonical_initial_low_k_energy_undefined,retention_vs_canonical_initial_mid_k_energy,retention_vs_canonical_initial_mid_k_energy_undefined,retention_vs_canonical_initial_total_nonzero_mode_energy,retention_vs_canonical_initial_total_nonzero_mode_energy_undefined,spectral_centroid,step,total_nonzero_mode_energy
r,Bcc3,True,False,16331.66360316886,0.02593531347426395,2.2306904050661283,0.04625175571735035,fno_plain,False,0.0,0.4543737392578803,False,0.6812213080203726,False,0.4861893142870655,False,0.8066955743695691,False,0.040529554139913264,75,1.9483610421572393
combined,Bcc3,False,False,16331.66360316886,0.043236196870873184,2.2529558370520957,0.0677315077567202,fno_plain,False,1.8786107165484484e-16,0.2933827203992211,False,0.736113302213994,False,0.30941552134087347,False,0.6720283838733039,False,0.050635524475427726,75,2.3028774742577425
combined,Bcc3,True,False,16331.66360316886,0.043236196870873184,2.191909769630149,0.06773150775672021,fno_plain,False,0.0,0.2933827203992211,False,0.7161972193193271,False,0.3094155213408735,False,0.6720283838733039,False,0.050635524475427726,75,2.3028774742577425
phi,rho,False,False,48299.35329636208,0.0011464622977562589,1677.4529859353715,0.000971417386677414,fno_plain,False,2.7109360474222345e-16,119621.71561667799,False,0.04332044871479331,False,9681.760723227211,False,1745.6937134216003,False,0.2081780206092209,75,0.0034125148614942485
phi,rho,True,False,48299.353296362075,0.0011464622977562589,1590.4543438830426,0.000971417386677414,fno_plain,False,0.0,119621.71561667799,False,0.045369449947464446,False,9681.760723227211,False,1745.6937134216003,False,0.2081780206092209,75,0.0034125148614942485
theta,rho,False,False,48299.35329636208,28.791330907053883,1552.5033975314611,96.16037537654094,fno_plain,False,2.7109360474222345e-16,0.08725824633325806,False,0.04470446645331526,False,0.026245632290467943,False,0.040131327847597605,False,0.05874352874114281,75,1246.2205690754001
theta,rho,True,False,48299.353296362075,28.79133090705389,1465.5047554791322,96.16037537654094,fno_plain,False,0.0,0.08725824633325807,False,0.04718028194621137,False,0.026245632290467943,False,0.0401313278475976,False,0.05874352874114281,75,1246.2205690754001
r,rho,False,False,48299.35329636208,55.373387560288606,1400.5439048821058,221.53781137266137,fno_plain,False,2.7109360474222345e-16,0.1741993767483216,False,0.03968362654311916,False,0.07120303226563582,False,0.06069001861879389,False,0.08309573010969289,75,1513.7326723176648
r,rho,True,False,48299.353296362075,55.3733875602886,1313.5452628297771,221.53781137266134,fno_plain,False,0.0,0.17419937674832153,False,0.041533194698366846,False,0.07120303226563582,False,0.06069001861879389,False,0.08309573010969287,75,1513.7326723176648
combined,rho,False,False,48299.35329636208,75.91393317238423,1346.2633444872893,255.277826155383,fno_plain,False,4.0664040711333516e-16,0.12255753508194099,False,0.042391595334944285,False,0.04023441318691381,False,0.04536951036215692,False,0.0907149419911784,75,1590.456461762727
combined,rho,True,False,48299.353296362075,75.91393317238423,1259.26470243496,255.277826155383,fno_plain,False,1.4296126986791602e-16,0.12255753508194099,False,0.04482733755498769,False,0.04023441318691381,False,0.045369510362156903,False,0.09071494199117841,75,1590.4564617627268
phi,press,False,False,21524.418180981716,1.289909800728207e-06,0.554496791334802,7.182949154133195e-07,fno_plain,False,2.0022099697008142e-16,20.621702285864753,False,0.026860277855908103,False,1.7617125689535778,False,0.6407968363012274,False,0.2181199054564755,75,3.2597529892127486e-06
phi,press,True,False,21524.418180981713,1.289909800728207e-06,0.48677215449361133,7.182949154133195e-07,fno_plain,False,1.1403882022731805e-16,20.621702285864753,False,0.0248621472245237,False,1.7617125689535778,False,0.6407968363012274,False,0.2181199054564755,75,3.2597529892127486e-06
theta,press,False,False,21524.418180981716,0.00702652492583426,0.5166504601418775,0.030821814471806482,fno_plain,False,0.0,0.008694535331092094,False,0.02928446435995605,False,0.01405388070006691,False,0.022514991092284147,False,0.058741912320936306,75,0.3758507156976858
theta,press,True,False,21524.418180981713,0.007026524925834259,0.44892582330068675,0.03082181447180648,fno_plain,False,0.0,0.008694535331092094,False,0.027080307635815093,False,0.014053880700066912,False,0.022514991092284147,False,0.05874191232093629,75,0.3758507156976858
r,press,False,False,21524.418180981716,0.027764557966620723,0.4606149187192316,0.0661193228536659,fno_plain,False,0.0,0.02656851583086381,False,0.02635000081917443,False,0.031216497817619916,False,0.026885531221392006,False,0.08012990454213438,75,0.4441988110864041
r,press,True,False,21524.418180981713,0.02776455796662072,0.39289028187804076,0.0661193228536659,fno_plain,False,1.1403882022731805e-16,0.026568515830863806,False,0.023933753592679425,False,0.031216497817619916,False,0.026885531221392006,False,0.08012990454213435,75,0.444198811086404
combined,press,False,False,21524.418180981716,0.03036526846322621,0.4576933264545103,0.0664402046217817,fno_plain,False,2.0022099697008142e-16,0.017183870077584946,False,0.030122372945023877,False,0.018043598617807622,False,0.024862249197468104,False,0.0807161048058464,75,0.4867741626983275
combined,press,True,False,21524.418180981713,0.03036526846322621,0.38996868961331954,0.06644020462178168,fno_plain,False,1.1403882022731805e-16,0.017183870077584946,False,0.02759948654497883,False,0.01804359861780762,False,0.024862249197468097,False,0.0807161048058464,75,0.4867741626983275
phi,vel1,False,False,36263.47350139342,0.001696135659447962,22492.92598411853,0.001106634145413001,fno_plain,False,1.6173877762029719e-16,0.3881638712786648,False,0.6268605158364181,False,0.06983297146671957,False,0.057271700286048846,False,0.20609161500121487,75,0.004698460975184989
phi,vel1,True,False,36263.47350139342,0.001696135659447962,7944.476619043542,0.001106634145413001,fno_plain,False,1.1448134654055585e-16,0.3881638712786648,False,0.4461509591993044,False,0.06983297146671957,False,0.057271700286048846,False,0.20609161500121487,75,0.004698460975184989
theta,vel1,False,False,36263.47350139342,31.829003060562492,22396.36541959019,64.73436423757978,fno_plain,False,0.0,2.4800382639797434,False,0.6263684190223224,False,0.5720833747207154,False,0.39218268871224293,False,0.032727922868484534,75,4211.734752531663
theta,vel1,True,False,36263.47350139342,31.829003060562492,7847.916054515203,64.73436423757978,fno_plain,False,1.1448134654055585e-16,2.4800382639797434,False,0.4438682919884632,False,0.5720833747207154,False,0.39218268871224293,False,0.032727922868484534,75,4211.734752531663
r,vel1,False,False,36263.47350139342,61.50777054115962,22314.500804197545,116.92021214962566,fno_plain,False,0.0,0.0982435814136071,False,0.6485814679530729,False,0.13743545970311205,False,0.47363613885869826,False,0.03347703815832122,75,7506.781652748041
r,vel1,True,False,36263.47350139342,61.50777054115962,7766.051439122561,116.92021214962566,fno_plain,False,1.1448134654055585e-16,0.0982435814136071,False,0.4755719614573921,False,0.13743545970311205,False,0.47363613885869826,False,0.03347703815832122,75,7506.781652748041
combined,vel1,False,False,36263.47350139342,83.8168056398091,22257.268555680515,151.84342556801099,fno_plain,False,1.6173877762029719e-16,0.13137355957467348,False,0.6489974047637498,False,0.15999783251143357,False,0.4461506100701464,False,0.037556181598237315,75,7944.479421813345
combined,vel1,True,False,36263.47350139342,83.8168056398091,7708.819190605524,151.84342556801099,fno_plain,False,2.289626930811117e-16,0.13137355957467348,False,0.47527557411663535,False,0.15999783251143357,False,0.4461506100701464,False,0.037556181598237315,75,7944.479421813345
phi,vel2,False,False,23962.54692176976,1.755634712806632e-05,43.62544840365304,1.1294839478531806e-05,fno_plain,False,1.628733438512183e-16,4.720345805020121,False,1.0369270455556763,False,0.9075754738885606,False,0.3026278992186556,False,0.20586754271197324,75,4.8939587300978005e-05
phi,vel2,True,False,23962.54692176976,1.755634712806632e-05,42.7396239395786,1.1294839478531806e-05,fno_plain,False,1.6624906599934468e-16,4.720345805020121,False,1.0158728806933024,False,0.9075754738885606,False,0.3026278992186556,False,0.20586754271197324,75,4.8939587300978005e-05
theta,vel2,False,False,23962.54692176976,0.16634432929298076,43.08295872782912,0.37617419771754723,fno_plain,False,0.0,0.4180549687646687,False,1.047376255693342,False,0.6968782917519483,False,0.9728332079374624,False,0.023693330465019206,75,40.92536312295156
theta,vel2,True,False,23962.54692176976,0.16634432929298076,42.197134263754684,0.37617419771754723,fno_plain,False,0.0,0.4180549687646687,False,1.0258421545679972,False,0.6968782917519483,False,0.9728332079374624,False,0.023693330465019206,75,40.92536312295156
r,vel2,False,False,23962.54692176976,0.42069479183116704,42.231805754590425,0.9729767084180576,fno_plain,False,0.0,0.59589844154913,False,1.0841339551121842,False,0.40347792449542025,False,1.063314701682104,False,0.04420551440406754,75,39.95731008007973
r,vel2,True,False,23962.54692176976,0.42069479183116704,41.345981290515994,0.9729767084180576,fno_plain,False,0.0,0.59589844154913,False,1.0613949105856868,False,0.40347792449542025,False,1.063314701682104,False,0.04420551440406754,75,39.95731008007973
combined,vel2,False,False,23962.54692176976,0.5209305027297417,42.012214314505314,1.092332437604582,fno_plain,False,1.628733438512183e-16,0.4787283596092501,False,1.102107888629174,False,0.38142149776533946,False,1.015873176146276,False,0.04559187483172931,75,42.73965279076522
combined,vel2,True,False,23962.54692176976,0.5209305027297417,41.12638985043088,1.0923324376045822,fno_plain,False,1.6624906599934468e-16,0.4787283596092501,False,1.0788710443963607,False,0.3814214977653395,False,1.015873176146276,False,0.04559187483172931,75,42.73965279076522
phi,vel3,False,False,16686.78597462709,0.00012383615800762036,364.8542583295691,8.710649327983553e-05,fno_plain,False,3.115950256780149e-16,0.9781557649424761,False,0.43751652870471847,False,0.15521104138921674,False,0.155767311246212,False,0.20144250928774107,75,0.00036459461969369543
phi,vel3,True,False,16686.78597462709,0.00012383615800762036,209.11230126631787,8.710649327983553e-05,fno_plain,False,0.0,0.9781557649424761,False,0.42333816613239567,False,0.15521104138921674,False,0.155767311246212,False,0.20144250928774107,75,0.00036459461969369543
theta,vel3,False,False,16686.78597462709,1.147404936274172,361.1311368835337,2.5759274524126208,fno_plain,False,1.5579751283900744e-16,2.599051643269756,False,0.4346355871673034,False,0.9916090471894367,False,0.5102682349298931,False,0.038014934717684,75,122.57094657939224
theta,vel3,True,False,16686.78597462709,1.147404936274172,205.38917982028238,2.5759274524126208,fno_plain,False,0.0,2.599051643269756,False,0.41837443341379754,False,0.9916090471894367,False,0.5102682349298931,False,0.038014934717684,75,122.57094657939224
r,vel3,False,False,16686.78597462709,2.066427464593264,358.0608555744758,4.727186233151403,fno_plain,False,1.5579751283900744e-16,0.25736470634713254,False,0.44143007618524904,False,0.32039463668405477,False,0.4668515556612971,False,0.0386045468674685,75,184.05402668038317
r,vel3,True,False,16686.78597462709,2.066427464593264,202.31889851122452,4.727186233151403,fno_plain,False,0.0,0.25736470634713254,False,0.42938982434490136,False,0.32039463668405477,False,0.4668515556612971,False,0.0386045468674685,75,184.05402668038317
combined,vel3,False,False,16686.78597462709,2.7821046266360407,356.1740763266674,5.898288318917008,fno_plain,False,3.115950256780149e-16,0.33332767073768294,False,0.4399017832631363,False,0.37077389820807116,False,0.4233380036992486,False,0.04225684502318361,75,209.1125122089692
combined,vel3,True,False,16686.78597462709,2.7821046266360407,200.43211926341613,5.898288318917008,fno_plain,False,1.3591587193979948e-16,0.33332767073768294,False,0.4267176867426145,False,0.37077389820807116,False,0.4233380036992486,False,0.04225684502318361,75,209.1125122089692
phi,Bcc1,False,False,3297.0540916614673,0.008448135209705231,2157.6784003741604,0.004842638617683704,fno_plain,False,2.1075640822647757e-16,405.3572215937767,False,0.15855393847886462,False,80.65459146145366,False,55.931797266870404,False,0.21515370808495093,100,0.021633907137735782
phi,Bcc1,True,False,3297.0540916614673,0.008448135209705231,2048.767532092308,0.004842638617683704,fno_plain,False,0.0,405.3572215937767,False,0.1505543253199261,False,80.65459146145366,False,55.931797266870404,False,0.21515370808495093,100,0.021633907137735782
theta,Bcc1,False,False,3297.0540916614673,7.629686103901123,2117.6141949652038,32.4478100788833,fno_plain,False,0.0,0.026200020601998865,False,0.16542259474009569,False,0.06287925068739779,False,0.13066455999013443,False,0.046529914749454664,100,1778.0520885937672
theta,Bcc1,True,False,3297.0540916614673,7.629686103901123,2008.7033266833514,32.44781007888329,fno_plain,False,0.0,0.026200020601998865,False,0.15691868752027704,False,0.06287925068739778,False,0.13066455999013443,False,0.046529914749454664,100,1778.0520885937672
r,Bcc1,False,False,3297.0540916614673,27.85395876006794,2026.402646229551,103.4350861583691,fno_plain,False,0.0,0.07601813284743182,False,0.1589213724738306,False,0.2106219025362221,False,0.21718686766200615,False,0.058728392271777216,100,1802.298852688947
r,Bcc1,True,False,3297.0540916614673,27.85395876006794,1917.4917779476987,103.4350861583691,fno_plain,False,0.0,0.07601813284743182,False,0.1503837794814792,False,0.2106219025362221,False,0.21718686766200615,False,0.058728392271777216,100,1802.298852688947
combined,Bcc1,False,False,3297.0540916614673,32.01744359923673,2003.3701137148487,122.30413383390261,fno_plain,False,0.0,0.04945386602351724,False,0.1667659461691623,False,0.1290132407169019,False,0.1505553011017571,False,0.06553571895732137,100,2048.780822866136
combined,Bcc1,True,False,3297.0540916614673,32.01744359923673,1894.4592454329966,122.3041338339026,fno_plain,False,0.0,0.04945386602351724,False,0.15770412055309246,False,0.1290132407169019,False,0.15055530110175705,False,0.06553571895732138,100,2048.7808228661356
phi,Bcc2,False,False,2271.8858556294363,0.00035389553936859944,22.316841994252034,0.0002175077988855308,fno_plain,False,0.0,1465.5136523795754,False,0.092738105781609,False,290.93429351846805,False,101.98928764662963,False,0.21486816944044348,100,0.0009018633565186636
phi,Bcc2,True,False,2271.8858556294363,0.0003538955393685994,20.167480741952755,0.00021750779888553078,fno_plain,False,1.7615551830224788e-16,1465.5136523795748,False,0.10529901672013917,False,290.93429351846794,False,101.98928764662959,False,0.21486816944044348,100,0.0009018633565186635
theta,Bcc2,False,False,2271.8858556294363,0.4444881015636954,20.909270911933987,0.963654384092609,fno_plain,False,0.0,30.328884234827214,False,0.08692879786507972,False,10.063885876456604,False,0.21823612945279325,False,0.06545284877527949,100,16.27306190989321
theta,Bcc2,True,False,2271.8858556294363,0.44448810156369534,18.759909659634708,0.9636543840926088,fno_plain,False,0.0,30.32888423482721,False,0.09800626444301416,False,10.063885876456604,False,0.21823612945279325,False,0.06545284877527947,100,16.27306190989321
r,Bcc2,False,False,2271.8858556294363,0.8040102702618714,19.46447034468818,2.048932782640237,fno_plain,False,0.0,0.34974442704640435,False,0.08321741043428947,False,0.460864467777827,False,0.11091259178209349,False,0.07688582380855402,100,18.87665141473632
