axis,channel,demeaned,model,model_high_k_axis_anisotropy,model_high_k_energy,model_high_k_energy_undefined,model_low_k_energy,model_low_k_energy_undefined,model_mid_k_energy,model_mid_k_energy_undefined,model_parseval_relative_error,model_retention_high_k_energy,model_retention_low_k_energy,model_retention_mid_k_energy,model_retention_total_nonzero_mode_energy,model_spectral_centroid,model_total_nonzero_mode_energy,model_total_nonzero_mode_energy_undefined,normalization,oracle_high_k_axis_anisotropy,oracle_high_k_energy,oracle_low_k_energy,oracle_mid_k_energy,oracle_parseval_relative_error,oracle_spectral_centroid,oracle_total_nonzero_mode_energy,preprocessing_high_k_energy_undefined,preprocessing_low_k_energy_undefined,preprocessing_mid_k_energy_undefined,preprocessing_retention_high_k_energy,preprocessing_retention_low_k_energy,preprocessing_retention_mid_k_energy,preprocessing_retention_total_nonzero_mode_energy,preprocessing_total_nonzero_mode_energy_undefined,raw_high_k_axis_anisotropy,raw_high_k_energy,raw_low_k_energy,raw_mid_k_energy,raw_parseval_relative_error,raw_spectral_centroid,raw_total_nonzero_mode_energy,step,total_high_k_energy_undefined,total_low_k_energy_undefined,total_mid_k_energy_undefined,total_retention_high_k_energy,total_retention_low_k_energy,total_retention_mid_k_energy,total_retention_total_nonzero_mode_energy,total_total_nonzero_mode_energy_undefined,window
combined,Bcc1,True,fno_full,12651.963996279408,98.94002936871058,False,1574.3871231468354,False,151.11905048312263,False,2.4925226632555083e-16,0.006116496312671486,0.0060458352262799915,0.006626707065611339,0.006093898204574136,0.0735865745524433,1824.4462029986682,False,ortho,478096.4536037894,16175.932153140922,260408.53979997686,22804.546660488504,0.0,0.0655975309791574,299389.01861360634,False,False,False,0.9999999782580247,0.9999999958287826,1.0000000286237796,0.999999997377442,False,478087.17970487574,16175.932504837649,260408.5408861975,22804.546007736208,0.0,0.06559753114895846,299389.0193987714,3,False,False,False,0.006116496179686774,0.0060458352010614985,0.006626707255292741,0.006093898188592534,False,none
phi,Bcc1,False,localno_plain,105280.95632021791,0.0020899374426086507,False,889.8534286382895,False,0.0010605638320963532,False,1.2775860783267355e-16,0.08473521226460673,0.0029721924595538154,0.02168555795448192,0.029151663863615195,0.16165726659919538,0.007290864290512697,False,ortho,478096.4536037893,0.02466433241569399,299392.93661079876,0.048906458128607125,0.0,0.11436539225176198,0.2501011374384218,False,False,False,0.9999805918761332,0.9999999973964905,0.9999747447213692,0.9999815317981853,False,478087.17970487574,0.02466481111340323,299392.9373902711,0.04890769330602876,0.0,0.11436547680131533,0.2501057564420068,3,False,False,False,0.08473356771311122,0.002972192451815684,0.021685010279673515,0.029151125484803725,False,none
phi,Bcc1,True,localno_plain,105280.95632021791,0.0020899374426086507,False,889.8435407667183,False,0.0010605638320963532,False,0.0,0.08473521226460674,0.002972199059118437,0.02168555795448192,0.029151663863615195,0.16165726659919538,0.007290864290512697,False,ortho,478096.4536037894,0.024664332415693987,299388.9450428157,0.048906458128607125,1.944214960956556e-16,0.11436539225176197,0.2501011374384218,False,False,False,0.9999805918761331,0.9999999973831659,0.9999747447213692,0.9999815317981853,False,478087.17970487574,0.02466481111340323,299388.9458262669,0.04890769330602876,0.0,0.11436547680131533,0.2501057564420068,3,False,False,False,0.08473356771311122,0.0029721990513406856,0.021685010279673515,0.029151125484803725,False,none
theta,Bcc1,False,localno_plain,105280.95632021791,61.772553532401005,False,771.9900047102269,False,56.09402089693639,False,2.555172156653471e-16,0.013448843681937581,0.002690619090113079,0.00711784269453363,0.002771082016221156,0.07694526095306672,829.5981849433721,False,ortho,478096.4536037893,4593.149789923159,286919.0988598027,7880.761531863516,1.944189040290654e-16,0.032453729079071535,299376.98707116256,False,False,False,0.9999999638112264,0.999999996197372,1.00000006041052,0.9999999973293392,False,478087.17970487574,4593.149956143623,286919.0999508493,7880.761055782643,0.0,0.03245372944170109,299376.98787069693,3,False,False,False,0.013448843195240421,0.0026906190798816555,0.007117843124526209,0.002771082008820536,False,none
theta,Bcc1,True,localno_plain,105280.95632021791,61.772553532401005,False,771.9801168386556,False,56.09402089693639,False,0.0,0.013448843681937581,0.00269062205934482,0.00711784269453363,0.002771082016221156,0.07694526095306672,829.5981849433721,False,ortho,478096.4536037894,4593.149789923159,286915.1072918196,7880.761531863516,0.0,0.032453729079071535,299376.98707116256,False,False,False,0.9999999638112264,0.9999999961834513,1.00000006041052,0.9999999973293392,False,478087.17970487574,4593.149956143623,286915.1083868451,7880.761055782643,0.0,0.03245372944170109,299376.98787069693,3,False,False,False,0.013448843195240421,0.0026906220490759297,0.007117843124526209,0.002771082008820536,False,none
r,Bcc1,False,localno_plain,105280.95632021791,220.0306126072693,False,543.9304149592047,False,125.89555157309044,False,0.0,0.01865942345727483,0.0020031192553357684,0.007839379644789667,0.002941042045848421,0.1837942724096018,678.4257608557594,False,ortho,478096.4536037893,11791.929858448279,271541.7035257991,16059.376797342014,1.944189040290654e-16,0.06391227954141909,230675.30156987254,False,False,False,0.999999989423941,0.999999997066158,1.0000000087292538,0.99999999726059,False,478087.17970487574,11791.929983160426,271541.7043224595,16059.37665715564,0.0,0.0639122794469424,230675.30220178678,3,False,False,False,0.018659423259931668,0.002003119249458933,0.0078393797132216,0.0029410420377917012,False,none
r,Bcc1,True,localno_plain,105280.95632021791,220.0306126072693,False,543.9205270876333,False,125.89555157309044,False,1.2776002747126835e-16,0.01865942345727483,0.002003112286561996,0.007839379644789667,0.002941042045848421,0.1837942724096018,678.4257608557594,False,ortho,478096.4536037894,11791.929858448279,271537.7119578159,16059.376797342013,0.0,0.06391227954141909,230675.30156987254,False,False,False,0.999999989423941,0.9999999970514619,1.0000000087292535,0.99999999726059,False,478087.17970487574,11791.929983160426,271537.7127584552,16059.37665715564,0.0,0.0639122794469424,230675.30220178678,3,False,False,False,0.018659423259931668,0.0020031122806557435,0.0078393797132216,0.0029410420377917012,False,none
combined,Bcc1,False,localno_plain,105280.95632021791,267.1555613224822,False,466.3191996525107,False,156.38181816457154,False,2.555172156653471e-16,0.016515620787307016,0.0017906941620778106,0.006857484189129748,0.0029722088518431456,0.17470566468574733,889.846691267993,False,ortho,478096.4536037893,16175.932153140922,260412.53136795998,22804.546660488508,1.944189040290654e-16,0.0655975309791574,299389.01861360634,False,False,False,0.9999999782580247,0.9999999958441257,1.0000000286237796,0.999999997377442,False,478087.17970487574,16175.932504837649,260412.53245020175,22804.546007736208,3.8883780704356215e-16,0.06559753114895846,299389.0193987714,3,False,False,False,0.016515620428224798,0.0017906941546359106,0.006857484385416865,0.0029722088440483556,False,none
combined,Bcc1,True,localno_plain,105280.95632021791,267.1555613224822,False,466.3093117809393,False,156.38181816457154,False,0.0,0.016515620787307016,0.0017906836394041357,0.00685748418912975,0.002972208851843145,0.17470566468574736,889.8466912679929,False,ortho,478096.4536037894,16175.932153140922,260408.53979997686,22804.546660488504,0.0,0.0655975309791574,299389.01861360634,False,False,False,0.9999999782580247,0.9999999958287826,1.0000000286237796,0.999999997377442,False,478087.17970487574,16175.932504837649,260408.5408861975,22804.546007736208,0.0,0.06559753114895846,299389.0193987714,3,False,False,False,0.016515620428224798,0.001790683631934805,0.006857484385416865,0.002972208844048355,False,none
phi,Bcc2,False,persistence,9519750.653900297,2.414822535388696e-07,False,240.64371173168507,False,7.476182895287447e-07,False,1.1810701018971225e-16,0.00013346557676613768,1.883256603076743,0.0001536737935195198,0.0003213099462155603,0.07099235245055321,8.842726303211578e-06,False,ortho,1390.3818416576707,0.0018093223690330423,127.78062816216172,0.00486496931198475,0.0,0.08843164381843853,0.027520860799245764,False,False,False,0.06402092320349967,0.1310040517688439,0.08159513945054524,0.08953644271040406,False,3610.302447034103,0.02826142264899636,975.3944739635239,0.05962327345409348,0.0,0.111223630473916,0.30737049592487176,3,False,False,False,8.54458944045569e-06,0.2467142455234827,1.2539034612119512e-05,2.8768949591612523e-05,False,none
phi,Bcc2,True,persistence,9519750.653900294,2.414822535388697e-07,False,191.5258220839168,False,7.476182895287448e-07,False,0.0,0.00013346557676613774,1.532165410205171,0.00015367379351951976,0.0003213099462155604,0.07099235245055319,8.842726303211581e-06,False,ortho,1390.3818416576707,0.0018093223690330423,125.00335852006327,0.004864969311984751,1.1367771366481027e-16,0.08843164381843853,0.027520860799245764,False,False,False,0.06402092320349968,0.1281689519880643,0.08159513945054526,0.08953644271040406,False,3610.3024470341034,0.028261422648996358,975.301401635118,0.059623273454093476,1.1655534801825828e-16,0.111223630473916,0.30737049592487176,3,False,False,False,8.544589440455695e-06,0.19637603489835942,1.2539034612119516e-05,2.8768949591612536e-05,False,none
theta,Bcc2,False,persistence,9519750.653900297,0.014655603487492678,False,240.53330340984132,False,0.09575370745677635,False,0.0,0.0802443717723946,1.9001699314498266,0.09392118340304072,0.7696120437266921,0.01838415018041815,74.56630554572425,False,ortho,1390.3818416576707,0.18263715153832694,126.58515400583926,1.0195112964651625,1.1120709524590692e-16,0.025510089527099145,96.88817392286619,False,False,False,1.2854355442586436,0.12986988718385412,1.6111891297480891,0.12722420608162707,False,3610.302447034103,0.1420819210687536,974.707507265601,0.6327694729572586,0.0,0.024449619500484434,761.5545571626733,3,False,False,False,0.10314896770294099,0.24677485462754079,0.15132478975205585,0.09791328125398686,False,none
theta,Bcc2,True,persistence,9519750.653900294,0.014655603487492678,False,191.4154137620731,False,0.09575370745677635,False,0.0,0.0802443717723946,1.5460680452280813,0.09392118340304072,0.7696120437266921,0.018384150180418148,74.56630554572425,False,ortho,1390.3818416576707,0.18263715153832694,123.80788436374081,1.0195112964651625,0.0,0.025510089527099145,96.88817392286619,False,False,False,1.2854355442586436,0.12703268074591886,1.6111891297480891,0.12722420608162707,False,3610.3024470341034,0.1420819210687536,974.614434937195,0.6327694729572586,0.0,0.024449619500484434,761.5545571626733,3,False,False,False,0.10314896770294099,0.1964011684009257,0.15132478975205585,0.09791328125398686,False,none
r,Bcc2,False,persistence,9519750.653900297,2.298850841031971,False,233.89901515930742,False,4.445846720446203,False,1.1810701018971225e-16,0.9138201993330165,1.9227959725585702,1.225969050425207,1.6165147054582678,0.03591549584925971,170.19394382039766,False,ortho,1390.3818416576707,2.5156489676085814,121.64525955817844,3.626393928055716,1.1120709524590692e-16,0.05116610697816676,105.28450081259803,False,False,False,0.024655421647965154,0.16393841520840197,0.027591397994665916,0.11795445313694033,False,3610.302447034103,102.03228334633658,742.0180279499496,131.43204736334076,0.0,0.10753060126844971,892.5860619299128,3,False,False,False,0.022530622324983086,0.3152201245103499,0.03382619999942454,0.19067510807015217,False,none
r,Bcc2,True,persistence,9519750.653900294,2.298850841031971,False,184.78112551153922,False,4.4458467204462035,False,2.9679245309462534e-16,0.9138201993330165,1.554507026172424,1.2259690504252072,1.6165147054582676,0.03591549584925971,170.19394382039766,False,ortho,1390.3818416576707,2.5156489676085814,118.86798991608,3.626393928055716,1.1367771366481027e-16,0.05116610697816675,105.28450081259804,False,False,False,0.024655421647965154,0.16021565121299766,0.027591397994665916,0.11795445313694035,False,3610.3024470341034,102.03228334633658,741.9249556215436,131.43204736334076,0.0,0.10753060126844971,892.5860619299128,3,False,False,False,0.022530622324983086,0.2490563555133953,0.033826199999424544,0.19067510807015217,False,none
combined,Bcc2,False,persistence,9519750.653900297,2.311003964826333,False,233.83797275388454,False,4.494736002074771,False,2.362140203794245e-16,0.8685431265238139,1.9357153255864223,1.039322083919074,1.5320836157321942,0.033837345989799365,191.52582307301745,False,ortho,1390.3818416576707,2.6607820547446,120.80183984855503,4.324680550543127,3.336212857377208e-16,0.04869245519834935,125.0100328117443,False,False,False,0.026044169030559734,0.1629373695015969,0.03278317373438195,0.12816424638202717,False,3610.302447034103,102.16421386385909,741.4004547764047,131.9176900193632,0.0,0.10141469300355233,975.3892863312212,3,False,False,False,0.022620483997517038,0.31540036325497883,0.034072276443098896,0.196358342004568,False,none
combined,Bcc2,True,persistence,9519750.653900294,2.3110039648263334,False,184.72008310611633,False,4.494736002074772,False,2.9679245309462534e-16,0.8685431265238139,1.5650985450147492,1.039322083919074,1.5320836157321942,0.033837345989799365,191.52582307301745,False,ortho,1390.3818416576707,2.6607820547446006,118.0245702064566,4.324680550543128,2.2735542732962054e-16,0.04869245519834936,125.0100328117443,False,False,False,0.026044169030559738,0.15921137843887018,0.03278317373438195,0.12816424638202722,False,3610.3024470341034,102.16421386385909,741.3073824479987,131.91769001936322,0.0,0.10141469300355234,975.389286331221,3,False,False,False,0.022620483997517045,0.24918149674446832,0.034072276443098896,0.19635834200456806,False,none
phi,Bcc2,False,fno_plain,5819.67804917546,0.0006885054749961445,False,162.21706398586593,False,0.0006191848743844239,False,0.0,0.38053222951314253,1.2694965294739529,0.1272741583095036,0.1333363437594759,0.13903234065921152,0.0036695309560849177,False,ortho,1390.3818416576707,0.0018093223690330423,127.78062816216172,0.00486496931198475,0.0,0.08843164381843853,0.027520860799245764,False,False,False,0.06402092320349967,0.1310040517688439,0.08159513945054524,0.08953644271040406,False,3610.302447034103,0.02826142264899636,975.3944739635239,0.05962327345409348,0.0,0.111223630473916,0.30737049592487176,3,False,False,False,0.02436202464211741,0.16630918906757333,0.010384952695714718,0.011938461904235056,False,none
phi,Bcc2,True,fno_plain,5819.678049175463,0.0006885054749961442,False,134.529599711764,False,0.0006191848743844236,False,0.0,0.38053222951314236,1.0762078819680012,0.12727415830950353,0.13333634375947584,0.13903234065921155,0.003669530956084916,False,ortho,1390.3818416576707,0.0018093223690330423,125.00335852006327,0.004864969311984751,1.1367771366481027e-16,0.08843164381843853,0.027520860799245764,False,False,False,0.06402092320349968,0.1281689519880643,0.08159513945054526,0.08953644271040406,False,3610.3024470341034,0.028261422648996358,975.301401635118,0.059623273454093476,1.1655534801825828e-16,0.111223630473916,0.30737049592487176,3,False,False,False,0.024362024642117404,0.13793643635313316,0.010384952695714714,0.011938461904235049,False,none
theta,Bcc2,False,fno_plain,5819.67804917546,3.332582709284347,False,153.349893345613,False,5.5358956213179775,False,0.0,18.24701426415422,1.211436637652936,5.429950252157058,0.8007202214334886,0.06624831979982158,77.58032007780378,False,ortho,1390.3818416576707,0.18263715153832694,126.58515400583926,1.0195112964651625,1.1120709524590692e-16,0.025510089527099145,96.88817392286619,False,False,False,1.2854355442586436,0.12986988718385412,1.6111891297480891,0.12722420608162707,False,3610.302447034103,0.1420819210687536,974.707507265601,0.6327694729572586,0.0,0.024449619500484434,761.5545571626733,3,False,False,False,23.45536071173831,0.15732913946237437,8.748676821348345,0.10187099446538023,False,none
theta,Bcc2,True,fno_plain,5819.678049175463,3.3325827092843463,False,125.66242907151107,False,5.5358956213179775,False,2.1126527709689355e-16,18.247014264154213,1.0149792132972866,5.429950252157058,0.8007202214334886,0.06624831979982157,77.58032007780378,False,ortho,1390.3818416576707,0.18263715153832694,123.80788436374081,1.0195112964651625,0.0,0.025510089527099145,96.88817392286619,False,False,False,1.2854355442586436,0.12703268074591886,1.6111891297480891,0.12722420608162707,False,3610.3024470341034,0.1420819210687536,974.614434937195,0.6327694729572586,0.0,0.024449619500484434,761.5545571626733,3,False,False,False,23.455360711738305,0.1289355303665381,8.748676821348345,0.10187099446538023,False,none
r,Bcc2,False,fno_plain,5819.67804917546,4.006880199572185,False,150.80459302492284,False,7.406898451720316,False,0.0,1.592781922742263,1.2397079308528136,2.0424969263313075,1.1837741679374938,0.058298516526186735,124.63307234614763,False,ortho,1390.3818416576707,2.5156489676085814,121.64525955817844,3.626393928055716,1.1120709524590692e-16,0.05116610697816676,105.28450081259803,False,False,False,0.024655421647965154,0.16393841520840197,0.027591397994665916,0.11795445313694033,False,3610.302447034103,102.03228334633658,742.0180279499496,131.43204736334076,0.0,0.10753060126844971,892.5860619299128,3,False,False,False,0.03927070989846715,0.2032357535052974,0.056355345597288935,0.13963143461670366,False,none
