channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
Bcc3,Stage AD,0.50573511409599,28.64379837060465,193
rho,Stage AD,1.558957946926121,131.3543845668618,193
press,Stage AD,6.929408013347195,8977.621717101605,193
vel1,Stage AD,0.1031567448892943,0.04198362453050882,193
vel2,Stage AD,0.002472719836168244,0.00016359260138634003,193
vel3,Stage AD,0.03629315138446175,0.0022288534148977098,193
Bcc1,Stage AG,2.151038458210713,3.4759478786207616,193
Bcc2,Stage AG,0.049384137293503716,0.49027369369469914,193
Bcc3,Stage AG,0.6269165187308747,12.678454511256092,193
rho,Stage AG,4.3944226924417285,37.18923427915167,193
press,Stage AG,5.45272663034287,10435.888553840756,193
vel1,Stage AG,0.07669485532236851,0.044599402473450234,193
vel2,Stage AG,0.010398467114662448,0.0002009442340919181,193
vel3,Stage AG,0.032766401337142086,0.0032496557791215396,193
Bcc1,Stage AD,0.7255735900545129,3.475462260516003,194
Bcc2,Stage AD,0.1291471579964921,0.8160913964041093,194
Bcc3,Stage AD,3.397753189677698,1235.792742271546,194
rho,Stage AD,2.148454527181694,414.32482836608426,194
press,Stage AD,21.43260881528851,99882.20887906128,194
vel1,Stage AD,0.10911732843097725,0.0418023058208815,194
vel2,Stage AD,0.003891424853482012,0.00016689704243294623,194
vel3,Stage AD,0.04875281334039721,0.0038130389328834167,194
Bcc1,Stage AG,2.1753185346184005,3.323534598448793,194
Bcc2,Stage AG,0.1004417167144045,0.46632956419483623,194
Bcc3,Stage AG,0.7062358065819289,26.29019408990476,194
rho,Stage AG,3.9430444181545967,20.209697523234823,194
press,Stage AG,0.8988284729637868,668.072912056907,194
vel1,Stage AG,0.0843591772709957,0.04146631703841233,194
vel2,Stage AG,0.0113112919007229,0.00023111997844134485,194
vel3,Stage AG,0.039154713848541335,0.00356215247203657,194
Bcc1,Stage AD,0.6244451568499119,3.6942255845172647,195
Bcc2,Stage AD,0.12449865356753745,0.5994497802746862,195
Bcc3,Stage AD,0.731754850389498,84.29821115204915,195
rho,Stage AD,1.246175215142775,668.2300697180747,195
press,Stage AD,18.06033537149073,100299.74496126713,195
vel1,Stage AD,0.12026851091284668,0.040052326767531427,195
vel2,Stage AD,0.004446373183258462,0.00017119862713459326,195
vel3,Stage AD,0.08231944389149937,0.0006913972040175133,195
Bcc1,Stage AG,2.268308090053579,3.4240181290144225,195
Bcc2,Stage AG,0.1303538175449778,0.7225060242059675,195
Bcc3,Stage AG,0.9753574584767523,31.495958850848428,195
rho,Stage AG,3.404783774752174,20.063917363709898,195
press,Stage AG,3.2676414082895335,1175.1985134291156,195
vel1,Stage AG,0.09098363586213824,0.04159637992159819,195
vel2,Stage AG,0.01023680923346319,0.00023892730024058817,195
vel3,Stage AG,0.07587661104829617,0.0013446424475053972,195
Bcc1,Stage AD,0.7055928763227897,4.4206711543994315,196
Bcc2,Stage AD,0.13771290122183402,2.377335380697533,196
Bcc3,Stage AD,0.2203519022122734,48.88416074999525,196
rho,Stage AD,2.638328266356808,1299.1636301503038,196
press,Stage AD,65.15631258825876,718143.906462419,196
vel1,Stage AD,0.13489407400544806,0.04009112715481062,196
vel2,Stage AD,0.005352800930907676,0.0001673672454759743,196
vel3,Stage AD,0.0586498140477779,0.0024297341774512297,196
Bcc1,Stage AG,2.4044309025549886,4.0328092541080425,196
Bcc2,Stage AG,0.3514469996142737,34.813895488235744,196
Bcc3,Stage AG,0.16496560019248374,60.757833520469994,196
rho,Stage AG,3.657997312917855,17.2737579833535,196
press,Stage AG,13.121151253777468,19802.42408749286,196
vel1,Stage AG,0.08135039873417954,0.0418084689337948,196
vel2,Stage AG,0.006454631071337185,0.0002618142390994243,196
vel3,Stage AG,0.03335274857364951,0.0027725312793605607,196
Bcc1,Stage AD,1.3336286896387988,5.044348727547155,197
Bcc2,Stage AD,0.3227420557052181,9.430058346651128,197
Bcc3,Stage AD,2.2125612228705203,127.20454184587541,197
rho,Stage AD,2.053839434003123,327.5746205260714,197
press,Stage AD,14922.062109211176,111041170766.41449,197
vel1,Stage AD,0.1670131915480042,0.04397513502358173,197
vel2,Stage AD,0.004134934930279558,0.00013701112722356372,197
vel3,Stage AD,0.11658405025895921,0.002500525904149106,197
Bcc1,Stage AG,2.4922976439007223,4.988644607734124,197
Bcc2,Stage AG,1.699408871449874,199.03793196497338,197
Bcc3,Stage AG,4.041078368112655,627.3840770207894,197
rho,Stage AG,4.147861456341085,19.66391699188062,197
