channel_in,channel_out,epsilon,matrix_kind,maximum_gain,maximum_input_norm,maximum_mean_response,maximum_output_norm,maximum_std_response,maximum_texture_fraction,mean_gain,mean_input_norm,mean_mean_response,mean_output_norm,mean_std_response,mean_texture_fraction,median_gain,median_input_norm,median_mean_response,median_output_norm,median_std_response,median_texture_fraction,minimum_gain,minimum_input_norm,minimum_mean_response,minimum_output_norm,minimum_std_response,minimum_texture_fraction,state_count
press,rho,0.001,constant_field_finite_difference,0.9855523705482483,512.0,0.013798183761537075,504.6028137207031,0.9855372309684753,0.9999846384827176,0.8807384371757507,512.0,0.008512661895818181,450.9380798339844,0.880690852801005,0.9999434842865917,0.912317156791687,512.0,0.007140582427382469,467.10638427734375,0.9122418761253357,0.9999692205490426,0.6585145592689514,512.0,0.005451587960124016,337.1594543457031,0.6584793329238892,0.9998351443404628,9
press,vel1,0.001,constant_field_finite_difference,0.9250794053077698,512.0,0.014492226764559746,473.6406555175781,0.9250664710998535,0.9999931028842752,0.8193478253152635,512.0,0.007877919874671433,419.5060865614149,0.8192990289794074,0.9999306961969298,0.8469127416610718,512.0,0.008275270462036133,433.61932373046875,0.8469069600105286,0.9999534994702409,0.5844491720199585,512.0,0.0031329155899584293,299.23797607421875,0.5842694640159607,0.9996925173092868,9
press,vel2,0.001,constant_field_finite_difference,1.6564915180206299,512.0,0.03244933858513832,848.1236572265625,1.656173586845398,0.9999795921808583,1.489022798008389,512.0,0.021922048284775682,762.3796725802952,1.488845321867201,0.9998814471024959,1.543409824371338,512.0,0.021683501079678535,790.225830078125,1.543357491493225,0.999865249533405,1.1053587198257446,512.0,0.009666996076703072,565.9436645507812,1.1052392721176147,0.9997824107000347,9
press,vel3,0.001,constant_field_finite_difference,1.4637013673782349,512.0,0.06650923192501068,749.4151000976562,1.4621894359588623,0.9995832281745956,1.3064198427730136,512.0,0.05072687276535564,668.886959499783,1.3054103917545743,0.9992443511097283,1.3371907472610474,512.0,0.05619428679347038,684.6416625976562,1.3366334438323975,0.9991042650261656,0.991522490978241,512.0,0.028883252292871475,507.6595153808594,0.9911016821861267,0.9989670492539877,9
rho,Bcc1,0.001,constant_field_finite_difference,0.6980021595954895,512.0,0.010136319324374199,357.3771057128906,0.6979389786720276,0.9999864094194741,0.6239503456486596,512.0,0.006579023992849721,319.4625769721137,0.6239025692145029,0.9999184044715825,0.6447026133537292,512.0,0.0074770208448171616,330.0877380371094,0.6446938514709473,0.999938563144888,0.44645896553993225,512.0,-0.003357331268489361,228.5869903564453,0.44638368487358093,0.9998234040081986,9
rho,Bcc2,0.001,constant_field_finite_difference,1.4043960571289062,512.0,0.015245581045746803,719.05078125,1.4043575525283813,0.9999998116804569,1.2909455961651273,512.0,-0.003022608036796252,660.9641452365452,1.2908889121479459,0.9999580402870252,1.3391236066818237,512.0,-0.005218997597694397,685.6312866210938,1.3391097784042358,0.9999872303437819,0.9495240449905396,512.0,-0.0244157537817955,486.15631103515625,0.9495238661766052,0.9998445996572928,9
rho,Bcc3,0.001,constant_field_finite_difference,1.8294497728347778,512.0,0.031442929059267044,936.6782836914062,1.829403042793274,0.9999995044640357,1.6586682001749675,512.0,0.009756140203939544,849.2381184895834,1.6585994693968031,0.999960481800894,1.7139712572097778,512.0,0.012689679861068726,877.5532836914062,1.7138310670852661,0.9999745871006599,1.196069359779358,512.0,-0.006634630262851715,612.3875122070312,1.1960527896881104,0.9998428256705528,9
rho,press,0.001,constant_field_finite_difference,0.7685427665710449,512.0,0.0006587840616703033,393.493896484375,0.7685306668281555,0.9999999179011865,0.6887814071443346,512.0,-0.0026413652554361355,352.6560804578993,0.6887712478637695,0.9999843867687582,0.7148156762123108,512.0,-0.0015751535538583994,365.9856262207031,0.7148103713989258,0.9999973066072313,0.5071080327033997,512.0,-0.008031649515032768,259.6393127441406,0.5071069598197937,0.9999119291823935,9
rho,rho,0.001,constant_field_finite_difference,0.9929794669151306,512.0,0.003788504283875227,508.4054870605469,0.9929794669151306,1.0,0.8977073894606696,512.0,0.000684798022525178,459.62618340386285,0.8977040780915154,0.999995941692693,0.941468358039856,512.0,0.0010933785233646631,482.03179931640625,0.9414677023887634,0.999997436833096,0.6633339524269104,512.0,-0.0037704703863710165,339.6269836425781,0.663323163986206,0.999983736034218,9
rho,vel1,0.001,constant_field_finite_difference,0.9292441606521606,512.0,0.01160526368767023,475.77301025390625,0.9292437434196472,0.9999996789946627,0.825591054227617,512.0,0.005251979131975936,422.7026197645399,0.8255585696962144,0.9999532633939143,0.8583714962005615,512.0,0.0031869360245764256,439.4862060546875,0.8583669066429138,0.9999931439203991,0.5679818391799927,512.0,-0.0008975771488621831,290.80670166015625,0.5678874254226685,0.9998337732814476,9
