channel,model,radial_absolute_error,radial_persistence_absolute_error,radial_skill,source_snapshot,target_snapshot
vel3,Anisotropic spherical DISCO3D LocalNO,0.05418612910294061,0.03891727366542332,-0.39234134355827566,189,190
Bcc1,Persistence,0.013357182637463116,0.12057702240356066,0.8892228189815652,190,191
Bcc2,Persistence,0.06521640969687147,0.06521632306928823,-1.328311366677326e-06,190,191
Bcc3,Persistence,1.6665596057932976,1.6665595013453947,-6.267277163907181e-08,190,191
rho,Persistence,0.6016300500942737,0.6016317855159046,2.8845245092501415e-06,190,191
press,Persistence,0.66783805782788,0.6678441657866838,9.145784475972363e-06,190,191
vel1,Persistence,0.05184204884247686,0.057569174606786545,0.09948250610552511,190,191
vel2,Persistence,0.004637047151266504,0.004482368959933247,-0.034508134585949035,190,191
vel3,Persistence,0.016291450407824815,0.016291444357349888,-3.7138971809014265e-07,190,191
Bcc1,FNO,1.3414171613865804,0.12057702240356066,-10.124981647804963,190,191
Bcc2,FNO,0.24043084939724285,0.06521632306928823,-2.686666743566641,190,191
Bcc3,FNO,3.5709191076460436,1.6665595013453947,-1.1426892377759574,190,191
rho,FNO,1197.759858003035,0.6016317855159046,-1989.8520241761253,190,191
press,FNO,6.8971957820384135,0.6678441657866838,-9.327552646827266,190,191
vel1,FNO,0.18322228162392817,0.057569174606786545,-2.182645623728102,190,191
vel2,FNO,0.004592360236758976,0.004482368959933247,-0.024538648604992774,190,191
vel3,FNO,0.040506109182177535,0.016291444357349888,-1.4863424195966517,190,191
Bcc1,3D CNN/U-Net,0.5203907279613071,0.12057702240356066,-3.3158366128797345,190,191
Bcc2,3D CNN/U-Net,0.18333292731091716,0.06521632306928823,-1.8111509309737914,190,191
Bcc3,3D CNN/U-Net,1.4634427154276195,1.6665595013453947,0.12187790820177813,190,191
rho,3D CNN/U-Net,8.600817527090234,0.6016317855159046,-13.295816368337249,190,191
press,3D CNN/U-Net,52035.41774193033,0.6678441657866838,-77914.50844894402,190,191
vel1,3D CNN/U-Net,0.10542020890234613,0.057569174606786545,-0.8311919464261115,190,191
vel2,3D CNN/U-Net,0.005798680050344477,0.004482368959933247,-0.2936641544186567,190,191
vel3,3D CNN/U-Net,0.026873030096200047,0.016291444357349888,-0.6495179621121976,190,191
Bcc1,Differential LocalNO,0.9949957044421813,0.12057702240356066,-7.251951197733334,190,191
Bcc2,Differential LocalNO,0.15101473847140323,0.06521632306928823,-1.3155972517947627,190,191
Bcc3,Differential LocalNO,1.8497599819870638,1.6665595013453947,-0.10992735662529518,190,191
rho,Differential LocalNO,9.782852588063783,0.6016317855159046,-15.260531480521596,190,191
press,Differential LocalNO,133.30761941047538,0.6678441657866838,-198.6088702121794,190,191
vel1,Differential LocalNO,0.10577754911608386,0.057569174606786545,-0.8373990914160905,190,191
vel2,Differential LocalNO,0.007859617531563846,0.004482368959933247,-0.7534517131050484,190,191
vel3,Differential LocalNO,0.04633950980897424,0.016291444357349888,-1.8444077021365,190,191
Bcc1,Index-space DISCO3D LocalNO,1.7120366026598577,0.12057702240356066,-13.198696970056385,190,191
Bcc2,Index-space DISCO3D LocalNO,0.1799116261778592,0.06521632306928823,-1.7586901209795962,190,191
Bcc3,Index-space DISCO3D LocalNO,1.0555172020038748,1.6665595013453947,0.36664895483673543,190,191
rho,Index-space DISCO3D LocalNO,2.8609032893838187,0.6016317855159046,-3.755239597140914,190,191
press,Index-space DISCO3D LocalNO,15992.330806617902,0.6678441657866838,-23945.20126355347,190,191
vel1,Index-space DISCO3D LocalNO,0.13097464943511783,0.057569174606786545,-1.2750829819901202,190,191
vel2,Index-space DISCO3D LocalNO,0.003418676934783557,0.004482368959933247,0.23730577171530542,190,191
vel3,Index-space DISCO3D LocalNO,0.03302360670032692,0.016291444357349888,-1.0270521125051943,190,191
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.5284372332828253,0.12057702240356066,-19.969478121796445,190,191
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.23804183023456504,0.06521632306928823,-2.6500345163841974,190,191
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.8001990040071478,1.6665595013453947,-0.08018885767586914,190,191
rho,Anisotropic spherical DISCO3D LocalNO,5.040088676422284,0.6016317855159046,-7.377364357669972,190,191
press,Anisotropic spherical DISCO3D LocalNO,6.49324558836116,0.6678441657866838,-8.722695684123364,190,191
vel1,Anisotropic spherical DISCO3D LocalNO,0.07303451266427907,0.057569174606786545,-0.26863921817752434,190,191
vel2,Anisotropic spherical DISCO3D LocalNO,0.010771691052062389,0.004482368959933247,-1.4031245862060415,190,191
vel3,Anisotropic spherical DISCO3D LocalNO,0.03382743444813655,0.016291444357349888,-1.0763925963921852,190,191
Bcc1,Persistence,0.06777205905730468,0.035679431540625216,-0.8994713797538576,191,192
Bcc2,Persistence,0.0805367596489971,0.08053694687582116,2.3247320803942984e-06,191,192
Bcc3,Persistence,0.8267897073305862,0.8267893003921893,-4.92191174483736e-07,191,192
rho,Persistence,0.47827288505371063,0.47827297964088455,1.977681741704984e-07,191,192
press,Persistence,0.41176382708553827,0.4117702061566151,1.5491822821123158e-05,191,192
vel1,Persistence,0.06757776544500099,0.07193281572739407,0.06054330333595648,191,192
vel2,Persistence,0.0025052802292445837,0.005786715094502851,0.567063491405599,191,192
vel3,Persistence,0.027909691953298833,0.02790969639275562,1.5906503336715616e-07,191,192
Bcc1,FNO,1.496515659818543,0.035679431540625216,-40.94337171864928,191,192
Bcc2,FNO,0.35058686991646065,0.08053694687582116,-3.3531184570111137,191,192
Bcc3,FNO,8.351055868301195,0.8267893003921893,-9.10058531761339,191,192
rho,FNO,1185.6638108052255,0.47827297964088455,-2478.0524685201567,191,192
press,FNO,3.613704923455988,0.4117702061566151,-7.776023299950774,191,192
vel1,FNO,0.20420942414424215,0.07193281572739407,-1.8388910134998837,191,192
vel2,FNO,0.0032764304221065813,0.005786715094502851,0.43380132448216435,191,192
vel3,FNO,0.056680676156473646,0.02790969639275562,-1.030859646727865,191,192
Bcc1,3D CNN/U-Net,0.48157317105557057,0.035679431540625216,-12.497220955082849,191,192
Bcc2,3D CNN/U-Net,0.031172959682265616,0.08053694687582116,0.6129359146140618,191,192
Bcc3,3D CNN/U-Net,0.6543216113594241,0.8267893003921893,0.20859932385549107,191,192
rho,3D CNN/U-Net,5.71115389582142,0.47827297964088455,-10.941201236393681,191,192
press,3D CNN/U-Net,47854.931530077585,0.4117702061566151,-116216.56701813477,191,192
vel1,3D CNN/U-Net,0.12401411011597094,0.07193281572739407,-0.7240269112493927,191,192
vel2,3D CNN/U-Net,0.008532420423582198,0.005786715094502851,-0.47448427721759745,191,192
vel3,3D CNN/U-Net,0.029082674460343617,0.02790969639275562,-0.04202761832595425,191,192
Bcc1,Differential LocalNO,0.8964175687419148,0.035679431540625216,-24.124211066009792,191,192
Bcc2,Differential LocalNO,0.09529844355410542,0.08053694687582116,-0.18328850609453595,191,192
Bcc3,Differential LocalNO,6.6125714972433824,0.8267893003921893,-6.997891958817917,191,192
rho,Differential LocalNO,9.084201572573702,0.47827297964088455,-17.993758709502373,191,192
press,Differential LocalNO,502.04267187634025,0.4117702061566151,-1218.230202598462,191,192
vel1,Differential LocalNO,0.11081077401202032,0.07193281572739407,-0.5404759690203591,191,192
vel2,Differential LocalNO,0.008033821489105393,0.005786715094502851,-0.3883215879657189,191,192
vel3,Differential LocalNO,0.05055478703781162,0.02790969639275562,-0.8113700101350394,191,192
Bcc1,Index-space DISCO3D LocalNO,1.5761587814232703,0.035679431540625216,-43.17555755137603,191,192
Bcc2,Index-space DISCO3D LocalNO,0.23556303151654656,0.08053694687582116,-1.9249064020238813,191,192
Bcc3,Index-space DISCO3D LocalNO,0.4563162656954766,0.8267893003921893,0.44808639216905444,191,192
rho,Index-space DISCO3D LocalNO,3.3243302530051646,0.47827297964088455,-5.950696348142576,191,192
press,Index-space DISCO3D LocalNO,16164442891188.363,0.4117702061566151,-39255979790436.5,191,192
vel1,Index-space DISCO3D LocalNO,0.12719251564759057,0.07193281572739407,-0.7682126629050061,191,192
vel2,Index-space DISCO3D LocalNO,0.0033165042473320525,0.005786715094502851,0.4268761822259749,191,192
vel3,Index-space DISCO3D LocalNO,0.035416160302023526,0.02790969639275562,-0.2689554126148188,191,192
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.5537012754669517,0.035679431540625216,-70.5734854844664,191,192
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1945236023923017,0.08053694687582116,-1.4153337063079263,191,192
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9221858478657665,0.8267893003921893,-0.11538193277093156,191,192
rho,Anisotropic spherical DISCO3D LocalNO,4.981912332906759,0.47827297964088455,-9.416462031050703,191,192
press,Anisotropic spherical DISCO3D LocalNO,10.703534570582695,0.4117702061566151,-24.99395102061282,191,192
vel1,Anisotropic spherical DISCO3D LocalNO,0.09823255856086016,0.07193281572739407,-0.3656153671661486,191,192
vel2,Anisotropic spherical DISCO3D LocalNO,0.008584443279424682,0.005786715094502851,-0.48347432683865166,191,192
vel3,Anisotropic spherical DISCO3D LocalNO,0.047307181223940224,0.02790969639275562,-0.6950088083444546,191,192
Bcc1,Persistence,0.07649887396961554,0.05389810570013381,-0.4193239813514562,192,193
Bcc2,Persistence,0.07760756149432897,0.07760736471552532,-2.5355686843475667e-06,192,193
Bcc3,Persistence,0.22240857323272697,0.22240854650810604,-1.2016004480308595e-07,192,193
rho,Persistence,0.8783677996040827,0.8783657883161654,-2.289806757094226e-06,192,193
press,Persistence,0.14292677124276665,0.14293363980943813,4.805423468290382e-05,192,193
vel1,Persistence,0.059347820305467584,0.06455954375983224,0.0807273897992955,192,193
vel2,Persistence,0.004116233485850826,0.00459389741453607,0.10397792671073003,192,193
vel3,Persistence,0.027496672653089714,0.027496686865044064,5.168606100891537e-07,192,193
Bcc1,FNO,1.4167430466787043,0.05389810570013381,-25.28558143695924,192,193
Bcc2,FNO,0.21092784233756598,0.07760736471552532,-1.7178843542843554,192,193
Bcc3,FNO,11.61547531489544,0.22240854650810604,-51.22584966838086,192,193
rho,FNO,283899.9117676069,0.8783657883161654,-323212.7630403905,192,193
press,FNO,2.099535390858162,0.14293363980943813,-13.68888215298584,192,193
vel1,FNO,0.16973877393044687,0.06455954375983224,-1.6291817451791726,192,193
vel2,FNO,0.005527196747975929,0.00459389741453607,-0.20316068236236662,192,193
vel3,FNO,0.029662382345274532,0.027496686865044064,-0.07876205198320352,192,193
Bcc1,3D CNN/U-Net,0.4068473368593149,0.05389810570013381,-6.54845335609457,192,193
Bcc2,3D CNN/U-Net,0.09491839178668644,0.07760736471552532,-0.22305907608918019,192,193
Bcc3,3D CNN/U-Net,0.2559399923903082,0.22240854650810604,-0.15076509607502886,192,193
rho,3D CNN/U-Net,6.947744696088859,0.8783657883161654,-6.909853489862969,192,193
press,3D CNN/U-Net,3283.7597552584257,0.14293363980943813,-22973.016191264684,192,193
vel1,3D CNN/U-Net,0.09632753353629596,0.06455954375983224,-0.4920727118928183,192,193
vel2,3D CNN/U-Net,0.01089864331796245,0.00459389741453607,-1.3724176520522247,192,193
vel3,3D CNN/U-Net,0.025181148844941423,0.027496686865044064,0.08421152815491872,192,193
Bcc1,Differential LocalNO,1.0082131251572823,0.05389810570013381,-17.70591019963767,192,193
Bcc2,Differential LocalNO,0.05433153026384561,0.07760736471552532,0.2999178562111824,192,193
Bcc3,Differential LocalNO,1.1795255832054712,0.22240854650810604,-4.303418423996946,192,193
rho,Differential LocalNO,5.951001701706636,0.8783657883161654,-5.775083662029638,192,193
press,Differential LocalNO,32.51131807858011,0.14293363980943813,-226.45742794995513,192,193
vel1,Differential LocalNO,0.11523619808153805,0.06455954375983224,-0.7849599202594721,192,193
vel2,Differential LocalNO,0.009383769918908033,0.00459389741453607,-1.0426598750803153,192,193
vel3,Differential LocalNO,0.05517741247726104,0.027496686865044064,-1.006693124450818,192,193
Bcc1,Index-space DISCO3D LocalNO,1.173654827139611,0.05389810570013381,-20.775437409049744,192,193
Bcc2,Index-space DISCO3D LocalNO,0.6512718980900994,0.07760736471552532,-7.391882658010326,192,193
Bcc3,Index-space DISCO3D LocalNO,0.3193814505691606,0.22240854650810604,-0.4360124895538591,192,193
rho,Index-space DISCO3D LocalNO,2.3838739965273827,0.8783657883161654,-1.7139877579900844,192,193
press,Index-space DISCO3D LocalNO,169980.93800402302,0.14293363980943813,-1189228.758863238,192,193
vel1,Index-space DISCO3D LocalNO,0.10683661779441668,0.06455954375983224,-0.6548539777768452,192,193
vel2,Index-space DISCO3D LocalNO,0.006773183204907881,0.00459389741453607,-0.4743871257281642,192,193
vel3,Index-space DISCO3D LocalNO,0.02856047885691196,0.027496686865044064,-0.03868800619831303,192,193
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.361744081329604,0.05389810570013381,-42.81868436099305,192,193
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.13638430727082032,0.07760736471552532,-0.7573629483586459,192,193
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6915127116023739,0.22240854650810604,-2.1092002643754997,192,193
rho,Anisotropic spherical DISCO3D LocalNO,4.118289387732175,0.8783657883161654,-3.6885812750368734,192,193
press,Anisotropic spherical DISCO3D LocalNO,3.180175665139466,0.14293363980943813,-21.249315622126023,192,193
vel1,Anisotropic spherical DISCO3D LocalNO,0.08651641469788116,0.06455954375983224,-0.34010263485954306,192,193
vel2,Anisotropic spherical DISCO3D LocalNO,0.005822117823771816,0.00459389741453607,-0.26735912851458,192,193
vel3,Anisotropic spherical DISCO3D LocalNO,0.0231391672906411,0.027496686865044064,0.15847434986585907,192,193
Bcc1,Persistence,0.02644191060325509,0.12585216963509802,0.789897061926528,193,194
Bcc2,Persistence,0.0381047064221295,0.0381048634853812,4.121868899087389e-06,193,194
Bcc3,Persistence,0.7246294029089,0.7246297848696313,5.271115530725012e-07,193,194
rho,Persistence,0.6162979181074423,0.6162964118729466,-2.4440098411737665e-06,193,194
press,Persistence,0.4072632252329196,0.4072559456532302,-1.7874704512088613e-05,193,194
vel1,Persistence,0.056345049800237676,0.061680990934863955,0.08650868045004523,193,194
vel2,Persistence,0.0018226876426634718,0.001278096437854205,-0.4260955501320234,193,194
vel3,Persistence,0.01660237528618525,0.016602366958639897,-5.015878383751726e-07,193,194
Bcc1,FNO,1.0248589389002094,0.12585216963509802,-7.143355349945384,193,194
Bcc2,FNO,0.223370453629658,0.0381048634853812,-4.861993278505072,193,194
Bcc3,FNO,3.281910609620312,0.7246297848696313,-3.529085994182206,193,194
rho,FNO,6191.098422623171,0.6162964118729466,-10044.650604728015,193,194
press,FNO,0.8008332291309432,0.4072559456532302,-0.9664126151588115,193,194
vel1,FNO,0.15813972750198918,0.061680990934863955,-1.5638324726168404,193,194
vel2,FNO,0.00396908151910677,0.001278096437854205,-2.1054632510911753,193,194
vel3,FNO,0.04189808160637535,0.016602366958639897,-1.523620981920986,193,194
Bcc1,3D CNN/U-Net,0.33728237950064305,0.12585216963509802,-1.6799885967685437,193,194
Bcc2,3D CNN/U-Net,0.04270408340774395,0.0381048634853812,-0.12069902636253294,193,194
Bcc3,3D CNN/U-Net,0.7331735066180523,0.7246297848696313,-0.01179046449209653,193,194
rho,3D CNN/U-Net,4.991632666307703,0.6162964118729466,-7.099402446848513,193,194
press,3D CNN/U-Net,1507.0128239690794,0.4072559456532302,-3699.4071765038607,193,194
vel1,3D CNN/U-Net,0.09161261151560363,0.061680990934863955,-0.48526491107037995,193,194
vel2,3D CNN/U-Net,0.005390620925272224,0.001278096437854205,-3.2176949763842018,193,194
vel3,3D CNN/U-Net,0.02917776415933464,0.016602366958639897,-0.7574460456164347,193,194
Bcc1,Differential LocalNO,0.9167306920732073,0.12585216963509802,-6.284186635250084,193,194
Bcc2,Differential LocalNO,0.04311250620471452,0.0381048634853812,-0.13141741660495598,193,194
Bcc3,Differential LocalNO,0.4101378000568749,0.7246297848696313,0.4340036683274575,193,194
rho,Differential LocalNO,10.660004809579178,0.6162964118729466,-16.296879560247717,193,194
press,Differential LocalNO,84.82906656536126,0.4072559456532302,-207.2942372499858,193,194
vel1,Differential LocalNO,0.1008363474703546,0.061680990934863955,-0.634804271819162,193,194
vel2,Differential LocalNO,0.004155633388707268,0.001278096437854205,-2.2514239658504627,193,194
vel3,Differential LocalNO,0.035335272289869823,0.016602366958639897,-1.1283273871670025,193,194
Bcc1,Index-space DISCO3D LocalNO,0.7100183187916942,0.12585216963509802,-4.6416851680058935,193,194
Bcc2,Index-space DISCO3D LocalNO,0.13247485386428093,0.0381048634853812,-2.476586497025621,193,194
Bcc3,Index-space DISCO3D LocalNO,0.50573511409599,0.7246297848696313,0.3020779373746316,193,194
rho,Index-space DISCO3D LocalNO,1.558957946926121,0.6162964118729466,-1.5295586943113828,193,194
press,Index-space DISCO3D LocalNO,6.929408013347195,0.4072559456532302,-16.014872556943438,193,194
vel1,Index-space DISCO3D LocalNO,0.1031567448892943,0.061680990934863955,-0.6724235996504881,193,194
vel2,Index-space DISCO3D LocalNO,0.002472719836168244,0.001278096437854205,-0.9346895609220938,193,194
vel3,Index-space DISCO3D LocalNO,0.03629315138446175,0.016602366958639897,-1.1860227204275073,193,194
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.151038458210713,0.12585216963509802,-16.091786851569903,193,194
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.049384137293503716,0.0381048634853812,-0.2960061466287569,193,194
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6269165187308747,0.7246297848696313,0.13484577666971864,193,194
rho,Anisotropic spherical DISCO3D LocalNO,4.3944226924417285,0.6162964118729466,-6.130372021941394,193,194
press,Anisotropic spherical DISCO3D LocalNO,5.45272663034287,0.4072559456532302,-12.388942969504859,193,194
vel1,Anisotropic spherical DISCO3D LocalNO,0.07669485532236851,0.061680990934863955,-0.2434115301967088,193,194
vel2,Anisotropic spherical DISCO3D LocalNO,0.010398467114662448,0.001278096437854205,-7.135901804186565,193,194
vel3,Anisotropic spherical DISCO3D LocalNO,0.032766401337142086,0.016602366958639897,-0.9735981874614812,193,194
Bcc1,Persistence,0.07236119511370746,0.07392977696126145,0.021217186254679277,194,195
Bcc2,Persistence,0.016840677130532767,0.016840607213666384,-4.151683219877356e-06,194,195
Bcc3,Persistence,0.8825419985525317,0.8825418090453598,-2.1472883204864956e-07,194,195
rho,Persistence,0.4289582091515566,0.42895713987123957,-2.492743954141119e-06,194,195
press,Persistence,0.18166399009013917,0.181669686812624,3.135758411199063e-05,194,195
vel1,Persistence,0.05773342146858031,0.06521262992327358,0.1146895695433997,194,195
vel2,Persistence,0.0017562268581843463,0.0023806779548111484,0.2622996929781449,194,195
vel3,Persistence,0.02574456363024362,0.025744572529374468,3.4567017337394645e-07,194,195
Bcc1,FNO,1.1196930351276337,0.07392977696126145,-14.145359301088424,194,195
Bcc2,FNO,0.18350317031754707,0.016840607213666384,-9.896469942522721,194,195
Bcc3,FNO,2.5186225507344058,0.8825418090453598,-1.85382802822541,194,195
rho,FNO,72998.87342059454,0.42895713987123957,-170176.54604226118,194,195
press,FNO,1.058186438711009,0.181669686812624,-4.824782644131673,194,195
vel1,FNO,0.17592186336198157,0.06521262992327358,-1.6976655222916754,194,195
vel2,FNO,0.0035007121522766995,0.0023806779548111484,-0.4704685886648621,194,195
vel3,FNO,0.05280511878137251,0.025744572529374468,-1.0511165497551787,194,195
Bcc1,3D CNN/U-Net,0.37702975601959704,0.07392977696126145,-4.0998362434822075,194,195
Bcc2,3D CNN/U-Net,0.09543539908407472,0.016840607213666384,-4.666980879800319,194,195
Bcc3,3D CNN/U-Net,0.3171225851020724,0.8825418090453598,0.6406713179457164,194,195
rho,3D CNN/U-Net,3.5185622711096496,0.42895713987123957,-7.202596353019837,194,195
press,3D CNN/U-Net,288.12753085955984,0.181669686812624,-1584.996738997726,194,195
vel1,3D CNN/U-Net,0.10232155923521061,0.06521262992327358,-0.5690451275404447,194,195
vel2,3D CNN/U-Net,0.005795605735692947,0.0023806779548111484,-1.4344349994842935,194,195
vel3,3D CNN/U-Net,0.028560791641185416,0.025744572529374468,-0.1093907894022188,194,195
Bcc1,Differential LocalNO,0.8823453770768412,0.07392977696126145,-10.934911930536224,194,195
Bcc2,Differential LocalNO,0.0975998102784272,0.016840607213666384,-4.795504226191061,194,195
Bcc3,Differential LocalNO,0.7289006468422867,0.8825418090453598,0.17408938661984275,194,195
rho,Differential LocalNO,16.86820435915358,0.42895713987123957,-38.32375240150315,194,195
press,Differential LocalNO,26.54548184254832,0.181669686812624,-145.11948921301112,194,195
vel1,Differential LocalNO,0.10530125658402328,0.06521262992327358,-0.6147371560986927,194,195
vel2,Differential LocalNO,0.005719971288729562,0.0023806779548111484,-1.4026648699669706,194,195
vel3,Differential LocalNO,0.03508400090879578,0.025744572529374468,-0.3627727113652812,194,195
Bcc1,Index-space DISCO3D LocalNO,0.7255735900545129,0.07392977696126145,-8.814361950999894,194,195
Bcc2,Index-space DISCO3D LocalNO,0.1291471579964921,0.016840607213666384,-6.668794619928396,194,195
Bcc3,Index-space DISCO3D LocalNO,3.397753189677698,0.8825418090453598,-2.8499628627827014,194,195
rho,Index-space DISCO3D LocalNO,2.148454527181694,0.42895713987123957,-4.008552900708442,194,195
press,Index-space DISCO3D LocalNO,21.43260881528851,0.181669686812624,-116.9757018978864,194,195
vel1,Index-space DISCO3D LocalNO,0.10911732843097725,0.06521262992327358,-0.6732545299792401,194,195
vel2,Index-space DISCO3D LocalNO,0.003891424853482012,0.0023806779548111484,-0.6345868392731457,194,195
vel3,Index-space DISCO3D LocalNO,0.04875281334039721,0.025744572529374468,-0.8937122876975494,194,195
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.1753185346184005,0.07392977696126145,-28.424118724965833,194,195
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1004417167144045,0.016840607213666384,-4.964257430865953,194,195
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.7062358065819289,0.8825418090453598,0.19977070848817935,194,195
rho,Anisotropic spherical DISCO3D LocalNO,3.9430444181545967,0.42895713987123957,-8.192164092054007,194,195
press,Anisotropic spherical DISCO3D LocalNO,0.8988284729637868,0.181669686812624,-3.9475974155823135,194,195
vel1,Anisotropic spherical DISCO3D LocalNO,0.0843591772709957,0.06521262992327358,-0.2936018279012693,194,195
vel2,Anisotropic spherical DISCO3D LocalNO,0.0113112919007229,0.0023806779548111484,-3.7512902271656428,194,195
vel3,Anisotropic spherical DISCO3D LocalNO,0.039154713848541335,0.025744572529374468,-0.5208919784496691,194,195
Bcc1,Persistence,0.022604044965474957,0.05909871170464665,0.6175205124869463,195,196
Bcc2,Persistence,0.03791031213166241,0.03791048147175283,4.466840932693117e-06,195,196
Bcc3,Persistence,0.7717790244525716,0.7717790727844657,6.262400176204608e-08,195,196
rho,Persistence,0.582063684810178,0.5820625048851448,-2.0271448912811962e-06,195,196
press,Persistence,0.16416782400523605,0.16416104452990402,-4.12977107415724e-05,195,196
vel1,Persistence,0.06645534596559777,0.07007665736629766,0.05167642888231583,195,196
vel2,Persistence,0.001369947342512759,0.0015353584411867082,0.10773451608218576,195,196
vel3,Persistence,0.04827828198454294,0.04827826725327053,-3.0513258342246274e-07,195,196
Bcc1,FNO,0.9126875871537379,0.05909871170464665,-14.44344302655886,195,196
Bcc2,FNO,0.2179368164990265,0.03791048147175283,-4.74872193753096,195,196
Bcc3,FNO,1.5454734410577635,0.7717790727844657,-1.0024816628959918,195,196
rho,FNO,15582.303743820912,0.5820625048851448,-26769.842672464674,195,196
press,FNO,1.6588649955026036,0.16416104452990402,-9.105107458672514,195,196
vel1,FNO,0.19051805826917367,0.07007665736629766,-1.718709273950052,195,196
vel2,FNO,0.004391367273198078,0.0015353584411867082,-1.8601577035027113,195,196
vel3,FNO,0.07918901816575599,0.04827826725327053,-0.6402622271078187,195,196
Bcc1,3D CNN/U-Net,0.41772433623914595,0.05909871170464665,-6.068247753466719,195,196
Bcc2,3D CNN/U-Net,0.08715309550955382,0.03791048147175283,-1.2989181916481791,195,196
Bcc3,3D CNN/U-Net,0.931422294389659,0.7717790727844657,-0.20685093342739136,195,196
rho,3D CNN/U-Net,3.780251596227465,0.5820625048851448,-5.494580160207024,195,196
press,3D CNN/U-Net,163.60458394189743,0.16416104452990402,-995.6102762710844,195,196
vel1,3D CNN/U-Net,0.10115470358866654,0.07007665736629766,-0.44348642458673293,195,196
vel2,3D CNN/U-Net,0.005582364638750535,0.0015353584411867082,-2.635870614314543,195,196
vel3,3D CNN/U-Net,0.054490817949512084,0.04827826725327053,-0.12868213897674008,195,196
Bcc1,Differential LocalNO,0.9218799221426159,0.05909871170464665,-14.598985080247237,195,196
Bcc2,Differential LocalNO,0.2631191689907525,0.03791048147175283,-5.940538837176286,195,196
Bcc3,Differential LocalNO,1.0211657634245541,0.7717790727844657,-0.3231322271285977,195,196
rho,Differential LocalNO,9.79671145822825,0.5820625048851448,-15.83102995985179,195,196
press,Differential LocalNO,1325.6210881842694,0.16416104452990402,-8074.125813071875,195,196
vel1,Differential LocalNO,0.11544457026847121,0.07007665736629766,-0.6474040658793263,195,196
vel2,Differential LocalNO,0.005637009404418803,0.0015353584411867082,-2.6714614992847205,195,196
vel3,Differential LocalNO,0.05625822484661393,0.04827826725327053,-0.16529088650758927,195,196
Bcc1,Index-space DISCO3D LocalNO,0.6244451568499119,0.05909871170464665,-9.566138226001543,195,196
Bcc2,Index-space DISCO3D LocalNO,0.12449865356753745,0.03791048147175283,-2.2840166817797245,195,196
Bcc3,Index-space DISCO3D LocalNO,0.731754850389498,0.7717790727844657,0.05185968861602608,195,196
rho,Index-space DISCO3D LocalNO,1.246175215142775,0.5820625048851448,-1.140964595183254,195,196
press,Index-space DISCO3D LocalNO,18.06033537149073,0.16416104452990402,-109.01596281997834,195,196
vel1,Index-space DISCO3D LocalNO,0.12026851091284668,0.07007665736629766,-0.7162421187442092,195,196
vel2,Index-space DISCO3D LocalNO,0.004446373183258462,0.0015353584411867082,-1.895983806766174,195,196
vel3,Index-space DISCO3D LocalNO,0.08231944389149937,0.04827826725327053,-0.7051035294959302,195,196
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.268308090053579,0.05909871170464665,-37.381684213181124,195,196
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1303538175449778,0.03791048147175283,-2.438463783217965,195,196
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9753574584767523,0.7717790727844657,-0.26377805886573946,195,196
rho,Anisotropic spherical DISCO3D LocalNO,3.404783774752174,0.5820625048851448,-4.849515724130042,195,196
press,Anisotropic spherical DISCO3D LocalNO,3.2676414082895335,0.16416104452990402,-18.905096350031393,195,196
vel1,Anisotropic spherical DISCO3D LocalNO,0.09098363586213824,0.07007665736629766,-0.2983444028524038,195,196
vel2,Anisotropic spherical DISCO3D LocalNO,0.01023680923346319,0.0015353584411867082,-5.667374183679846,195,196
vel3,Anisotropic spherical DISCO3D LocalNO,0.07587661104829617,0.04827826725327053,-0.5716514979761631,195,196
Bcc1,Persistence,0.02065569426124198,0.033523334452383216,0.3838412974526303,196,197
Bcc2,Persistence,0.08511872352321952,0.08511891286819039,2.224475906587031e-06,196,197
Bcc3,Persistence,0.8527845640001388,0.8527842229039023,-3.9997953438231093e-07,196,197
rho,Persistence,0.29394580689304495,0.293945559963382,-8.400523654472636e-07,196,197
press,Persistence,0.06332732321435827,0.06333103874217008,5.866835418466554e-05,196,197
vel1,Persistence,0.062458208186047456,0.06932722802272251,0.0990811263133683,196,197
vel2,Persistence,0.0026107061472137086,0.003999129424224326,0.347181381177709,196,197
vel3,Persistence,0.02629611203043421,0.026296114775425754,1.0438772291010423e-07,196,197
Bcc1,FNO,1.0277823511488973,0.033523334452383216,-29.658714830673144,196,197
