channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
Bcc3,Persistence,0.9200103194475698,5.119558850502784,202
rho,Persistence,0.4639669629426608,3.5587893552443646,202
press,Persistence,0.39624451014583056,3.7179772027659346,202
vel1,Persistence,0.07147956239250904,0.01111153105979716,202
vel2,Persistence,0.0028237582127711913,7.515409022710078e-05,202
vel3,Persistence,0.05415058739755489,0.006056668119942588,202
Bcc1,FNO,1.7806242899607412,5.4443732604288835,202
Bcc2,FNO,0.20162161671509318,0.26997739289339945,202
Bcc3,FNO,2.4410420973041442,134.27885770510005,202
rho,FNO,110.41513259091668,504472.4282203284,202
press,FNO,6.256815418959263,1647.7647821520536,202
vel1,FNO,0.20876339425200255,0.02581740921272518,202
vel2,FNO,0.005500116494409542,0.00018140623369405665,202
vel3,FNO,0.05511205550320162,0.007607730459717498,202
Bcc1,3D CNN/U-Net,0.295078194458172,4.804097413254593,202
Bcc2,3D CNN/U-Net,0.06233044081582123,0.11661842087303004,202
Bcc3,3D CNN/U-Net,0.502370870973596,30.278879377321577,202
rho,3D CNN/U-Net,6.8879336038817,672.7139087364379,202
press,3D CNN/U-Net,219.543853516682,7740650.0260247635,202
vel1,3D CNN/U-Net,0.16186594212856684,0.11312135575501508,202
vel2,3D CNN/U-Net,0.010018983764150889,0.0003067042308890573,202
vel3,3D CNN/U-Net,0.027469704731504774,0.0036478984404861164,202
Bcc1,Differential LocalNO,0.7627329502069436,6.472689957924784,202
Bcc2,Differential LocalNO,0.31773778255870877,3.2219303980566543,202
Bcc3,Differential LocalNO,0.9171326552559482,34.197488430035165,202
rho,Differential LocalNO,7.520346589506823,3094.5297778483987,202
press,Differential LocalNO,159.01578940209745,4315733.166762498,202
vel1,Differential LocalNO,0.13104343417084524,0.053135693092100665,202
vel2,Differential LocalNO,0.012939273230846668,0.0001833032298582965,202
vel3,Differential LocalNO,0.051008643307518094,0.0036174025216548305,202
Bcc1,Index-space DISCO3D LocalNO,2.0576458090935907,5.158652432054248,202
Bcc2,Index-space DISCO3D LocalNO,1.1130602362177349,12.957957031071546,202
Bcc3,Index-space DISCO3D LocalNO,0.7809851752218562,114.47497959115465,202
rho,Index-space DISCO3D LocalNO,2.298967487117625,723.5154476114385,202
press,Index-space DISCO3D LocalNO,11.270271821204211,6972.5743266927575,202
vel1,Index-space DISCO3D LocalNO,0.17073310755747081,0.0384285443998508,202
vel2,Index-space DISCO3D LocalNO,0.006890788299798912,0.00014161538961543393,202
vel3,Index-space DISCO3D LocalNO,0.08988681620158945,0.003965149212733799,202
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.836516916351656,4.904200935650585,202
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.3931051457501199,1.483220202276909,202
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9100347960502359,217.39410770695903,202
rho,Anisotropic spherical DISCO3D LocalNO,3.781118495586613,25.792629036751137,202
press,Anisotropic spherical DISCO3D LocalNO,2.4589576502730908,1344.8906165357243,202
vel1,Anisotropic spherical DISCO3D LocalNO,0.10413805524431849,0.036817675023775864,202
vel2,Anisotropic spherical DISCO3D LocalNO,0.009529048314312097,0.00030979504194952255,202
vel3,Anisotropic spherical DISCO3D LocalNO,0.05527387980882952,0.0038019721628739563,202
Bcc1,Persistence,0.018763387701209847,0.12807335489127733,203
Bcc2,Persistence,0.10926598322652917,0.022201808346107337,203
Bcc3,Persistence,0.597729125089116,6.7923438888498815,203
rho,Persistence,0.3562627743714912,12.759351948397557,203
press,Persistence,0.3946598943314742,1.999206117334441,203
vel1,Persistence,0.08377369602604423,0.007509281949840746,203
vel2,Persistence,0.006472743780751227,3.700582667931119e-05,203
vel3,Persistence,0.05686217590944996,0.004252581702587714,203
Bcc1,FNO,1.9989830894031788,5.371185352773708,203
Bcc2,FNO,0.2950455306490315,0.6622251625052624,203
Bcc3,FNO,1.8088449052196847,42.888029191348586,203
rho,FNO,295312.82538546855,43674909017513.945,203
press,FNO,5.06695488601076,1623.3056123621277,203
vel1,FNO,0.23718578911225177,0.04277210194571553,203
vel2,FNO,0.0034182907502882977,0.00016877260456749335,203
vel3,FNO,0.10317150556617129,0.003127352463791525,203
Bcc1,3D CNN/U-Net,0.38676013348542737,4.77215989692274,203
Bcc2,3D CNN/U-Net,0.14840859483527172,0.07525689978440667,203
Bcc3,3D CNN/U-Net,1.0358101750193291,43.84366379113865,203
rho,3D CNN/U-Net,4.109272281871056,269.4428890655995,203
press,3D CNN/U-Net,264.4867401599629,8274808.696601874,203
vel1,3D CNN/U-Net,0.13704658299715752,0.11737800442266645,203
vel2,3D CNN/U-Net,0.008041077043154002,0.000234443782329613,203
vel3,3D CNN/U-Net,0.07765466592413063,0.005679543765255562,203
Bcc1,Differential LocalNO,0.8317887801685512,6.441416300176857,203
Bcc2,Differential LocalNO,0.35149641120159614,5.817822254949153,203
Bcc3,Differential LocalNO,1.1609826085701023,40.967937592148594,203
rho,Differential LocalNO,21.082151801985926,57418.7259938293,203
press,Differential LocalNO,583.8676463023758,112173646.14105356,203
vel1,Differential LocalNO,0.13323615237051378,0.05623442369972403,203
vel2,Differential LocalNO,0.015407294850179927,0.000214387077988207,203
vel3,Differential LocalNO,0.06655188076399024,0.009034589297312124,203
Bcc1,Index-space DISCO3D LocalNO,1.9823345562564474,4.9938033294795945,203
Bcc2,Index-space DISCO3D LocalNO,1.2607682751992733,17.991469663602164,203
Bcc3,Index-space DISCO3D LocalNO,1.0523483293263938,415.706764690883,203
rho,Index-space DISCO3D LocalNO,2.047426947439595,737.0384232126692,203
press,Index-space DISCO3D LocalNO,88.48875447460857,2817033.7287642774,203
vel1,Index-space DISCO3D LocalNO,0.1692178941066165,0.04446965227869454,203
vel2,Index-space DISCO3D LocalNO,0.005316862107294014,0.0001444229110493784,203
vel3,Index-space DISCO3D LocalNO,0.11932348907225669,0.005783677530474343,203
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.669679573242058,4.727781070400171,203
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.5560347925808335,1.8011407366863266,203
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.5322850459684301,126.99441653590823,203
rho,Anisotropic spherical DISCO3D LocalNO,4.074746357686204,22.5197852473051,203
press,Anisotropic spherical DISCO3D LocalNO,0.27912776408736045,127.63031760921618,203
vel1,Anisotropic spherical DISCO3D LocalNO,0.09961215456377182,0.04613979085797712,203
vel2,Anisotropic spherical DISCO3D LocalNO,0.012393624108184126,0.00024265630603334767,203
vel3,Anisotropic spherical DISCO3D LocalNO,0.10765762399597943,0.007022253523386893,203
Bcc1,Persistence,0.05621671733497618,0.07028306767607773,204
Bcc2,Persistence,0.06698786586885301,0.007791841753787559,204
Bcc3,Persistence,0.9010802011847729,1.6359411692765828,204
rho,Persistence,0.6961204497005458,17.040282567731442,204
press,Persistence,0.3918476295385121,0.34798321583865643,204
vel1,Persistence,0.0903584515914342,0.010113025773383574,204
vel2,Persistence,0.0053691979121659305,2.0827500106776397e-05,204
vel3,Persistence,0.02704617052163855,0.006474047695901432,204
Bcc1,FNO,2.7483817425056984,6.151783594411763,204
Bcc2,FNO,0.24119741483023607,0.39586316898358376,204
Bcc3,FNO,2.922475212315121,87.1158561258777,204
rho,FNO,12407716.700627465,5.654800941459567e+16,204
press,FNO,30.079136718438917,51355.11261289347,204
vel1,FNO,0.311003279884925,0.06139730390053299,204
vel2,FNO,0.013578508842443807,0.00025469260061454084,204
vel3,FNO,0.06914360591375383,0.006692249909204948,204
Bcc1,3D CNN/U-Net,0.2655084115544075,4.600293307550623,204
Bcc2,3D CNN/U-Net,0.09520022500633887,0.9918777349462834,204
Bcc3,3D CNN/U-Net,0.7878402725800937,29.527254131586886,204
rho,3D CNN/U-Net,3.7901833112998635,364.72525013305494,204
press,3D CNN/U-Net,474.90485437846985,38860761.470096596,204
vel1,3D CNN/U-Net,0.17432180706693143,0.11831668592895497,204
vel2,3D CNN/U-Net,0.012328239177378604,0.00023312885282557333,204
vel3,3D CNN/U-Net,0.045864343352729924,0.006289966742634207,204
Bcc1,Differential LocalNO,0.8538264070160527,6.041035600967331,204
Bcc2,Differential LocalNO,0.27134537709542156,1.4800014780790582,204
Bcc3,Differential LocalNO,0.5128078528427024,121.8255891019678,204
rho,Differential LocalNO,12.857641392999136,6947.000297762784,204
press,Differential LocalNO,38.98183004117433,132781.4554211151,204
vel1,Differential LocalNO,0.09895652125498296,0.06212940516792959,204
vel2,Differential LocalNO,0.022795492425906363,0.00022917013316209515,204
vel3,Differential LocalNO,0.04912509002545822,0.0038995628548891014,204
Bcc1,Index-space DISCO3D LocalNO,1.8582283876821997,5.168865808392109,204
Bcc2,Index-space DISCO3D LocalNO,0.6707671596446928,6.24784881482045,204
Bcc3,Index-space DISCO3D LocalNO,0.6487814991651256,30.959297132872436,204
rho,Index-space DISCO3D LocalNO,2.548909721235247,67.21778408474384,204
press,Index-space DISCO3D LocalNO,959665.2574380185,433981035375092.44,204
vel1,Index-space DISCO3D LocalNO,0.1912503903300243,0.04525267376766464,204
vel2,Index-space DISCO3D LocalNO,0.007679679020044268,0.00017653679712156833,204
vel3,Index-space DISCO3D LocalNO,0.0641219030648178,0.002801923408260972,204
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.7290252078780863,5.263205298336205,204
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.35195065476163573,2.6064000661454565,204
Bcc3,Anisotropic spherical DISCO3D LocalNO,1.2333860434105395,26.173373225561683,204
rho,Anisotropic spherical DISCO3D LocalNO,4.400016393374718,18.84470664022203,204
press,Anisotropic spherical DISCO3D LocalNO,7655.1969114456715,29468229963.31228,204
vel1,Anisotropic spherical DISCO3D LocalNO,0.11903784802382841,0.04593643306963402,204
vel2,Anisotropic spherical DISCO3D LocalNO,0.011559555612701958,0.0002551421240006613,204
vel3,Anisotropic spherical DISCO3D LocalNO,0.0565813740948705,0.003592737404459526,204
Bcc1,Persistence,0.04476958684996605,0.07733321608233192,205
Bcc2,Persistence,0.1200640212784437,0.03578257916316716,205
Bcc3,Persistence,0.6951066338039998,10.483478342140565,205
rho,Persistence,0.47313234666230014,3.991805118476377,205
press,Persistence,0.12638955652362605,1.7993827757692005,205
vel1,Persistence,0.08550499357698899,0.012731889812661181,205
vel2,Persistence,0.001978760026938253,2.085500454148291e-05,205
vel3,Persistence,0.05920943034354717,0.0018407520649826436,205
Bcc1,FNO,3.0127221637080197,6.031952369509509,205
Bcc2,FNO,0.157443224635932,0.03444569063318665,205
Bcc3,FNO,3.092229295637489,147.33642900957315,205
rho,FNO,1481.0833131958113,252645364.3054382,205
press,FNO,30.560999336787397,62015.15978414833,205
vel1,FNO,0.30327453716707703,0.08039398728541457,205
vel2,FNO,0.009799827548263758,0.00027922009423359765,205
vel3,FNO,0.061068877366335136,0.0030550637915080403,205
Bcc1,3D CNN/U-Net,0.34233609381808855,4.689644465893706,205
Bcc2,3D CNN/U-Net,0.09737200602843071,3.044117372445049,205
Bcc3,3D CNN/U-Net,2.022735604929628,28.562341577724183,205
rho,3D CNN/U-Net,5.771402943415036,946.2701630322605,205
press,3D CNN/U-Net,167.39573494670978,7878876.538232464,205
vel1,3D CNN/U-Net,0.16901938865239463,0.12977756749881808,205
vel2,3D CNN/U-Net,0.008615324715993368,0.00023305379059077494,205
vel3,3D CNN/U-Net,0.03175381978544901,0.003590424643057941,205
Bcc1,Differential LocalNO,0.8238885524115657,6.005274511181601,205
Bcc2,Differential LocalNO,0.1815449872945556,0.9866870703994628,205
Bcc3,Differential LocalNO,1.889261253726985,396.69239482466253,205
rho,Differential LocalNO,29.171182351772853,275750.18610198627,205
press,Differential LocalNO,80.98632220485342,1336565.6734086438,205
vel1,Differential LocalNO,0.11272140646530264,0.06557898824332592,205
vel2,Differential LocalNO,0.022665045035898283,0.00023034608130445956,205
vel3,Differential LocalNO,0.08000555508783092,0.008040576100599823,205
Bcc1,Index-space DISCO3D LocalNO,1.8676706336321696,5.215065820507623,205
Bcc2,Index-space DISCO3D LocalNO,0.4420036141100553,4.532335182644928,205
Bcc3,Index-space DISCO3D LocalNO,0.8676624515618436,18.669014505210267,205
rho,Index-space DISCO3D LocalNO,1.9537507459241497,444.81861509201093,205
press,Index-space DISCO3D LocalNO,576636106.1134068,1.702370212338085e+20,205
vel1,Index-space DISCO3D LocalNO,0.1846379717366057,0.0514734590430067,205
vel2,Index-space DISCO3D LocalNO,0.00861186276995012,0.00016975732494039304,205
vel3,Index-space DISCO3D LocalNO,0.06571068640045363,0.004904508724099138,205
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.7099566061853393,5.315036593870905,205
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.26541817724088873,4.557842280122947,205
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.7808105453770507,45.59013452508583,205
rho,Anisotropic spherical DISCO3D LocalNO,3.681608446416774,846.8295565226771,205
press,Anisotropic spherical DISCO3D LocalNO,16164442866056.535,1.337759944925014e+29,205
vel1,Anisotropic spherical DISCO3D LocalNO,0.1137505581050565,0.052249220916053114,205
vel2,Anisotropic spherical DISCO3D LocalNO,0.01523794719241137,0.0002532608380031096,205
vel3,Anisotropic spherical DISCO3D LocalNO,0.03888998939024429,0.004969116521196938,205
Bcc1,Persistence,0.023183705233740637,0.11631267505206762,206
Bcc2,Persistence,0.04654528018932165,0.08890156528847201,206
Bcc3,Persistence,0.41018677542867243,0.016703706289568864,206
rho,Persistence,0.4517173447727741,8.555081038920191,206
press,Persistence,0.1378297506826817,1.250371752289004,206
vel1,Persistence,0.090340884301954,0.016010995069461645,206
vel2,Persistence,0.0018725982218756182,7.791546588658536e-05,206
vel3,Persistence,0.03573187260322206,0.005908822465971093,206
Bcc1,FNO,3.248115418949268,6.29531365775612,206
Bcc2,FNO,0.3194051261485693,0.07212193050111379,206
Bcc3,FNO,4.637424511720684,271.941339205365,206
rho,FNO,3088.9276074663944,472517169.878725,206
press,FNO,38.01205297880391,91711.31057014829,206
vel1,FNO,0.2877492509874013,0.08221348582970292,206
vel2,FNO,0.009086387395470168,0.00029125698890224995,206
vel3,FNO,0.04597197289612526,0.006691626356737577,206
Bcc1,3D CNN/U-Net,0.5304394386574969,4.641720921959912,206
Bcc2,3D CNN/U-Net,0.09657866341734588,1.0594599974274659,206
Bcc3,3D CNN/U-Net,1.5882578435583967,42.07915473059456,206
rho,3D CNN/U-Net,8.431787596876623,2657.404070654319,206
press,3D CNN/U-Net,1150.5953278728148,302489419.64202607,206
vel1,3D CNN/U-Net,0.16610732224924527,0.12985982120299402,206
vel2,3D CNN/U-Net,0.01092442441899322,0.00014333952922843444,206
vel3,3D CNN/U-Net,0.05106100575343185,0.008713031614426908,206
Bcc1,Differential LocalNO,0.7855744352595854,6.025922925207959,206
Bcc2,Differential LocalNO,0.1509943923800209,0.5074804999596386,206
Bcc3,Differential LocalNO,0.68626844225608,36.079845516908115,206
rho,Differential LocalNO,7.456332086268778,2754.635429009246,206
press,Differential LocalNO,70.03266400287038,1098118.6071463192,206
vel1,Differential LocalNO,0.1401992258236894,0.0663921301780851,206
vel2,Differential LocalNO,0.02207735757888878,0.000236050635380431,206
vel3,Differential LocalNO,0.06508729640466553,0.01062530744891094,206
Bcc1,Index-space DISCO3D LocalNO,1.8098037102265339,5.465845678383151,206
Bcc2,Index-space DISCO3D LocalNO,0.3808923903301495,6.079209532365235,206
Bcc3,Index-space DISCO3D LocalNO,0.6289023633873989,25.173245717704283,206
rho,Index-space DISCO3D LocalNO,1.7168986248451523,262.4734344537146,206
press,Index-space DISCO3D LocalNO,31.156088249651717,149778.14836136042,206
vel1,Index-space DISCO3D LocalNO,0.1647088233751565,0.050635160122524066,206
vel2,Index-space DISCO3D LocalNO,0.008234909190732673,0.00015196167595556113,206
vel3,Index-space DISCO3D LocalNO,0.04265296254390857,0.009802259414856056,206
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.736757519911235,5.187506066504866,206
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.29419954575852786,1.3999863871816798,206
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.5677595824049183,69.42015121818278,206
rho,Anisotropic spherical DISCO3D LocalNO,3.2002107677683065,310.1937431793148,206
press,Anisotropic spherical DISCO3D LocalNO,6666825777.850406,2.2755947068760556e+22,206
vel1,Anisotropic spherical DISCO3D LocalNO,0.11387927320917234,0.05130545986648666,206
vel2,Anisotropic spherical DISCO3D LocalNO,0.013601303542531822,0.00021894275813891205,206
vel3,Anisotropic spherical DISCO3D LocalNO,0.028667371241212793,0.009398162265876055,206
Bcc1,Persistence,0.028067464127834323,0.077876805167823,207
Bcc2,Persistence,0.036603993155022226,0.006381046097489036,207
Bcc3,Persistence,0.49397230005765225,0.5194878413629989,207
rho,Persistence,0.3636063320727942,3.489763883833898,207
press,Persistence,0.29311112686628293,2.2606276298020194,207
vel1,Persistence,0.09727141484852085,0.017004285987363418,207
vel2,Persistence,0.001869273697193762,5.926768319091534e-05,207
vel3,Persistence,0.024801907934580984,0.0036196997047991115,207
Bcc1,FNO,2.517747173725917,5.730629414284314,207
Bcc2,FNO,0.27422770038077215,0.026865375424634547,207
Bcc3,FNO,2.860691677346581,370.03697211402215,207
rho,FNO,17.44308741595599,12869.107402860678,207
press,FNO,26.425656879308956,38973.84190451962,207
vel1,FNO,0.2420071473787345,0.07130262321445392,207
vel2,FNO,0.0052085998989804625,0.0002524140908572048,207
vel3,FNO,0.04221634411133592,0.003506910611830467,207
Bcc1,3D CNN/U-Net,0.5053198352708709,4.982785052675882,207
Bcc2,3D CNN/U-Net,0.2447936375805766,6.670196826049252,207
Bcc3,3D CNN/U-Net,0.5981217261876177,41.31335857696139,207
rho,3D CNN/U-Net,10.166417248798748,4462.718291722164,207
press,3D CNN/U-Net,127101.62233098493,7716506150301.346,207
vel1,3D CNN/U-Net,0.1565507244039972,0.12143324222788802,207
vel2,3D CNN/U-Net,0.00851337920800924,0.00018083125804465772,207
vel3,3D CNN/U-Net,0.034834296565702104,0.005366891776892048,207
Bcc1,Differential LocalNO,0.6782249075308354,5.705119120366595,207
Bcc2,Differential LocalNO,0.1003687052536788,0.8875157268377719,207
Bcc3,Differential LocalNO,0.5639150081661524,8.231540352000538,207
rho,Differential LocalNO,10.96636396585876,12485.492437554165,207
press,Differential LocalNO,161.4551694710797,6657732.704665532,207
vel1,Differential LocalNO,0.1414560216320194,0.06711613314310214,207
vel2,Differential LocalNO,0.012700510433423986,0.0002232462808882354,207
vel3,Differential LocalNO,0.05198531115168777,0.006306792921790375,207
Bcc1,Index-space DISCO3D LocalNO,1.5033998799217343,5.06166723401053,207
Bcc2,Index-space DISCO3D LocalNO,0.2180557557066947,1.2038472897263104,207
Bcc3,Index-space DISCO3D LocalNO,0.4825449225722584,16.43937054237571,207
rho,Index-space DISCO3D LocalNO,4.125525968637571,1563.6734354127677,207
press,Index-space DISCO3D LocalNO,14957325.41518121,1.1453360514851155e+17,207
vel1,Index-space DISCO3D LocalNO,0.148289540216372,0.05136328307273398,207
vel2,Index-space DISCO3D LocalNO,0.006277737818995259,0.0002056553249849092,207
vel3,Index-space DISCO3D LocalNO,0.029404095727064917,0.005770392950339555,207
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.541206866050721,4.372995586122907,207
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.1075454513254682,0.6133732192485922,207
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.49493876221289873,18.76422235626929,207
rho,Anisotropic spherical DISCO3D LocalNO,3.6050680471331242,226.97034598087538,207
press,Anisotropic spherical DISCO3D LocalNO,16164442865673.375,1.3377599449178534e+29,207
vel1,Anisotropic spherical DISCO3D LocalNO,0.11947296280069901,0.055529506697305775,207
vel2,Anisotropic spherical DISCO3D LocalNO,0.01070707722308233,0.00032647429585669287,207
vel3,Anisotropic spherical DISCO3D LocalNO,0.033014257057429004,0.00539181969557145,207
Bcc1,Persistence,0.03866900876596875,0.14959797485689066,208
Bcc2,Persistence,0.04233621488325195,0.014719953738322132,208
Bcc3,Persistence,0.3329561493540424,6.213835029307203,208
rho,Persistence,0.37031568202204124,7.634312774771431,208
press,Persistence,0.3876036678630716,0.302869670174083,208
vel1,Persistence,0.09539809567583266,0.018430925330949605,208
vel2,Persistence,0.0025613300074546104,5.6600431561020176e-05,208
vel3,Persistence,0.03992245228730038,0.007922178428635487,208
Bcc1,FNO,2.329123709094456,5.45515788673703,208
Bcc2,FNO,0.16266915254930012,0.1574819870690887,208
Bcc3,FNO,7.3790529759769266,1969.4692338817288,208
rho,FNO,390.0910601906228,33733173.3182177,208
press,FNO,68.61690880259856,378044.9045054498,208
vel1,FNO,0.22726760612889463,0.060792566331185786,208
vel2,FNO,0.006580485970512584,0.00015316876665050607,208
vel3,FNO,0.06700374345031176,0.008072799288588646,208
Bcc1,3D CNN/U-Net,0.3642191174995164,4.437291398075254,208
Bcc2,3D CNN/U-Net,0.19648533375480556,3.5768942850657814,208
Bcc3,3D CNN/U-Net,0.2399921066257732,27.62834291398513,208
rho,3D CNN/U-Net,7.769902567455706,1847.2707037812872,208
press,3D CNN/U-Net,92777.52774756934,2128181208288.8242,208
vel1,3D CNN/U-Net,0.16298408275547968,0.13669623048531115,208
vel2,3D CNN/U-Net,0.011702955023308342,0.00016340726464014816,208
vel3,3D CNN/U-Net,0.051941101816654386,0.010035923389199045,208
Bcc1,Differential LocalNO,0.7764182727705312,5.203596406198985,208
Bcc2,Differential LocalNO,0.16323558113905412,4.025801218736502,208
Bcc3,Differential LocalNO,1.392728275230027,555.1734978767078,208
rho,Differential LocalNO,15.84248625427545,29840.66437118558,208
press,Differential LocalNO,101.10465388640925,3293353.181077665,208
vel1,Differential LocalNO,0.13710075608062924,0.0678923094374655,208
vel2,Differential LocalNO,0.010801200564403214,0.00019508959750257892,208
vel3,Differential LocalNO,0.059489421282066426,0.009518240599583441,208
Bcc1,Index-space DISCO3D LocalNO,1.4166259824689795,4.624901243803518,208
Bcc2,Index-space DISCO3D LocalNO,0.19869136438216295,0.9793420807171876,208
Bcc3,Index-space DISCO3D LocalNO,0.4163488215441968,31.798578356881425,208
rho,Index-space DISCO3D LocalNO,3.3872779724205153,1675.7343139731513,208
press,Index-space DISCO3D LocalNO,16164442865669.398,1.337759944925879e+29,208
vel1,Index-space DISCO3D LocalNO,0.14238173826329953,0.05178017092814811,208
vel2,Index-space DISCO3D LocalNO,0.0030208415949141837,0.00021181797000908789,208
vel3,Index-space DISCO3D LocalNO,0.05090437282551976,0.008434621252459537,208
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.366835801185034,4.160994204237474,208
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.19196212957871514,10.729464679267918,208
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.6542447402459086,26.927006974237166,208
rho,Anisotropic spherical DISCO3D LocalNO,4.320996250988608,42.51142908571258,208
press,Anisotropic spherical DISCO3D LocalNO,16.755253503608433,30905.98770754763,208
vel1,Anisotropic spherical DISCO3D LocalNO,0.11966056033449488,0.05654918838535122,208
vel2,Anisotropic spherical DISCO3D LocalNO,0.0091520173209284,0.0002450201310774231,208
vel3,Anisotropic spherical DISCO3D LocalNO,0.05358555094701553,0.008432702018779789,208
Bcc1,Persistence,0.012383861947576194,0.21837720476778105,209
Bcc2,Persistence,0.05309442219130625,0.017933498345089744,209
Bcc3,Persistence,0.35099214382663435,3.7238053454902156,209
rho,Persistence,0.12488201229740685,19.636677315977636,209
press,Persistence,0.6294475102752883,3.814208157311035,209
vel1,Persistence,0.09806321740875286,0.023020010330085265,209
vel2,Persistence,0.002548625448649293,2.7280807598244155e-05,209
vel3,Persistence,0.03919979550749056,0.0048975709103145255,209
Bcc1,FNO,2.060770043287045,5.01329511517015,209
Bcc2,FNO,0.16209706704819352,0.8844297734837436,209
Bcc3,FNO,9.843129756850328,4487.767413163272,209
rho,FNO,3243.577798676442,1565187698.1407707,209
press,FNO,11.199999174856565,9247.254096185665,209
vel1,FNO,0.20951956610953323,0.057476745876753034,209
vel2,FNO,0.0069915350900451485,0.0001617655358186538,209
vel3,FNO,0.037906209930976105,0.005788443174287246,209
Bcc1,3D CNN/U-Net,0.28929387602991896,4.649229120362612,209
Bcc2,3D CNN/U-Net,0.10558997959608749,0.36875421713275236,209
Bcc3,3D CNN/U-Net,0.5838873813905443,13.070857885908344,209
rho,3D CNN/U-Net,4.133427666570424,306.0529075094907,209
press,3D CNN/U-Net,435.39529914037826,34688489.61684265,209
vel1,3D CNN/U-Net,0.15924323856915087,0.13637028405289567,209
vel2,3D CNN/U-Net,0.010603333731111731,0.00020018180992431808,209
vel3,3D CNN/U-Net,0.036938232444044386,0.00614967356537758,209
Bcc1,Differential LocalNO,0.8848408547559976,5.120414077394564,209
Bcc2,Differential LocalNO,0.10915271968199698,1.2846970961015864,209
Bcc3,Differential LocalNO,0.2735034127779889,8.714991839910153,209
rho,Differential LocalNO,11.434443250951299,8347.38554919602,209
press,Differential LocalNO,120.36699320392958,2859329.279060253,209
vel1,Differential LocalNO,0.14571661652875056,0.0734480683082669,209
vel2,Differential LocalNO,0.010475592577126994,0.00017068472494489024,209
vel3,Differential LocalNO,0.058150354263801086,0.006486825017490718,209
Bcc1,Index-space DISCO3D LocalNO,1.536000062955795,4.244020769720697,209
Bcc2,Index-space DISCO3D LocalNO,0.19311792908999212,0.47593684806188796,209
Bcc3,Index-space DISCO3D LocalNO,1.0106648810546333,98.96481979777371,209
rho,Index-space DISCO3D LocalNO,6.302500299054637,6894.745318306902,209
press,Index-space DISCO3D LocalNO,16559593555164.658,1.3385573802571619e+29,209
vel1,Index-space DISCO3D LocalNO,0.13792478667841288,0.05612460671108487,209
vel2,Index-space DISCO3D LocalNO,0.007182102224054603,0.00021657978559662565,209
vel3,Index-space DISCO3D LocalNO,0.038731228901163504,0.005034272774363226,209
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.327236728506656,3.863551483903929,209
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.7626256219792908,347.7695285719793,209
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.5208876828220649,25.092149433993487,209
rho,Anisotropic spherical DISCO3D LocalNO,4.3831827401644,24.529423775844236,209
press,Anisotropic spherical DISCO3D LocalNO,118.95049998927473,5392925.867764371,209
vel1,Anisotropic spherical DISCO3D LocalNO,0.11639876005303972,0.06073097425063573,209
vel2,Anisotropic spherical DISCO3D LocalNO,0.00585471325887202,0.0002128602130062347,209
vel3,Anisotropic spherical DISCO3D LocalNO,0.024369674846320445,0.005851180366740969,209
Bcc1,Persistence,0.056497060033458536,0.20250677135363446,210
Bcc2,Persistence,0.049190548892322154,0.0006815078661759732,210
Bcc3,Persistence,0.8887480272656747,4.383889985911729,210
rho,Persistence,0.2595021142695101,28.99156448479842,210
press,Persistence,0.15868686138453467,1.643675380972209,210
vel1,Persistence,0.11133682503446678,0.02757091691140658,210
vel2,Persistence,0.0025039294961955805,4.717083284926081e-05,210
vel3,Persistence,0.02640041848128174,0.007655996932800185,210
Bcc1,FNO,2.042286712826044,4.887625198996556,210
Bcc2,FNO,0.10370473434897477,0.023102996509090205,210
Bcc3,FNO,2.7219503429366423,310.9281588844217,210
rho,FNO,28636.64492024829,220333764650.25647,210
press,FNO,8.573271786752255,3621.3451546298684,210
vel1,FNO,0.20221237573246909,0.07660148234870258,210
vel2,FNO,0.005284490550754289,0.0001135653211957259,210
vel3,FNO,0.04687847438694962,0.006960201930857859,210
Bcc1,3D CNN/U-Net,0.2912663465239709,4.3901579783449085,210
Bcc2,3D CNN/U-Net,0.08616023812456412,0.3854009239320075,210
Bcc3,3D CNN/U-Net,1.426978727622042,18.195196829156256,210
rho,3D CNN/U-Net,4.764985193850212,505.4236064197531,210
