error_case,global_value_mean,model_state,per_channel_mean,per_direction_mean,reduction,relative_to_h0_mean,sample_count,split,variant
persistence_error,4.781128656864166,shared_initial,"{""Bcc1"": 0.10898052138509229, ""Bcc2"": 0.1906615486368537, ""Bcc3"": 0.5132211878895759, ""press"": 0.21442907201126218, ""rho"": 0.09143351390957832, ""vel1"": 2.0640734393149613, ""vel2"": 0.40334623456001284, ""vel3"": 1.194983097910881}","{""phi"": 0.03500002869404852, ""r"": 1.7056069552898407, ""theta"": 3.040522015094757}",volume_proxy,0.004515559256331351,5,validation,H3_stored_logr
persistence_error,292.1021270751953,shared_initial,"{""Bcc1"": 1.2690479040145874, ""Bcc2"": 112.08452224731445, ""Bcc3"": 111.84453773498535, ""press"": 2.6576551675796507, ""rho"": 1.2665661334991456, ""vel1"": 6.759347057342529, ""vel2"": 36.71625070571899, ""vel3"": 19.504193210601805}","{""phi"": 1.2156691014766694, ""r"": 63.44279155731201, ""theta"": 227.44364700317382}",uniform,0.06213571755464409,5,validation,H3_stored_r
persistence_error,3.07696533203125,shared_initial,"{""Bcc1"": 0.07782585547538474, ""Bcc2"": 0.07977825875859708, ""Bcc3"": 0.29493356198072435, ""press"": 0.1300880167633295, ""rho"": 0.057892301492393015, ""vel1"": 1.438465753570199, ""vel2"": 0.21318024611100556, ""vel3"": 0.7848013132810593}","{""phi"": 0.03500002869404852, ""r"": 0.001443580724298954, ""theta"": 3.040522015094757}",volume_proxy,0.002877912826257892,5,validation,H3_stored_r
persistence_error,220.64785614013672,shared_initial,"{""Bcc1"": 0.037575891520828006, ""Bcc2"": 90.77579078674316, ""Bcc3"": 41.589691260666584, ""press"": 2.821079543232918, ""rho"": 0.0891893519088626, ""vel1"": 2.2229878902435303, ""vel2"": 27.54385838508606, ""vel3"": 55.567681963648646}","{""phi"": 100.19898537695408, ""r"": 63.44279155731201, ""theta"": 57.00608386993408}",uniform,0.12274695685918402,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
persistence_error,0.004206262109801173,shared_initial,"{""Bcc1"": 6.092427556723123e-05, ""Bcc2"": 0.0007884111313614994, ""Bcc3"": 0.00184790046478156, ""press"": 0.00011054434107791167, ""rho"": 5.223283042141702e-05, ""vel1"": 0.00031234255075105464, ""vel2"": 0.0005058307928266004, ""vel3"": 0.0005280757759464905}","{""phi"": 0.00030946949464123464, ""r"": 0.001443580724298954, ""theta"": 0.0024532119510695337}",volume_proxy,1.551295073983851e-06,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
persistence_error,2.91026885509491,shared_initial,"{""press"": 2.821079447865486, ""rho"": 0.0891893519088626}","{""phi"": 2.2570555989514105, ""r"": 0.2690374583005905, ""theta"": 0.384175731241703}",uniform,0.002276275487649939,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
persistence_error,0.00016277716713375412,shared_initial,"{""press"": 0.00011054433816752862, ""rho"": 5.223283042141702e-05}","{""phi"": 4.621072102963808e-05, ""r"": 4.453145475054043e-05, ""theta"": 7.20349940820597e-05}",volume_proxy,1.2454359157105276e-07,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
target_field,22876.496484375,shared_initial,"{""Bcc1"": 602.9452026367187, ""Bcc2"": 4909.2912109375, ""Bcc3"": 9556.38740234375, ""press"": 512.2883544921875, ""rho"": 341.003173828125, ""vel1"": 1433.3236083984375, ""vel2"": 3329.37509765625, ""vel3"": 2191.881982421875}","{""phi"": 28.87641487121582, ""r"": 10875.316015625, ""theta"": 11972.303125}",uniform,1.0,5,validation,H0_current_upstream
target_field,5.585082149505615,shared_initial,"{""Bcc1"": 0.14720341861248015, ""Bcc2"": 1.1985574245452881, ""Bcc3"": 2.3331023931503294, ""press"": 0.12507039904594422, ""rho"": 0.08325272798538208, ""vel1"": 0.3499325215816498, ""vel2"": 0.8128357172012329, ""vel3"": 0.5351274371147156}","{""phi"": 0.007049905974417925, ""r"": 2.655106449127197, ""theta"": 2.922925567626953}",uniform,0.000244140625,5,validation,H1_unit_index
target_field,22876.496484375,shared_initial,"{""Bcc1"": 602.9452026367187, ""Bcc2"": 4909.2912109375, ""Bcc3"": 9556.38740234375, ""press"": 512.2883544921875, ""rho"": 341.003173828125, ""vel1"": 1433.3236083984375, ""vel2"": 3329.37509765625, ""vel3"": 2191.881982421875}","{""phi"": 28.87641487121582, ""r"": 10875.316015625, ""theta"": 11972.303125}",uniform,1.0,5,validation,H2_normalized_axis
target_field,1057.9104614257812,shared_initial,"{""Bcc1"": 21.323732376098633, ""Bcc2"": 275.91220703125, ""Bcc3"": 406.90074462890624, ""press"": 14.010367584228515, ""rho"": 14.15157585144043, ""vel1"": 75.54596557617188, ""vel2"": 181.55935668945312, ""vel3"": 68.50648727416993}","{""phi"": 0.7314481973648072, ""r"": 230.83778686523436, ""theta"": 826.3411987304687}",uniform,0.045582560975929186,5,validation,H3_stored_logr
target_field,85.92736587524413,shared_initial,"{""Bcc1"": 4.1231128692626955, ""Bcc2"": 0.47767733633518217, ""Bcc3"": 9.732553672790527, ""press"": 9.113382339477539, ""rho"": 17.70636558532715, ""vel1"": 30.369019031524658, ""vel2"": 1.2590158224105834, ""vel3"": 13.146240425109863}","{""phi"": 0.021667629439616577, ""r"": 10.942004013061524, ""theta"": 74.96369781494141}",volume_proxy,0.0038636980029552862,5,validation,H3_stored_logr
target_field,898.6639770507812,shared_initial,"{""Bcc1"": 20.64192771911621, ""Bcc2"": 197.40776977539062, ""Bcc3"": 373.60918579101565, ""press"": 12.337583541870117, ""rho"": 12.738682174682618, ""vel1"": 69.32478065490723, ""vel2"": 156.86439514160156, ""vel3"": 55.73965682983398}","{""phi"": 0.7314481973648072, ""r"": 71.5913185119629, ""theta"": 826.3411987304687}",uniform,0.038892891075190124,5,validation,H3_stored_r
target_field,74.98833694458008,shared_initial,"{""Bcc1"": 3.8456408023834228, ""Bcc2"": 0.2572611466050148, ""Bcc3"": 7.764146423339843, ""press"": 8.051591300964356, ""rho"": 16.716140365600587, ""vel1"": 25.439102172851562, ""vel2"": 0.8208561360836029, ""vel3"": 12.093599414825439}","{""phi"": 0.021667629439616577, ""r"": 0.00297386166639626, ""theta"": 74.96369781494141}",volume_proxy,0.0033710004289849915,5,validation,H3_stored_r
target_field,275.62499084472654,shared_initial,"{""Bcc1"": 3.502339792251587, ""Bcc2"": 98.12046813964844, ""Bcc3"": 68.79629287719726, ""press"": 2.1473955631256105, ""rho"": 0.6621022939682006, ""vel1"": 3.8777388095855714, ""vel2"": 65.91691360473632, ""vel3"": 32.60174845010042}","{""phi"": 47.30731804519892, ""r"": 71.5913185119629, ""theta"": 156.72635803222656}",uniform,0.011853745092699517,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
target_field,0.019795597717165946,shared_initial,"{""Bcc1"": 0.0007789959781803191, ""Bcc2"": 0.0017047311179339887, ""Bcc3"": 0.00832422198727727, ""press"": 0.0007960359565913677, ""rho"": 0.0012442281236872076, ""vel1"": 0.0033561433549039064, ""vel2"": 0.0016445884946733713, ""vel3"": 0.0019466529367491603}","{""phi"": 0.00016883959469851106, ""r"": 0.00297386166639626, ""theta"": 0.01665289718657732}",volume_proxy,8.760392999266048e-07,5,validation,H4_spherical_metric_proxy:all_channels_naive_proxy
target_field,2.809497904777527,shared_initial,"{""press"": 2.147395610809326, ""rho"": 0.6621022999286652}","{""phi"": 1.0011354876914993, ""r"": 0.3881098449230194, ""theta"": 1.4202526450157165}",uniform,0.00012946711562714778,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
target_field,0.0020402641035616397,shared_initial,"{""press"": 0.0007960359682329, ""rho"": 0.001244228146970272}","{""phi"": 2.4739601006729117e-05, ""r"": 0.00019491277053020894, ""theta"": 0.0018206117674708366}",volume_proxy,9.080910372012086e-08,5,validation,H4_spherical_metric_proxy:scalar_channel_proxy_only
