candidate_metric_status,channel,dynamic_span_floor_corrected_ratio,dynamic_span_floor_corrected_ratio_undefined,floor_corrected_std_ratio,ground_truth_available,legacy_raw_reference_detector_flag,legacy_raw_reference_std_ratio,model,radial_floor_corrected_ratio,shell_floor_corrected_std_ratio,shell_floor_corrected_std_ratio_median,step,target_oracle_available
proposal_not_validated_physical_stability_metric,Bcc1,0.16143301980227845,False,0.35092828087511785,False,False,0.3509282734861354,localno_plain,93.24757746007042,"[0.013903062473967347,0.03913390588584779,0.10753125638067194,0.12261011189685031,1.938894226749312,6.174109503236412,25.38506901400671,6.733097827841279]",1.0307521693230812,25,False
proposal_not_validated_physical_stability_metric,Bcc1,0.1459531565206318,False,0.21033480248284053,False,False,0.21033479100798907,localno_plain,73.57943182374237,"[0.027216099331048113,0.039059449017672734,0.11977083696430368,0.3238592865216163,0.25629217711581176,3.6926978567081,14.045723569624585,10.064278585879276]",0.29007573181871404,50,False
proposal_not_validated_physical_stability_metric,Bcc1,0.10294415952038785,False,0.17252588832807295,False,False,0.17252588046152198,localno_plain,9.373541382348746,"[0.01764134690384062,0.01898625455658295,0.19579549878880764,0.9782111688552525,0.8875476743431776,1.0729953035363025,2.494451346706961,2.158899016639944]",0.9328794215992151,75,False
proposal_not_validated_physical_stability_metric,Bcc1,0.10037939807865151,False,0.12353828509119405,False,False,0.12353827860971009,localno_plain,8.7445069046896,"[0.07436937283677884,0.026809989175308344,0.09226077630322202,0.3256194723663869,0.47994127623990634,2.400800059605117,4.7500239096264885,5.868134302493339]",0.4027803743031466,100,False
proposal_not_validated_physical_stability_metric,Bcc2,0.66338980243935,False,0.5734356447703162,False,False,0.4089770682520676,localno_plain,0.18247502685279268,"[0.007786723729411079,0.5229185135640622,1.4017479172814178,8.07071472023874,1.788893682573173,4.722414183263796,86.9987616067682,50.73846058497661]",3.2556539329184844,25,False
proposal_not_validated_physical_stability_metric,Bcc2,0.6624062386039273,False,0.4678586038313102,False,False,0.33367901922387727,localno_plain,0.12197825558669403,"[0.016823997647989385,0.02083313160942779,0.6806316211106863,14.510168300781217,8.863864242184437,3.75804944676989,16.498550469770173,112.68897005750239]",6.310956844477164,50,False
proposal_not_validated_physical_stability_metric,Bcc2,0.6532910628122515,False,0.4145059241463002,False,False,0.29562763785971663,localno_plain,0.07047267566438473,"[0.016270666472713732,0.0054891373232915834,0.154300813454166,13.64784309606706,40.267735557642965,5.961240047584816,8.114136735900615,28.629206263921994]",7.037688391742716,75,False
proposal_not_validated_physical_stability_metric,Bcc2,0.6609110370902636,False,0.502288383663849,False,False,0.35823449642767763,localno_plain,0.11877013729070184,"[0.02415201166116393,0.010345930380599541,0.45820494920810256,15.863523158369887,38.76585302125273,5.870478837316023,12.791127013163896,45.864919781611334]",9.33080292523996,100,False
proposal_not_validated_physical_stability_metric,Bcc3,1.0,False,0.5194613052639359,False,True,0.006540314194893706,localno_plain,13.518887178076964,"[0.0549405023716709,0.19165849799440524,0.6822267477147116,0.7221961740020507,0.6728133591809962,1.3667635510540819,4.601614953169012,6.962781004507761]",0.7022114608583812,25,False
proposal_not_validated_physical_stability_metric,Bcc3,1.0,False,0.4909436360436652,False,True,0.006181260482006235,localno_plain,10.257259547377156,"[0.0631255357080562,0.14152615619434544,0.47081310541756183,0.8449975438801829,0.7412586308088154,0.6497844049499166,5.2213925707984234,16.751198636972187]",0.695521517879366,50,False
proposal_not_validated_physical_stability_metric,Bcc3,1.0,False,0.48789894418105806,False,True,0.006142925917123654,localno_plain,7.448093966472487,"[0.061561809300962535,0.02922491104980309,0.3172916758342533,0.8481401626384196,1.0692881357913882,1.5072884360322407,2.682879346048981,5.970135538957686]",0.9587141492149038,75,False
proposal_not_validated_physical_stability_metric,Bcc3,1.0,False,0.4539088190138733,False,True,0.005714970931891867,localno_plain,8.547886095500642,"[0.15662170209138437,0.06298956225797925,0.23928812135325428,0.6944498062673846,1.041656523888028,1.5698969288848361,3.268528209250634,9.842283987815309]",0.8680531650777064,100,False
proposal_not_validated_physical_stability_metric,rho,0.05171548861304054,False,0.08216406747033915,False,False,0.08216406522186477,localno_plain,0.0030025229563965857,"[0.22889593042556175,0.7973497020798105,0.0037735892924950745,0.061289516038910995,0.3777680854022648,0.28310477201173806,0.15817599987669162,0.035073167165727524]",0.1935359651511267,25,False
proposal_not_validated_physical_stability_metric,rho,0.10722968776628229,False,0.1538821477891231,False,False,0.15388214955879687,localno_plain,0.013900126265328048,"[0.593556460514179,2.135173392462181,0.005060250029347727,0.038703438216048276,0.2552069741212876,0.9393149518437346,0.3797291496667344,0.0696771375463809]",0.317468061894011,50,False
proposal_not_validated_physical_stability_metric,rho,0.1479045406307798,False,0.17986536622179314,False,False,0.1798653673365022,localno_plain,0.020139032499923416,"[19.35394060133471,6.716914464300157,0.003863814014913477,0.01643341047489735,0.06635052527688949,0.34979549218062533,0.06464123794474776,0.5269740095589007]",0.20807300872875742,75,False
proposal_not_validated_physical_stability_metric,rho,0.07074925743008754,False,0.0991766564004604,False,False,0.0991766585101983,localno_plain,0.005143572923520536,"[0.8746459218761482,0.9151064223870302,0.00298608464570939,0.021939533627975273,0.09696040414565212,0.34079709814248593,0.31247900161018843,0.1934670961639153]",0.25297304888705185,100,False
proposal_not_validated_physical_stability_metric,press,0.05157105722012004,False,0.057105946701195266,False,False,0.057105949149813554,localno_plain,0.0025116252491463867,"[0.0018485168942661146,0.22006116705980533,0.030836741816337037,0.09290392282397919,1.7246549726892286,3.7350788000107755,1.2516772089902215,0.5772850449635605]",0.39867310601168293,25,False
proposal_not_validated_physical_stability_metric,press,0.06027292570909709,False,0.057561392633970004,False,False,0.05756138885374569,localno_plain,0.00277773455005204,"[0.008230196338333426,0.5397000831084732,0.027576864094916356,0.1813334567136268,0.30306013261553794,2.3864916914665835,2.6896475987234707,0.996081473154276]",0.4213801078620055,50,False
proposal_not_validated_physical_stability_metric,press,0.04631550264980688,False,0.05214981131524103,False,False,0.05214980943465236,localno_plain,0.0031104093771807837,"[0.016689455569505848,0.06455624012250835,0.038939986750876746,0.23621170959837318,0.6790544716947075,1.9987634594413997,1.092639463503022,0.702198206000244]",0.45763309064654034,75,False
proposal_not_validated_physical_stability_metric,press,0.045165506567781316,False,0.06351588495377229,False,False,0.06351588243927955,localno_plain,0.001769498248974725,"[0.015825297813810927,0.061319349228683755,0.013210811942707732,0.1517940930226367,0.5751871202756084,4.06387371400643,3.748968056374174,1.2634689695182584]",0.3634906066491225,100,False
proposal_not_validated_physical_stability_metric,vel1,0.5741924596332364,False,0.5486334685332979,False,False,0.5486334883125259,localno_plain,0.43105591744244437,"[0.30282118810121245,0.7247064032100277,1.0698845852433232,0.5935267393845498,0.3503397293647616,0.41304286571805093,0.46615977559223953,0.4503706760985236]",0.45826522584538154,25,False
proposal_not_validated_physical_stability_metric,vel1,0.571816753970823,False,0.5394971772036196,False,False,0.5394971676085102,localno_plain,0.35681033697054954,"[0.21929839044430938,0.8305840899165762,1.0875132220027854,0.6634409093283381,0.4228084672762788,0.4220862221658656,0.5431983046106785,0.49370466042399574]",0.5184514825173372,50,False
proposal_not_validated_physical_stability_metric,vel1,0.6128965405614368,False,0.5587434624915499,False,False,0.5587434793248,localno_plain,0.32758707285141936,"[0.3609702639663335,0.6483024056529114,1.4172904202477286,0.8293949129144125,0.47004036505725444,0.3503624032028163,0.4447981221429123,0.5897287276074171]",0.5298845463323358,75,False
proposal_not_validated_physical_stability_metric,vel1,0.5995777919010121,False,0.5478750001161431,False,False,0.5478750202967093,localno_plain,0.3521722988779069,"[0.2771897552067496,0.5153702366562841,1.305614312365539,0.6591916111886658,0.47812961481571925,0.43560167084053275,0.5039937053978242,0.5843867120879518]",0.5096819710270541,100,False
proposal_not_validated_physical_stability_metric,vel2,0.27713202636136997,False,0.30287579247308277,False,False,0.13748721133866457,localno_plain,186.10119158541104,"[0.08241023239977652,0.1894528156590004,1.191528763810139,1.5388705132201965,2.032685834717065,7.829979066068607,12.193682724314408,9.831309675881634]",1.7857781739686307,25,False
proposal_not_validated_physical_stability_metric,vel2,0.4211101047050388,False,0.408838266933539,False,False,0.18558774515035342,localno_plain,146.43467068222725,"[0.07172341843725014,0.18170563404147128,1.7369446753866276,3.228845482718165,2.039461418843461,7.619160328058257,16.813055355353193,14.150077066433743]",2.634153450780813,50,False
proposal_not_validated_physical_stability_metric,vel2,0.337109603772505,False,0.35776224274654816,False,False,0.1624023334714232,localno_plain,94.62910941861875,"[0.08461330697335077,0.08178161586485898,1.0645627346894582,3.1370832395636707,4.552184484944545,5.566063700479372,10.268239378527863,12.650187691086302]",3.844633862254108,75,False
proposal_not_validated_physical_stability_metric,vel2,0.3398297770311998,False,0.35048353084732586,False,False,0.15909823861030759,localno_plain,160.15771094085875,"[0.09125247993563229,0.11817548916855398,0.8666539500414491,3.0403239255897323,3.822813957393161,6.916374782032375,13.1588099685645,12.240524984974142]",3.431568941491447,100,False
proposal_not_validated_physical_stability_metric,vel3,0.7140483063288796,False,0.36622851457220323,False,False,0.05824152396410557,localno_plain,0.09678921120231988,"[0.36364491172561164,0.12681938337679832,0.21921378461524246,0.3847394290386225,0.4073306683000434,0.8457794739357407,1.8288902741502346,2.1124229582014347]",0.3960350486693329,25,False
proposal_not_validated_physical_stability_metric,vel3,0.9167810552655928,False,0.4191813470208816,False,False,0.06666264101341537,localno_plain,0.12118628215813221,"[0.6960917985102362,0.14317794666181488,0.2786041570267969,0.5393346501693767,0.3441984500684458,0.6380268918759116,2.0867879902951265,3.5517718086263916]",0.588680771022644,50,False
proposal_not_validated_physical_stability_metric,vel3,0.47606736196203786,False,0.28240524577141696,False,True,0.044911059312461914,localno_plain,0.059284399673699674,"[0.7757603678158852,0.04323294403426847,0.2061400313946986,0.3184609147229732,0.44315135362851493,0.608536855655226,1.0061387167051445,1.6713109923370462]",0.5258441046418705,75,False
proposal_not_validated_physical_stability_metric,vel3,0.5927773423840398,False,0.3119731389701064,False,True,0.04961326023704196,localno_plain,0.037231627868330903,"[0.9383967039742839,0.07975032342080893,0.164613363664746,0.3025565640470372,0.3705361526745398,0.805684564090614,1.7124868384547685,2.012191486457853]",0.5881103583825769,100,False
