absolute_error,channel,delta_model,delta_persistence,delta_true,error_l2,ground_truth_available,grouped_absolute_error,input,metric_source,model,model_state_metric,persistence_error_l2,persistence_relative_skill,persistence_relative_skill_undefined,reference_domain,relative_error,relative_error_undefined,signed_transport_agreement,source_snapshot,step,target,target_snapshot,transport_cosine,transport_cosine_undefined
"[118.80100522581384,11.836854776350041,0.8738727346631303,0.14888355115850838,0.024722761787979112,0.016618139710048503,0.06200932221949253,0.04551526354396809]",rho,"[-6.672730279067722e-05,-6.9705475824484635,-1.1695578334690733,-0.133017138192697,-0.02320127768486374,-0.016008123583727926,-0.06264318778701011,-0.04538134827933646]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[118.80093849851104,4.8663071939015765,-0.29568509880594296,0.01586641296581137,0.0015214841031153704,0.0006100161263205769,-0.0006338655675175858,0.0001339152646316344]",119.39255670979333,True,"{""inner"":65.31893000108194,""middle"":0.2660242968299165,""outer"":0.05376229288173031}","[0.0001151799521560614,6.970614618719853,1.170050356975101,0.16340830312053728,0.028377208876201876,0.016045233736702906,0.06347867751391728,0.045857123081542064]",frozen_rollout_saved_statistics,localno_plain,"[4.845264936538418e-05,6.703627138954343e-05,0.0004925235060279005,0.030391164927840268,0.0051759311913381345,3.711015297497851e-05,0.0008354897269071646,0.00047577480220560515]",118.90093194908059,-0.004134742702633032,False,canonical_oracle,1.004134742702633,False,0.25,93,3,"[118.8010536784632,11.83692181262143,0.8743652581691581,0.17927471608634865,0.029898692979317246,0.016655249863023483,0.0628448119463997,0.0459910383461737]",94,-0.03995387307885161,False
"[0.39159721273651843,0.008295076555714712,5.4160992192095936e-05,1.20655726310087e-07,4.572716894935519e-09,1.0577758560990317e-09,1.2278732648489438e-09,2.513157191316716e-10]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.39159721273651843,-0.008295076555714712,5.4160992192095936e-05,1.20655726310087e-07,4.572716894935519e-09,1.0577758560990317e-09,-1.2278732648489438e-09,2.513157191316716e-10]",0.3916850625840905,True,"{""inner"":0.19994614464611657,""middle"":1.3571819602789264e-05,""outer"":7.395944919903077e-10}","[0.0012149346184603272,0.015471764651098837,0.00031283664698336167,1.1694444847269711e-05,2.827661865336542e-07,3.012591493041502e-08,9.174632203244182e-08,5.926001083216409e-08]",computed_canonical_persistence,persistence,"[0.0012149346184603272,0.015471764651098837,0.00031283664698336167,1.1694444847269711e-05,2.827661865336542e-07,3.012591493041502e-08,9.174632203244182e-08,5.926001083216409e-08]",0.3916850625840905,0.0,False,canonical_oracle,1.0,False,0.0,93,3,"[0.39281214735497877,0.007176688095384125,0.0003669976391754576,1.1815100573579798e-05,2.873389034285897e-07,3.1183690786514055e-08,9.051844876759288e-08,5.951132655129576e-08]",94,,True
"[0.3928083816058879,0.007176200228004286,0.00036595357871972364,1.0646812910499585e-05,2.421782094075115e-07,3.058421746545237e-08,7.430754018120923e-08,3.940506931148953e-08]",press,"[-0.0012111688693694246,-0.015471276783718999,-0.0003117925865276277,-1.0526157184189498e-05,-2.3760549251257595e-07,-2.952644160935334e-08,-7.553541344605817e-08,-3.915375359235786e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.39159721273651843,-0.008295076555714712,5.4160992192095936e-05,1.20655726310087e-07,4.572716894935519e-09,1.0577758560990317e-09,-1.2278732648489438e-09,2.513157191316716e-10]",0.3928740975745185,True,"{""inner"":0.1999922909169461,""middle"":9.421828851427406e-05,""outer"":5.685630474634938e-08}","[0.0012149346184603272,0.015471764651098837,0.00031283664698336167,1.1694444847269711e-05,2.827661865336542e-07,3.012591493041502e-08,9.174632203244182e-08,5.926001083216409e-08]",stage_l_saved_selected_step_metrics,fno_plain,"[3.7657490909025303e-06,4.878673798381816e-07,1.0440604557339635e-06,1.1682876630802133e-06,4.5160694021078215e-08,5.994733210616848e-10,1.621090858638364e-08,2.010625723980623e-08]",0.3916850625840905,-0.0030356914368485644,False,canonical_oracle,1.0030356914368486,False,0.25,93,3,"[0.39281214735497877,0.007176688095384125,0.0003669976391754576,1.1815100573579798e-05,2.873389034285897e-07,3.1183690786514055e-08,9.051844876759288e-08,5.951132655129576e-08]",94,-0.05690665836158997,False
"[0.3928027305370188,0.007176469503836573,0.0003669718957783664,1.177880018822953e-05,2.8115003941873575e-07,2.773649906604345e-08,4.29765978871895e-07,1.8423148575297358e-07]",press,"[-0.0012055178005003632,-0.015471546059551285,-0.0003128109035862705,-1.1658144461919443e-05,-2.7657732252380023e-07,-2.667872320994442e-08,4.28538105607046e-07,1.8448280147210527e-07]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.39159721273651843,-0.008295076555714712,5.4160992192095936e-05,1.20655726310087e-07,4.572716894935519e-09,1.0577758560990317e-09,-1.2278732648489438e-09,2.513157191316716e-10]",0.3928684533521216,True,"{""inner"":0.19998960002042768,""middle"":9.476489562627019e-05,""outer"":3.069987323124343e-07}","[0.0012149346184603272,0.015471764651098837,0.00031283664698336167,1.1694444847269711e-05,2.827661865336542e-07,3.012591493041502e-08,9.174632203244182e-08,5.926001083216409e-08]",stage_l_saved_selected_step_metrics,fno_full,"[9.416817959964055e-06,2.1859154755212943e-07,2.574339709120239e-08,3.630038535026845e-08,6.188864009853969e-09,3.447191720470604e-09,5.202844276394878e-07,2.4374281230426934e-07]",0.3916850625840905,-0.0030212813330787736,False,canonical_oracle,1.0030212813330788,False,0.25,93,3,"[0.39281214735497877,0.007176688095384125,0.0003669976391754576,1.1815100573579798e-05,2.873389034285897e-07,3.1183690786514055e-08,9.051844876759288e-08,5.951132655129576e-08]",94,-0.05654285467767122,False
"[0.3928051804340846,0.007176585628658038,0.00036687022659513934,1.1541394268321167e-05,2.4515376614541406e-07,2.9875138408091864e-08,8.682029362999062e-08,5.7061154120164415e-08]",press,"[-0.0012079676975661371,-0.01547166218437275,-0.0003127092344030434,-1.142073854201108e-05,-2.4058104925047854e-07,-2.8817362551992835e-08,-8.804816689483957e-08,-5.6809838401032744e-08]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.39159721273651843,-0.008295076555714712,5.4160992192095936e-05,1.20655726310087e-07,4.572716894935519e-09,1.0577758560990317e-09,-1.2278732648489438e-09,2.513157191316716e-10]",0.3928709048582981,True,"{""inner"":0.1999908830313713,""middle"":9.46716624420035e-05,""outer"":7.194072387507752e-08}","[0.0012149346184603272,0.015471764651098837,0.00031283664698336167,1.1694444847269711e-05,2.827661865336542e-07,3.012591493041502e-08,9.174632203244182e-08,5.926001083216409e-08]",frozen_rollout_saved_statistics,localno_plain,"[6.9669208941900606e-06,1.02466726086052e-07,1.2741258031827701e-07,2.7370630525863195e-07,4.218513728317562e-08,1.308552378422189e-09,3.6981551376022485e-09,2.4501724311313464e-09]",0.3916850625840905,-0.003027540203816237,False,canonical_oracle,1.0030275402038162,False,0.25,93,3,"[0.39281214735497877,0.007176688095384125,0.0003669976391754576,1.1815100573579798e-05,2.873389034285897e-07,3.1183690786514055e-08,9.051844876759288e-08,5.951132655129576e-08]",94,-0.05669938742827702,False
"[0.04647119665722127,0.0014257956340878938,0.0026766613860950625,0.0010315438004075,0.008659817117012525,0.008964020642792364,0.005181105493745904,0.00184370508702629]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.04647119665722127,0.0014257956340878938,-0.0026766613860950625,0.0010315438004075,0.008659817117012525,0.008964020642792364,0.005181105493745904,0.00184370508702629]",0.04853269837853703,True,"{""inner"":0.023948496145654582,""middle"":0.005333010736576863,""outer"":0.003512405290386097}","[0.09671596752414721,0.010225862491745369,0.020477792520806302,0.04702040397244687,0.06328083474587362,0.06771257692814728,0.051290588131700586,0.03211155939477579]",computed_canonical_persistence,persistence,"[0.09671596752414721,0.010225862491745369,0.020477792520806302,0.04702040397244687,0.06328083474587362,0.06771257692814728,0.051290588131700586,0.03211155939477579]",0.04853269837853703,0.0,False,canonical_oracle,1.0,False,0.0,93,3,"[0.05024477086692594,0.011651658125833263,0.01780113113471124,0.04805194777285437,0.07194065186288615,0.07667659757093964,0.05647169362544649,0.03395526448180208]",94,,True
"[0.023027979260633324,0.006676033390864419,0.010640976304997813,0.04061847506682342,0.054988261724743734,0.04862564467015958,0.02875443460446923,0.018006526309249257]",vel1,"[-0.0694991759178546,-0.005250237756776525,-0.013317637691092876,-0.03958693126641592,-0.04632844460773121,-0.03966162402736722,-0.023573329110723327,-0.016162821222222967]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.04647119665722127,0.0014257956340878938,-0.0026766613860950625,0.0010315438004075,0.008659817117012525,0.008964020642792364,0.005181105493745904,0.00184370508702629]",0.09421869713802933,True,"{""inner"":0.014852006325748872,""middle"":0.03871833944168114,""outer"":0.023380480456859244}","[0.09671596752414721,0.010225862491745369,0.020477792520806302,0.04702040397244687,0.06328083474587362,0.06771257692814728,0.051290588131700586,0.03211155939477579]",stage_l_saved_selected_step_metrics,fno_plain,"[0.027216791606292617,0.004975624734968844,0.007160154829713427,0.007433472706030942,0.016952390138142415,0.02805095290078006,0.02771725902097726,0.015948738172552827]",0.04853269837853703,-0.9413447075033512,False,canonical_oracle,1.9413447075033512,False,0.25,93,3,"[0.05024477086692594,0.011651658125833263,0.01780113113471124,0.04805194777285437,0.07194065186288615,0.07667659757093964,0.05647169362544649,0.03395526448180208]",94,0.4506703350502464,False
"[0.03345279728201131,0.008024202656431617,0.014105594554650443,0.0433031336689861,0.06285890216759865,0.06416006407771736,0.04570706047379897,0.0037744378559628755]",vel1,"[-0.07992399393923258,-0.006598407022343723,-0.016782255940745505,-0.0422715898685786,-0.05419908505058613,-0.055196043434925,-0.04052595498005307,-0.0019307327689365855]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.04647119665722127,0.0014257956340878938,-0.0026766613860950625,0.0010315438004075,0.008659817117012525,0.008964020642792364,0.005181105493745904,0.00184370508702629]",0.11588245691222493,True,"{""inner"":0.020738499969221464,""middle"":0.046106923617238144,""outer"":0.024740749164880924}","[0.09671596752414721,0.010225862491745369,0.020477792520806302,0.04702040397244687,0.06328083474587362,0.06771257692814728,0.051290588131700586,0.03211155939477579]",stage_l_saved_selected_step_metrics,fno_full,"[0.016791973584914632,0.0036274554694016455,0.0036955365800607977,0.0047488141038682635,0.009081749695287494,0.012516533493222282,0.010764633151647517,0.030180826625839208]",0.04853269837853703,-1.3877192240246936,False,canonical_oracle,2.3877192240246936,False,0.25,93,3,"[0.05024477086692594,0.011651658125833263,0.01780113113471124,0.04805194777285437,0.07194065186288615,0.07667659757093964,0.05647169362544649,0.03395526448180208]",94,0.4101983465880736,False
"[0.0036032690823802477,0.0030891689723288283,0.01048557706012513,0.027084219636931826,0.05496566932757573,0.0680585590902478,0.046070382181689566,0.024945230115383327]",vel1,"[-0.04286792757484102,-0.0016633733382409345,-0.013162238446220192,-0.026052675836524326,-0.04630585221056321,-0.059094538447455436,-0.04088927668794366,-0.023101525028357037]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.04647119665722127,0.0014257956340878938,-0.0026766613860950625,0.0010315438004075,0.008659817117012525,0.008964020642792364,0.005181105493745904,0.00184370508702629]",0.10613183161799546,True,"{""inner"":0.003346219027354538,""middle"":0.040148506278720124,""outer"":0.03550780614853645}","[0.09671596752414721,0.010225862491745369,0.020477792520806302,0.04702040397244687,0.06328083474587362,0.06771257692814728,0.051290588131700586,0.03211155939477579]",frozen_rollout_saved_statistics,localno_plain,"[0.05384803994930619,0.008562489153504434,0.007315554074586111,0.020967728135922542,0.016974982535310414,0.008618038480691844,0.010401311443756923,0.009010034366418757]",0.04853269837853703,-1.1868108546161307,False,canonical_oracle,2.1868108546161307,False,0.25,93,3,"[0.05024477086692594,0.011651658125833263,0.01780113113471124,0.04805194777285437,0.07194065186288615,0.07667659757093964,0.05647169362544649,0.03395526448180208]",94,0.16319939290584806,False
"[8.618469915219707e-05,0.00016343111022004998,8.179119909726453e-09,5.653785833070516e-07,2.883283291996205e-07,1.6892144073204567e-08,5.239745435848334e-09,2.007400007903262e-09]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.618469915219707e-05,-0.00016343111022004998,-8.179119909726453e-09,5.653785833070516e-07,2.883283291996205e-07,1.6892144073204567e-08,5.239745435848334e-09,-2.007400007903262e-09]",0.00018476453481555338,True,"{""inner"":0.00012480790468612354,""middle"":2.1969454412240078e-07,""outer"":3.623572721875798e-09}","[0.0007291598799513302,0.00022752996122575342,1.3311667295503229e-05,6.289352393258659e-06,1.8629884366531636e-06,1.726181705789561e-07,5.8147370093663504e-08,2.6191063111195682e-08]",computed_canonical_persistence,persistence,"[0.0007291598799513302,0.00022752996122575342,1.3311667295503229e-05,6.289352393258659e-06,1.8629884366531636e-06,1.726181705789561e-07,5.8147370093663504e-08,2.6191063111195682e-08]",0.00018476453481555338,0.0,False,canonical_oracle,1.0,False,0.0,93,3,"[0.0006429751807991331,6.409885100570344e-05,1.3303488175593502e-05,6.854730976565711e-06,2.151316765852784e-06,1.8951031465216066e-07,6.338711552951184e-08,2.418366310329242e-08]",94,,True
"[0.00038368690830546274,0.00011141483118991388,4.800160112268604e-06,6.592037257313649e-07,8.474080898156272e-07,5.309869375643275e-07,9.176263633007142e-07,4.2502903825832053e-07]",vel2,"[-0.0004698716074576598,-5.20162790301361e-05,4.791980992358877e-06,-9.382514242431331e-08,1.1357364190152477e-06,5.478790816375321e-07,9.228661087365626e-07,4.230216382504173e-07]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.618469915219707e-05,-0.00016343111022004998,-8.179119909726453e-09,5.653785833070516e-07,2.883283291996205e-07,1.6892144073204567e-08,5.239745435848334e-09,-2.007400007903262e-09]",0.0003995677752724331,True,"{""inner"":0.0002475508697476883,""middle"":1.7094397163449808e-06,""outer"":6.713277007795174e-07}","[0.0007291598799513302,0.00022752996122575342,1.3311667295503229e-05,6.289352393258659e-06,1.8629884366531636e-06,1.726181705789561e-07,5.8147370093663504e-08,2.6191063111195682e-08]",stage_l_saved_selected_step_metrics,fno_plain,"[0.00025928827249367036,0.00017551368219561732,1.8103648287862106e-05,6.195527250834346e-06,2.9987248556684113e-06,7.204972522164882e-07,9.81013478830226e-07,4.4921270136161296e-07]",0.00018476453481555338,-1.1625783090424435,False,canonical_oracle,2.1625783090424435,False,0.625,93,3,"[0.0006429751807991331,6.409885100570344e-05,1.3303488175593502e-05,6.854730976565711e-06,2.151316765852784e-06,1.8951031465216066e-07,6.338711552951184e-08,2.418366310329242e-08]",94,0.5609219311609874,False
"[0.0002425890465456523,9.757063778956121e-05,3.422299486847264e-05,5.791323163626033e-06,3.393334285147747e-06,9.14041150389912e-07,4.7135293505778465e-06,1.8485780856792444e-06]",vel2,"[-0.00032877374569784937,-6.586047243048877e-05,3.421481574856292e-05,6.3567017469330845e-06,3.6816626143473673e-06,9.309332944631166e-07,4.718769096013695e-06,1.846570685671341e-06]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.618469915219707e-05,-0.00016343111022004998,-8.179119909726453e-09,5.653785833070516e-07,2.883283291996205e-07,1.6892144073204567e-08,5.239745435848334e-09,-2.007400007903262e-09]",0.0002638412637420774,True,"{""inner"":0.00017007984216760677,""middle"":1.1080423366909083e-05,""outer"":3.2810537181285456e-06}","[0.0007291598799513302,0.00022752996122575342,1.3311667295503229e-05,6.289352393258659e-06,1.8629884366531636e-06,1.726181705789561e-07,5.8147370093663504e-08,2.6191063111195682e-08]",stage_l_saved_selected_step_metrics,fno_full,"[0.0004003861342534808,0.00016166948879526465,4.752648304406615e-05,1.2646054140191744e-05,5.544651051000531e-06,1.1035514650420727e-06,4.776916466107358e-06,1.8727617487825367e-06]",0.00018476453481555338,-0.4279865127009612,False,canonical_oracle,1.4279865127009612,False,0.75,93,3,"[0.0006429751807991331,6.409885100570344e-05,1.3303488175593502e-05,6.854730976565711e-06,2.151316765852784e-06,1.8951031465216066e-07,6.338711552951184e-08,2.418366310329242e-08]",94,0.6276987957789315,False
"[0.000546680177050602,2.6038130358109788e-05,1.8504051042400013e-05,7.444274169005785e-07,2.435663259629293e-08,2.9223383039652295e-07,6.052064516483289e-07,1.4982720812358144e-06]",vel2,"[-0.000632864876202799,-0.0001373929798619402,1.8495871922490285e-05,-1.790488335935269e-07,2.6397169660332755e-07,3.0912597446972754e-07,6.104461970841773e-07,1.496264681227911e-06]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.618469915219707e-05,-0.00016343111022004998,-8.179119909726453e-09,5.653785833070516e-07,2.883283291996205e-07,1.6892144073204567e-08,5.239745435848334e-09,-2.007400007903262e-09]",0.0005476156054914048,True,"{""inner"":0.00028635915370435586,""middle"":4.8912672305733515e-06,""outer"":1.0517392664420715e-06}","[0.0007291598799513302,0.00022752996122575342,1.3311667295503229e-05,6.289352393258659e-06,1.8629884366531636e-06,1.726181705789561e-07,5.8147370093663504e-08,2.6191063111195682e-08]",frozen_rollout_saved_statistics,localno_plain,"[9.629500374853112e-05,9.013698136381323e-05,3.1807539217993514e-05,6.110303559665132e-06,2.126960133256491e-06,4.817441450486837e-07,6.685935671778408e-07,1.5224557443391067e-06]",0.00018476453481555338,-1.9638567057150778,False,canonical_oracle,2.9638567057150778,False,0.625,93,3,"[0.0006429751807991331,6.409885100570344e-05,1.3303488175593502e-05,6.854730976565711e-06,2.151316765852784e-06,1.8951031465216066e-07,6.338711552951184e-08,2.418366310329242e-08]",94,0.6432315620101053,False
"[0.0021457331368414183,0.0018633538661245502,0.0006841216591599879,0.00010689504939195306,1.6721881095254623e-05,5.2308617998148466e-05,1.6077131349130332e-05,3.23628314887416e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.0021457331368414183,-0.0018633538661245502,-0.0006841216591599879,-0.00010689504939195306,1.6721881095254623e-05,5.2308617998148466e-05,1.6077131349130332e-05,3.23628314887416e-06]",0.002925575512879854,True,"{""inner"":0.002004543501482984,""middle"":0.000215011801911336,""outer"":9.656707249002246e-06}","[0.0021457331368414183,0.001863364745106335,0.00114029252391061,0.0011014034087898743,0.0010118617934691454,0.0005458005188365523,0.0001764519680370089,3.404306724452507e-05]",computed_canonical_persistence,persistence,"[0.0021457331368414183,0.001863364745106335,0.00114029252391061,0.0011014034087898743,0.0010118617934691454,0.0005458005188365523,0.0001764519680370089,3.404306724452507e-05]",0.002925575512879854,0.0,False,canonical_oracle,1.0,False,0.0,93,3,"[0.0,1.087898178495832e-08,0.0004561708647506222,0.0009945083593979212,0.0010285836745644,0.0005981091368347008,0.00019252909938613922,3.727935039339923e-05]",94,,True
