canonical_inverse_clamp_occupancy,channel,classification,counterfactual,diagnostic_dynamic_span_q99_q01,diagnostic_high_k_energy,diagnostic_radial_profile_variance,diagnostic_std,diagnostic_total_variation,diagnostic_variance,dynamic_span_retention,dynamic_span_retention_undefined,finite,global_variance_retention,global_variance_retention_undefined,high_k_retention,high_k_retention_undefined,nonfinite_count,note,radial_variance_retention,radial_variance_retention_undefined,raw_dynamic_span_q99_q01,raw_high_k_energy,raw_radial_profile_variance,raw_std,raw_total_variation,raw_variance,recovery_dynamic_span_retention,recovery_global_variance_retention,recovery_high_k_retention,recovery_shell_radial_variance_retention,relative_l2,role,saturation_occupancy_abs_ge_0.90_gamma,shell_radial_variance_retention,shell_radial_variance_retention_undefined,shell_variance_retention,shell_variance_retention_median,sign_agreement,snapshot,std_retention,std_retention_undefined,total_variation_retention,total_variation_retention_undefined
0.108642578125,Bcc2,diagnostic_counterfactual,NONLINEAR_ONLY_ROUNDTRIP,0.19108648881316187,4.8998052237789365,0.0007951699127370639,0.037899147022653304,0.001547670759063653,0.0014363453450446908,1.0,False,True,0.9999999999999999,False,1.0000000000000002,False,0,diagnostic_counterfactual,1.0,False,0.19108648881316187,4.899805223778936,0.0007951699127370639,0.03789914702265331,0.001547670759063653,0.001436345345044691,1.0,0.9999999999999998,1.0000000000000004,1.0,2.5538439331279127e-16,control_input,0.284912109375,1.0,False,"[0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0]",1.0,1.0,91,0.9999999999999998,False,1.0,False
0.108642578125,Bcc2,diagnostic_counterfactual,FLOAT64_REFERENCE,0.11968099660286019,2.311000680047257,0.0004461647795483955,0.027029841727983863,0.0009792066490289517,0.0007306123438398577,0.6263184662934508,False,True,0.5086606409526987,False,0.47165154011263255,False,0,diagnostic_counterfactual; full canonical calculation in CPU float64,0.5610936384811723,False,0.19108648881316187,4.899805223778936,0.0007951699127370639,0.03789914702265331,0.001547670759063653,0.001436345345044691,-2.217914772776169e-06,-9.773299988861357e-07,-1.268841733193083e-06,-1.0589651206345328e-06,0.3467802117068184,control_input,0.284912109375,0.5610936384811723,False,"[0.5106999553544089,0.31709740615715365,0.6946973052890116,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0]",0.9999999999999998,1.0,91,0.7132044874737529,False,0.6326970017973175,False
0.40625,Bcc3,diagnostic_counterfactual,CANONICAL_FULL,0.010797557421028614,0.1473713135253482,2.237203640088305e-09,0.003615527313072465,0.00020281415560114793,1.3072037751572997e-05,0.005056943855762159,False,True,0.0001585224579926114,False,7.1570391206053e-05,False,0,frozen canonical tensor encode/decode,0.0005583960114419608,False,2.1351942455768587,2059.110073900007,4.006482127820209e-06,0.28716152289222246,0.01004269754996648,0.08246174022978041,0.0,0.0,0.0,0.0,0.9937135377074606,control_input,0.46533203125,0.0005583960114419608,False,"[4.563662497278763e-05,0.0013339670541043067,0.011313787333020776,0.08108856348435071,0.40790703611267387,0.9862002444569352,1.0000000472491943,1.0000005240823975]",0.2444977997985123,1.0,91,0.012590570201250276,False,0.020195187059260277,False
0.40625,Bcc3,diagnostic_counterfactual,NO_FINAL_INVERSE_CLAMP,,,,,,,,,False,,,,,65728,diagnostic_counterfactual; actual float32 encoded state; inverse clamp bypassed,,,,,,,,,,,,,,control_input,0.46533203125,,,,,,91,,,,
0.40625,Bcc3,diagnostic_counterfactual,NO_SOFTCLIP_COUNTERFACTUAL,2.135194245576858,2059.1100739000076,4.0064821278202105e-06,0.28716152289222246,0.01004269754996648,0.0824617402297804,0.9999999999999998,False,True,0.9999999999999998,False,1.0000000000000002,False,0,diagnostic_counterfactual,1.0000000000000004,False,2.1351942455768587,2059.110073900007,4.006482127820209e-06,0.28716152289222246,0.01004269754996648,0.08246174022978041,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0,3.0796110495560718e-16,control_input,0.46533203125,1.0,False,"[1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0]",1.0,1.0,91,1.0,False,1.0,False
0.40625,Bcc3,diagnostic_counterfactual,NORMALIZER_ONLY_ROUNDTRIP,2.135194245576858,2059.1100739000076,4.0064821278202105e-06,0.28716152289222246,0.01004269754996648,0.0824617402297804,0.9999999999999998,False,True,0.9999999999999998,False,1.0000000000000002,False,0,diagnostic_counterfactual,1.0000000000000004,False,2.1351942455768587,2059.110073900007,4.006482127820209e-06,0.28716152289222246,0.01004269754996648,0.08246174022978041,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0,3.0796110495560718e-16,control_input,0.46533203125,1.0,False,"[1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0]",1.0,1.0,91,1.0,False,1.0,False
0.40625,Bcc3,diagnostic_counterfactual,NONLINEAR_ONLY_ROUNDTRIP,2.135194245576858,2059.1100739000076,4.0064821278202105e-06,0.28716152289222246,0.01004269754996648,0.0824617402297804,0.9999999999999998,False,True,0.9999999999999998,False,1.0000000000000002,False,0,diagnostic_counterfactual,1.0000000000000004,False,2.1351942455768587,2059.110073900007,4.006482127820209e-06,0.28716152289222246,0.01004269754996648,0.08246174022978041,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0,2.5537132046584e-16,control_input,0.46533203125,1.0,False,"[1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0]",1.0,1.0,91,1.0,False,1.0,False
0.40625,Bcc3,diagnostic_counterfactual,FLOAT64_REFERENCE,0.01079755544610649,0.14737126587348093,2.237202752214152e-09,0.0036155267118616772,0.00020281412460705718,1.3072033404185313e-05,0.00505694293082424,False,True,0.0001585224052725539,False,7.157036806408119e-05,False,0,diagnostic_counterfactual; full canonical calculation in CPU float64,0.0005583957898325477,False,2.1351942455768587,2059.110073900007,4.006482127820209e-06,0.28716152289222246,0.01004269754996648,0.08246174022978041,-9.296390521508262e-10,-5.2728416124374184e-11,-2.3143628217195202e-11,-2.217332280620435e-10,0.99371353884633,control_input,0.46533203125,0.0005583957898325477,False,"[4.563660828238044e-05,0.0013339665709687796,0.011313783604040211,0.08108853900582412,0.40790695010370764,0.9862002404366549,1.0,1.0]",0.2444977445547659,1.0,91,0.01259056810761746,False,0.020195183973028653,False
0.0,rho,diagnostic_counterfactual,CANONICAL_FULL,1.4963412804190739,619.4146538736177,0.015266662364836266,0.3656864642176287,0.02059473376315653,0.133726590111991,1.0000007966701303,False,True,0.9999999758522956,False,0.9999999665620598,False,0,frozen canonical tensor encode/decode,1.000000001887757,False,1.4963400883296207,619.4146745855685,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,0.0,0.0,0.0,0.0,5.781674479953104e-07,control_input,0.0,0.9999999737037553,False,"[1.000000017588685,1.0000000019417412,1.0000000077013722,0.999999854555688,0.9999999454657694,0.9999999385227818,0.9999998103687819,1.0000000320052407]",0.9999999737037553,1.0,91,0.9999999879261477,False,0.9999999487155377,False
0.0,rho,diagnostic_counterfactual,NO_FINAL_INVERSE_CLAMP,1.4963414195059301,619.415197622596,0.015266673662713576,0.3656866026344065,0.020594741224010154,0.13372669134629434,1.000000889621497,False,True,1.0000007328767646,False,1.0000008444052892,False,0,diagnostic_counterfactual; actual float32 encoded state; inverse clamp bypassed,1.0000007419235986,False,1.4963400883296207,619.4146745855685,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,9.295136660369962e+22,31.349748892182888,26.25290984835458,21.04210067035129,5.744611054818774e-07,control_input,0.0,1.0000005270319843,False,"[1.0000005114032215,1.0000003646823608,1.0000008027779894,1.0000005426607472,1.0000005975191266,1.0000005056352888,1.0000004359505053,1.0000006812290054]",1.0000005270319843,1.0,91,1.000000366438315,False,1.000000310985491,False
0.0,rho,diagnostic_counterfactual,NO_SOFTCLIP_COUNTERFACTUAL,1.4963400883296203,619.4146745855684,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,0.9999999999999997,False,True,1.0,False,0.9999999999999998,False,0,diagnostic_counterfactual,1.0,False,1.4963400883296207,619.4146745855685,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,-7.966701306427737e+23,1.0,0.9999999933595011,1.0,4.764990409928859e-16,control_input,0.0,1.0,False,"[0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999]",1.0,1.0,91,1.0,False,1.0,False
0.0,rho,diagnostic_counterfactual,NORMALIZER_ONLY_ROUNDTRIP,1.4963400883296203,619.4146745855684,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,0.9999999999999997,False,True,1.0,False,0.9999999999999998,False,0,diagnostic_counterfactual,1.0,False,1.4963400883296207,619.4146745855685,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,-7.966701306427737e+23,1.0,0.9999999933595011,1.0,4.764990409928859e-16,control_input,0.0,1.0,False,"[0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999]",1.0,1.0,91,1.0,False,1.0,False
0.0,rho,diagnostic_counterfactual,NONLINEAR_ONLY_ROUNDTRIP,1.4963400883296207,619.4146745855684,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,1.0,False,True,1.0,False,0.9999999999999998,False,0,diagnostic_counterfactual,1.0,False,1.4963400883296207,619.4146745855685,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,-7.966701303097068e+23,1.0,0.9999999933595011,1.0,7.173264085100086e-17,control_input,0.0,1.0,False,"[1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0]",1.0,1.0,91,1.0,False,1.0,False
0.0,rho,diagnostic_counterfactual,FLOAT64_REFERENCE,1.496340088329619,619.4146745855675,0.015266662336016517,0.36568646863287285,0.020594734819346424,0.13372659334118112,0.9999999999999988,False,True,0.999999999999999,False,0.9999999999999983,False,0,diagnostic_counterfactual; full canonical calculation in CPU float64,1.0,False,1.4963400883296207,619.4146745855685,0.015266662336016517,0.3656864686328731,0.020594734819346434,0.13372659334118125,-7.96670131530952e+23,0.9999999586212955,0.9999999501962583,0.9999999831120674,1.2537442097162775e-15,control_input,0.0,0.9999999999999996,False,"[0.9999999999999999,1.0,0.9999999999999988,0.9999999999999991,0.9999999999999994,0.9999999999999998,0.9999999999999996,0.9999999999999991]",0.9999999999999996,1.0,91,0.9999999999999994,False,0.9999999999999994,False
0.0,press,diagnostic_counterfactual,CANONICAL_FULL,0.04100708624637721,1.7670797280314285,1.1007280687302212e-05,0.008642185633103299,0.00044037036708805466,7.468737251701708e-05,0.9999999345995477,False,True,0.9999999838420389,False,0.9999999870444443,False,0,frozen canonical tensor encode/decode,0.9999999924461609,False,0.04100708892825937,1.7670797509249287,1.100728077044944e-05,0.00864218570292335,0.00044037038242926386,7.468737372381276e-05,0.0,0.0,0.0,0.0,4.988022265123248e-07,control_input,0.0,0.9999999825944486,False,"[0.9999999781473224,0.9999999923876205,0.9999999869280854,0.9999999980300288,1.000000128343953,0.9999999540482011,0.9999998388191954,0.9999999782608117]",0.9999999825944486,1.0,91,0.9999999919210194,False,0.9999999651629405,False
