clip_fraction,cumulative_runtime_seconds,differential_gradient_norm_mean,differential_weight_norm,disco_gradient_norm_mean,disco_gradient_norm_min,disco_weight_norm,epoch,epoch_runtime_seconds,gpu_peak_allocated_mib,gpu_peak_reserved_mib,gradient_norm_after_clip_mean,gradient_norm_before_clip_max,gradient_norm_before_clip_mean,learning_rate,learning_rate_start,microbatches_completed,microbatches_this_epoch,nonfinite_count,optimizer_updates,optimizer_updates_this_epoch,spectral_gradient_norm_mean,spectral_weight_norm,train_loss_max,train_loss_mean,train_loss_median,train_loss_min
1.0,53010.11488392301,38.15285765698978,10.379959106445312,56.3428418636322,0.881914496421814,15.764273643493652,173,306.51170670199645,1608.5966796875,1992.0,0.9999999219462985,1309.6353759765625,100.40407865671884,0.000981411679501835,0.0009817778992796185,29064,168,0,7266,42,16.524834553400677,21.831666946411133,228.54116821289062,12.74248737604579,2.478211998939514,0.049443572759628296
1.0,53316.53393563001,42.91232301649593,10.397025108337402,79.24771175214222,1.6095454692840576,15.7540864944458,174,306.4190517070019,1608.5966796875,1992.0,0.9999999304612478,2437.614990234375,134.9828802460716,0.0009810328219572498,0.0009814027026552364,29232,168,0,7308,42,21.664298068909417,21.720483779907227,310.0924072265625,13.10168644856839,2.8603142499923706,0.06506332755088806
1.0,53623.00755175701,42.413241529748554,10.40515422821045,60.12139207408542,1.8509745597839355,15.746238708496094,175,306.4736161269975,1608.5966796875,1992.0,0.9999999276229313,1089.3885498046875,117.8709302913575,0.0009806502171211904,0.0009810237558549755,29400,168,0,7350,42,17.494925638039906,21.72699737548828,192.04348754882812,12.602809663972861,2.5850563049316406,0.052617184817790985
1.0,53929.479944105005,38.24494722627458,10.405900955200195,56.503098487854004,2.0616800785064697,15.73742389678955,176,306.4723923479978,1608.5966796875,1992.0,0.9999999290420896,1289.5528564453125,103.77299015862602,0.0009802638679772856,0.0009806410618339396,29568,168,0,7392,42,16.7738289251214,21.698461532592773,220.17111206054688,12.063874344031015,2.6719114780426025,0.05543703958392143
1.0,54235.95511155701,34.71315653267361,10.42573356628418,49.92761446180798,2.477463483810425,15.72561264038086,177,306.4751674520012,1608.5966796875,1992.0,0.9999999276229313,676.2122802734375,88.75194984390622,0.0009798737775383638,0.0009802546235764533,29736,168,0,7434,42,14.92115860042118,21.657148361206055,176.39852905273438,12.618959538638592,2.5139431953430176,0.05841006338596344
1.0,54542.45780888101,39.05408402283987,10.435203552246094,68.48923626967839,3.515326976776123,15.716015815734863,178,306.50269732400193,1608.5966796875,1992.0,0.999999924784615,1603.7279052734375,118.09744707743327,0.0009794799488464288,0.0009798644440960397,29904,168,0,7476,42,21.12561849753062,21.671770095825195,281.94488525390625,12.673771765105249,2.6840009689331055,0.052959688007831573
1.0,54848.91902631501,40.574524608396345,10.443659782409668,73.87186251367841,2.065626621246338,15.702940940856934,179,306.461217434,1608.5966796875,1992.0,0.9999999262037731,2120.065673828125,126.39591611566998,0.0009790823849726358,0.0009794705264353969,30072,168,0,7518,42,20.876640172231767,21.65191078186035,373.5328063964844,13.203549008372994,2.531367063522339,0.054088935256004333
1.0,55155.45340898101,42.42646001634144,10.445663452148438,61.14094801176162,2.1791322231292725,15.689249038696289,180,306.5343826660028,1608.5966796875,1992.0,0.9999999290420896,1251.65869140625,113.7935265132359,0.0009786810890172676,0.000979072873666374,30240,168,0,7560,42,19.189405248278664,21.57513427734375,250.975830078125,12.692176700037505,2.5435619354248047,0.054348744451999664
1.0,55461.93687737401,33.86247991805985,10.460416793823242,46.96804619970776,1.3637953996658325,15.678732872009277,181,306.4834683930021,1608.5966796875,1992.0,0.9999999176888239,643.838134765625,84.12335890247708,0.0009782760641097107,0.000978671488889947,30408,168,0,7602,42,13.995324542125067,21.58053970336914,178.19259643554688,11.931872286146419,2.54306161403656,0.05440729111433029
1.0,55768.44387100202,30.410192171732586,10.475279808044434,42.853023023832414,1.8247549533843994,15.665125846862793,182,306.50699362800515,1608.5966796875,1992.0,0.999999924784615,538.568115234375,78.4550700868879,0.000977867313408431,0.000978266375236195,30576,168,0,7644,42,12.218196890183858,21.720855712890625,158.99192810058594,11.1631802196304,2.544076085090637,0.055067457258701324
1.0,56074.98866145602,37.12977457046509,10.475226402282715,60.95566029208047,2.1900086402893066,15.654932022094727,183,306.54479045399785,1608.5966796875,1992.0,0.9999999290420896,1663.1259765625,110.07646562939598,0.0009774548401009482,0.0009778575358642756,30744,168,0,7686,42,16.92794606231508,21.768138885498047,225.69479370117188,11.527967381579359,2.4074954986572266,0.046897031366825104
1.0,56381.51383928101,38.904555545676324,10.483623504638672,67.66878418979191,0.9244974851608276,15.645744323730469,184,306.5251778249949,1608.5966796875,1992.0,0.9999999262037731,1496.688232421875,113.05091108878453,0.0009770386474038122,0.000977444973962401,30912,168,0,7728,42,20.328970232180186,21.555891036987305,220.8647003173828,12.348050970894596,2.5685116052627563,0.049866557121276855
1.0,56688.01963110501,44.65830813986914,10.491045951843262,74.16436833994729,2.018709421157837,15.633001327514648,185,306.50579182399815,1608.5966796875,1992.0,0.9999999318804059,1820.2381591796875,128.15622845150176,0.000976618738562577,0.0009770286927478107,31080,168,0,7770,42,21.822506027562277,21.45494842529297,315.51409912109375,13.395390874484466,2.746460199356079,0.05106256902217865
1.0,56994.47085963201,45.60438885717165,10.495444297790527,79.44098285833995,1.912107229232788,15.624200820922852,186,306.45122852700297,1608.5966796875,1992.0,0.9999999148505074,2288.377197265625,135.4653957173938,0.0009761951168517766,0.00097660869546675,31248,168,0,7812,42,23.997782349586487,21.442920684814453,331.644775390625,12.829420983037423,2.5270705223083496,0.04783184081315994
1.0,57300.89622638801,31.493415677831287,10.503015518188477,44.44437154134115,1.4642360210418701,15.618488311767578,187,306.42536675599695,1608.5966796875,1992.0,0.9999999205271403,768.0507202148438,78.2572888987405,0.0009757677855748977,0.0009761849853944421,31416,168,0,7854,42,13.795978324753898,21.705364227294922,178.8289031982422,11.311363462070446,2.564741015434265,0.05356766656041145
1.0,57607.40725856801,37.045734372876936,10.506037712097168,62.90608400390262,2.1235909461975098,15.60449504852295,188,306.5110321800021,1608.5966796875,1992.0,0.9999999262037731,1017.0652465820312,106.72219142459687,0.0009753367480643556,0.0009757575658350629,31584,168,0,7896,42,18.360106306416647,21.519710540771484,212.9234161376953,11.974422573289345,2.5628316402435303,0.06286710500717163
1.0,57913.938220108015,39.706799847739084,10.520326614379883,59.5250795455206,2.0968844890594482,15.594552040100098,189,306.5309615400038,1608.5966796875,1992.0,0.9999999347187224,932.2880859375,108.11770178022839,0.0009749020076814675,0.000975326440121716,31752,168,0,7938,42,16.7729886954739,21.404525756835938,175.0688934326172,11.805249054539239,2.5363731384277344,0.06079788878560066
1.0,58220.435350902015,34.22808433998199,10.517035484313965,50.878265627792906,1.8111978769302368,15.584522247314453,190,306.49713079399953,1608.5966796875,1992.0,0.9999999418145135,865.0169067382812,88.15859197434925,0.0009744635678164261,0.0009748916116164065,31920,168,0,7980,42,14.362941878182548,21.47060775756836,159.4529266357422,11.152911050067772,2.4713727235794067,0.05460439622402191
1.0,58526.92859348701,36.8612024109988,10.541364669799805,53.98572167044594,0.9353691339492798,15.574440956115723,191,306.49324258499837,1608.5966796875,1992.0,0.9999999432336717,1039.8828125,100.6754670937856,0.0009740214318882737,0.0009744530837100144,32088,168,0,8022,42,14.93356367945671,21.540090560913086,196.90603637695312,11.699000401045417,2.4933061599731445,0.05005310848355293
1.0,58833.46913055801,42.881915702706294,10.52745532989502,75.21175151495706,1.7966607809066772,15.563305854797363,192,306.54053707099956,1608.5966796875,1992.0,0.9999999304612478,1612.9385986328125,129.313644636245,0.0009735756033448749,0.0009740108598222683,32256,168,0,8064,42,21.41959781589962,21.320035934448242,282.2423095703125,12.556266554697816,2.9049766063690186,0.04954415559768677
1.0,59139.958869937014,34.162047440097446,10.546512603759766,52.78865176155453,2.1637229919433594,15.553016662597656,193,306.48973937900155,1608.5966796875,1992.0,0.9999999233654567,1313.03369140625,96.18480903761727,0.0009731260856628903,0.000973564943401719,32424,168,0,8106,42,15.56187769202959,21.425146102905273,211.04171752929688,11.525897400897174,2.3849886655807495,0.05709102004766464
1.0,59446.42167545201,35.98988375493458,10.55606746673584,58.62074852841241,1.8618158102035522,15.541285514831543,194,306.4628055149951,1608.5966796875,1992.0,0.999999938976197,1089.0079345703125,98.50794590654827,0.0009726728823477493,0.0009731153379257124,32592,168,0,8148,42,17.17898592210951,21.357460021972656,192.20077514648438,11.517048023907202,2.6579296588897705,0.04991406202316284
1.0,59752.91474310001,38.59004131952921,10.549226760864258,69.63007480757577,1.3503870964050293,15.535259246826172,195,306.49306764799985,1608.5966796875,1992.0,0.9999999205271403,2268.002197265625,122.32229652858916,0.0009722159969336219,0.000972662046900362,32760,168,0,8190,42,20.45926561242058,21.37035369873047,382.12774658203125,12.400760455478338,2.5832138061523438,0.059763796627521515
1.0,60059.35188820001,38.40351524949074,10.567607879638672,63.64371634097326,1.45493483543396,15.520390510559082,196,306.4371451000043,1608.5966796875,1992.0,0.9999999176888239,1284.7869873046875,115.2650884673709,0.0009717554329833928,0.0009722050738605226,32928,168,0,8232,42,20.61654354277111,21.13363265991211,216.80740356445312,11.704116024986087,2.4850014448165894,0.051321085542440414
1.0,60365.82222896401,38.863941073417664,10.584284782409668,65.07248653400512,1.8512033224105835,15.512545585632324,197,306.4703407639972,1608.5966796875,1992.0,0.9999999233654567,1441.4107666015625,116.78920665241424,0.000971291194088632,0.0009717444223697616,33096,168,0,8274,42,20.698544398659752,21.324710845947266,238.63262939453125,12.326628290737668,2.6136720180511475,0.047266192734241486
1.0,60672.33882012901,43.79350009418669,10.574502944946289,63.967444749105546,2.034064769744873,15.499062538146973,198,306.5165911649965,1608.5966796875,1992.0,0.9999999332995642,1139.80029296875,120.82556369191124,0.0009708232838695676,0.000971280096020332,33264,168,0,8316,42,19.779445206835156,21.148653030395508,196.77212524414062,12.430971616989977,2.6490516662597656,0.05283038318157196
1.0,60978.84179506201,37.20344905626206,10.59430980682373,65.84311184428987,1.5809731483459473,15.489952087402344,199,306.50297493300604,1608.5966796875,1992.0,0.999999938976197,1677.2216796875,108.83045001257034,0.0009703517059750578,0.0009708120984331438,33432,168,0,8358,42,19.69458833478746,21.207307815551758,247.69073486328125,11.586509612034119,2.4596582651138306,0.04989274591207504
1.0,61285.293867096014,34.7176414004394,10.597953796386719,57.655686140060425,2.2565927505493164,15.480741500854492,200,306.4520720340006,1608.5966796875,1992.0,0.9999999403953552,1066.784912109375,96.8305840038118,0.0009698764640825614,0.0009703404332577364,33600,168,0,8400,42,16.16015645435878,21.219989776611328,209.32260131835938,11.33222169404672,2.3882551193237305,0.04489624500274658
1.0,61591.803569910015,40.08079882037072,10.604630470275879,65.86981222175416,1.2612621784210205,15.470512390136719,201,306.5097028140008,1608.5966796875,1992.0,0.9999999262037731,2408.552734375,114.65376098383041,0.0009693975618981103,0.0009698651041722493,33768,168,0,8442,42,18.983780508949643,21.441871643066406,376.8277282714844,11.874475773823049,2.2460743188858032,0.05122806131839752
1.0,61898.332076323015,34.69764088165192,10.609537124633789,51.27096399806795,2.134357452392578,15.460853576660156,202,306.5285064130003,1608.5966796875,1992.0,0.9999999276229313,980.0404052734375,87.87640722592671,0.0009689150031562798,0.0009693861148833943,33936,168,0,8484,42,14.728361674717494,21.417863845825195,191.66595458984375,10.911815677680785,2.406660556793213,0.04590065777301788
1.0,62204.784399311015,37.490841284394264,10.612663269042969,66.8032908993108,0.8211196064949036,15.450529098510742,203,306.45232298799965,1608.5966796875,1992.0,0.9999999134313493,1967.839599609375,114.67267843371346,0.0009684287916201601,0.0009689034691264263,34104,168,0,8526,42,21.12753731367134,21.38205909729004,309.7259521484375,11.608358598048133,2.3611937761306763,0.045050688087940216
1.0,62511.32452971102,35.12643981405667,10.614590644836426,62.46109685585613,0.8677363991737366,15.442303657531738,204,306.5401304000043,1608.5966796875,1992.0,0.9999999332995642,1164.97509765625,105.71173378683272,0.0009679389310813264,0.0009684171706651135,34272,168,0,8568,42,17.017988553359395,21.219440460205078,207.4966583251953,11.356590116352198,2.433968663215637,0.052341312170028687
1.0,62817.82037324501,38.9638261624745,10.623739242553711,61.30993461892719,1.9123491048812866,15.430871963500977,205,306.49584353399405,1608.5966796875,1992.0,0.999999924784615,1025.8536376953125,108.2162360690889,0.0009674454253598093,0.0009679272232917092,34440,168,0,8610,42,18.070048482645127,21.17039680480957,186.8300018310547,12.222883987972248,2.507347583770752,0.04790433868765831
1.0,63124.29945039401,41.5892797992343,10.623270034790039,70.42173740409669,2.339986801147461,15.419182777404785,206,306.47907714900066,1608.5966796875,1992.0,0.9999999276229313,1403.1177978515625,125.67363006728036,0.0009669482783040659,0.0009674336308269216,34608,168,0,8652,42,20.363699737049284,20.988447189331055,192.88516235351562,11.935325146652758,2.409647226333618,0.05001639574766159
1.0,63430.83260695702,42.78037714958191,10.636887550354004,62.28369290488107,2.311877965927124,15.407313346862793,207,306.533156563004,1608.5966796875,1992.0,0.9999999191079821,1517.50048828125,112.29270745459057,0.0009664474937909488,0.0009669363971198835,34776,168,0,8694,42,16.84716081335431,21.087080001831055,248.68161010742188,13.034075503193197,2.4137682914733887,0.05937084183096886
1.0,63737.35425948902,38.14225054709684,10.661392211914062,71.5507656804153,0.6762520670890808,15.392916679382324,208,306.5216525319993,1608.5966796875,1992.0,0.9999999205271403,1967.12890625,120.67612736281895,0.000965943075725676,0.0009664355260481237,34944,168,0,8736,42,21.860504964277858,21.11038589477539,342.936767578125,12.517979959935127,2.3656469583511353,0.05183864384889603
1.0,64043.86448441101,32.08964291073027,10.679908752441406,53.67175557216009,1.2426975965499878,15.387649536132812,209,306.51022492199263,1608.5966796875,1992.0,0.9999999347187224,1132.5753173828125,91.67066740422021,0.0009654350280418009,0.0009659310215175349,35112,168,0,8778,42,17.689715338604792,21.366363525390625,226.55014038085938,11.481810607925235,2.376503348350525,0.05339619889855385
1.0,64350.34815577201,38.33404591395741,10.678526878356934,60.17374699740183,1.158575177192688,15.377602577209473,210,306.4836713609984,1608.5966796875,1992.0,0.9999999162696657,1422.2789306640625,107.94703575542995,0.0009649233547011816,0.0009654228874623451,35280,168,0,8820,42,17.46367355187734,21.165172576904297,250.11181640625,11.607331174492304,2.3352174758911133,0.04224275052547455
1.0,64656.796053849015,47.86511969850177,10.691603660583496,92.36042768330802,1.748635172843933,15.370100975036621,211,306.44789807700727,1608.5966796875,1992.0,0.9999999262037731,3386.758056640625,161.60034807523093,0.0009644080596939497,0.0009649111278450858,35448,168,0,8862,42,24.626533318133582,21.191680908203125,464.6610107421875,13.51583437517374,2.415404796600342,0.05774211138486862
1.0,64963.26772015002,33.847424152351564,10.700247764587402,53.862172160829815,1.0629360675811768,15.361562728881836,212,306.471666301004,1608.5966796875,1992.0,0.9999999105930328,1073.0394287109375,96.11599535033817,0.0009638891470384786,0.0009643957466565611,35616,168,0,8904,42,15.403572120836802,21.208515167236328,231.10638427734375,11.351184264158032,2.3145875930786133,0.04762573540210724
1.0,65269.78114306202,36.20158961415291,10.705620765686035,51.78136906737373,1.4090070724487305,15.348395347595215,213,306.51342291200126,1608.5966796875,1992.0,0.9999999304612478,729.7454223632812,91.71139893645332,0.0009633666207813541,0.0009638767479158171,35784,168,0,8946,42,14.429322320790519,21.123502731323242,162.58486938476562,11.13023264003208,2.421525478363037,0.04989344999194145
1.0,65576.29951153701,48.33416886982464,10.709288597106934,87.16666760898772,1.2948663234710693,15.337162971496582,214,306.5183684749936,1608.5966796875,1992.0,0.9999999205271403,3056.26416015625,148.91998726413362,0.0009628404849973406,0.0009633541356701103,35952,168,0,8988,42,25.099952500490915,21.120960235595703,430.48516845703125,13.379342712971958,2.288099765777588,0.05110045149922371
1.0,65882.85137225201,39.58795006431284,10.706249237060547,60.5614161831992,1.2788429260253906,15.326802253723145,215,306.55186071500066,1608.5966796875,1992.0,0.9999999304612478,1240.67236328125,104.9682813598996,0.0009623107437893506,0.0009628279139948759,36120,168,0,9030,42,17.902659410522098,20.996984481811523,230.43917846679688,11.96519895802651,2.522917151451111,0.060284972190856934
1.0,66189.42328482302,46.82725849889574,10.715165138244629,80.62476475182034,1.260628581047058,15.321271896362305,216,306.57191257100203,1608.5966796875,1992.0,0.999999938976197,2484.78857421875,130.69942088354202,0.0009617774012884124,0.0009622980869936962,36288,168,0,9072,42,22.77211528165,21.067691802978516,339.88494873046875,12.40400326830734,2.1809465885162354,0.05158568173646927
1.0,66495.92681633003,40.60975769020262,10.719228744506836,66.55426527204968,2.472691535949707,15.30846118927002,217,306.50353150701267,1608.5966796875,1992.0,0.9999999403953552,1473.0650634765625,121.98065414882842,0.0009612404616536382,0.0009617646587982688,36456,168,0,9114,42,18.84911920626958,20.909622192382812,227.4027099609375,12.202003126919625,2.360377550125122,0.046679042279720306
1.0,66802.43724030402,43.32396418707712,10.747298240661621,53.492793514615016,2.059138059616089,15.298151969909668,218,306.5104239739885,1608.5966796875,1992.0,0.9999999418145135,746.6378173828125,95.69509589672089,0.000960699929072191,0.0009612276335683737,36624,168,0,9156,42,15.06187258022172,20.98053741455078,209.28143310546875,12.041989999291088,2.3584669828414917,0.04824850708246231
1.0,67108.94411407402,34.833971036331995,10.758073806762695,64.67355413522039,0.881252110004425,15.2845458984375,219,306.50687377000577,1608.5966796875,1992.0,0.9999999063355582,1514.4912109375,104.37406991776966,0.0009601558077592524,0.0009606870154918414,36792,168,0,9198,42,18.656135437034425,21.082401275634766,276.60980224609375,11.495854392559046,2.473860740661621,0.04846937581896782
1.0,67415.49109055202,28.77017671153659,10.753317832946777,42.784326695260546,2.3027544021606445,15.277464866638184,220,306.5469764779991,1608.5966796875,1992.0,0.9999999290420896,566.784912109375,76.5134915964944,0.0009596081019579897,0.0009601428087845207,36960,168,0,9240,42,14.100622486500512,21.22142219543457,147.90472412109375,10.545204242514004,2.5494744777679443,0.055881716310977936
1.0,67721.93962785004,31.020354543413436,10.764039993286133,49.37656807331812,2.8107407093048096,15.271655082702637,221,306.4485372980125,1608.5966796875,1992.0,0.9999999517486209,1130.6890869140625,83.6730315117609,0.0009590568159395229,0.0009595950176902445,37128,168,0,9282,42,15.255485531829653,21.305570602416992,228.13705444335938,10.808649732221273,2.6318154335021973,0.04923929274082184
1.0,68028.42397468902,32.26955910381817,10.780940055847168,45.70487439916248,1.1862742900848389,15.259416580200195,222,306.48434683898813,1608.5966796875,1992.0,0.9999999219462985,752.89013671875,81.28175449371338,0.0009585019540028911,0.0009590436464807977,37296,168,0,9324,42,13.363863268068858,21.152742385864258,144.323974609375,10.670659820305271,2.239167332649231,0.05660920590162277
1.0,68334.92779729603,54.00262582869757,10.780716896057129,93.80650978712808,1.183888554573059,15.252388000488281,223,306.5038226070028,1608.5966796875,1992.0,0.9999999134313493,2093.12451171875,167.5914246127719,0.0009579435204750189,0.000958488699455884,37464,168,0,9366,42,27.193728024051303,20.93362808227539,293.4234619140625,13.340422308671155,2.2986350059509277,0.05635647103190422
1.0,68641.44376849903,44.40429131473814,10.797441482543945,68.18780706326167,1.6214359998703003,15.236157417297363,224,306.51597120299994,1608.5966796875,1992.0,0.9999999347187224,1688.8538818359375,128.78347482000078,0.0009573815197106833,0.000957930180943092,37632,168,0,9408,42,18.90185615846089,20.868703842163086,245.76400756835938,13.221023733683285,2.5552313327789307,0.04921048879623413
1.0,68948.00820435202,36.888530501297545,10.807994842529297,54.03446286632901,1.4224071502685547,15.230833053588867,225,306.5644358529971,1608.5966796875,1992.0,0.9999999276229313,1107.3360595703125,102.65016137985955,0.0009568159560924792,0.0009573680952978606,37800,168,0,9450,42,15.917910882404872,20.803930282592773,180.08641052246094,11.600891917167852,2.45832097530365,0.05261904001235962
1.0,69254.53835976502,31.28817114801634,10.816495895385742,43.09687001648403,1.9563246965408325,15.216184616088867,226,306.5301554129983,1608.5966796875,1992.0,0.9999999304612478,644.5206298828125,76.99325962293716,0.0009562468340307854,0.0009568024469034471,37968,168,0,9492,42,13.007373997143336,20.93538475036621,142.07704162597656,11.12578491669237,2.4350839853286743,0.04780422896146774
1.0,69561.03425193203,39.25387643632435,10.826866149902344,67.66803546746571,3.3131117820739746,15.204930305480957,227,306.49589216700406,1608.5966796875,1992.0,0.9999999332995642,1984.408203125,115.22140397344317,0.0009556741579637298,0.0009562332401708909,38136,168,0,9534,42,19.79410031295958,21.068918228149414,287.1922607421875,11.429823946163413,2.466025233268738,0.0452810600399971
1.0,69867.55959870403,33.27678934733073,10.830880165100098,57.41721837861197,2.1573703289031982,15.197164535522461,228,306.5253467720031,1608.5966796875,1992.0,0.9999999262037731,1404.68505859375,97.27482899030049,0.0009550979323571555,0.0009556604795389808,38304,168,0,9576,42,17.136393161047074,21.157323837280273,216.92684936523438,10.724015590912174,2.277109146118164,0.0554104819893837
1.0,70174.07424307203,42.913234435376665,10.848122596740723,68.99864766143617,2.086941719055176,15.189735412597656,229,306.5146443679987,1608.5966796875,1992.0,0.9999999347187224,1666.57373046875,120.1780751205626,0.0009545181617045856,0.0009550841694742191,38472,168,0,9618,42,21.638709556488763,21.065053939819336,254.71389770507812,11.982554263723571,2.3193917274475098,0.04823713004589081
1.0,70480.55453393803,39.84066889399574,10.840782165527344,55.30612787888164,0.7592259049415588,15.1798677444458,230,306.4802908660058,1608.5966796875,1992.0,0.9999999191079821,797.7180786132812,100.66841398818153,0.000953934850527188,0.0009545043144707876,38640,168,0,9660,42,15.520655050164176,20.827016830444336,185.6384735107422,11.49637569706621,2.4069206714630127,0.05748817324638367
1.0,70787.08650345005,33.933037659951616,10.842230796813965,55.66564388360296,0.7718259692192078,15.17434024810791,231,306.53196951201244,1608.5966796875,1992.0,0.9999999176888239,1133.9468994140625,94.77257463761738,0.0009533480033737405,0.0009539209190505118,38808,168,0,9702,42,17.200217140572413,20.89727020263672,177.17056274414062,10.661723420423057,2.3290038108825684,0.046947747468948364
1.0,71093.64870352604,29.516571695605915,10.848166465759277,47.37948843411037,0.7213807106018066,15.162233352661133,232,306.5622000759904,1608.5966796875,1992.0,0.9999999191079821,1175.972412109375,85.5054841580845,0.0009527576248205953,0.0009533339877628267,38976,168,0,9744,42,14.428820862656547,20.849750518798828,182.33450317382812,10.348531093049262,2.2700438499450684,0.051678963005542755
1.0,71400.14737799803,31.66973585458029,10.85383415222168,48.00899132518541,0.8234156966209412,15.152359008789062,233,306.4986744719936,1608.5966796875,1992.0,0.9999999134313493,966.0543212890625,79.3365193605423,0.0009521637194716425,0.0009527435251847401,39144,168,0,9786,42,13.973441721428008,21.097837448120117,182.08587646484375,10.376069930359899,2.348044991493225,0.04959555342793465
1.0,71706.66110915404,35.84074659858431,10.857795715332031,57.93076347737085,1.754887580871582,15.144139289855957,234,306.5137311560102,1608.5966796875,1992.0,0.9999999262037731,1052.7987060546875,94.78225459371295,0.0009515662919582757,0.0009521495359207981,39312,168,0,9828,42,16.70652656611942,20.958528518676758,163.7392578125,10.528455302717962,2.4087038040161133,0.046173255890607834
1.0,72013.18260183404,38.57364899274849,10.86373233795166,57.132854350975585,0.9090453386306763,15.136398315429688,235,306.5214926799963,1608.5966796875,1992.0,0.9999999134313493,842.2520141601562,99.95221791380928,0.0009509653469393545,0.000951552024603048,39480,168,0,9870,42,15.934233323449181,20.875545501708984,156.7113800048828,10.734965270584715,2.2283791303634644,0.05082932114601135
1.0,72319.76502840903,43.221876832700914,10.866531372070312,66.92139435382117,1.075117588043213,15.12450885772705,236,306.58242657499795,1608.5966796875,1992.0,0.9999999276229313,1453.33251953125,118.11845517158508,0.0009503608891011689,0.0009509509958910033,39648,168,0,9912,42,18.75098341845331,20.7332763671875,174.13616943359375,11.212217587977648,2.4921833276748657,0.04410523921251297
1.0,72626.30036553803,33.88840580128488,10.875245094299316,54.097159201190586,1.687991976737976,15.115094184875488,237,306.5353371289966,1608.5966796875,1992.0,0.9999999290420896,1290.5189208984375,96.38633385726384,0.0009497529231574025,0.0009503464544716066,39816,168,0,9954,42,18.201018043926783,20.93819236755371,206.45611572265625,10.858745360303493,2.448776960372925,0.04317126050591469
1.0,72932.81372879703,40.1523675209,10.879410743713379,74.02977071489606,1.3064165115356445,15.105395317077637,238,306.51336325900047,1608.5966796875,1992.0,0.9999999105930328,2257.305419921875,119.77574872402917,0.0009491414538490958,0.0009497384050591932,39984,168,0,9996,42,21.250343389454343,20.87264060974121,286.8798828125,11.528377475571775,2.332717537879944,0.04977983608841896
1.0,73239.36494754803,32.05333899600165,10.878539085388184,42.79052342119671,2.2269136905670166,15.101737976074219,239,306.55121875100303,1608.5966796875,1992.0,0.9999999191079821,579.5355224609375,76.0526994523548,0.0009485264859446096,0.0009491268523954548,40152,168,0,10038,42,11.775649243877048,20.91483497619629,136.89584350585938,10.175560288641247,2.285604476928711,0.04582304507493973
1.0,73545.88393568204,30.439773152271908,10.881153106689453,51.16514188335056,1.643267273902893,15.090597152709961,240,306.51898813400476,1608.5966796875,1992.0,0.9999998935631343,1374.6865234375,89.27130505016872,0.0009479080242395869,0.0009485118012494015,40320,168,0,10080,42,17.118353004966462,20.973548889160156,175.4302520751953,10.515253868552723,2.2184616327285767,0.04594520106911659
1.0,73852.37674704104,38.93001478626614,10.88440990447998,62.14309241090502,2.903635263442993,15.078251838684082,241,306.49281135899946,1608.5966796875,1992.0,0.9999999474911463,1397.296875,105.95021952901568,0.0009472860735569163,0.0009478932564173262,40488,168,0,10122,42,19.626606742540996,20.914220809936523,180.03384399414062,10.959598357500951,2.5158705711364746,0.05341795086860657
1.0,74158.89302826604,37.67555628787903,10.891103744506836,54.74220061869848,2.505718469619751,15.073046684265137,242,306.5162812250055,1608.5966796875,1992.0,0.9999999361378806,842.69970703125,98.91203967730205,0.0009466606387466943,0.0009472712227227653,40656,168,0,10164,42,15.833438365232377,20.819934844970703,158.15708923339844,11.080197044515185,2.488990545272827,0.057642221450805664
1.0,74466.20783900404,34.82686975882167,10.89060115814209,53.38071959643137,1.2803562879562378,15.062422752380371,243,307.3148107379966,1608.5966796875,1992.0,0.999999924784615,572.4838256835938,96.89275717167627,0.0009460317246861869,0.0009466457050164629,40824,168,0,10206,42,14.413135585330782,20.793598175048828,137.27496337890625,10.718938376732348,2.265275716781616,0.042504701763391495
1.0,74777.10501146504,46.63694905950909,10.890573501586914,63.24949191013972,1.2423433065414429,15.054850578308105,244,310.8971724610019,1608.5966796875,1992.0,0.9999999262037731,1731.5760498046875,118.17201571805137,0.0009453993362797926,0.0009460167081763314,40992,168,0,10248,42,17.25243242014022,20.75707244873047,240.296630859375,12.12235580786087,2.256566882133484,0.05013217031955719
1.0,75086.58422071804,37.54525186902001,10.903647422790527,51.49182795059113,1.3458172082901,15.041824340820312,245,309.47920925299695,1608.5966796875,1992.0,0.9999999176888239,630.6524658203125,91.36320057369414,0.0009447634784590033,0.0009453842371074147,41160,168,0,10290,42,15.025595348505746,20.634782791137695,147.45101928710938,10.920689594488413,2.276675581932068,0.05152573063969612
1.0,75393.21478741405,41.98605487744013,10.906959533691406,75.3061052844638,3.669480562210083,15.033827781677246,246,306.63056669601065,1608.5966796875,1992.0,0.9999999403953552,2144.46240234375,127.41883654821487,0.0009441241561823656,0.0009447482967418492,41328,168,0,10332,42,25.131865115392777,20.65319061279297,380.03662109375,12.326446800004868,2.3726125955581665,0.04618591070175171
1.0,75699.61908908305,35.657324467386516,10.925361633300781,60.35386066209702,1.840747356414795,15.023393630981445,247,306.4043016689975,1608.5966796875,1992.0,0.9999999219462985,1338.093994140625,101.11070558003017,0.0009434813744354434,0.0009441088920388257,41496,168,0,10374,42,18.35866291750045,20.789552688598633,161.91802978515625,10.77799870914203,2.276235818862915,0.05007421225309372
