J_A_cross_Bcc1,J_A_cross_Bcc2,J_A_cross_Bcc3,J_A_cross_press,J_A_cross_rho,J_A_cross_vel1,J_A_cross_vel2,J_A_cross_vel3,J_A_gain,J_A_inner_shell_gain,J_A_outer_shell_gain,J_A_radial_profile_gain,alpha,analytic_numeric_relative_difference,basis,epsilon,epsilon_consistent_20pct,epsilon_relative_difference,gain_reduction_vs_alpha1,state,used_backward
0.19438694962411693,0.23418993017666054,0.7803603381245588,0.1525258309066661,0.2306741956680802,0.1944964401395862,0.26238724320069495,0.7276191624450348,1.1891903786684976,1.14926335349696,0.1937310829601407,0.25210327672348126,1.0,0.0,channel_vel3,0.01,False,0.8385724174927823,0.0,train_early,False
0.019481482567246113,0.09279786998079126,0.7349320579754066,0.03365816584235995,0.03471230629596633,0.02761582572891508,0.09634754698900078,0.6621712059461621,0.9999850542072592,0.9966510651643463,0.04682898140256377,0.9999953192873221,0.0,0.000260738646952316,all_channel,0.001,True,1.4297436078333353e-05,0.7643720631754575,train_early,False
0.6874147375268461,0.8566667112338853,2.894314657610401,0.5663008501715346,0.8116693895745614,0.6937444229417753,0.9549842520853963,2.4606024655090164,4.243915503754064,4.1123715420120535,0.6995391744990962,1.0275953711866102,1.0,0.0,all_channel,0.001,False,0.7743135536163545,0.0,train_early,False
0.019481753479209732,0.09279784768602022,0.7349492142725493,0.03365795915078917,0.034712529011917334,0.027615753708879563,0.09634459451823908,0.662174182390512,0.9999993516340676,0.9966654434158088,0.04682933671509552,1.00000114626671,0.0,2.6269437295481234e-05,all_channel,0.01,True,1.4297436078333353e-05,-0.04406493843021345,train_early,False
0.07717005439308361,0.10537344600320221,0.6720612279076208,0.0637685491633529,0.09154982448985065,0.0761351365247746,0.10921540872929575,0.6468943570493535,0.9577942087947136,0.9487948521342411,0.07912797828558787,0.8699148517730076,1.0,0.0,all_channel,0.01,False,0.7743135536163545,0.0,train_early,False
0.3535584072458468,0.353569231592484,0.3534559859845245,0.3535609602219394,0.3535502516661689,0.35355184264292855,0.35353180681201807,0.35346612597619737,0.9999354789256577,0.9999354789256577,0.0,0.9999354726583936,0.0,0.0002417579084446498,inner_shell,0.001,True,6.861172024005061e-05,0.8557215766112041,train_early,False
1.2491856675874258,1.5567012853057038,4.612514224257507,1.0131212869965571,1.386772674986358,1.2317517619138516,1.6532536401440543,3.94640063325445,6.930596103279216,6.754304795872596,1.0125432929965326,0.9459976322135119,1.0,0.0,inner_shell,0.001,False,0.8419367344831727,0.0,train_early,False
0.35355307899498756,0.3535570217194115,0.353556950377328,0.35355305341848564,0.35355314752482364,0.35355318289135185,0.3535590511293024,0.35355320951951064,1.0000040909265833,1.0000040909265833,0.0,1.0000040905020389,0.0,6.0017829832514056e-05,inner_shell,0.01,True,6.861172024005061e-05,0.0871482833972926,train_early,False
0.15288567872081413,0.19636847802336943,0.7605555503889805,0.1391666500837725,0.1837546405475725,0.15196853171743058,0.21184674614621982,0.6622494797029645,1.0954726520625107,1.0639282199084976,0.14530480716943073,0.29652086550845824,1.0,0.0,inner_shell,0.01,False,0.8419367344831727,0.0,train_early,False
0.3535516682805124,0.3535493851244643,0.35355308324046225,0.35354630878923404,0.3535534336448768,0.3535635351410336,0.35355437953523244,0.3535493011995306,0.9999978682396661,0.0,0.9999978682396661,0.999997867956636,0.0,3.0236099088098034e-05,outer_shell,0.001,True,1.5337506164443146e-06,0.7538870255783867,train_early,False
