alpha,application,channel,decoded_maximum,decoded_minimum,decoded_variance,fixed_point_tendency,fraction_outside_train_min_max,fraction_outside_train_q001_q999,gate_2_failed,maximum_minmax_excess,maximum_normalized_excess,maximum_normalized_excess_over_robust_span,normalized_state_norm,output_delta,radial_variance,rout_failure,second_over_first_delta,shell_variance,state
1.0,2,press,0.01892666704952717,2.0342165285569536e-08,5.624450905321897e-05,False,0.2396392822265625,0.2877197265625,,17.27876305580139,17.94924795627594,3.8904407900181566,48264.7109375,0.23484152323462584,2.0302158719968947e-05,True,1.1385456873795603,"[8.058729325155815e-05, 8.050912708079397e-05, 7.607621220900225e-05, 5.321302988002325e-05, 5.074411113192747e-06, 4.650698451029171e-06, 4.4778977570645974e-06, 3.6756382061005842e-06]",stage_o_actual_step5_input
1.0,2,vel1,3.1266329288482666,-2.7056705951690674,0.7081786452496697,False,0.2606468200683594,0.3466300964355469,,12.541254997253418,13.909406221389773,2.397545331181947,48264.7109375,0.23484152323462584,0.12067102610701708,True,1.1385456873795603,"[2.269873329616549, 1.2888379678076067, 0.7035874377309748, 0.2878386473796857, 0.08201114979458173, 0.04946027733722481, 0.06594908631769889, 0.27024857505111005]",stage_o_actual_step5_input
1.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.00020317321935785397,False,0.13238143920898438,0.13238143920898438,,22.83470344543457,22.834712982177734,1.9028957730861873,48264.7109375,0.23484152323462584,2.5674348370991307e-05,True,1.1385456873795603,"[0.0005994372442323734, 0.0004251958939209185, 0.00023205982621607723, 0.00014030223509571506, 4.547667009916977e-05, 1.3596577748315589e-05, 6.833566543944483e-06, 8.056944225853183e-05]",stage_o_actual_step5_input
1.0,2,vel3,2.1960363388061523,-0.07686803489923477,0.12322309859836063,False,0.0221405029296875,0.17203903198242188,False,115.80125427246094,158.77602145385777,0.8211469293318362,48264.7109375,0.23484152323462584,0.08133108181180265,True,1.1385456873795603,"[0.23861031203925973, 0.05546374254736931, 0.046847991066901726, 0.018138656502243646, 0.005645360238503629, 0.0010270267216275918, 0.0002510634342691284, 0.005524460043586629]",stage_o_actual_step5_input
0.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,9.596661086730257e+43,,0.6616134643554688,0.7035293579101562,,4.126269459724426,4.350014986872673,1.367530705764782,71970.703125,0.0,1.0973383980337789e+43,True,,"[1.817600234533017e+44, 1.6094155558943484e+44, 1.2815870658448527e+44, 1.3937272785484389e+44, 4.060329771976102e+43, 4.2504901704338745e+42, 865407213004.6919, 7.110308148720794e+43]",stage_o_actual_step10_input
0.0,1,Bcc2,27.713706970214844,-27.886028289794922,0.4867645638018022,,0.0498199462890625,0.07410430908203125,False,21.344669342041016,23.930229718208317,0.7833822164127232,71970.703125,0.0,0.020175435421882035,True,,"[2.0728704174077173, 1.4520960828592266, 0.3183885311479377, 0.0013628142772940013, 0.0001472673341224764, 2.4268435472551396e-05, 8.252662097410458e-06, 2.378467437021087e-05]",stage_o_actual_step10_input
0.0,1,Bcc3,964.5814208984375,-880.4568481445312,1201.6382161648776,,0.07007980346679688,0.11370086669921875,False,225.80117797851562,264.9221123809815,0.8427365386909021,71970.703125,0.0,99.51515019576075,True,,"[8081.349073991167, 60.57989634116558, 1312.8685559220205, 113.1051952763492, 0.6674620413294904, 0.00012757853014278, 2.4472181383444863e-05, 0.0037684518591005567]",stage_o_actual_step10_input
0.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.2942985299201786,,0.291351318359375,0.5825042724609375,,0.008638143539428711,0.017101407051086426,0.0038073361663277195,71970.703125,0.0,0.021488906272627006,True,,"[0.3131710606072226, 0.27775740751093836, 0.3180730098951858, 0.31553878731615737, 0.27284835010612385, 0.22124201721031658, 0.32346546945525945, 0.2784448829704458]",stage_o_actual_step10_input
0.0,1,press,0.018926644697785378,2.0342165285569536e-08,7.243853649465302e-05,,0.0,0.5380783081054688,,0.0,0.01577293872833252,0.003418732882661314,71970.703125,0.0,1.642158517297462e-05,True,,"[8.459109588049546e-05, 8.54187126865276e-05, 8.381676502863946e-05, 8.27541940697091e-05, 6.23759504353882e-05, 2.921869828242883e-05, 3.0117300366518648e-05, 1.3303891073681555e-05]",stage_o_actual_step10_input
0.0,1,vel1,3.1266329288482666,-2.7056705951690674,2.000943934065082,,0.520904541015625,0.5859031677246094,,4.17777144908905,4.464769124984741,0.7695861491162146,71970.703125,0.0,0.1825874492658548,True,,"[3.7116779507452224, 3.5543301190209178, 2.661923718373818, 2.887507102927573, 1.3021943437035683, 0.5535875599897195, 0.2525522712586454, 0.6240025858037074]",stage_o_actual_step10_input
0.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.00042272175908527633,,0.0,0.0,,0.0,0.0,0.0,71970.703125,0.0,5.917018082390781e-05,True,,"[0.0007689171248669482, 0.0006935220036294714, 0.000509931839509451, 0.0006379698636049447, 0.00031944752779958203, 5.512938439940878e-05, 5.218138806242216e-05, 0.00015436198808805462]",stage_o_actual_step10_input
0.0,1,vel3,3.301201343536377,-0.14789435267448425,0.2596395167242211,,0.08780670166015625,0.218505859375,False,292.6407012939453,335.61546847534214,1.7357130431365704,71970.703125,0.0,0.11363591150119631,True,,"[0.6290261523544717, 0.2103759483882854, 0.2677776109127365, 0.16775962653297033, 0.07994808489026205, 0.007647583603274071, 0.0036330043162472545, 0.022329180214420055]",stage_o_actual_step10_input
0.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,9.596661086730257e+43,False,0.6616134643554688,0.7035293579101562,,4.126269459724426,4.350014986872673,1.367530705764782,71970.703125,0.0,1.0973383980337789e+43,True,0.0,"[1.817600234533017e+44, 1.6094155558943484e+44, 1.2815870658448527e+44, 1.3937272785484389e+44, 4.060329771976102e+43, 4.2504901704338745e+42, 865407213004.6919, 7.110308148720794e+43]",stage_o_actual_step10_input
0.0,2,Bcc2,27.713706970214844,-27.886028289794922,0.4867645638018022,False,0.0498199462890625,0.07410430908203125,False,21.344669342041016,23.930229718208317,0.7833822164127232,71970.703125,0.0,0.020175435421882035,True,0.0,"[2.0728704174077173, 1.4520960828592266, 0.3183885311479377, 0.0013628142772940013, 0.0001472673341224764, 2.4268435472551396e-05, 8.252662097410458e-06, 2.378467437021087e-05]",stage_o_actual_step10_input
0.0,2,Bcc3,964.5814208984375,-880.4568481445312,1201.6382161648776,False,0.07007980346679688,0.11370086669921875,False,225.80117797851562,264.9221123809815,0.8427365386909021,71970.703125,0.0,99.51515019576075,True,0.0,"[8081.349073991167, 60.57989634116558, 1312.8685559220205, 113.1051952763492, 0.6674620413294904, 0.00012757853014278, 2.4472181383444863e-05, 0.0037684518591005567]",stage_o_actual_step10_input
0.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.2942985299201786,False,0.291351318359375,0.5825042724609375,,0.008638143539428711,0.017101407051086426,0.0038073361663277195,71970.703125,0.0,0.021488906272627006,True,0.0,"[0.3131710606072226, 0.27775740751093836, 0.3180730098951858, 0.31553878731615737, 0.27284835010612385, 0.22124201721031658, 0.32346546945525945, 0.2784448829704458]",stage_o_actual_step10_input
0.0,2,press,0.018926644697785378,2.0342165285569536e-08,7.243853649465302e-05,False,0.0,0.5380783081054688,,0.0,0.01577293872833252,0.003418732882661314,71970.703125,0.0,1.642158517297462e-05,True,0.0,"[8.459109588049546e-05, 8.54187126865276e-05, 8.381676502863946e-05, 8.27541940697091e-05, 6.23759504353882e-05, 2.921869828242883e-05, 3.0117300366518648e-05, 1.3303891073681555e-05]",stage_o_actual_step10_input
0.0,2,vel1,3.1266329288482666,-2.7056705951690674,2.000943934065082,False,0.520904541015625,0.5859031677246094,,4.17777144908905,4.464769124984741,0.7695861491162146,71970.703125,0.0,0.1825874492658548,True,0.0,"[3.7116779507452224, 3.5543301190209178, 2.661923718373818, 2.887507102927573, 1.3021943437035683, 0.5535875599897195, 0.2525522712586454, 0.6240025858037074]",stage_o_actual_step10_input
0.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.00042272175908527633,False,0.0,0.0,,0.0,0.0,0.0,71970.703125,0.0,5.917018082390781e-05,True,0.0,"[0.0007689171248669482, 0.0006935220036294714, 0.000509931839509451, 0.0006379698636049447, 0.00031944752779958203, 5.512938439940878e-05, 5.218138806242216e-05, 0.00015436198808805462]",stage_o_actual_step10_input
0.0,2,vel3,3.301201343536377,-0.14789435267448425,0.2596395167242211,False,0.08780670166015625,0.218505859375,False,292.6407012939453,335.61546847534214,1.7357130431365704,71970.703125,0.0,0.11363591150119631,True,0.0,"[0.6290261523544717, 0.2103759483882854, 0.2677776109127365, 0.16775962653297033, 0.07994808489026205, 0.007647583603274071, 0.0036330043162472545, 0.022329180214420055]",stage_o_actual_step10_input
1.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,1.2971490600454902e+44,,0.7150382995605469,0.7476463317871094,,43.835959672927856,44.05875086784363,13.850916571837663,87119.4609375,0.3245972545257734,1.3314201495556112e+43,True,,"[2.1560995222561253e+44, 1.9829338423923517e+44, 1.7708647077210954e+44, 2.07610176944083e+44, 7.435874759692303e+43, 2.8267884004652994e+43, 5.956684522619254e+42, 7.016350730185422e+43]",stage_o_actual_step10_input
1.0,1,Bcc2,65.88981628417969,-135.4805450439453,6.468268346910287,,0.07727813720703125,0.10390853881835938,False,26.675752639770508,28.550473708152772,0.9346309515828778,87119.4609375,0.3245972545257734,0.13667260966657757,True,,"[10.91879492360124, 31.171780758038132, 9.247822678759587, 0.0713915871567644, 0.025757993989252787, 0.00015157589220679492, 5.678209657944629e-05, 8.619893257189174e-05]",stage_o_actual_step10_input
1.0,1,Bcc3,2439.836181640625,-8090.85009765625,73930.66828234795,,0.1085662841796875,0.15831756591796875,False,304.03321838378906,343.28964137268065,1.0920293573788624,87119.4609375,0.3245972545257734,4163.254622767829,True,,"[171375.5857822147, 821.6887993208468, 286082.49259337055, 128297.79599751408, 60.935143193253175, 0.002541365102598221, 0.00016046085097055936, 0.02351898257038552]",stage_o_actual_step10_input
1.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.3220473647312396,,0.6460723876953125,0.6779708862304688,,41.914737939834595,41.92320120334625,9.333484646784887,87119.4609375,0.3245972545257734,0.0208039882637452,True,,"[0.309409877195687, 0.2999710695070229, 0.34925572772533753, 0.33414086099041096, 0.31732278505662115, 0.2888066746958662, 0.33520613681504885, 0.30525205923897974]",stage_o_actual_step10_input
1.0,1,press,0.01892666704952717,2.0342165285569536e-08,7.655440933637044e-05,,0.5739860534667969,0.6121025085449219,,30.615888833999634,31.286373734474182,6.781219182266215,87119.4609375,0.3245972545257734,1.4911023586667735e-05,True,,"[8.580977514917063e-05, 8.635428562797924e-05, 8.566846138562118e-05, 8.508115884840364e-05, 7.843108042776785e-05, 4.5909908815218594e-05, 3.337104502416947e-05, 1.5649146235978688e-05]",stage_o_actual_step10_input
1.0,1,vel1,3.1266329288482666,-2.7056705951690674,2.605943617998757,,0.5990066528320312,0.6604804992675781,,25.592516899108887,26.96066812324524,4.647173499400038,87119.4609375,0.3245972545257734,0.23812730644786642,True,,"[4.032438887793728, 4.251770313705249, 3.455422307013574, 3.9978003024759783, 2.1697679887379646, 0.9802498293330507, 0.540034305124783, 0.8075707303352677]",stage_o_actual_step10_input
1.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.0005046607474853699,,0.4119606018066406,0.41196441650390625,,53.55066680908203,53.550676345825195,4.462563455205688,87119.4609375,0.3245972545257734,6.657402086048165e-05,True,,"[0.0007702011386496173, 0.0007282994978711897, 0.0005433616350297172, 0.0007646009587109513, 0.0004988943155352077, 0.0001832081452129722, 0.00014030402396497015, 0.00016667827482060932]",stage_o_actual_step10_input
1.0,1,vel3,3.900561571121216,-0.17986902594566345,0.3657941169495354,,0.13986968994140625,0.254425048828125,False,388.54542541503906,431.5201925964359,2.2317065124233624,87119.4609375,0.3245972545257734,0.14390542664677505,True,,"[0.7671136184071634, 0.343332760481149, 0.42473260367788723, 0.33412999468215054, 0.17337133724060655, 0.0228328618392358, 0.009701549642010712, 0.03388249526307541]",stage_o_actual_step10_input
1.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,1.6626702103910576e+44,False,0.7692184448242188,0.7994537353515625,,53.817546129226685,54.040337324142456,16.988865754180118,107534.0390625,0.33592475255824683,1.7015924203649863e+43,True,1.0348970851556416,"[2.274254674961028e+44, 2.3808334533729692e+44, 2.2901839204403094e+44, 2.577593406805664e+44, 1.3914407647232711e+44, 5.728645676094415e+43, 1.9889697549684343e+43, 8.191624785047394e+43]",stage_o_actual_step10_input
1.0,2,Bcc2,19993.6015625,-932.8508911132812,78010.08409687146,False,0.1280059814453125,0.17746734619140625,False,46.12997055053711,48.71553092670441,1.5947561323260697,107534.0390625,0.33592475255824683,1366.4850022057938,True,1.0348970851556416,"[618059.8809125213, 1208.334126402358, 3384.0740399125943, 17.732299683673016, 156.40706130133, 0.0014373164186623696, 0.0007000300477750581, 0.0004499093694244514]",stage_o_actual_step10_input
1.0,2,Bcc3,16449.505859375,-640664.0625,245323733.00811702,False,0.15997314453125,0.22369766235351562,False,464.84593200683594,504.1023549957275,1.6035863143960407,107534.0390625,0.33592475255824683,19366353.76728272,True,1.0348970851556416,"[17567149.436382577, 48514.33851544186, 182465913.08983943, 1745706961.1501894, 42966.2601074758, 1.2554767845300676, 0.003053789889374733, 0.13945552409606138]",stage_o_actual_step10_input
1.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.33793708732115624,False,0.7404212951660156,0.7637710571289062,,54.467926263809204,54.47638952732086,12.128237602832154,107534.0390625,0.33592475255824683,0.02042511645724352,True,1.0348970851556416,"[0.32159798217767266, 0.31481826543053365, 0.34584132529571815, 0.3486921126362042, 0.3309413639552588, 0.3146752685949783, 0.3546109734952274, 0.33444021421361647]",stage_o_actual_step10_input
1.0,2,press,0.01892666704952717,2.0342165285569536e-08,7.949914964868681e-05,False,0.6485557556152344,0.6843414306640625,,42.347925424575806,43.018410325050354,9.324099742674546,107534.0390625,0.33592475255824683,1.53392642474232e-05,True,1.0348970851556416,"[8.648046376325646e-05, 8.735189314129443e-05, 8.638945417985912e-05, 8.668539711785612e-05, 8.304084067678325e-05, 6.374587279494985e-05, 3.0479121413818216e-05, 1.6663146118888778e-05]",stage_o_actual_step10_input
1.0,2,vel1,3.1266329288482666,-2.7056705951690674,3.308557689928614,False,0.6906471252441406,0.7311859130859375,,30.78976571559906,31.07676339149475,5.35665921259432,107534.0390625,0.33592475255824683,0.2846693124045291,True,1.0348970851556416,"[4.5453845652856515, 5.001916999680651, 4.195642113944601, 5.10488856206103, 3.269791698053853, 1.4241165885779852, 0.9703124560669341, 1.0284614923265623]",stage_o_actual_step10_input
1.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.0005758402093423852,False,0.49498748779296875,0.49498748779296875,,65.71688842773438,65.71689796447754,5.47641686823665,107534.0390625,0.33592475255824683,6.587106630623593e-05,True,1.0348970851556416,"[0.0007769418591064797, 0.0007533665484262981, 0.0005840881728233826, 0.0008322210914888252, 0.0005882854330523217, 0.0003262475835166403, 0.00026573718656751994, 0.00022708839581267703]",stage_o_actual_step10_input
1.0,2,vel3,4.524887561798096,-0.17986710369586945,0.5396767670214508,False,0.20135879516601562,0.3093986511230469,False,488.44496154785156,531.4197287292484,2.748360076267531,107534.0390625,0.33592475255824683,0.19549027755964588,True,1.0348970851556416,"[0.8794772775615418, 0.5350646907331691, 0.656443607018212, 0.6438934554852508, 0.3624212790777587, 0.0697571651670166, 0.02639253945378911, 0.0485300840595322]",stage_o_actual_step10_input
0.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,3.48717820512225e+44,,0.9614372253417969,0.9667243957519531,,4.126269459724426,4.350014986872673,1.367530705764782,558461.25,0.0,1.7519682943341802e+43,True,,"[3.3774369487879596e+44, 3.4505440571003523e+44, 3.593492710411564e+44, 3.579312059553423e+44, 3.864000498219022e+44, 3.4168719948720352e+44, 3.272739801474014e+44, 3.176162701302847e+44]",stage_o_actual_step19_input
0.0,1,Bcc2,2.4654131100588046e+25,-5.157044379630916e+27,4.20902117395424e+51,,0.788543701171875,0.8148574829101562,False,248.50248908996582,250.37721015834808,8.196371541048718,558461.25,0.0,9.069306651219319e+49,True,,"[1.7009522897133077e+28, 1.8672959504762033e+52, 1.4927427558344804e+52, 2.2268113478359493e+34, 1.0632472274845875e+47, 1.0132170411845105e+44, 2.1141678618621397e+39, 1.850103876813288e+29]",stage_o_actual_step19_input
0.0,1,Bcc3,1.4254352460713802e+31,-2.659412307182644e+37,1.0071977007607111e+71,,0.6572418212890625,0.6980934143066406,False,3142.8748626708984,3182.13128565979,10.12259143351704,558461.25,0.0,1.5253509231522332e+69,True,,"[2.5520129284462048e+42, 7.204464650483635e+42, 2.1072447982567933e+41, 1.9107542581344256e+46, 7.77211305656531e+71, 2.72689336313455e+70, 5.049740915684495e+55, 1.6550292913498735e+36]",stage_o_actual_step19_input
0.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.36207696275657636,,0.4913215637207031,0.9606590270996094,,0.008638143539428711,0.017101407051086426,0.0038073361663277195,558461.25,0.0,0.016751790683723088,True,,"[0.362555179779244, 0.3495925605742845, 0.36278936622979024, 0.36275807961166207, 0.3552801923626947, 0.3613531148664544, 0.3629419174824109, 0.36146057081994043]",stage_o_actual_step19_input
0.0,1,press,0.018926644697785378,2.0342165285569536e-08,8.783638896963075e-05,,0.0,0.9278526306152344,,0.0,0.01577293872833252,0.003418732882661314,558461.25,0.0,9.913658108036877e-06,True,,"[6.204547689356905e-05, 8.623003942606996e-05, 8.807412268915628e-05, 8.897443808462494e-05, 8.615082203111059e-05, 8.603042813356038e-05, 8.047619477438661e-05, 8.430186408764384e-05]",stage_o_actual_step19_input
0.0,1,vel1,3.1266329288482666,-2.7056705951690674,6.652597174829843,,0.93133544921875,0.9454421997070312,,4.17777144908905,4.464769124984741,0.7695861491162146,558461.25,0.0,0.5737747142805031,True,,"[3.9128609233012486, 6.452192500862109, 6.714053424112967, 7.430735885281745, 7.510262127524154, 7.53791533397267, 6.214348106617063, 5.58078543602012]",stage_o_actual_step19_input
0.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.0009744650546715159,,0.0,0.0,,0.0,0.0,0.0,558461.25,0.0,4.4012440249793474e-05,True,,"[0.0010128134857082679, 0.0010166186300285623, 0.0010128122661130965, 0.0010435269503569768, 0.0010397108919935486, 0.0008620787527358866, 0.0009027349062602171, 0.0008476090546923644]",stage_o_actual_step19_input
0.0,1,vel3,22.293991088867188,-1.0343410968780518,12.867040833592384,,0.672088623046875,0.7300605773925781,False,3331.7117462158203,3374.686513397217,17.452972070716637,558461.25,0.0,2.3531085380802774,True,,"[6.746841913362939, 6.963881462863963, 9.476119377755547, 13.183335153993543, 20.19536453959057, 17.109130102716627, 13.207006366768836, 4.649033732085238]",stage_o_actual_step19_input
0.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,3.48717820512225e+44,False,0.9614372253417969,0.9667243957519531,,4.126269459724426,4.350014986872673,1.367530705764782,558461.25,0.0,1.7519682943341802e+43,True,0.0,"[3.3774369487879596e+44, 3.4505440571003523e+44, 3.593492710411564e+44, 3.579312059553423e+44, 3.864000498219022e+44, 3.4168719948720352e+44, 3.272739801474014e+44, 3.176162701302847e+44]",stage_o_actual_step19_input
0.0,2,Bcc2,2.4654131100588046e+25,-5.157044379630916e+27,4.20902117395424e+51,False,0.788543701171875,0.8148574829101562,False,248.50248908996582,250.37721015834808,8.196371541048718,558461.25,0.0,9.069306651219319e+49,True,0.0,"[1.7009522897133077e+28, 1.8672959504762033e+52, 1.4927427558344804e+52, 2.2268113478359493e+34, 1.0632472274845875e+47, 1.0132170411845105e+44, 2.1141678618621397e+39, 1.850103876813288e+29]",stage_o_actual_step19_input
0.0,2,Bcc3,1.4254352460713802e+31,-2.659412307182644e+37,1.0071977007607111e+71,False,0.6572418212890625,0.6980934143066406,False,3142.8748626708984,3182.13128565979,10.12259143351704,558461.25,0.0,1.5253509231522332e+69,True,0.0,"[2.5520129284462048e+42, 7.204464650483635e+42, 2.1072447982567933e+41, 1.9107542581344256e+46, 7.77211305656531e+71, 2.72689336313455e+70, 5.049740915684495e+55, 1.6550292913498735e+36]",stage_o_actual_step19_input
0.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.36207696275657636,False,0.4913215637207031,0.9606590270996094,,0.008638143539428711,0.017101407051086426,0.0038073361663277195,558461.25,0.0,0.016751790683723088,True,0.0,"[0.362555179779244, 0.3495925605742845, 0.36278936622979024, 0.36275807961166207, 0.3552801923626947, 0.3613531148664544, 0.3629419174824109, 0.36146057081994043]",stage_o_actual_step19_input
0.0,2,press,0.018926644697785378,2.0342165285569536e-08,8.783638896963075e-05,False,0.0,0.9278526306152344,,0.0,0.01577293872833252,0.003418732882661314,558461.25,0.0,9.913658108036877e-06,True,0.0,"[6.204547689356905e-05, 8.623003942606996e-05, 8.807412268915628e-05, 8.897443808462494e-05, 8.615082203111059e-05, 8.603042813356038e-05, 8.047619477438661e-05, 8.430186408764384e-05]",stage_o_actual_step19_input
0.0,2,vel1,3.1266329288482666,-2.7056705951690674,6.652597174829843,False,0.93133544921875,0.9454421997070312,,4.17777144908905,4.464769124984741,0.7695861491162146,558461.25,0.0,0.5737747142805031,True,0.0,"[3.9128609233012486, 6.452192500862109, 6.714053424112967, 7.430735885281745, 7.510262127524154, 7.53791533397267, 6.214348106617063, 5.58078543602012]",stage_o_actual_step19_input
0.0,2,vel2,0.03573155030608177,-0.03573150932788849,0.0009744650546715159,False,0.0,0.0,,0.0,0.0,0.0,558461.25,0.0,4.4012440249793474e-05,True,0.0,"[0.0010128134857082679, 0.0010166186300285623, 0.0010128122661130965, 0.0010435269503569768, 0.0010397108919935486, 0.0008620787527358866, 0.0009027349062602171, 0.0008476090546923644]",stage_o_actual_step19_input
0.0,2,vel3,22.293991088867188,-1.0343410968780518,12.867040833592384,False,0.672088623046875,0.7300605773925781,False,3331.7117462158203,3374.686513397217,17.452972070716637,558461.25,0.0,2.3531085380802774,True,0.0,"[6.746841913362939, 6.963881462863963, 9.476119377755547, 13.183335153993543, 20.19536453959057, 17.109130102716627, 13.207006366768836, 4.649033732085238]",stage_o_actual_step19_input
1.0,1,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,3.6096664725598914e+44,,0.9728431701660156,0.9757766723632812,,386.7251465320587,386.9479377269745,121.6462904083979,721888.625,0.37271704909238657,1.6829822712591539e+43,True,,"[3.601077590025407e+44, 3.648142735346409e+44, 3.80003703763881e+44, 3.5180263405737926e+44, 3.841017972466568e+44, 3.3936208721456146e+44, 3.37250821418931e+44, 3.5366822307462677e+44]",stage_o_actual_step19_input
1.0,1,Bcc2,6.810292412697071e+34,-5.3887649544618e+36,5.285455855672733e+69,,0.8409957885742188,0.8626976013183594,False,326.71336555480957,328.5880866231918,10.756690036695748,721888.625,0.37271704909238657,1.3909071033476773e+68,True,,"[6.99595986463549e+34, 4.215831655489709e+70, 1.361899181643261e+61, 7.6882499539885e+52, 3.947480137877592e+63, 1.5540523577619538e+66, 8.167200677192968e+59, 2.0917803281667675e+40]",stage_o_actual_step19_input
1.0,1,Bcc3,3.4028234663852886e+38,-3.4028234663852886e+38,5.008117798355164e+74,,0.6974945068359375,0.7369117736816406,False,4133.436630249023,4172.693053237915,13.273640577228528,721888.625,0.37271704909238657,2.3841505943554275e+73,True,,"[1.4656203641038074e+53, 4.800083202094569e+53, 1.9239986432399237e+53, 3.290596059267124e+51, 6.746967072197748e+74, 1.943892269734668e+75, 1.3597507442157103e+75, 2.7685280503223536e+57]",stage_o_actual_step19_input
1.0,1,rho,1.2092770338058472,3.665635176730575e-06,0.3635259741054853,,0.9653396606445312,0.9682464599609375,,286.33655190467834,286.34501516819,63.74982649326798,721888.625,0.37271704909238657,0.014932406491736931,True,,"[0.3613966060641294, 0.35851959191983296, 0.3622397409808243, 0.3639662438639089, 0.36090143462868096, 0.36290679748124344, 0.36293464598800484, 0.3639069946066965]",stage_o_actual_step19_input
1.0,1,press,0.01892666704952717,2.0342165285569536e-08,8.855038376492808e-05,,0.9422225952148438,0.9490318298339844,,279.8237211704254,280.49420607089996,60.79620178629458,721888.625,0.37271704909238657,9.130089232845345e-06,True,,"[6.859620119961259e-05, 8.562913596467107e-05, 8.727833423820177e-05, 8.907452360182723e-05, 8.706772845654834e-05, 8.716583076882519e-05, 7.639648142179131e-05, 8.843426142642841e-05]",stage_o_actual_step19_input
1.0,1,vel1,3.1266329288482666,-2.7056705951690674,6.9185869933435615,,0.9441261291503906,0.9560890197753906,,223.2413877248764,223.5283854007721,38.5292821472226,721888.625,0.37271704909238657,0.5455323430156949,True,,"[4.8258435746726684, 6.652691086842397, 6.754828562730579, 7.535970923373311, 7.627310759097937, 7.975520804910117, 6.836902321678982, 5.900503690742513]",stage_o_actual_step19_input
1.0,1,vel2,0.03573155030608177,-0.03573150932788849,0.0009968495637401637,,0.927734375,0.927734375,,395.5378723144531,395.5378818511963,32.96154254522728,721888.625,0.37271704909238657,3.910494382884138e-05,True,,"[0.0009710252150108136, 0.0010153221945610755, 0.0010127597489501916, 0.0010740795129054765, 0.0010636626663092805, 0.0008966450432796862, 0.0009342986017232423, 0.0009762255432848422]",stage_o_actual_step19_input
1.0,1,vel3,28.836877822875977,-0.864642858505249,21.24607491248752,,0.7319908142089844,0.7722320556640625,False,4378.650955200195,4421.625722381592,22.867460409590006,721888.625,0.37271704909238657,3.670851273338447,True,,"[11.060604090155753, 11.001967989883088, 14.132695620454456, 18.21657598542643, 31.26414589051054, 31.06201039068789, 26.78524596947311, 9.741636655696642]",stage_o_actual_step19_input
1.0,2,Bcc1,2.089942019337422e+22,-2.089942019337422e+22,3.70619156272384e+44,True,0.9800872802734375,0.9829978942871094,,538.511340379715,538.7341315746307,169.363891709598,939076.375,0.3603730168192994,1.5714924063287662e+43,True,0.9668809562021741,"[3.765368170959569e+44, 3.601727488758584e+44, 3.862330747700954e+44, 3.574594531581837e+44, 3.9511130261737095e+44, 3.5576953979197826e+44, 3.56243110649647e+44, 3.6378376567723415e+44]",stage_o_actual_step19_input
1.0,2,Bcc2,3.4028234663852886e+38,-3.4028234663852886e+38,4.4351919796501554e+74,True,0.8777389526367188,0.8931427001953125,False,424.4268054962158,426.3015265645981,13.955446256589717,939076.375,0.3603730168192994,8.558710128284768e+72,True,0.9668809562021741,"[1.1396706098993376e+52, 4.5054553066104017e+74, 1.7906864026782964e+71, 6.773018413914249e+74, 7.964585833147795e+74, 1.1565154769054416e+75, 4.615843184724805e+74, 4.096275747035806e+54]",stage_o_actual_step19_input
1.0,2,Bcc3,3.4028234663852886e+38,-3.4028234663852886e+38,2.6901331643173908e+75,True,0.7432403564453125,0.7736930847167969,False,5434.787216186523,5474.043639175415,17.413331592673856,939076.375,0.3603730168192994,1.4738490406525925e+74,True,0.9668809562021741,"[1.353733877713153e+69, 4.9742424238154e+65, 3.8798527144125005e+73, 1.5364598397650263e+67, 3.3984433345107034e+75, 7.63703269469728e+75, 8.429135697092193e+75, 1.7799891515992258e+75]",stage_o_actual_step19_input
1.0,2,rho,1.2092770338058472,3.665635176730575e-06,0.36412030259491096,True,0.9720306396484375,0.9744834899902344,,382.50952553749084,382.5179888010025,85.16109631695348,939076.375,0.3603730168192994,0.01625125511166195,True,0.9668809562021741,"[0.3615940158146675, 0.3631734280623684, 0.3628788892154732, 0.36394341319825274, 0.3647168952542256, 0.3639144644723565, 0.3624371321966074, 0.3610839861346095]",stage_o_actual_step19_input
