absolute_difference,channel,increment_profile,profile_cosine,profile_relative_l2,r,radial_index,reference_increment_profile,reference_semantics,resolution,source_snapshot,target_snapshot,reproduction_scope
0.007448492204679899,press,-0.03541604464569698,0.9909138048171003,0.14750834764432016,1.3297662448548249,3,-0.04286453685037688,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.006050776186990937,press,-0.06503386993063032,0.9909138048171003,0.14750834764432016,1.4038257136782537,4,-0.05898309374363938,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0014784294366513226,press,-0.061088515429421224,0.9909138048171003,0.14750834764432016,1.4820098209060868,5,-0.06256694486607255,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00462759088340034,press,-0.05429882137994153,0.9909138048171003,0.14750834764432016,1.5645482824981782,6,-0.05892641226334187,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.008829659904626572,press,-0.045127974552087835,0.9909138048171003,0.14750834764432016,1.6516836081230764,7,-0.05395763445671441,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0018543645135448705,press,-0.03892162917792222,0.9909138048171003,0.14750834764432016,1.7436718136857117,8,-0.04077599369146709,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0030080655745021237,press,-0.03274789947206753,0.9909138048171003,0.14750834764432016,1.8407831735383202,9,-0.03575596504656965,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00532541021208191,press,-0.025951328958348716,0.9909138048171003,0.14750834764432016,1.9433030145846968,10,-0.031276739170430626,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.001817923885255368,press,-0.02210860219679489,0.9909138048171003,0.14750834764432016,2.051532554610976,11,-0.02392652608205026,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0031597650135937426,press,-0.01744442840926139,0.9909138048171003,0.14750834764432016,2.1657897873060716,12,-0.020604193422855133,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0029181475948437067,press,-0.015091035237522496,0.9909138048171003,0.14750834764432016,2.2864104165720867,13,-0.018009182832366202,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0017725995212458656,press,-0.011224065940445548,0.9909138048171003,0.14750834764432016,2.413748842869838,14,-0.012996665461691414,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.002101277268966188,press,-0.008677700884801551,0.9909138048171003,0.14750834764432016,2.5481792044975102,15,-0.01077897815376774,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0011325369528536718,press,-0.007811965294965578,0.9909138048171003,0.14750834764432016,2.6900964768618696,16,-0.00894450224781925,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0009002232715842086,press,-0.006446738000003431,0.9909138048171003,0.14750834764432016,2.8399176329718427,17,-0.005546514728419222,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0003552238534388786,press,-0.004570111063053951,0.9909138048171003,0.14750834764432016,2.9980828685641674,18,-0.004214887209615072,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.561465470940887e-05,press,-0.002913883335862819,0.9909138048171003,0.14750834764432016,3.165056895460695,19,-0.00287826868115341,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.7727798314806634e-05,press,-0.0021196502965368483,0.9909138048171003,0.14750834764432016,3.34133030695742,20,-0.0020719224982220417,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0002545388993206012,press,-0.00151541404216952,0.9909138048171003,0.14750834764432016,3.527421019256939,21,-0.001769952941490121,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00028207699596628625,press,-0.001225718171803515,0.9909138048171003,0.14750834764432016,3.7238757931794697,22,-0.0015077951677698012,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00022903715605416934,press,-0.0009008315160801632,0.9909138048171003,0.14750834764432016,3.9312718406234364,23,-0.0011298686721343326,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.125837025982745e-05,press,-0.0007313832917172173,0.9909138048171003,0.14750834764432016,4.150218520495628,24,-0.0007826416619770447,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.7296915735380216e-05,press,-0.0006680365117688325,0.9909138048171003,0.14750834764432016,4.381359129093809,25,-0.0006407395960334523,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00012048523151659337,press,-0.0005577064085002803,0.9909138048171003,0.14750834764432016,4.6253727902021895,26,-0.00043722117698368694,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00019999520664902722,press,-0.0004656998097832204,0.9909138048171003,0.14750834764432016,4.882976450453103,27,-0.00026570460313419316,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.63182673672236e-05,press,-0.0002862022090413221,0.9909138048171003,0.14750834764432016,5.154926985817571,28,-0.00018988394167409852,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00011692523916590543,press,-0.000284155155695329,0.9909138048171003,0.14750834764432016,5.442023425413907,29,-0.00016722991652942356,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00017302340410986342,press,-0.0004471873559847634,0.9909138048171003,0.14750834764432016,5.745109299168216,30,-0.0002741639518749,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.00013306869604039976,press,-0.0005626231640252715,0.9909138048171003,0.14750834764432016,6.065075116224574,31,-0.00042955446798487174,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.264805548989602e-05,press,-0.0005853325139260809,0.9909138048171003,0.14750834764432016,6.402860981386783,32,-0.0005526844584361849,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.731087806285325e-06,press,-0.0005513717621591733,0.9909138048171003,0.14750834764432016,6.759459357279181,33,-0.000543640674352888,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.235839171927902e-06,press,-0.0005720559535065364,0.9909138048171003,0.14750834764432016,7.135917980342143,34,-0.0005638201143346085,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.003524122713612e-05,press,-0.0005191594702493615,0.9909138048171003,0.14750834764432016,7.533342939229853,35,-0.0004491242290222254,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.1386884034594554e-05,press,-0.00027213978407105956,0.9909138048171003,0.14750834764432016,7.952901924655145,36,-0.000260752900036465,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.462926994095887e-05,press,6.389708632741847e-05,0.9909138048171003,0.14750834764432016,8.395827660229887,37,-3.0732183613540405e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.214203304976475e-05,press,0.0003219183159733537,0.9909138048171003,0.14750834764432016,8.863421524381222,38,0.00036406034902311844,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.225577907489056e-05,press,0.0003716543951759219,0.9909138048171003,0.14750834764432016,9.357057373985363,39,0.00040391017425081246,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.8928852979880255e-05,press,0.00035523246610383,0.9909138048171003,0.14750834764432016,9.878185580953318,40,0.00038416131908371024,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.501881906646059e-05,press,0.0003233694777497773,0.9909138048171003,0.14750834764432016,10.428337293628594,41,0.0003583882968162379,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.114376205384019e-05,press,0.0002899523661770647,0.9909138048171003,0.14750834764432016,11.009128935517507,42,0.0003410961282309049,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.206881585571169e-05,press,0.00025581116764744,0.9909138048171003,0.14750834764432016,11.622266954569932,43,0.00031787998350315166,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.742593420597018e-05,press,0.0001945589773253431,0.9909138048171003,0.14750834764432016,12.26955283696463,44,0.0002319849115313133,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.040697730670054e-05,press,7.944151527815456e-06,0.9909138048171003,0.14750834764432016,12.952888400130318,45,8.8351128834516e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.077557674447135e-06,press,-7.317845182609596e-05,0.9909138048171003,0.14750834764432016,13.674281380554133,46,-6.610089415164882e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0213997704905988e-06,press,-7.183661420621472e-05,0.9909138048171003,0.14750834764432016,14.435851332795254,47,-7.081521443572412e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.0107451547263964e-05,press,-0.0001549642786124276,0.9909138048171003,0.14750834764432016,15.239835857035844,48,-0.00012485682706516363,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0002385822306766193,press,0.0001650376345897363,0.9909138048171003,0.14750834764432016,16.088597173466717,49,-7.354459608688302e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.846182495921169e-05,press,0.00010662908251675891,0.9909138048171003,0.14750834764432016,16.984629062824194,50,5.8167257557547224e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.083172678332915e-07,press,2.822597029755119e-05,0.9909138048171003,0.14750834764432016,17.93056419347045,51,2.77176530297179e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.6652955342929434e-06,press,1.9830348688070705e-05,0.9909138048171003,0.14750834764432016,18.929181856545355,52,2.3495644222363648e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.4331883770621635e-06,press,1.930935002089937e-05,0.9909138048171003,0.14750834764432016,19.983416131916726,53,2.0742538397961534e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.131227839977165e-07,press,1.811727664582621e-05,0.9909138048171003,0.14750834764432016,21.096364508921788,54,1.8430399429823928e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.851370177262544e-06,press,1.1494281430953398e-05,0.9909138048171003,0.14750834764432016,22.271296987228723,55,1.3345651608215942e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.7979876137571198e-06,press,6.998124972475613e-06,0.9909138048171003,0.14750834764432016,23.511665684557975,56,5.200137358718493e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3383851751067345e-06,press,1.2342277213954015e-05,0.9909138048171003,0.14750834764432016,24.82111497949214,57,1.100389203884728e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
8.95177735543091e-07,press,2.3660635960931486e-05,0.9909138048171003,0.14750834764432016,26.20349221917544,58,2.4555813696474577e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.1502840151747217e-06,press,2.2107465632482794e-05,0.9909138048171003,0.14750834764432016,27.662859023363534,59,2.0957181617308072e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1092671157833358e-06,press,1.5685172924717605e-05,0.9909138048171003,0.14750834764432016,29.20350321803653,60,1.779444004050094e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.8877731830821721e-06,press,1.3537207821502485e-05,0.9909138048171003,0.14750834764432016,30.829951433637913,61,1.5424981004584658e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.453770142029094e-08,press,1.1858721805979577e-05,0.9909138048171003,0.14750834764432016,32.54698240495468,62,1.1764184104559286e-05,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.1466253884521533e-06,press,7.554868779383976e-06,0.9909138048171003,0.14750834764432016,34.359641011715745,63,8.70149416783613e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.019012397911027e-07,press,5.306029640464141e-06,0.9909138048171003,0.14750834764432016,36.273253101161714,64,5.807930880255243e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0129422093700223e-07,press,4.217017124361375e-06,0.9909138048171003,0.14750834764432016,38.29344113613707,65,4.318311345298377e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.0659733150167137e-07,press,3.4676027704424093e-06,0.9909138048171003,0.14750834764432016,40.42614071468079,66,3.6742001019440806e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0668704392147177e-07,press,3.696397159531135e-06,0.9909138048171003,0.14750834764432016,42.67761800965251,67,3.589710115609663e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.5602029359819552e-09,press,4.1261602384206556e-06,0.9909138048171003,0.14750834764432016,45.054488179634255,68,4.1277204413566375e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.125323685832138e-08,press,4.575697455692455e-06,0.9909138048171003,0.14750834764432016,47.56373480520148,69,4.524444218834134e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.310052620026901e-07,press,4.454435723937827e-06,0.9909138048171003,0.14750834764432016,50.212730407670115,70,4.585440985940517e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.383619853710269e-08,press,3.664739763931113e-06,0.9909138048171003,0.14750834764432016,53.00925811060641,71,3.6009035653940103e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.205550574454264e-08,press,2.841561676893608e-06,0.9909138048171003,0.14750834764432016,55.96153450774427,72,2.8836171826381505e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.079050482326619e-07,press,2.207216918317625e-06,0.9909138048171003,0.14750834764432016,59.078233804499234,73,2.515121966550287e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.990582534751858e-08,press,1.7857441842924111e-06,0.9909138048171003,0.14750834764432016,62.368513304010236,74,1.8556500096399297e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.943759850388476e-08,press,1.3162743228835162e-06,0.9909138048171003,0.14750834764432016,65.84204031259077,75,1.2868367243796314e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.871097414283316e-07,press,1.6559546681424763e-08,0.9909138048171003,0.14750834764432016,69.50902054364155,76,6.036692881097563e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.997818969931238e-08,press,-5.834182322389525e-07,0.9909138048171003,0.14750834764432016,73.38022810347918,77,-6.833964219382649e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.1376177090760638e-08,press,-1.1776237454630412e-06,0.9909138048171003,0.14750834764432016,77.46703714718372,78,-1.1562475683722805e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
9.134623121243024e-07,press,-2.693473155346293e-07,0.9909138048171003,0.14750834764432016,81.78145529747418,79,-1.1828096276589317e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
6.248619628822386e-08,press,2.9636234439362534e-07,0.9909138048171003,0.14750834764432016,86.33615892480168,80,3.588485406818492e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
5.872459634465649e-07,press,2.9913803931136407e-07,0.9909138048171003,0.14750834764432016,91.14453039231776,81,8.86384002757929e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
4.2936075992896753e-07,press,-1.2002936366125225e-07,0.9909138048171003,0.14750834764432016,96.22069737514929,82,3.0933139626771526e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.0256212895940217e-08,press,-2.5534659773038567e-07,0.9909138048171003,0.14750834764432016,101.57957436950512,83,-2.4509038483444545e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
3.295042684536842e-08,press,-2.8648394133973857e-07,0.9909138048171003,0.14750834764432016,107.23690651357443,84,-3.19434368185107e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.8731660273811125e-08,press,-3.8557432740751433e-07,0.9909138048171003,0.14750834764432016,113.20931584896859,85,-4.0430598768132546e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.316825120041399e-07,press,-5.451814681506351e-07,0.9909138048171003,0.14750834764432016,119.5143501586293,86,-6.76863980154775e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.3858503680278963e-08,press,-8.243403743648453e-07,0.9909138048171003,0.14750834764432016,126.17053452469555,87,-8.104818706845663e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.9929717762808474e-09,press,-9.436573866822901e-07,0.9909138048171003,0.14750834764432016,133.1974257578139,88,-9.466503584585709e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.1779128869438587e-08,press,-1.0086998015348803e-06,0.9909138048171003,0.14750834764432016,140.61566985781272,89,-1.020478930404319e-06,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.2629950658366114e-08,press,-8.915938690362865e-07,0.9909138048171003,0.14750834764432016,148.44706267456834,90,-8.689639183779204e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
1.9791951455825146e-08,press,-3.3358227985177343e-07,0.9909138048171003,0.14750834764432016,156.7146139472937,91,-3.137903283959483e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.843669534029404e-09,press,9.836400834144376e-07,0.9909138048171003,0.14750834764432016,165.44261491040467,92,9.86483752948467e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.150419761800308e-08,press,7.846378312702548e-07,0.9909138048171003,0.14750834764432016,174.65670966460064,93,7.631336336522518e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
2.168028835586618e-08,press,2.48070265117559e-07,0.9909138048171003,0.14750834764432016,184.3839705228579,94,2.697505534734252e-07,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
7.2465309948631535e-09,press,1.3799178710188148e-08,0.9909138048171003,0.14750834764432016,194.6529775527125,95,2.10457097050513e-08,HIGHER_RES_SAMPLING_REFERENCE,96,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.023323795827309368,1.0,0.0,1.1225854340129873,0,-0.023323795827309368,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.037421382334287046,1.0,0.0,1.1691569595464162,1,-0.037421382334287046,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.029081602757287328,1.0,0.0,1.2176605491569257,2,-0.029081602757287328,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.0396888220202527,1.0,0.0,1.2681763563622548,3,-0.0396888220202527,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.06008774872589129,1.0,0.0,1.3207878599251381,4,-0.06008774872589129,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.07204177868970874,1.0,0.0,1.3755820018042626,5,-0.07204177868970874,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.08247298966307426,1.0,0.0,1.4326493308282477,6,-0.08247298966307426,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.07504168048672,1.0,0.0,1.4920841523300787,7,-0.07504168048672,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.06758002830883925,1.0,0.0,1.553984683989267,8,-0.06758002830883925,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.06043172450790735,1.0,0.0,1.6184532181392712,9,-0.06043172450790735,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.052885251962834445,1.0,0.0,1.6855962908083941,10,-0.052885251962834445,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.046381948595353606,1.0,0.0,1.7555248577735056,11,-0.046381948595353606,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.040328184252530264,1.0,0.0,1.8283544779175183,12,-0.040328184252530264,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.03505275598502067,1.0,0.0,1.9042055041936254,13,-0.03505275598502067,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.03034095750444976,1.0,0.0,1.9832032825118706,14,-0.03034095750444976,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.02647276009884081,1.0,0.0,2.0654783588767156,15,-0.02647276009884081,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.023118220464425576,1.0,0.0,2.15116669511791,16,-0.023118220464425576,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.020236882797576072,1.0,0.0,2.2404098935711563,17,-0.020236882797576072,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
0.0,press,-0.017004989861163722,1.0,0.0,2.333355431079875,18,-0.017004989861163722,HIGHER_RES_SAMPLING_REFERENCE,128,210,211,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
