channel,field_loss_inner,field_loss_middle,field_loss_outer,global_cosine,global_relative_l2,high_frequency_fraction_absolute_difference,index_grid_high_frequency_energy_fraction,index_grid_low_frequency_energy_fraction,maximum,minimum,q001,q999,radial_profile_relative_l2,reference_high_frequency_energy_fraction,reference_low_frequency_energy_fraction,reference_maximum,reference_minimum,reference_q001,reference_q999,reference_resolution,reference_semantics,resolution,shell_mean_relative_l2,shell_variance_relative_l2,snapshot,reproduction_scope
rho,0.29364244029382364,0.2219395476997915,0.1092540455546825,0.9570280294186336,0.2924123665777394,0.0005472343510049132,0.04914509870988611,0.9508549012901139,115.49342346191406,8.747255378693808e-06,9.826241694099735e-06,64.94338989257812,0.0355324535777906,0.04969233306089103,0.950307666939109,115.49342346191406,8.687558874953538e-06,9.91043634712696e-06,65.55013275146484,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.012245283810543772,0.00851512712278115,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.0,0.0,1.0,0.0,0.0,0.01915886203709603,0.980841137962904,115.49342346191406,8.687558874953538e-06,9.87203839031281e-06,60.8479118347168,0.0,0.01915886203709603,0.980841137962904,115.49342346191406,8.687558874953538e-06,9.87203839031281e-06,60.8479118347168,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.5650802935107446,0.4187426232047333,0.11565385457845055,0.8309739648905704,0.5650787382092081,0.005316134480431056,0.27716684962593663,0.7228331503740634,73.11177825927734,6.171699737933523e-07,7.159689516811341e-07,25.67435646057129,0.10057603981014361,0.2718507151455056,0.7281492848544944,79.38077545166016,6.068249831514549e-07,7.166556201809726e-07,28.731887817382812,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.09742797144408248,0.13190195556164463,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.31865051225803404,0.2526677152235754,0.16080998691723997,0.9486888906541071,0.3186500323751069,0.0015948762042029552,0.12820798470417374,0.8717920152958263,79.38077545166016,6.00465625666402e-07,6.984208766880329e-07,30.46513557434082,0.06777851526526499,0.1298028609083767,0.8701971390916233,79.38077545166016,6.013181064190576e-07,7.288477377187519e-07,29.419485092163086,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.020343092980222702,0.022223689725350243,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.0,0.0,1.0,0.0,0.0,0.06908715342699327,0.9309128465730068,79.38077545166016,5.951723665020836e-07,7.239981982820609e-07,25.929222106933594,0.0,0.06908715342699327,0.9309128465730068,79.38077545166016,5.951723665020836e-07,7.239981982820609e-07,25.929222106933594,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.05260000712446303,0.05486284585472219,0.08908978854334741,0.9970923107036181,0.07632842435439115,4.4790047266186905e-05,0.005153849965136854,0.9948461500348631,5.386078834533691,-0.04337894916534424,0.0033993772231042385,5.096728801727295,0.011223687095363387,0.0051090599178706675,0.9948909400821293,5.333650588989258,-0.0013610037276521325,0.0036613591946661472,5.077014446258545,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.009735803836851525,0.013427990264115402,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.04438108793601739,0.035448932062789186,0.08892212820852385,0.9974378035692149,0.07156563328934694,0.00021434310058884853,0.0037268133505097643,0.9962731866494903,5.389357566833496,-0.04337894916534424,0.0034195813350379467,5.085432052612305,0.008373028851662391,0.003941156451098613,0.9960588435489014,5.37337589263916,-0.04337894916534424,0.003419581800699234,5.087590217590332,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.003766736361745642,0.002751288124682567,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.0,0.0,1.0,0.0,0.0,0.0026561358616541413,0.9973438641383459,5.37337589263916,-0.04337894916534424,0.0034195808693766594,5.089694023132324,0.0,0.0026561358616541413,0.9973438641383459,5.37337589263916,-0.04337894916534424,0.0034195808693766594,5.089694023132324,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.2511835943203104,0.08980375745053022,0.07918636373921709,0.977946640263273,0.22847127426456348,0.019715278319359417,0.06403461626028718,0.9359653837397128,0.10875140130519867,-0.10396940261125565,-0.08238805830478668,0.08341128379106522,3.208388504960914,0.0837498945796466,0.9162501054203533,0.14025002717971802,-0.15708047151565552,-0.10930837690830231,0.11020616441965103,128,HIGHER_RES_SAMPLING_REFERENCE,64,3.375323630656073,0.27642023089429607,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.11988325010463678,0.059108822122397736,0.10067680222583363,0.9938254924883425,0.1113440684417304,0.002653308142632635,0.05877460919475976,0.9412253908052403,0.14025002717971802,-0.15708047151565552,-0.09161067008972168,0.10224609076976776,0.48363845077241197,0.05612130105212713,0.9438786989478729,0.14025002717971802,-0.15708047151565552,-0.09543516486883163,0.10274459421634674,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.5343232851754935,0.038616674890641745,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.0,0.0,1.0,0.0,0.0,0.04127931192245179,0.9587206880775482,0.14025002717971802,-0.15708047151565552,-0.08867327123880386,0.09256136417388916,0.0,0.04127931192245179,0.9587206880775482,0.14025002717971802,-0.15708047151565552,-0.08867327123880386,0.09256136417388916,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.09259321461991549,0.0762543389187187,0.07826245927774819,0.9960809511031268,0.09217815469639909,0.002672784663954375,0.034181797666807893,0.9658182023331922,1.776070475578308,-0.013572631403803825,0.0001000781703623943,1.4382621049880981,0.03759184598296084,0.03150901300285352,0.9684909869971465,1.6160402297973633,-0.1516893208026886,9.990976832341403e-05,1.394911527633667,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.03160338941620338,0.039230303541396234,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.07503669218666478,0.03243373145066859,0.0668845151099951,0.9972838661491537,0.07426835532530462,0.00042853869695358426,0.020842368536714184,0.9791576314632858,1.6160402297973633,-0.1516893208026886,0.00010196224320679903,1.3747600317001343,0.0293594158627604,0.0204138298397606,0.9795861701602394,1.776070475578308,-0.1516893208026886,0.00010161699174204841,1.4301565885543823,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.009937462020260095,0.07251561582791179,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.0,0.0,1.0,0.0,0.0,0.014843272386264759,0.9851567276137353,1.776070475578308,-0.1516893208026886,0.00010180100071011111,1.4159924983978271,0.0,0.014843272386264759,0.9851567276137353,1.776070475578308,-0.1516893208026886,0.00010180100071011111,1.4159924983978271,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,150,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.08894997600688717,0.06211889577835635,0.05415456477459544,0.9975807712391694,0.08890238038241866,0.002258844431530585,0.06253265637278282,0.9374673436272172,19.810110092163086,-20.31141471862793,-18.559289932250977,18.64544677734375,2.1447152090157227,0.06479150080431341,0.9352084991956866,22.331584930419922,-22.486600875854492,-20.433095932006836,20.50965118408203,128,HIGHER_RES_SAMPLING_REFERENCE,64,2.116619616032524,0.11587341119104394,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0645375452144833,0.039807452741163256,0.08637485613868873,0.998053102067887,0.06450044752203227,0.0009174054121331085,0.04342952527357384,0.9565704747264262,22.331584930419922,-22.486600875854492,-18.58408546447754,18.72562026977539,2.3762955212276204,0.04251211986144073,0.9574878801385592,22.331584930419922,-22.486600875854492,-20.022960662841797,19.723665237426758,128,HIGHER_RES_SAMPLING_REFERENCE,96,2.3216550667224864,0.03526326864709159,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.0,0.0,1.0,0.0,0.0,0.030871197309225915,0.9691288026907741,22.331584930419922,-22.486600875854492,-19.483840942382812,19.28542709350586,0.0,0.030871197309225915,0.9691288026907741,22.331584930419922,-22.486600875854492,-19.483840942382812,19.28542709350586,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.329482074687097,0.12579183583538467,0.11490393123576503,0.9645909193231671,0.32947946799727357,0.04406646772727141,0.1385696621152735,0.8614303378847266,3.1153106689453125,-4.445490837097168,-1.7197704315185547,2.8842878341674805,0.27240859431983055,0.1826361298425449,0.817363870157455,4.9507880210876465,-4.6379194259643555,-1.8234096765518188,4.638534069061279,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.23752593879203468,0.4114902390686023,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.14980293004055997,0.08052695927705349,0.1367759199669189,0.9889140149068129,0.1498019461997471,0.01694058412413088,0.14305824438220036,0.8569417556177996,4.9507880210876465,-4.6379194259643555,-1.7679400444030762,4.5290303230285645,0.09340407918502587,0.12611766025806947,0.8738823397419305,4.9507880210876465,-4.716954708099365,-1.768838882446289,4.541482925415039,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.04971548675355633,0.0509743918678941,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0988716021296128,0.9011283978703872,4.9507880210876465,-4.716954708099365,-1.7321256399154663,4.365630149841309,0.0,0.0988716021296128,0.9011283978703872,4.9507880210876465,-4.716954708099365,-1.7321256399154663,4.365630149841309,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.15048095551910207,0.08632366912420009,0.07061899356549206,0.9920519005410476,0.15047717669638952,0.004400619371589809,0.10277321180169535,0.8972267881983047,46.08718490600586,-41.007694244384766,-34.705482482910156,40.56792068481445,0.6984460193362265,0.09837259243010554,0.9016274075698945,47.654075622558594,-42.123985290527344,-39.01971435546875,43.1127815246582,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.4799179544089391,0.17344629291490174,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.1574293066662033,0.051585621289753796,0.0810785953974519,0.9882560954225381,0.15742474654080071,0.011251568706152557,0.07384106105336627,0.9261589389466337,47.654075622558594,-42.123985290527344,-37.9925651550293,40.8482666015625,0.8441688123210747,0.06258949234721371,0.9374105076527863,47.654075622558594,-42.123985290527344,-38.318267822265625,43.146156311035156,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.19707660098898985,0.09673578328763804,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.04872531261281337,0.9512746873871867,47.654075622558594,-42.123985290527344,-37.15321731567383,42.29200744628906,0.0,0.04872531261281337,0.9512746873871867,47.654075622558594,-42.123985290527344,-37.15321731567383,42.29200744628906,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.4213932123476961,0.3577703236472273,0.052886605184297934,0.9100493009950035,0.42010045239805116,0.002796154587080546,0.1376351089178006,0.8623648910821994,150.60606384277344,6.475233931269031e-06,7.79004221840296e-06,68.16488647460938,0.058625684489918325,0.14043126350488114,0.8595687364951189,160.48150634765625,6.595521881536115e-06,8.089167749858461e-06,69.26554870605469,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.04832807376910357,0.03665054990545378,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.3251627795598076,0.21177084254639966,0.10962022610304559,0.9474042858068806,0.3234282265253393,0.0018825222447638804,0.059830560803745214,0.9401694391962547,160.48150634765625,6.367009518726263e-06,8.049626558204181e-06,68.18180847167969,0.03337467608298632,0.061713083048509094,0.9382869169514909,160.48150634765625,6.398877758329036e-06,8.11726840765914e-06,68.92723846435547,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.012303701695574432,0.011196126283878815,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.027354156308204387,0.9726458436917956,160.48150634765625,6.367009518726263e-06,7.886383173172362e-06,67.91860961914062,0.0,0.027354156308204387,0.9726458436917956,160.48150634765625,6.367009518726263e-06,7.886383173172362e-06,67.91860961914062,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.4750611008076996,0.4274786658365882,0.08208474964275841,0.8808644798951528,0.4750607697614033,0.0019186253667185516,0.3127642259643462,0.6872357740356538,84.65412902832031,1.19989906011142e-07,2.0034974568261532e-07,33.79336929321289,0.09730814944904002,0.3146828513310648,0.6853171486689352,92.66616821289062,1.5129887742659776e-07,2.2187589365785243e-07,38.07087326049805,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.09332169888583011,0.1505267431617166,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.40107183379573236,0.2536761152588626,0.15851682553524352,0.9181040324642763,0.40107110464240264,0.0005832174540290891,0.1753314066170561,0.8246685933829438,92.66616821289062,1.166870120528074e-07,2.107874479406746e-07,34.995216369628906,0.06829411073375803,0.174748189163027,0.825251810836973,92.53495788574219,9.54696375288222e-08,2.0891999952254992e-07,36.51164627075195,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.020732872265243764,0.04018525866328349,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.0,0.0,1.0,0.0,0.0,0.10171242989390368,0.8982875701060963,92.66616821289062,9.54696375288222e-08,2.1055743104625435e-07,34.56144714355469,0.0,0.10171242989390368,0.8982875701060963,92.66616821289062,9.54696375288222e-08,2.1055743104625435e-07,34.56144714355469,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.050752307811044554,0.05488110775294214,0.08418143888926993,0.9972582613493901,0.07423888953143462,7.879480821523527e-05,0.006060786258253902,0.9939392137417461,6.03473424911499,0.0,0.0020737037993967533,5.697570323944092,0.010563067247616333,0.005981991450038667,0.9940180085499614,6.061692237854004,0.0,0.0011648365762084723,5.596760272979736,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.008897873259669146,0.01699904031653557,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.04518824767830678,0.036003955438975305,0.09152174043907264,0.9971220059187372,0.07587105287444704,0.0002656029890816345,0.004419628946302793,0.9955803710536972,6.0817036628723145,0.0,0.002053001197054982,5.58508825302124,0.007489845315174538,0.004685231935384428,0.9953147680646156,6.102746486663818,0.0,0.0020720886532217264,5.572487831115723,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.0029681097956304834,0.00325917955537451,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.0,0.0,1.0,0.0,0.0,0.0031724939522299093,0.99682750604777,6.102746486663818,0.0,0.0020487350411713123,5.657834529876709,0.0,0.0031724939522299093,0.99682750604777,6.102746486663818,0.0,0.0020487350411713123,5.657834529876709,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.29558097956988993,0.07113062091922186,0.0779361915546259,0.9639554853683294,0.2724774408663511,0.013922792777649101,0.08544136617225619,0.9145586338277438,0.25602203607559204,-0.23538285493850708,-0.08846724778413773,0.08701477199792862,1.3787908110081644,0.09936415894990529,0.9006358410500948,0.24126370251178741,-0.24187354743480682,-0.11079846322536469,0.1132684201002121,128,HIGHER_RES_SAMPLING_REFERENCE,64,2.5066054051768045,0.2196879951464344,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.23318148701259103,0.05238787515807766,0.09910924353230356,0.976864951101668,0.21401472121008222,0.0012817957497195664,0.06452364658393106,0.9354763534160689,0.25832921266555786,-0.2619597017765045,-0.10564373433589935,0.11027124524116516,0.5420986239339309,0.0632418508342115,0.9367581491657885,0.25832921266555786,-0.2619597017765045,-0.1063370332121849,0.1100810319185257,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.3519992710121608,0.03469581372288551,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel2,0.0,0.0,0.0,1.0,0.0,0.0,0.04362542417600085,0.9563745758239992,0.25832921266555786,-0.2619597017765045,-0.1026318296790123,0.10697514563798904,0.0,0.04362542417600085,0.9563745758239992,0.25832921266555786,-0.2619597017765045,-0.1026318296790123,0.10697514563798904,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.08567701201291689,0.07344098240458535,0.08000424091136145,0.9966427361969905,0.08536479967515534,0.0018652994406700846,0.033558256873397786,0.9664417431266022,1.6999738216400146,0.0,0.00025697617093101144,1.4492210149765015,0.031186042691593294,0.0316929574327277,0.9683070425672723,1.6006405353546143,-0.08093083649873734,0.00025697617093101144,1.4103502035140991,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.028177170514775727,0.0529759304506991,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.08253856610545088,0.03308983686796143,0.07776525862613298,0.9967259658049422,0.0816528752520551,0.0010155684712727271,0.02096371059245791,0.9790362894075421,1.6006405353546143,-0.08093083649873734,0.00023984852305147797,1.393554449081421,0.03636178436158964,0.019948142121185182,0.9800518578788148,1.6999738216400146,0.0,0.00023984852305147797,1.440276861190796,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.013807064781492356,0.05212161778781252,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel3,0.0,0.0,0.0,1.0,0.0,0.0,0.014968214043387405,0.9850317859566126,1.6999738216400146,-0.08093083649873734,0.00024067446065600961,1.4258619546890259,0.0,0.014968214043387405,0.9850317859566126,1.6999738216400146,-0.08093083649873734,0.00024067446065600961,1.4258619546890259,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,175,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0861945612576434,0.061462309189751124,0.05613974411493222,0.9977141659550023,0.08613713325638622,0.002017791061708969,0.0611223122183561,0.9388776877816439,18.871122360229492,-18.75625991821289,-17.767765045166016,17.48534393310547,1.8480018899140327,0.06314010328006507,0.936859896719935,20.825223922729492,-20.98439598083496,-19.51041603088379,19.202211380004883,128,HIGHER_RES_SAMPLING_REFERENCE,64,1.840184232527667,0.11201596320523753,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.07422609451421168,0.039145223240165006,0.08440519952745028,0.9973643441343721,0.07416106266600253,0.0008538190272921048,0.042437555758652656,0.9575624442413473,20.825223922729492,-20.98439598083496,-17.69058609008789,17.665729522705078,1.8988701332008922,0.04158373673136055,0.9584162632686395,20.825223922729492,-20.98439598083496,-18.603466033935547,18.816617965698242,128,HIGHER_RES_SAMPLING_REFERENCE,96,1.866669846166969,0.03456131692052,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc1,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.030173431655901157,0.9698265683440989,20.825223922729492,-20.98439598083496,-18.400426864624023,18.275896072387695,0.0,0.030173431655901157,0.9698265683440989,20.825223922729492,-20.98439598083496,-18.400426864624023,18.275896072387695,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.3073320278757798,0.15096049424589844,0.11306130793995514,0.9661575390165721,0.30731479197289036,0.030343370075836318,0.14086974029120516,0.8591302597087949,3.44419264793396,-4.277523517608643,-1.9465465545654297,2.7320175170898438,0.26737446086705624,0.17121311036704148,0.8287868896329585,4.505773544311523,-4.58439826965332,-2.029467821121216,4.069217681884766,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.2612103454187335,0.34921936825927186,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.1782919336557397,0.13621032411057363,0.13003717950016114,0.984094633574199,0.17828766520259925,0.012778842591454356,0.12960623419710868,0.8703937658028913,4.505773544311523,-4.58439826965332,-1.9635244607925415,3.882915735244751,0.09442240856176758,0.11682739160565432,0.8831726083943456,4.505773544311523,-4.560910701751709,-1.9889415502548218,3.861175060272217,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.05439465569805607,0.053535841832025165,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc2,0.0,0.0,0.0,1.0,0.0,0.0,0.0890409721310987,0.9109590278689013,4.505773544311523,-4.58439826965332,-1.9427413940429688,3.686598062515259,0.0,0.0890409721310987,0.9109590278689013,4.505773544311523,-4.58439826965332,-1.9427413940429688,3.686598062515259,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.14895789552790387,0.09198629780500307,0.09260952508938057,0.9927138829797374,0.148953104614118,0.0044058427003629,0.09574777788399984,0.9042522221160002,34.6968879699707,-37.50410079956055,-33.569766998291016,27.078445434570312,0.5142478917082213,0.09134193518363694,0.908658064816363,38.60175323486328,-40.01740264892578,-36.35360336303711,31.217180252075195,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.5275013261757182,0.18080488191343996,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.12673250939352623,0.058317785622924403,0.08468735561914283,0.9924062652851643,0.12672788672428797,0.005756597135236928,0.06664030259057918,0.9333596974094208,38.60175323486328,-40.01740264892578,-34.5157470703125,29.489961624145508,0.16898704004242568,0.06088370545534225,0.9391162945446577,38.60175323486328,-40.01740264892578,-35.61358642578125,30.657861709594727,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.004803726994732441,0.074413288537253,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
Bcc3,0.0,0.0,0.0,1.0,0.0,0.0,0.0447582204011807,0.9552417795988193,38.60175323486328,-40.01740264892578,-34.84754943847656,29.65000343322754,0.0,0.0447582204011807,0.9552417795988193,38.60175323486328,-40.01740264892578,-34.84754943847656,29.65000343322754,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.2797244266785742,0.3151401387289137,0.07395992801013444,0.9594864097398973,0.282208517309029,0.0008004578969195986,0.08463305734978104,0.915366942650219,196.9420928955078,6.143421614979161e-06,8.025485840335023e-06,48.35533142089844,0.058562500333222176,0.08543351524670063,0.9145664847532994,184.37185668945312,6.137584932730533e-06,9.032620255311485e-06,48.50537872314453,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.050079140075436616,0.049869295243315924,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.2990832837259172,0.1985538822957873,0.11397717685007133,0.9567366830267218,0.2929503101498445,0.001647561831059359,0.04422026119806731,0.9557797388019327,184.37185668945312,6.128726909082616e-06,8.062954293563962e-06,48.0550651550293,0.03608181742077929,0.04586782302912667,0.9541321769708734,202.1923828125,4.313812496548053e-06,7.4221416070940904e-06,48.54564666748047,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.015491707866911576,0.01915180077289964,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
rho,0.0,0.0,0.0,1.0,0.0,0.0,0.027291876248583483,0.9727081237514165,202.1923828125,4.313515546527924e-06,8.096443707472645e-06,48.15619659423828,0.0,0.027291876248583483,0.9727081237514165,202.1923828125,4.313515546527924e-06,8.096443707472645e-06,48.15619659423828,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.3693367807522192,0.347652211527636,0.1268430999862565,0.9293934462432546,0.3693364176388701,0.004506808218966762,0.25943375598926705,0.740566244010733,85.77491760253906,2.398955878391007e-08,1.4531080694268894e-07,40.60599899291992,0.10350769257591835,0.2639405642082338,0.7360594357917662,93.03839874267578,3.2509365865962536e-08,1.3688766387076612e-07,44.018863677978516,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.09540828055786095,0.15972147100822254,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.3652802189329064,0.24124725060387775,0.1663001557649645,0.9325863661681395,0.3652785508565092,0.0013023073744452829,0.1521999219886908,0.8478000780113092,93.03839874267578,2.4517843755234026e-08,1.2988977005079505e-07,41.37705993652344,0.06564043958343035,0.15089761461424553,0.8491023853857544,93.03839874267578,1.8723918415730623e-08,1.230963420084663e-07,41.1070556640625,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.018614608984794393,0.020897565131586884,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
press,0.0,0.0,0.0,1.0,0.0,0.0,0.09278997375090389,0.9072100262490961,93.03839874267578,1.8723918415730623e-08,1.3348068250707001e-07,40.76787567138672,0.0,0.09278997375090389,0.9072100262490961,93.03839874267578,1.8723918415730623e-08,1.3348068250707001e-07,40.76787567138672,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.05681612652965747,0.06177488883912004,0.08361134961822428,0.9971037955476967,0.07626702725867798,3.083083139321201e-05,0.006264704071665838,0.9937352959283342,5.9371018409729,-0.022417642176151276,-0.0023213853128254414,5.612798690795898,0.010061054670048203,0.00629553490305905,0.993704465096941,6.032104969024658,-0.0028632651083171368,-0.0014997191028669477,5.540014743804932,128,HIGHER_RES_SAMPLING_REFERENCE,64,0.008216873338724867,0.015090381316694148,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.053503732787833935,0.04160818025047195,0.08992097750207341,0.9970376457180614,0.07697916431684046,0.0002062886151626992,0.004477055117849808,0.9955229448821502,6.054574012756348,-0.0028632651083171368,-0.0014981422573328018,5.562073230743408,0.007237673121620867,0.004683343733012507,0.9953166562669875,6.032867431640625,-0.022417642176151276,-0.00232142535969615,5.5435638427734375,128,HIGHER_RES_SAMPLING_REFERENCE,96,0.0026423157002314233,0.0034976083679141294,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
vel1,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.003170149462570727,0.9968298505374292,6.0489115715026855,-0.022417642176151276,-0.0022930121049284935,5.591645240783691,0.0,0.003170149462570727,0.9968298505374292,6.0489115715026855,-0.022417642176151276,-0.0022930121049284935,5.591645240783691,128,HIGHER_RES_SAMPLING_REFERENCE,128,0.0,0.0,200,ADAPTED_SPHERICAL_KS_WORKFLOW_REPRODUCTION
