record_type,split,channel,stage,scope,index,shell,gamma_mode,paper_canonical,metric,value
paper_roundtrip,validation,vel1,,all_voxels,,,,True,error_squared_sum,9.969123515625647
paper_roundtrip,validation,vel1,,all_voxels,,,,True,truth_squared_sum,1917419.3315287784
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,count,560
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,nonfinite_count,0
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,mae,0.10891239813395909
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,rmse,0.1334241592139685
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,relative_l2,0.04122528944416439
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,q99_absolute_error,0.3034862494468687
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,max_absolute_error,0.3170168399810791
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,error_squared_sum,9.969123506694473
paper_roundtrip,validation,vel1,,clamped_voxels,,,,True,truth_squared_sum,5865.83104085239
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,count,5242320
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,nonfinite_count,0
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,mae,7.011883626655646e-09
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,rmse,4.127551939722524e-08
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,relative_l2,6.83535511033307e-08
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,q99_absolute_error,1.1920928955078125e-07
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,max_absolute_error,2.1457672119140625e-06
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,error_squared_sum,8.931175458839662e-09
paper_roundtrip,validation,vel1,,unclamped_voxels,,,,True,truth_squared_sum,1911553.500487926
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,count,5242880
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,nonfinite_count,0
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,mae,3.4898257705711644e-17
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,rmse,1.3976687010025409e-16
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,relative_l2,2.3111633812285505e-16
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,q99_absolute_error,4.440892098500626e-16
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,max_absolute_error,1.4654943925052066e-14
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,error_squared_sum,1.0241849676331117e-25
diagnostic_float64_decode,validation,vel1,,float64_unclamped_roundtrip_on_finite,,,,False,truth_squared_sum,1917419.3315287784
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,count,5242880
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,nonfinite_count,0
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,mae,1.1640110300616927e-05
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,rmse,0.0013789341575241342
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,relative_l2,0.0022801842294307957
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,q99_absolute_error,1.1920928977282585e-07
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,max_absolute_error,0.31701683998107866
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,error_squared_sum,9.969123515625864
diagnostic_float64_decode,validation,vel1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,truth_squared_sum,1917419.3315287784
gamma_sensitivity,validation,vel1,,,,,gamma_6_paper_canonical,True,clamp_hit_fraction,0.0001068115234375
gamma_sensitivity,validation,vel1,,,,,gamma_6_paper_canonical,True,relative_l2,0.002280184229430771
gamma_sensitivity,validation,vel1,,,,,gamma_6_paper_canonical,True,rmse,0.001378934157524119
gamma_sensitivity,validation,vel1,,,,,gamma_6_paper_canonical,True,max_absolute_error,0.3170168399810791
gamma_sensitivity,validation,vel1,,,,,gamma_8_diagnostic_extension,False,clamp_hit_fraction,0.0
gamma_sensitivity,validation,vel1,,,,,gamma_8_diagnostic_extension,False,relative_l2,3.2943281071050996e-08
gamma_sensitivity,validation,vel1,,,,,gamma_8_diagnostic_extension,False,rmse,1.9922344406850993e-08
gamma_sensitivity,validation,vel1,,,,,gamma_8_diagnostic_extension,False,max_absolute_error,9.5367431640625e-07
gamma_sensitivity,validation,vel1,,,,,gamma_12_diagnostic_extension,False,clamp_hit_fraction,0.0
gamma_sensitivity,validation,vel1,,,,,gamma_12_diagnostic_extension,False,relative_l2,2.3356636904498195e-08
gamma_sensitivity,validation,vel1,,,,,gamma_12_diagnostic_extension,False,rmse,1.4124851850475802e-08
gamma_sensitivity,validation,vel1,,,,,gamma_12_diagnostic_extension,False,max_absolute_error,4.76837158203125e-07
gamma_sensitivity,validation,vel1,,,,,no_soft_clip_diagnostic_extension,False,clamp_hit_fraction,0.0
gamma_sensitivity,validation,vel1,,,,,no_soft_clip_diagnostic_extension,False,relative_l2,2.4955573416096933e-17
gamma_sensitivity,validation,vel1,,,,,no_soft_clip_diagnostic_extension,False,rmse,1.509180361827501e-17
gamma_sensitivity,validation,vel1,,,,,no_soft_clip_diagnostic_extension,False,max_absolute_error,4.440892098500626e-16
stage_summary,validation,vel2,physical,,,,,True,count,5242880
stage_summary,validation,vel2,physical,,,,,True,finite_count,5242880
stage_summary,validation,vel2,physical,,,,,True,nonfinite_fraction,0.0
stage_summary,validation,vel2,physical,,,,,True,min,-0.42625322937965393
stage_summary,validation,vel2,physical,,,,,True,max,0.412216454744339
stage_summary,validation,vel2,physical,,,,,True,mean,9.116268017655263e-05
stage_summary,validation,vel2,physical,,,,,True,std,0.0173246439345897
stage_summary,validation,vel2,physical,,,,,True,q0.001,-0.14150660617649555
stage_summary,validation,vel2,physical,,,,,True,q0.01,-0.05573937851935625
stage_summary,validation,vel2,physical,,,,,True,q0.5,1.5712589629401919e-06
stage_summary,validation,vel2,physical,,,,,True,q0.99,0.05707395635545253
stage_summary,validation,vel2,physical,,,,,True,q0.999,0.1447544075697707
stage_summary,validation,vel2,transformed_x_hat,,,,,True,count,5242880
stage_summary,validation,vel2,transformed_x_hat,,,,,True,finite_count,5242880
stage_summary,validation,vel2,transformed_x_hat,,,,,True,nonfinite_fraction,0.0
stage_summary,validation,vel2,transformed_x_hat,,,,,True,min,-0.42625322937965393
stage_summary,validation,vel2,transformed_x_hat,,,,,True,max,0.412216454744339
stage_summary,validation,vel2,transformed_x_hat,,,,,True,mean,9.116268017655263e-05
stage_summary,validation,vel2,transformed_x_hat,,,,,True,std,0.0173246439345897
stage_summary,validation,vel2,transformed_x_hat,,,,,True,q0.001,-0.14150660617649555
stage_summary,validation,vel2,transformed_x_hat,,,,,True,q0.01,-0.05573937851935625
stage_summary,validation,vel2,transformed_x_hat,,,,,True,q0.5,1.5712589629401919e-06
stage_summary,validation,vel2,transformed_x_hat,,,,,True,q0.99,0.05707395635545253
stage_summary,validation,vel2,transformed_x_hat,,,,,True,q0.999,0.1447544075697707
stage_summary,validation,vel2,robust_z,,,,,True,count,5242880
stage_summary,validation,vel2,robust_z,,,,,True,finite_count,5242880
stage_summary,validation,vel2,robust_z,,,,,True,nonfinite_fraction,0.0
stage_summary,validation,vel2,robust_z,,,,,True,min,-189.4367615694216
stage_summary,validation,vel2,robust_z,,,,,True,max,183.19847696931188
stage_summary,validation,vel2,robust_z,,,,,True,mean,0.04050546003535814
stage_summary,validation,vel2,robust_z,,,,,True,std,7.69947077085947
stage_summary,validation,vel2,robust_z,,,,,True,q0.001,-62.88880417813597
stage_summary,validation,vel2,robust_z,,,,,True,q0.01,-24.77187289013757
stage_summary,validation,vel2,robust_z,,,,,True,q0.5,0.0006889690553197403
stage_summary,validation,vel2,robust_z,,,,,True,q0.99,25.36497134811849
stage_summary,validation,vel2,robust_z,,,,,True,q0.999,64.33218324864986
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,count,5242880
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,finite_count,5242880
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,nonfinite_fraction,0.0
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,min,-6.0
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,max,6.0
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,mean,0.018320389725684897
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,std,2.5768968970485844
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,q0.001,-6.0
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,q0.01,-5.996888637542725
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,q0.5,0.0006889690412208438
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,q0.99,5.997446537017822
stage_summary,validation,vel2,soft_clipped_z_tilde_float32,,,,,True,q0.999,6.0
clamp_summary,validation,vel2,,,,,,True,positive_fraction,0.02006244659423828
clamp_summary,validation,vel2,,,,,,True,negative_fraction,0.019256019592285158
clamp_summary,validation,vel2,,,,,,True,total_fraction,0.03931846618652344
snapshot_clamp,validation,vel2,,,91,,,True,snapshot_index,91
snapshot_clamp,validation,vel2,,,91,,,True,time,910.0007357836214
snapshot_clamp,validation,vel2,,,91,,,True,positive_fraction,0.042667388916015625
snapshot_clamp,validation,vel2,,,91,,,True,negative_fraction,0.04338836669921875
snapshot_clamp,validation,vel2,,,91,,,True,total_fraction,0.08605575561523438
snapshot_clamp,validation,vel2,,,91,,,True,hit_count,22559
snapshot_clamp,validation,vel2,,,92,,,True,snapshot_index,92
snapshot_clamp,validation,vel2,,,92,,,True,time,920.0013948496584
snapshot_clamp,validation,vel2,,,92,,,True,positive_fraction,0.039531707763671875
snapshot_clamp,validation,vel2,,,92,,,True,negative_fraction,0.0399322509765625
snapshot_clamp,validation,vel2,,,92,,,True,total_fraction,0.07946395874023438
snapshot_clamp,validation,vel2,,,92,,,True,hit_count,20831
snapshot_clamp,validation,vel2,,,93,,,True,snapshot_index,93
snapshot_clamp,validation,vel2,,,93,,,True,time,930.0002587875198
snapshot_clamp,validation,vel2,,,93,,,True,positive_fraction,0.03572845458984375
snapshot_clamp,validation,vel2,,,93,,,True,negative_fraction,0.035614013671875
snapshot_clamp,validation,vel2,,,93,,,True,total_fraction,0.07134246826171875
snapshot_clamp,validation,vel2,,,93,,,True,hit_count,18702
snapshot_clamp,validation,vel2,,,94,,,True,snapshot_index,94
snapshot_clamp,validation,vel2,,,94,,,True,time,940.0009178535568
snapshot_clamp,validation,vel2,,,94,,,True,positive_fraction,0.02094268798828125
snapshot_clamp,validation,vel2,,,94,,,True,negative_fraction,0.0200958251953125
snapshot_clamp,validation,vel2,,,94,,,True,total_fraction,0.04103851318359375
snapshot_clamp,validation,vel2,,,94,,,True,hit_count,10758
snapshot_clamp,validation,vel2,,,95,,,True,snapshot_index,95
snapshot_clamp,validation,vel2,,,95,,,True,time,950.0015769195937
snapshot_clamp,validation,vel2,,,95,,,True,positive_fraction,0.017513275146484375
snapshot_clamp,validation,vel2,,,95,,,True,negative_fraction,0.016510009765625
snapshot_clamp,validation,vel2,,,95,,,True,total_fraction,0.034023284912109375
snapshot_clamp,validation,vel2,,,95,,,True,hit_count,8919
snapshot_clamp,validation,vel2,,,96,,,True,snapshot_index,96
snapshot_clamp,validation,vel2,,,96,,,True,time,960.0004408574551
snapshot_clamp,validation,vel2,,,96,,,True,positive_fraction,0.01944732666015625
snapshot_clamp,validation,vel2,,,96,,,True,negative_fraction,0.01812744140625
snapshot_clamp,validation,vel2,,,96,,,True,total_fraction,0.03757476806640625
snapshot_clamp,validation,vel2,,,96,,,True,hit_count,9850
snapshot_clamp,validation,vel2,,,97,,,True,snapshot_index,97
snapshot_clamp,validation,vel2,,,97,,,True,time,970.0010999234921
snapshot_clamp,validation,vel2,,,97,,,True,positive_fraction,0.017307281494140625
snapshot_clamp,validation,vel2,,,97,,,True,negative_fraction,0.016605377197265625
snapshot_clamp,validation,vel2,,,97,,,True,total_fraction,0.03391265869140625
snapshot_clamp,validation,vel2,,,97,,,True,hit_count,8890
snapshot_clamp,validation,vel2,,,98,,,True,snapshot_index,98
snapshot_clamp,validation,vel2,,,98,,,True,time,980.0017589895291
snapshot_clamp,validation,vel2,,,98,,,True,positive_fraction,0.01644134521484375
snapshot_clamp,validation,vel2,,,98,,,True,negative_fraction,0.015350341796875
snapshot_clamp,validation,vel2,,,98,,,True,total_fraction,0.03179168701171875
snapshot_clamp,validation,vel2,,,98,,,True,hit_count,8334
snapshot_clamp,validation,vel2,,,99,,,True,snapshot_index,99
snapshot_clamp,validation,vel2,,,99,,,True,time,990.0006229273905
snapshot_clamp,validation,vel2,,,99,,,True,positive_fraction,0.0161590576171875
snapshot_clamp,validation,vel2,,,99,,,True,negative_fraction,0.015186309814453125
snapshot_clamp,validation,vel2,,,99,,,True,total_fraction,0.031345367431640625
snapshot_clamp,validation,vel2,,,99,,,True,hit_count,8217
snapshot_clamp,validation,vel2,,,100,,,True,snapshot_index,100
snapshot_clamp,validation,vel2,,,100,,,True,time,1000.0012819934275
snapshot_clamp,validation,vel2,,,100,,,True,positive_fraction,0.01624298095703125
snapshot_clamp,validation,vel2,,,100,,,True,negative_fraction,0.014862060546875
snapshot_clamp,validation,vel2,,,100,,,True,total_fraction,0.03110504150390625
snapshot_clamp,validation,vel2,,,100,,,True,hit_count,8154
snapshot_clamp,validation,vel2,,,101,,,True,snapshot_index,101
snapshot_clamp,validation,vel2,,,101,,,True,time,1010.0001459312889
snapshot_clamp,validation,vel2,,,101,,,True,positive_fraction,0.016376495361328125
snapshot_clamp,validation,vel2,,,101,,,True,negative_fraction,0.01467132568359375
snapshot_clamp,validation,vel2,,,101,,,True,total_fraction,0.031047821044921875
snapshot_clamp,validation,vel2,,,101,,,True,hit_count,8139
snapshot_clamp,validation,vel2,,,102,,,True,snapshot_index,102
snapshot_clamp,validation,vel2,,,102,,,True,time,1020.0008049973259
snapshot_clamp,validation,vel2,,,102,,,True,positive_fraction,0.0160675048828125
snapshot_clamp,validation,vel2,,,102,,,True,negative_fraction,0.014904022216796875
snapshot_clamp,validation,vel2,,,102,,,True,total_fraction,0.030971527099609375
snapshot_clamp,validation,vel2,,,102,,,True,hit_count,8119
snapshot_clamp,validation,vel2,,,103,,,True,snapshot_index,103
snapshot_clamp,validation,vel2,,,103,,,True,time,1030.001464063743
snapshot_clamp,validation,vel2,,,103,,,True,positive_fraction,0.015415191650390625
snapshot_clamp,validation,vel2,,,103,,,True,negative_fraction,0.01471710205078125
snapshot_clamp,validation,vel2,,,103,,,True,total_fraction,0.030132293701171875
snapshot_clamp,validation,vel2,,,103,,,True,hit_count,7899
snapshot_clamp,validation,vel2,,,104,,,True,snapshot_index,104
snapshot_clamp,validation,vel2,,,104,,,True,time,1040.0003280022377
snapshot_clamp,validation,vel2,,,104,,,True,positive_fraction,0.0159149169921875
snapshot_clamp,validation,vel2,,,104,,,True,negative_fraction,0.014827728271484375
snapshot_clamp,validation,vel2,,,104,,,True,total_fraction,0.030742645263671875
snapshot_clamp,validation,vel2,,,104,,,True,hit_count,8059
snapshot_clamp,validation,vel2,,,105,,,True,snapshot_index,105
snapshot_clamp,validation,vel2,,,105,,,True,time,1050.000987068908
snapshot_clamp,validation,vel2,,,105,,,True,positive_fraction,0.016124725341796875
snapshot_clamp,validation,vel2,,,105,,,True,negative_fraction,0.01470947265625
snapshot_clamp,validation,vel2,,,105,,,True,total_fraction,0.030834197998046875
snapshot_clamp,validation,vel2,,,105,,,True,hit_count,8083
snapshot_clamp,validation,vel2,,,106,,,True,snapshot_index,106
snapshot_clamp,validation,vel2,,,106,,,True,time,1060.0016461355783
snapshot_clamp,validation,vel2,,,106,,,True,positive_fraction,0.01610565185546875
snapshot_clamp,validation,vel2,,,106,,,True,negative_fraction,0.015026092529296875
snapshot_clamp,validation,vel2,,,106,,,True,total_fraction,0.031131744384765625
snapshot_clamp,validation,vel2,,,106,,,True,hit_count,8161
snapshot_clamp,validation,vel2,,,107,,,True,snapshot_index,107
snapshot_clamp,validation,vel2,,,107,,,True,time,1070.000510074073
snapshot_clamp,validation,vel2,,,107,,,True,positive_fraction,0.015743255615234375
snapshot_clamp,validation,vel2,,,107,,,True,negative_fraction,0.015048980712890625
snapshot_clamp,validation,vel2,,,107,,,True,total_fraction,0.030792236328125
snapshot_clamp,validation,vel2,,,107,,,True,hit_count,8072
snapshot_clamp,validation,vel2,,,108,,,True,snapshot_index,108
snapshot_clamp,validation,vel2,,,108,,,True,time,1080.0011691407433
snapshot_clamp,validation,vel2,,,108,,,True,positive_fraction,0.0154876708984375
snapshot_clamp,validation,vel2,,,108,,,True,negative_fraction,0.015148162841796875
snapshot_clamp,validation,vel2,,,108,,,True,total_fraction,0.030635833740234375
snapshot_clamp,validation,vel2,,,108,,,True,hit_count,8031
snapshot_clamp,validation,vel2,,,109,,,True,snapshot_index,109
snapshot_clamp,validation,vel2,,,109,,,True,time,1090.000033079238
snapshot_clamp,validation,vel2,,,109,,,True,positive_fraction,0.01612091064453125
snapshot_clamp,validation,vel2,,,109,,,True,negative_fraction,0.01512908935546875
snapshot_clamp,validation,vel2,,,109,,,True,total_fraction,0.03125
snapshot_clamp,validation,vel2,,,109,,,True,hit_count,8192
snapshot_clamp,validation,vel2,,,110,,,True,snapshot_index,110
snapshot_clamp,validation,vel2,,,110,,,True,time,1100.0006921459083
snapshot_clamp,validation,vel2,,,110,,,True,positive_fraction,0.015911102294921875
snapshot_clamp,validation,vel2,,,110,,,True,negative_fraction,0.01526641845703125
snapshot_clamp,validation,vel2,,,110,,,True,total_fraction,0.031177520751953125
snapshot_clamp,validation,vel2,,,110,,,True,hit_count,8173
shell_clamp,validation,vel2,,,,0,,True,shell,0
shell_clamp,validation,vel2,,,,0,,True,r_lower,1.1456345721309733
shell_clamp,validation,vel2,,,,0,,True,r_upper,2.1731385678184307
shell_clamp,validation,vel2,,,,0,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,0,,True,positive_fraction,0.14706268310546874
shell_clamp,validation,vel2,,,,0,,True,negative_fraction,0.1403533935546875
shell_clamp,validation,vel2,,,,0,,True,total_fraction,0.28741607666015623
shell_clamp,validation,vel2,,,,1,,True,shell,1
shell_clamp,validation,vel2,,,,1,,True,r_lower,2.1731385678184307
shell_clamp,validation,vel2,,,,1,,True,r_upper,4.122196859122056
shell_clamp,validation,vel2,,,,1,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,1,,True,positive_fraction,0.0134368896484375
shell_clamp,validation,vel2,,,,1,,True,negative_fraction,0.01369476318359375
shell_clamp,validation,vel2,,,,1,,True,total_fraction,0.02713165283203125
shell_clamp,validation,vel2,,,,2,,True,shell,2
shell_clamp,validation,vel2,,,,2,,True,r_lower,4.122196859122056
shell_clamp,validation,vel2,,,,2,,True,r_upper,7.819338903185626
shell_clamp,validation,vel2,,,,2,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,2,,True,positive_fraction,0.0
shell_clamp,validation,vel2,,,,2,,True,negative_fraction,0.0
shell_clamp,validation,vel2,,,,2,,True,total_fraction,0.0
shell_clamp,validation,vel2,,,,3,,True,shell,3
shell_clamp,validation,vel2,,,,3,,True,r_lower,7.819338903185626
shell_clamp,validation,vel2,,,,3,,True,r_upper,14.832397134933096
shell_clamp,validation,vel2,,,,3,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,3,,True,positive_fraction,0.0
shell_clamp,validation,vel2,,,,3,,True,negative_fraction,0.0
shell_clamp,validation,vel2,,,,3,,True,total_fraction,0.0
shell_clamp,validation,vel2,,,,4,,True,shell,4
shell_clamp,validation,vel2,,,,4,,True,r_lower,14.832397134933096
shell_clamp,validation,vel2,,,,4,,True,r_upper,28.135371479901284
shell_clamp,validation,vel2,,,,4,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,4,,True,positive_fraction,0.0
shell_clamp,validation,vel2,,,,4,,True,negative_fraction,0.0
shell_clamp,validation,vel2,,,,4,,True,total_fraction,0.0
shell_clamp,validation,vel2,,,,5,,True,shell,5
shell_clamp,validation,vel2,,,,5,,True,r_lower,28.135371479901284
shell_clamp,validation,vel2,,,,5,,True,r_upper,53.36960176502269
shell_clamp,validation,vel2,,,,5,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,5,,True,positive_fraction,0.0
shell_clamp,validation,vel2,,,,5,,True,negative_fraction,0.0
shell_clamp,validation,vel2,,,,5,,True,total_fraction,0.0
shell_clamp,validation,vel2,,,,6,,True,shell,6
shell_clamp,validation,vel2,,,,6,,True,r_lower,53.36960176502269
shell_clamp,validation,vel2,,,,6,,True,r_upper,101.23606843406442
shell_clamp,validation,vel2,,,,6,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,6,,True,positive_fraction,0.0
shell_clamp,validation,vel2,,,,6,,True,negative_fraction,0.0
shell_clamp,validation,vel2,,,,6,,True,total_fraction,0.0
shell_clamp,validation,vel2,,,,7,,True,shell,7
shell_clamp,validation,vel2,,,,7,,True,r_lower,101.23606843406442
shell_clamp,validation,vel2,,,,7,,True,r_upper,192.03331509030292
shell_clamp,validation,vel2,,,,7,,True,voxel_count,655360
shell_clamp,validation,vel2,,,,7,,True,positive_fraction,0.0
shell_clamp,validation,vel2,,,,7,,True,negative_fraction,0.0
shell_clamp,validation,vel2,,,,7,,True,total_fraction,0.0
region_concentration,validation,vel2,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,region_voxel_fraction,0.25
region_concentration,validation,vel2,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_count,32809
region_concentration,validation,vel2,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_share,0.1591572799332499
region_concentration,validation,vel2,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,enrichment_over_uniform,0.6366291197329996
region_concentration,validation,vel2,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,region_voxel_fraction,0.5
region_concentration,validation,vel2,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,clamp_hit_count,98244
region_concentration,validation,vel2,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,clamp_hit_share,0.4765841022207993
region_concentration,validation,vel2,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,enrichment_over_uniform,0.9531682044415986
region_concentration,validation,vel2,,inner_two_log_shells,,,,True,region_voxel_fraction,0.25
region_concentration,validation,vel2,,inner_two_log_shells,,,,True,clamp_hit_count,206142
region_concentration,validation,vel2,,inner_two_log_shells,,,,True,clamp_hit_share,1.0
region_concentration,validation,vel2,,inner_two_log_shells,,,,True,enrichment_over_uniform,4.0
paper_roundtrip,validation,vel2,,all_voxels,,,,True,count,5242880
paper_roundtrip,validation,vel2,,all_voxels,,,,True,nonfinite_count,0
paper_roundtrip,validation,vel2,,all_voxels,,,,True,mae,0.0012496464350061662
paper_roundtrip,validation,vel2,,all_voxels,,,,True,rmse,0.010079297209207756
paper_roundtrip,validation,vel2,,all_voxels,,,,True,relative_l2,0.5817815193136296
paper_roundtrip,validation,vel2,,all_voxels,,,,True,q99_absolute_error,0.03941019624471663
paper_roundtrip,validation,vel2,,all_voxels,,,,True,max_absolute_error,0.39052171632647514
paper_roundtrip,validation,vel2,,all_voxels,,,,True,error_squared_sum,532.6358825221135
paper_roundtrip,validation,vel2,,all_voxels,,,,True,truth_squared_sum,1573.6588106180734
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,count,206142
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,nonfinite_count,0
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,mae,0.0317826790086739
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,rmse,0.05083138787707693
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,relative_l2,0.6491362080782405
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,q99_absolute_error,0.2135981138050555
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,max_absolute_error,0.39052171632647514
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,error_squared_sum,532.6358825221062
paper_roundtrip,validation,vel2,,clamped_voxels,,,,True,truth_squared_sum,1264.0339891917895
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,count,5036738
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,nonfinite_count,0
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,mae,2.551173145969107e-10
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,rmse,1.21073322058191e-09
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,relative_l2,1.5442060675389355e-07
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,q99_absolute_error,3.725290298461914e-09
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,max_absolute_error,2.60770320892334e-08
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,error_squared_sum,7.383227970333752e-12
paper_roundtrip,validation,vel2,,unclamped_voxels,,,,True,truth_squared_sum,309.62482142628414
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,count,5241099
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,nonfinite_count,0
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,mae,2.363409343083567e-07
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,rmse,2.2948605682966744e-05
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,relative_l2,0.0013963394810506647
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,q99_absolute_error,6.702971511174383e-15
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,max_absolute_error,0.004340507948594363
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,error_squared_sum,0.002760164530346187
diagnostic_float64_decode,validation,vel2,,float64_unclamped_roundtrip_on_finite,,,,False,truth_squared_sum,1415.6403576577782
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,count,5241099
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,nonfinite_count,0
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,mae,0.0011614139953248252
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,rmse,0.008844766946878264
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,relative_l2,0.538188495781145
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,q99_absolute_error,0.038317426443094486
diagnostic_float64_decode,validation,vel2,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,max_absolute_error,0.21693278660665494
