channel,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,fixed_point_delta_ratio,h1_maximum,h1_minimum,h2_maximum,h2_minimum,index_or_step,input_maximum,input_minimum,inverse_clamp_limit,inverse_clamp_occupancy,inverse_clamp_policy,physical_absolute_maximum,roundtrip_1_relative_l2,roundtrip_2_increment_relative_l2,source,std_ratio_h1_over_input,std_ratio_h2_over_h1
vel2,0.1130083300338461,0.002326555805554466,1.1146127480512495,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,8,17.90018653869629,-29.16049575805664,5.9399999999999995,0.20118331909179688,canonical,0.03573155030608177,0.4410315938850273,0.0,teacher_one_step_output,0.6700992586390782,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,311.1939392089844,-10.020957946777344,311.1939392089844,-10.020957946777344,8,311.1939392089844,-10.020957946777344,,0.0,no_softclip,1.9491900205612183,2.7121034737847816e-08,0.0,teacher_one_step_output,1.0000000000908453,1.0
Bcc1,3.854367466341807e+24,0.9905155623253721,2.0246725403322464e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,9,7.7901458740234375,-19.169023513793945,5.9399999999999995,0.017765045166015625,canonical,2.089942019337422e+22,0.12876134866358468,0.0,teacher_one_step_output,0.965901777350467,1.0
Bcc2,0.5681688592448844,0.0006762656701835667,29.175902533392954,0.0,29.384319305419922,-26.2557373046875,29.384319305419922,-26.2557373046875,9,29.384319305419922,-26.2557373046875,,0.0,no_softclip,2.138765811920166,2.619821045942482e-09,0.0,teacher_one_step_output,1.000000000001107,1.0
Bcc3,0.7251396077180126,0.00035110736949192124,29.457493917173313,0.0,290.1862487792969,-288.44622802734375,290.1862487792969,-288.44622802734375,9,290.1862487792969,-288.44622802734375,,0.0,no_softclip,26.663785934448242,8.986736524211296e-10,0.0,teacher_one_step_output,1.0000000000000575,1.0
rho,2.679863436254429e+17,0.005565525652708734,7.206384431513058e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,9,10.891036987304688,-7.6638407707214355,5.9399999999999995,0.062198638916015625,canonical,2142828977192960.0,0.11901099978298929,0.0,teacher_one_step_output,0.9382480799618209,1.0
press,1.7411353637615494e+17,0.0005145975713139921,3.1256283745598525e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,9,15.448467254638672,-5.244760513305664,5.9399999999999995,0.0116729736328125,canonical,1292139837259776.0,0.13827825769190005,0.0,teacher_one_step_output,0.9533401849487589,1.0
vel1,9.187644130968936,0.19453971175301532,24.019530246387422,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,9,13.730827331542969,-7.191344738006592,5.9399999999999995,0.01074981689453125,canonical,3.1266329288482666,0.09054320500073587,0.0,teacher_one_step_output,0.9771967815477215,1.0
vel2,0.11267885212763445,0.0023235623636162776,1.1113630736745488,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,9,17.78639793395996,-31.60172462463379,5.9399999999999995,0.201171875,canonical,0.03573155030608177,0.4467304723178866,0.0,teacher_one_step_output,0.6656823277337621,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,305.5022277832031,-9.844808578491211,305.5022277832031,-9.844808578491211,9,305.5022277832031,-9.844808578491211,,0.0,no_softclip,1.9136193990707397,2.7641437623432584e-08,0.0,teacher_one_step_output,1.000000000199968,1.0
Bcc1,3.4406017804239345e+24,0.9655080045691906,1.807324290658285e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,10,8.763201713562012,-16.133150100708008,5.9399999999999995,0.017482757568359375,canonical,2.089942019337422e+22,0.1156189598798313,0.0,teacher_one_step_output,0.9683356672789721,1.0
Bcc2,0.3544778188604815,0.0006770867087497712,18.202705278617838,0.0,27.607587814331055,-26.476238250732422,27.607587814331055,-26.476238250732422,10,27.607587814331055,-26.476238250732422,,0.0,no_softclip,1.3339896202087402,2.587235123135639e-09,0.0,teacher_one_step_output,0.9999999999999193,1.0
Bcc3,0.706510258339679,0.000362510389742219,28.70071006458508,0.0,283.5615234375,-289.2288818359375,283.5615234375,-289.2288818359375,10,283.5615234375,-289.2288818359375,,0.0,no_softclip,25.978517532348633,8.847725736216575e-10,0.0,teacher_one_step_output,0.9999999999998829,1.0
rho,2.8608895797761866e+17,0.005364883134570664,7.6931793796151e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,10,10.971322059631348,-8.534488677978516,5.9399999999999995,0.0637969970703125,canonical,2142828977192960.0,0.12292105927418046,0.0,teacher_one_step_output,0.9357721323736479,1.0
press,1.6337471939587475e+17,0.0005676580926909781,2.9328486989448914e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,10,16.328006744384766,-5.613040924072266,5.9399999999999995,0.011791229248046875,canonical,1292139837259776.0,0.13882879855288882,0.0,teacher_one_step_output,0.953175528029925,1.0
vel1,9.149183083445035,0.19438771061909713,23.918980390391784,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,10,14.887345314025879,-7.297654151916504,5.9399999999999995,0.0105133056640625,canonical,3.1266329288482666,0.09053469343453353,0.0,teacher_one_step_output,0.9770038433849337,1.0
vel2,0.11291730779410508,0.002320403512877427,1.113714986366415,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,10,17.765838623046875,-31.969812393188477,5.9399999999999995,0.20046234130859375,canonical,0.03573155030608177,0.4504928196158101,0.0,teacher_one_step_output,0.6623623931126806,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,306.5033874511719,-9.833191871643066,306.5033874511719,-9.833191871643066,10,306.5033874511719,-9.833191871643066,,0.0,no_softclip,1.919876217842102,2.7659228832755968e-08,0.0,teacher_one_step_output,0.9999999999111492,1.0
Bcc1,3.254744246368271e+24,0.9634981617338685,1.709694614997517e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,11,7.7838826179504395,-15.615194320678711,5.9399999999999995,0.01796722412109375,canonical,2.089942019337422e+22,0.115282640923279,0.0,teacher_one_step_output,0.9676262824774745,1.0
Bcc2,0.35607754935883923,0.0006808928274040283,18.284852654948548,0.0,27.333812713623047,-26.615816116333008,27.333812713623047,-26.615816116333008,11,27.333812713623047,-26.615816116333008,,0.0,no_softclip,1.3400143384933472,2.609406460551751e-09,0.0,teacher_one_step_output,1.0000000000025777,1.0
Bcc3,0.8236498603904149,0.0003660435847446003,33.459295967413766,0.0,280.8293762207031,-294.87188720703125,280.8293762207031,-294.87188720703125,11,280.8293762207031,-294.87188720703125,,0.0,no_softclip,30.28742218017578,8.604186664578097e-10,0.0,teacher_one_step_output,1.0000000000002065,1.0
rho,2.8465712116727245e+17,0.005561851818409158,7.654676050083624e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,11,11.003223419189453,-8.024724006652832,5.9399999999999995,0.0648040771484375,canonical,2142828977192960.0,0.12591755174447913,0.0,teacher_one_step_output,0.933505557699753,1.0
press,1.6780828841061475e+17,0.0005620147298562327,3.012438657321835e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,11,15.140531539916992,-5.1970744132995605,5.9399999999999995,0.012996673583984375,canonical,1292139837259776.0,0.14337139989066944,0.0,teacher_one_step_output,0.9508044394464823,1.0
vel1,9.211865949208244,0.19415014512698262,24.082854063410384,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,11,13.903979301452637,-7.346710205078125,5.9399999999999995,0.01074981689453125,canonical,3.1266329288482666,0.0923330794731709,0.0,teacher_one_step_output,0.9760122860260196,1.0
vel2,0.1129333598320785,0.002319097296096656,1.1138733092630724,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,11,17.75290870666504,-31.95381736755371,5.9399999999999995,0.20101165771484375,canonical,0.03573155030608177,0.4551403240606365,0.0,teacher_one_step_output,0.6590009484102395,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,302.7911682128906,-9.775003433227539,302.7911682128906,-9.775003433227539,11,302.7911682128906,-9.775003433227539,,0.0,no_softclip,1.8966765403747559,2.769335286180899e-08,0.0,teacher_one_step_output,1.0000000001641736,1.0
Bcc1,3.535118728635869e+24,1.0121097616713208,1.8569733890672476e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,12,9.456911087036133,-17.138792037963867,5.9399999999999995,0.0186004638671875,canonical,2.089942019337422e+22,0.12341110685806858,0.0,teacher_one_step_output,0.9649187589273694,1.0
Bcc2,0.37786979966932965,0.0006894182224367364,19.403901262940163,0.0,27.241588592529297,-26.83952522277832,27.241588592529297,-26.83952522277832,12,27.241588592529297,-26.83952522277832,,0.0,no_softclip,1.4220855236053467,2.6810691472628815e-09,0.0,teacher_one_step_output,1.0000000000011882,1.0
Bcc3,0.8852225897011532,0.0003750494996840108,35.9605774859378,0.0,282.9664611816406,-297.5238037109375,282.9664611816406,-297.5238037109375,12,282.9664611816406,-297.5238037109375,,0.0,no_softclip,32.55233383178711,8.655963282730401e-10,0.0,teacher_one_step_output,1.0000000000001457,1.0
rho,2.8212001858687712e+17,0.005686830635793701,7.586451168587174e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,12,11.088605880737305,-8.85254192352295,5.9399999999999995,0.06647872924804688,canonical,2142828977192960.0,0.12863059469238036,0.0,teacher_one_step_output,0.9316131768020116,1.0
press,1.5745101098683955e+17,0.0005749484933047449,2.826508253099838e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,12,16.56969451904297,-7.903275966644287,5.9399999999999995,0.012989044189453125,canonical,1292139837259776.0,0.1422052726120009,0.0,teacher_one_step_output,0.9507261627381234,1.0
vel1,9.186559328352814,0.194194998832952,24.016694214769537,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,12,14.69713020324707,-7.443516731262207,5.9399999999999995,0.010986328125,canonical,3.1266329288482666,0.08965747528000571,0.0,teacher_one_step_output,0.9769999645587144,1.0
vel2,0.11304406530360812,0.002320550409941219,1.11496520868154,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,12,17.863683700561523,-31.555824279785156,5.9399999999999995,0.2010498046875,canonical,0.03573155030608177,0.4567638431272651,0.0,teacher_one_step_output,0.6571797955647727,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,310.5106201171875,-9.730280876159668,310.5106201171875,-9.730280876159668,12,310.5106201171875,-9.730280876159668,,0.0,no_softclip,1.9449195861816406,2.7985544994645598e-08,0.0,teacher_one_step_output,1.0000000000697917,1.0
Bcc1,3.6206900946900746e+24,0.9837987112229553,1.901923435112833e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,13,8.5590238571167,-17.797151565551758,5.9399999999999995,0.019603729248046875,canonical,2.089942019337422e+22,0.12808480847083792,0.0,teacher_one_step_output,0.962667500196329,1.0
Bcc2,0.40220838582332946,0.0006909313269443435,20.6537061508276,0.0,27.294219970703125,-27.07460594177246,27.294219970703125,-27.07460594177246,13,27.294219970703125,-27.07460594177246,,0.0,no_softclip,1.5137465000152588,2.6369865766677555e-09,0.0,teacher_one_step_output,1.0000000000016271,1.0
Bcc3,0.802162884750418,0.00038483985257711047,32.58642618140726,0.0,285.72589111328125,-293.8995361328125,285.72589111328125,-293.8995361328125,13,285.72589111328125,-293.8995361328125,,0.0,no_softclip,29.497037887573242,9.135877116951153e-10,0.0,teacher_one_step_output,0.9999999999997697,1.0
rho,2.8339556577473738e+17,0.006138256528672584,7.620751735070906e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,13,11.202088356018066,-8.607458114624023,5.9399999999999995,0.06594467163085938,canonical,2142828977192960.0,0.1315774879748458,0.0,teacher_one_step_output,0.9297152242384856,1.0
press,1.746192929341053e+17,0.0005609088369864135,3.134707548305047e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,13,17.318538665771484,-6.434324264526367,5.9399999999999995,0.013294219970703125,canonical,1292139837259776.0,0.14588164959801866,0.0,teacher_one_step_output,0.9486463721750114,1.0
vel1,8.75833661090748,0.19401223888959118,22.897178877949052,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,13,14.796602249145508,-7.599991798400879,5.9399999999999995,0.01102447509765625,canonical,3.1266329288482666,0.0947282345530717,0.0,teacher_one_step_output,0.9756525878415531,1.0
vel2,0.11296369286686525,0.0023224990626311928,1.1141724870958063,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,13,17.876585006713867,-32.29740524291992,5.9399999999999995,0.20111083984375,canonical,0.03573155030608177,0.46115422972532116,0.0,teacher_one_step_output,0.6538264808096734,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,302.9526672363281,-9.621103286743164,302.9526672363281,-9.621103286743164,13,302.9526672363281,-9.621103286743164,,0.0,no_softclip,1.8976857662200928,2.814195030432769e-08,0.0,teacher_one_step_output,0.999999999634338,1.0
Bcc1,3.5904364086375775e+24,0.9939787266793079,1.8860313833224362e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,14,9.311968803405762,-17.094953536987305,5.9399999999999995,0.01966094970703125,canonical,2.089942019337422e+22,0.12473380232212235,0.0,teacher_one_step_output,0.9633289925268892,1.0
Bcc2,0.41244909912530336,0.0006977780865285217,21.179574558272357,0.0,27.264747619628906,-27.169294357299805,27.264747619628906,-27.169294357299805,14,27.264747619628906,-27.169294357299805,,0.0,no_softclip,1.5523136854171753,2.594249063282478e-09,0.0,teacher_one_step_output,0.9999999999997143,1.0
Bcc3,0.7405873313692146,0.00039003361557828943,30.08502994009377,0.0,280.0308532714844,-290.9616394042969,280.0308532714844,-290.9616394042969,14,280.0308532714844,-290.9616394042969,,0.0,no_softclip,27.23202133178711,8.665369625716949e-10,0.0,teacher_one_step_output,1.0000000000000338,1.0
rho,2.6421994096051376e+17,0.0060759494348791975,7.105102608118017e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,14,11.34714412689209,-8.87665843963623,5.9399999999999995,0.06793212890625,canonical,2142828977192960.0,0.133805801703952,0.0,teacher_one_step_output,0.9280338172433998,1.0
press,1.4127453480028846e+17,0.0005730139394089224,2.5361135254903634e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,14,15.517875671386719,-6.5306925773620605,5.9399999999999995,0.013324737548828125,canonical,1292139837259776.0,0.14775010337399527,0.0,teacher_one_step_output,0.9476839197144995,1.0
vel1,9.113890089564723,0.19409056352427256,23.82671287089391,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,14,14.010651588439941,-7.733394145965576,5.9399999999999995,0.0110626220703125,canonical,3.1266329288482666,0.09341325705679286,0.0,teacher_one_step_output,0.9759718694775026,1.0
vel2,0.11302976847024282,0.0023210017731765654,1.1148241975479274,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,14,17.97841453552246,-31.418622970581055,5.9399999999999995,0.20283126831054688,canonical,0.03573155030608177,0.4633220012991357,0.0,teacher_one_step_output,0.6511582432666357,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,298.87408447265625,-9.38931655883789,298.87408447265625,-9.38931655883789,14,298.87408447265625,-9.38931655883789,,0.0,no_softclip,1.8721965551376343,2.8063537906345546e-08,0.0,teacher_one_step_output,0.9999999999684999,1.0
Bcc1,3.739483118067637e+24,0.9647525477066538,1.9643245877055493e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,15,11.223891258239746,-17.160511016845703,5.9399999999999995,0.020111083984375,canonical,2.089942019337422e+22,0.12605934447858957,0.0,teacher_one_step_output,0.9619219068293312,1.0
Bcc2,0.41202360684009925,0.0007001403816363393,21.15772520620064,0.0,26.96561622619629,-27.165407180786133,26.96561622619629,-27.165407180786133,15,26.96561622619629,-27.165407180786133,,0.0,no_softclip,1.5507112741470337,2.5683164374173253e-09,0.0,teacher_one_step_output,1.0000000000015374,1.0
Bcc3,0.8554597873165093,0.00039644216543916464,34.75151710518885,0.0,273.4185791015625,-296.2657775878906,273.4185791015625,-296.2657775878906,15,273.4185791015625,-296.2657775878906,,0.0,no_softclip,31.457529067993164,9.164674143283074e-10,0.0,teacher_one_step_output,0.9999999999997136,1.0
rho,2.8372053306649574e+17,0.0062888635588354514,7.629490386452901e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,15,11.561918258666992,-22.48419761657715,5.9399999999999995,0.06828689575195312,canonical,2142828977192960.0,0.1511028039533794,0.0,teacher_one_step_output,0.9221934155729814,1.0
press,1.783516141618804e+17,0.0005613758955214056,3.2017089393244273e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,15,29.952116012573242,-5.779468536376953,5.9399999999999995,0.01458740234375,canonical,1292139837259776.0,0.19148534043851664,0.0,teacher_one_step_output,0.9329438851921575,1.0
vel1,9.206052632589888,0.194222132819394,24.067656137548653,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,15,17.33274269104004,-7.941824913024902,5.9399999999999995,0.01165008544921875,canonical,3.1266329288482666,0.1229286417895081,0.0,teacher_one_step_output,0.9673464167886202,1.0
vel2,0.11290660898320042,0.0023205912001725178,1.1136094628973066,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,15,17.91451072692871,-31.763425827026367,5.9399999999999995,0.20361328125,canonical,0.03573155030608177,0.46446928186448116,0.0,teacher_one_step_output,0.6499563811593626,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,308.3921813964844,-10.155062675476074,308.3921813964844,-10.155062675476074,15,308.3921813964844,-10.155062675476074,,0.0,no_softclip,1.9316803216934204,2.82077494303862e-08,0.0,teacher_one_step_output,1.0000000001478127,1.0
Bcc1,3.1953310139511527e+24,0.9503434245211458,1.6784852554183465e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,16,11.313849449157715,-17.193387985229492,5.9399999999999995,0.020175933837890625,canonical,2.089942019337422e+22,0.12508744286927445,0.0,teacher_one_step_output,0.962021402766543,1.0
Bcc2,0.4184627199277062,0.0007042742020507921,21.488378554740713,0.0,27.269235610961914,-27.22380828857422,27.269235610961914,-27.22380828857422,16,27.269235610961914,-27.22380828857422,,0.0,no_softclip,1.5749614238739014,2.58505658381934e-09,0.0,teacher_one_step_output,1.0000000000003124,1.0
Bcc3,0.7739909866180805,0.0004037394599577808,31.44199342799563,0.0,270.6642761230469,-292.5844421386719,270.6642761230469,-292.5844421386719,16,270.6642761230469,-292.5844421386719,,0.0,no_softclip,28.460752487182617,9.335478041497758e-10,0.0,teacher_one_step_output,0.999999999999637,1.0
rho,2.818374301860388e+17,0.006429308569713253,7.57885212221497e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,16,11.680706024169922,-22.722810745239258,5.9399999999999995,0.06847763061523438,canonical,2142828977192960.0,0.15060498134554504,0.0,teacher_one_step_output,0.9221945846545414,1.0
press,1.2836734569832994e+17,0.0005630940479293539,2.3044079537550671e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,16,28.617839813232422,-7.414376735687256,5.9399999999999995,0.015380859375,canonical,1292139837259776.0,0.19114444207254094,0.0,teacher_one_step_output,0.9330411885667591,1.0
vel1,9.128645487184182,0.1943176801912327,23.86528834403652,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,16,18.42524528503418,-8.009347915649414,5.9399999999999995,0.011962890625,canonical,3.1266329288482666,0.12375451905251086,0.0,teacher_one_step_output,0.9668251637851355,1.0
vel2,0.11274992687369478,0.002320815100202784,1.1120640911836086,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,16,19.4340763092041,-32.272254943847656,5.9399999999999995,0.20430755615234375,canonical,0.03573155030608177,0.4657758523034229,0.0,teacher_one_step_output,0.6487172283145652,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,302.8544616699219,-8.9680757522583,302.8544616699219,-8.9680757522583,16,302.8544616699219,-8.9680757522583,,0.0,no_softclip,1.8970720767974854,2.807121854704416e-08,0.0,teacher_one_step_output,1.0000000000445162,1.0
Bcc1,3.692595846576768e+24,0.9614569157396007,1.93969502866437e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,17,8.516672134399414,-18.157154083251953,5.9399999999999995,0.020923614501953125,canonical,2.089942019337422e+22,0.13186136912970986,0.0,teacher_one_step_output,0.9598341386937129,1.0
Bcc2,0.4263589441558767,0.0007053058167940565,21.893855667247553,0.0,27.214616775512695,-27.29421043395996,27.214616775512695,-27.29421043395996,17,27.214616775512695,-27.29421043395996,,0.0,no_softclip,1.6046992540359497,2.567841808664007e-09,0.0,teacher_one_step_output,1.0000000000000413,1.0
Bcc3,0.8312477723269901,0.0004112663341899276,33.76794749088967,0.0,274.7731018066406,-295.20965576171875,274.7731018066406,-295.20965576171875,17,274.7731018066406,-295.20965576171875,,0.0,no_softclip,30.566905975341797,9.273032867144061e-10,0.0,teacher_one_step_output,1.0000000000002824,1.0
rho,2.8151485680823424e+17,0.0066612109112693645,7.570177845248526e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,17,11.795225143432617,-8.253292083740234,5.9399999999999995,0.06793975830078125,canonical,2142828977192960.0,0.13668126318514578,0.0,teacher_one_step_output,0.9262108191715993,1.0
press,1.50127686517039e+17,0.0005737997651550288,2.695042364603578e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,17,14.794679641723633,-5.714600086212158,5.9399999999999995,0.014476776123046875,canonical,1292139837259776.0,0.1472947970315836,0.0,teacher_one_step_output,0.946934037128457,1.0
vel1,9.1168800599398,0.19436094358448647,23.834529639026876,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,17,15.308259963989258,-8.1146879196167,5.9399999999999995,0.011165618896484375,canonical,3.1266329288482666,0.10343399522505316,0.0,teacher_one_step_output,0.9738809154539213,1.0
vel2,0.11246262933507882,0.00232245170477398,1.109230446098072,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,17,18.149402618408203,-32.77950668334961,5.9399999999999995,0.2052001953125,canonical,0.03573155030608177,0.46890612720581276,0.0,teacher_one_step_output,0.6462953245154582,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,303.0956726074219,-9.0506591796875,303.0956726074219,-9.0506591796875,17,303.0956726074219,-9.0506591796875,,0.0,no_softclip,1.8985795974731445,2.8293465779446653e-08,0.0,teacher_one_step_output,0.9999999997466166,1.0
Bcc1,3.2664608478361543e+24,0.9246662644518251,1.7158492646164737e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,18,8.246508598327637,-19.71823501586914,5.9399999999999995,0.02079010009765625,canonical,2.089942019337422e+22,0.13755728044646237,0.0,teacher_one_step_output,0.9583994963293014,1.0
Bcc2,0.5603105237033167,0.0007058812870411955,28.772371033725427,0.0,29.331867218017578,-27.56938934326172,29.331867218017578,-27.56938934326172,18,29.331867218017578,-27.56938934326172,,0.0,no_softclip,2.10917067527771,2.502128395107004e-09,0.0,teacher_one_step_output,1.0000000000004,1.0
Bcc3,0.7506205321529762,0.00041518155934818976,30.492610698214992,0.0,284.3298034667969,-291.4566345214844,284.3298034667969,-291.4566345214844,18,284.3298034667969,-291.4566345214844,,0.0,no_softclip,27.601085662841797,9.195853441052152e-10,0.0,teacher_one_step_output,0.9999999999998941,1.0
rho,2.83233237131301e+17,0.0064820674948550885,7.61638657752958e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,18,12.086037635803223,-8.45124626159668,5.9399999999999995,0.0691375732421875,canonical,2142828977192960.0,0.1393227624394581,0.0,teacher_one_step_output,0.92438778834908,1.0
press,1.764745408255773e+17,0.0005688450377556103,3.16801234224651e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,18,15.70391845703125,-5.660542964935303,5.9399999999999995,0.014331817626953125,canonical,1292139837259776.0,0.15156137389291943,0.0,teacher_one_step_output,0.9448835640738901,1.0
vel1,9.198071352940174,0.19438996042808676,24.046790441705582,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,18,14.789685249328613,-8.285665512084961,5.9399999999999995,0.01126861572265625,canonical,3.1266329288482666,0.09477123894905586,0.0,teacher_one_step_output,0.9758079073428153,1.0
vel2,0.11295030862705391,0.0023211846854660255,1.1140404769660022,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,18,18.31842041015625,-33.266292572021484,5.9399999999999995,0.2046966552734375,canonical,0.03573155030608177,0.47219628899717064,0.0,teacher_one_step_output,0.6439194430954589,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,296.8190002441406,-9.214508056640625,296.8190002441406,-9.214508056640625,18,296.8190002441406,-9.214508056640625,,0.0,no_softclip,1.8593531847000122,2.7880459219274724e-08,0.0,teacher_one_step_output,1.0000000002836702,1.0
Bcc1,3.728057622792593e+24,0.8929848498017516,1.9583228541539133e+24,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,19,8.624028205871582,-20.477197647094727,5.9399999999999995,0.020931243896484375,canonical,2.089942019337422e+22,0.14989733125592616,0.0,teacher_one_step_output,0.9551370799574439,1.0
Bcc2,1.52057141132036,0.0007138296370213262,78.08249707790726,0.0,33.09172821044922,-27.529701232910156,33.09172821044922,-27.529701232910156,19,33.09172821044922,-27.529701232910156,,0.0,no_softclip,5.725584030151367,2.544661006760912e-09,0.0,teacher_one_step_output,0.9999999999990778,1.0
Bcc3,0.9621601679409572,0.00041550085183654414,39.08602839067228,0.0,300.5894775390625,-289.677001953125,300.5894775390625,-289.677001953125,19,300.5894775390625,-289.677001953125,,0.0,no_softclip,35.3824348449707,9.270138405635994e-10,0.0,teacher_one_step_output,0.9999999999996257,1.0
rho,2.796080001331987e+17,0.006275973924615805,7.51890082094124e+16,0.0,5.940000057220459,-3.685283899307251,5.940000057220459,-3.685283899307251,19,12.22697925567627,-10.343786239624023,5.9399999999999995,0.07060623168945312,canonical,2142828977192960.0,0.14194930971003836,0.0,teacher_one_step_output,0.9224873151524963,1.0
press,1.710239316202507e+17,0.000562090359738786,3.0701648161701903e+18,0.0,5.940000057220459,-4.025568962097168,5.940000057220459,-4.025568962097168,19,14.994461059570312,-6.060276031494141,5.9399999999999995,0.0146484375,canonical,1292139837259776.0,0.15231402927280704,0.0,teacher_one_step_output,0.9441672541676476,1.0
vel1,9.179261688905164,0.194554093087379,23.99761577976037,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,19,15.333165168762207,-8.40320873260498,5.9399999999999995,0.01177215576171875,canonical,3.1266329288482666,0.10872767914801913,0.0,teacher_one_step_output,0.9718435885359259,1.0
vel2,0.1129547696861191,0.0023187270027360284,1.1140844768490408,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,19,18.377071380615234,-33.359230041503906,5.9399999999999995,0.2065277099609375,canonical,0.03573155030608177,0.4735897267760469,0.0,teacher_one_step_output,0.6430099653736968,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,312.6346130371094,-9.012646675109863,312.6346130371094,-9.012646675109863,19,312.6346130371094,-9.012646675109863,,0.0,no_softclip,1.9581935405731201,2.74755294687822e-08,0.0,teacher_one_step_output,0.999999999788752,1.0
