absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,state_l2_mean,state_l2_median
0.04937584148886843,0.04582799751035658,rho,Anisotropic spherical DISCO3D LocalNO,42,middle,0.0426652528880444,0.053395490715949616,1.0031393207955321,1.0064870785804731,0.13614253937849613,0.12832650346124452
0.12547109715375382,0.11775422723725187,vel1,Anisotropic spherical DISCO3D LocalNO,42,middle,0.021867371604966625,-0.009046681261223703,1.0039765046063867,1.0068602295969824,0.09335644117745778,0.08937758961697029
0.39478854484099296,0.3359474008505663,vel2,Anisotropic spherical DISCO3D LocalNO,42,middle,0.21381866964963678,0.18132585292219694,1.0649670616935738,1.039419891906706,0.2427452473340127,0.21145111752937473
0.2385436906643718,0.2021774098836216,vel3,Anisotropic spherical DISCO3D LocalNO,42,middle,0.06821847170028911,0.062225615802620586,1.175058000683315,1.1677363633224647,0.14684726294176578,0.13014595717996869
0.0493074813715381,0.04440557077851068,ALL,Anisotropic spherical DISCO3D LocalNO,42,outer,0.0011129504584256953,0.0006297325453113456,4.3873299068096605,4.268678499664331,0.21520603251684212,0.21028466417116443
0.009761318498017387,0.009249707078232593,Bcc1,Anisotropic spherical DISCO3D LocalNO,42,outer,0.0013351295658417918,0.0013454169873847138,1.7687373045268502,1.5694766384176781,0.034582973402620946,0.03692577823410374
0.09112638023847522,0.08799118898678197,Bcc2,Anisotropic spherical DISCO3D LocalNO,42,outer,0.002759339461879209,0.0009624027469718254,10.061980275190159,7.658483994117413,1.766864357998606,1.6423064411284436
0.07254700147694393,0.07480060873381891,Bcc3,Anisotropic spherical DISCO3D LocalNO,42,outer,0.0002579198292884595,0.0007260074018966077,6.806935414849936,5.935015639886654,0.2956662414006531,0.3053150295106615
0.024697197595039348,0.01981500669785903,press,Anisotropic spherical DISCO3D LocalNO,42,outer,0.006646439839650895,0.008514691656943699,1.054308411989398,1.025331531039606,0.0609356113737378,0.04647163261218763
0.010988749838778896,0.010595784692904947,rho,Anisotropic spherical DISCO3D LocalNO,42,outer,0.027630006524835965,0.03582841813580147,1.0546825369497375,1.028846326370398,0.02098023496719557,0.020203041674166027
0.0429217182950026,0.03343168748673264,vel1,Anisotropic spherical DISCO3D LocalNO,42,outer,0.018437069699579624,-0.011908661374368138,1.0294519459929075,1.0108370775793087,0.03933675816817499,0.026983839087111446
0.09111506215981219,0.06859040836019999,vel2,Anisotropic spherical DISCO3D LocalNO,42,outer,5.3279009105276336e-05,0.00017005589188762312,6.284959836942427,4.4934690923943315,0.2857188277556209,0.20315000208998685
0.051302422870235266,0.040811499086457044,vel3,Anisotropic spherical DISCO3D LocalNO,42,outer,-0.0010021014518019071,0.00036680273859832107,1.4758505519409733,1.2704144364936443,0.16289144200464667,0.15563120656408655
3.497335478922949,3.414092506129683,ALL,Differential LocalNO,42,inner,0.7417135896630269,0.7549659120810932,0.6815774762906938,0.6917906650317487,0.24089911450410778,0.2385301776995018
