Z,basis,near_zero,near_zero_threshold,positive_support_count,r,r_index,theta,theta_index
11.174443976161077,0,False,6.534747158743004e-09,1,61.52915058172892,49,0.12271846644580364,2
14.260883136169147,0,False,6.534747158743004e-09,1,66.74023821837727,50,0.12271846644580364,2
18.199812738543102,0,False,6.534747158743004e-09,1,72.39266843980191,51,0.12271846644580364,2
23.226695047934868,0,False,6.534747158743004e-09,1,78.5238198684169,52,0.12271846644580364,2
29.642028223030298,0,False,6.534747158743004e-09,1,85.17423683387099,53,0.12271846644580364,2
37.829309566495745,0,False,6.534747158743004e-09,1,92.38789748625364,54,0.12271846644580364,2
48.277960317368255,0,False,6.534747158743004e-09,1,100.21250461660972,55,0.12271846644580364,2
61.612582389546795,0,False,6.534747158743004e-09,1,108.69980110791299,56,0.12271846644580364,2
78.63029597261259,0,False,6.534747158743004e-09,1,117.90591210252481,57,0.12271846644580364,2
100.34838997090276,0,False,6.534747158743004e-09,1,127.89171614883756,58,0.12271846644580364,2
128.06513374005013,0,False,6.534747158743004e-09,1,138.72324778143664,59,0.12271846644580364,2
163.43738533934123,0,False,6.534747158743004e-09,1,150.47213419697917,60,0.12271846644580364,2
208.57963558434787,0,False,6.534747158743004e-09,1,163.21606891345826,61,0.12271846644580364,2
266.1904085786132,0,False,6.534747158743004e-09,1,177.0393255450854,62,0.12271846644580364,2
339.71357472524966,0,False,6.534747158743004e-09,1,192.03331509030292,63,0.12271846644580364,2
0.00010073989879848904,0,False,6.534747158743004e-09,1,1.1456345721309733,0,0.1718058530241251,3
0.0001285647793285826,0,False,6.534747158743004e-09,1,1.2426617876622312,1,0.1718058530241251,3
0.0001640750356208916,0,False,6.534747158743004e-09,1,1.3479065280332274,2,0.1718058530241251,3
0.0002093934081681413,0,False,6.534747158743004e-09,1,1.4620647599799128,3,0.1718058530241251,3
0.00026722894935448077,0,False,6.534747158743004e-09,1,1.5858913937409358,4,0.1718058530241251,3
0.00034103896582912793,0,False,6.534747158743004e-09,1,1.72020527515903,5,0.1718058530241251,3
0.00043523569020031093,0,False,6.534747158743004e-09,1,1.865894600578393,6,0.1718058530241251,3
0.0005554500365188524,0,False,6.534747158743004e-09,1,2.0239227903459005,7,0.1718058530241251,3
0.0007088682063890487,0,False,6.534747158743004e-09,1,2.1953348597566915,8,0.1718058530241251,3
0.0009046612674264772,0,False,6.534747158743004e-09,1,2.3812643295741793,9,0.1718058530241251,3
0.0011545333835053001,0,False,6.534747158743004e-09,1,2.582940721822646,10,0.1718058530241251,3
0.0014734214690323528,0,False,6.534747158743004e-09,1,2.8016976904209168,11,0.1718058530241251,3
0.0018803880913465987,0,False,6.534747158743004e-09,1,3.0389818404236975,12,0.1718058530241251,3
0.002399760997374521,0,False,6.534747158743004e-09,1,3.2963622941908164,13,0.1718058530241251,3
0.003062587383435228,0,False,6.534747158743004e-09,1,3.575541067743924,14,0.1718058530241251,3
0.00390848984187938,0,False,6.534747158743004e-09,1,3.8783643259278544,15,0.1718058530241251,3
0.004988034929778614,0,False,6.534747158743004e-09,1,4.206834590805233,16,0.1718058530241251,3
0.006365755948524636,0,False,6.534747158743004e-09,1,4.5631239840165145,17,0.1718058530241251,3
0.008124010630770626,0,False,6.534747158743004e-09,1,4.949588590675056,18,0.1718058530241251,3
0.010367904340437441,0,False,6.534747158743004e-09,1,5.368784039783396,19,0.1718058530241251,3
0.013231573085997414,0,False,6.534747158743004e-09,1,5.823482404201546,20,0.1718058530241251,3
0.016886201934489,0,False,6.534747158743004e-09,1,6.316690531924104,21,0.1718058530241251,3
0.02155025815290995,0,False,6.534747158743004e-09,1,6.851669929888003,22,0.1718058530241251,3
0.027502550796134055,0,False,6.534747158743004e-09,1,7.431958331799358,23,0.1718058530241251,3
0.03509889742048385,0,False,6.534747158743004e-09,1,8.061393092604032,24,0.1718058530241251,3
0.04479339422970281,0,False,6.534747158743004e-09,1,8.744136564305812,25,0.1718058530241251,3
0.057165561145137066,0,False,6.534747158743004e-09,1,9.484703620938475,26,0.1718058530241251,3
0.07295498448455208,0,False,6.534747158743004e-09,1,10.287991514709972,27,0.1718058530241251,3
0.0931055281278217,0,False,6.534747158743004e-09,1,11.159312260752715,28,0.1718058530241251,3
0.11882175603499846,0,False,6.534747158743004e-09,1,12.104427764635117,29,0.1718058530241251,3
0.15164093895539385,0,False,6.534747158743004e-09,1,13.12958792492707,30,0.1718058530241251,3
0.19352494976172932,0,False,6.534747158743004e-09,1,14.241571962785574,31,0.1718058530241251,3
0.24697754075036726,0,False,6.534747158743004e-09,1,15.447733251866454,32,0.1718058530241251,3
0.3151940135377937,0,False,6.534747158743004e-09,1,16.756047945015283,33,0.1718058530241251,3
0.40225222855578885,0,False,6.534747158743004e-09,1,18.17516771929809,34,0.1718058530241251,3
0.5133563723560246,0,False,6.534747158743004e-09,1,19.714476988166325,35,0.1718058530241251,3
