channel,display_name,radial_index,region,sample_count,skill_mean,skill_median,variant
aggregate_focus,W2,15,inner,126,-4.580902623069003,-0.6864975410202392,mixed_basis_boundary
aggregate_focus,W2,16,inner,126,-5.6495372470485234,-0.519437254751604,mixed_basis_boundary
aggregate_focus,W2,17,inner,126,-4.328156789886318,-0.7485652990750136,mixed_basis_boundary
aggregate_focus,W2,18,inner,126,-11.90807209012919,-1.055176604012622,mixed_basis_boundary
aggregate_focus,W2,19,inner,126,-3.208515630035937,-1.123908808903049,mixed_basis_boundary
aggregate_focus,W2,20,inner,126,-5.361856976145782,-0.837023023188018,mixed_basis_boundary
aggregate_focus,W2,21,middle,126,-6.182035884370574,-0.665991964878819,mixed_basis_boundary
aggregate_focus,W2,22,middle,126,-8.286154945340149,-1.0502921931154736,mixed_basis_boundary
aggregate_focus,W2,23,middle,126,-9.850552666323056,-1.1408873746649169,mixed_basis_boundary
aggregate_focus,W2,24,middle,126,-8.551785576233735,-1.380951971203896,mixed_basis_boundary
aggregate_focus,W2,25,middle,126,-14.466062598057237,-0.98011571019621,mixed_basis_boundary
aggregate_focus,W2,26,middle,126,-4.52074496070247,-1.1678561891409311,mixed_basis_boundary
aggregate_focus,W2,27,middle,126,-5.65738522652504,-0.9775100485977819,mixed_basis_boundary
aggregate_focus,W2,28,middle,126,-5.096789543180875,-1.2234220322498082,mixed_basis_boundary
aggregate_focus,W2,29,middle,126,-23.432594113831264,-1.4027012633122593,mixed_basis_boundary
aggregate_focus,W2,30,middle,126,-8.472671634902978,-1.7016586946762224,mixed_basis_boundary
aggregate_focus,W2,31,middle,126,-23.00583622133698,-2.140672467909956,mixed_basis_boundary
aggregate_focus,W2,32,middle,126,-9.826833061997831,-2.3692638250540945,mixed_basis_boundary
aggregate_focus,W2,33,middle,126,-17.656965984574327,-3.032987876649755,mixed_basis_boundary
aggregate_focus,W2,34,middle,126,-10.68326914586683,-3.256416073143619,mixed_basis_boundary
aggregate_focus,W2,35,middle,126,-10.902790114201686,-3.402535053132453,mixed_basis_boundary
aggregate_focus,W2,36,middle,126,-13.30808120504206,-3.25479108582427,mixed_basis_boundary
aggregate_focus,W2,37,middle,126,-24.222425955010245,-3.6621050297045143,mixed_basis_boundary
aggregate_focus,W2,38,middle,126,-42.99958469454517,-3.6451756640542006,mixed_basis_boundary
aggregate_focus,W2,39,middle,126,-68.0601562674275,-6.101248362989332,mixed_basis_boundary
aggregate_focus,W2,40,middle,126,-34.89325663535727,-7.334521898876894,mixed_basis_boundary
aggregate_focus,W2,41,middle,126,-35.608862791362874,-8.472894317829827,mixed_basis_boundary
aggregate_focus,W2,42,outer,126,-64.24697927524232,-8.241181805643532,mixed_basis_boundary
aggregate_focus,W2,43,outer,126,-112.90277968042847,-11.34499549866722,mixed_basis_boundary
aggregate_focus,W2,44,outer,126,-122.42777508030079,-13.309656785710754,mixed_basis_boundary
aggregate_focus,W2,45,outer,126,-55.32280520317147,-13.208160961644477,mixed_basis_boundary
aggregate_focus,W2,46,outer,126,-466.19432468091594,-16.32992990559162,mixed_basis_boundary
aggregate_focus,W2,47,outer,126,-51.08969833764966,-16.995562864612296,mixed_basis_boundary
aggregate_focus,W2,48,outer,126,-104.0235996883518,-27.334762788616324,mixed_basis_boundary
aggregate_focus,W2,49,outer,126,-100.21653538036722,-24.021704888844553,mixed_basis_boundary
aggregate_focus,W2,50,outer,126,-611.6835305905693,-47.46564914232411,mixed_basis_boundary
aggregate_focus,W2,51,outer,126,-298.1346742879534,-42.57372290909134,mixed_basis_boundary
aggregate_focus,W2,52,outer,126,-202.55372818234505,-33.32847589623108,mixed_basis_boundary
aggregate_focus,W2,53,outer,126,-242.63591089012974,-60.24490584774771,mixed_basis_boundary
aggregate_focus,W2,54,outer,126,-266.9043509563454,-66.6534299739015,mixed_basis_boundary
aggregate_focus,W2,55,outer,126,-425.0224870218953,-47.02325401394813,mixed_basis_boundary
aggregate_focus,W2,56,outer,126,-309.6603442191115,-55.86109459038737,mixed_basis_boundary
aggregate_focus,W2,57,outer,126,-368.78116267771765,-74.24991861175442,mixed_basis_boundary
aggregate_focus,W2,58,outer,126,-382.1584723581107,-70.85617639870905,mixed_basis_boundary
aggregate_focus,W2,59,outer,126,-561.406844303694,-91.95676244035067,mixed_basis_boundary
aggregate_focus,W2,60,outer,126,-18913.869748843546,-99.94398903012677,mixed_basis_boundary
aggregate_focus,W2,61,outer,126,-2532.616081238753,-182.20217065098086,mixed_basis_boundary
aggregate_focus,W2,62,outer,126,-6147.2996591874535,-183.20542834399495,mixed_basis_boundary
aggregate_focus,W2,63,outer,126,-1311.202742233183,-223.34537029429873,mixed_basis_boundary
press,W2,0,inner,42,-1245487037.2959306,-1624.3384222747575,mixed_basis_boundary
press,W2,1,inner,42,-3035589003330.5415,-1308.890702580072,mixed_basis_boundary
press,W2,2,inner,42,-60112.96955772862,-265.4201100844554,mixed_basis_boundary
press,W2,3,inner,42,-1676.777112920357,-163.98533032593247,mixed_basis_boundary
press,W2,4,inner,42,-1219.009733947725,-114.01655258279838,mixed_basis_boundary
press,W2,5,inner,42,-362.0141974609226,-43.00978712824801,mixed_basis_boundary
press,W2,6,inner,42,-137.15201558048946,-31.79097715798305,mixed_basis_boundary
press,W2,7,inner,42,-125.97633100888399,-25.972226376823116,mixed_basis_boundary
press,W2,8,inner,42,-32.30653289397122,-17.1041541263078,mixed_basis_boundary
press,W2,9,inner,42,-12.581867953195063,-9.661947028209628,mixed_basis_boundary
press,W2,10,inner,42,-20.60274483060808,-5.876109153129545,mixed_basis_boundary
press,W2,11,inner,42,-66.1432956412494,-4.732689306761488,mixed_basis_boundary
press,W2,12,inner,42,-14.238409605101321,-3.973151963628468,mixed_basis_boundary
press,W2,13,inner,42,-21.409512207776604,-2.8225183340095157,mixed_basis_boundary
press,W2,14,inner,42,-8.392060274929104,-1.4333713326141229,mixed_basis_boundary
press,W2,15,inner,42,-2.9258733304473585,-1.029038420794141,mixed_basis_boundary
press,W2,16,inner,42,-2.0279089882450094,-0.7604313485130003,mixed_basis_boundary
press,W2,17,inner,42,-1.3873665511776658,-0.7106805956503787,mixed_basis_boundary
press,W2,18,inner,42,-1.3869667518694795,-0.27092988126261686,mixed_basis_boundary
press,W2,19,inner,42,-1.3358002986781077,-0.41700444673382664,mixed_basis_boundary
press,W2,20,inner,42,-0.8361138635816936,-0.5071230763158311,mixed_basis_boundary
press,W2,21,middle,42,-1.890118916215549,-0.4244275455244019,mixed_basis_boundary
press,W2,22,middle,42,-1.8961147984815026,-0.8502555059291351,mixed_basis_boundary
press,W2,23,middle,42,-18.063854366056177,-0.6354607738082726,mixed_basis_boundary
press,W2,24,middle,42,-0.6108754262098782,0.23180364890723837,mixed_basis_boundary
press,W2,25,middle,42,-2.074525857002886,0.08686885434051372,mixed_basis_boundary
press,W2,26,middle,42,-0.703266879663117,0.054878496616081296,mixed_basis_boundary
press,W2,27,middle,42,-0.7733337702490931,-0.008625966735198054,mixed_basis_boundary
press,W2,28,middle,42,-5.15273850420235,-0.043162480889472665,mixed_basis_boundary
press,W2,29,middle,42,-0.2567423154585857,0.038030356002786925,mixed_basis_boundary
press,W2,30,middle,42,-0.15727170110873004,0.15449288378229548,mixed_basis_boundary
press,W2,31,middle,42,0.03121496802300606,0.1469794848591941,mixed_basis_boundary
press,W2,32,middle,42,-2.4836658926101665,0.07501574037456532,mixed_basis_boundary
press,W2,33,middle,42,-1.8851414014581418,-0.03906473519884657,mixed_basis_boundary
press,W2,34,middle,42,-6.7066321099127375,-0.052841151465476965,mixed_basis_boundary
press,W2,35,middle,42,-1.9934626661304395,0.02868287158840699,mixed_basis_boundary
press,W2,36,middle,42,-0.22505464819232446,0.20108586682224033,mixed_basis_boundary
press,W2,37,middle,42,0.21282590636838616,0.2116694435682247,mixed_basis_boundary
press,W2,38,middle,42,-1.099811579980342,0.40294122391464404,mixed_basis_boundary
press,W2,39,middle,42,-8.422927392189077,0.3753283214500953,mixed_basis_boundary
press,W2,40,middle,42,-3.301199607617973,0.08438646588588333,mixed_basis_boundary
press,W2,41,middle,42,-2.771130223762872,0.4035860812849248,mixed_basis_boundary
press,W2,42,outer,42,-3.5266615738526794,0.10892673643520234,mixed_basis_boundary
press,W2,43,outer,42,-4.880409800736345,0.32553478059271435,mixed_basis_boundary
press,W2,44,outer,42,0.18315346041612987,0.412408540172878,mixed_basis_boundary
press,W2,45,outer,42,0.4980643286677817,0.6452916971308168,mixed_basis_boundary
press,W2,46,outer,42,-0.13340579729597904,0.21414778695365144,mixed_basis_boundary
press,W2,47,outer,42,-17.0468754509529,-1.7522932622435368,mixed_basis_boundary
press,W2,48,outer,42,-17.287946901544895,-3.264739508984137,mixed_basis_boundary
press,W2,49,outer,42,-5.42720622913472,-4.6569531945851095,mixed_basis_boundary
press,W2,50,outer,42,-24.658351703251064,-3.443877006821339,mixed_basis_boundary
press,W2,51,outer,42,-9.750445712813983,-2.7830908980020794,mixed_basis_boundary
press,W2,52,outer,42,-24.90129849367313,-4.716670472217064,mixed_basis_boundary
press,W2,53,outer,42,-82.94342441844805,-5.234925183172936,mixed_basis_boundary
press,W2,54,outer,42,-57.405095052139316,-15.161407677350255,mixed_basis_boundary
press,W2,55,outer,42,-6.632344045119541,-5.656472051598628,mixed_basis_boundary
press,W2,56,outer,42,-2.7868286017529664,-2.334172923420713,mixed_basis_boundary
press,W2,57,outer,42,-1.7048343208489811,-1.3340057439374788,mixed_basis_boundary
press,W2,58,outer,42,-1.3244345750118007,-1.1889959150833742,mixed_basis_boundary
press,W2,59,outer,42,-1.4091538686322758,-1.2663656936880359,mixed_basis_boundary
press,W2,60,outer,42,-3.6058225139386444,-1.893456388192828,mixed_basis_boundary
press,W2,61,outer,42,-0.41904959817274734,0.15400040870470688,mixed_basis_boundary
press,W2,62,outer,42,-2.9928392136837796,-1.2220483829364435,mixed_basis_boundary
press,W2,63,outer,42,-5.511794732302601,-4.626626916509277,mixed_basis_boundary
rho,W2,0,inner,42,-305874.16569715564,-3393.889627295339,mixed_basis_boundary
rho,W2,1,inner,42,-6741100746.2321615,-3246.163807793218,mixed_basis_boundary
rho,W2,2,inner,42,-15985.417896628807,-1613.8484694776705,mixed_basis_boundary
rho,W2,3,inner,42,-6708.520178305405,-790.6115093998601,mixed_basis_boundary
rho,W2,4,inner,42,-2839.2731996342386,-381.1616944086643,mixed_basis_boundary
rho,W2,5,inner,42,-711.4035449341904,-281.35774707174664,mixed_basis_boundary
rho,W2,6,inner,42,-388.8326169441307,-193.8945836536896,mixed_basis_boundary
rho,W2,7,inner,42,-275.7037718060928,-176.00429514097954,mixed_basis_boundary
rho,W2,8,inner,42,-340.20114393136765,-111.85753430754721,mixed_basis_boundary
rho,W2,9,inner,42,-205.52496201479352,-65.87730599522109,mixed_basis_boundary
rho,W2,10,inner,42,-126.94743155943718,-46.3040495741406,mixed_basis_boundary
rho,W2,11,inner,42,-219.76649034280126,-48.38782034388893,mixed_basis_boundary
rho,W2,12,inner,42,-86.19819165387855,-48.27872984982356,mixed_basis_boundary
rho,W2,13,inner,42,-68.33415410958872,-45.42894721280278,mixed_basis_boundary
rho,W2,14,inner,42,-44.96322797857362,-33.591863948008324,mixed_basis_boundary
rho,W2,15,inner,42,-401.6315572888965,-27.815066905099904,mixed_basis_boundary
rho,W2,16,inner,42,-58.2921392791914,-18.515618052667563,mixed_basis_boundary
rho,W2,17,inner,42,-49.37740579954303,-16.56574799303943,mixed_basis_boundary
rho,W2,18,inner,42,-31.724317007554788,-11.964688736688341,mixed_basis_boundary
rho,W2,19,inner,42,-64.42189037493247,-8.489643759088418,mixed_basis_boundary
rho,W2,20,inner,42,-33.30121855818693,-6.230018899021314,mixed_basis_boundary
rho,W2,21,middle,42,-8.187304544138565,-4.115276873808627,mixed_basis_boundary
rho,W2,22,middle,42,-7.764446056436345,-2.7461159556567427,mixed_basis_boundary
rho,W2,23,middle,42,-14.981126340945664,-1.4245516495561201,mixed_basis_boundary
rho,W2,24,middle,42,-4.715840799502899,-0.4733568666861099,mixed_basis_boundary
rho,W2,25,middle,42,-1.8806063760908496,0.13062867449005222,mixed_basis_boundary
rho,W2,26,middle,42,-5.810979457755288,-0.2643796499911626,mixed_basis_boundary
rho,W2,27,middle,42,-6.462924262072911,-0.7251552744664139,mixed_basis_boundary
rho,W2,28,middle,42,-5.1507675637198345,-0.8582741177461041,mixed_basis_boundary
rho,W2,29,middle,42,-78.18111516412544,-0.6012478856719404,mixed_basis_boundary
rho,W2,30,middle,42,-1.8778036615691538,-0.9698362819885703,mixed_basis_boundary
rho,W2,31,middle,42,-1.943951809760002,-0.893276208516934,mixed_basis_boundary
rho,W2,32,middle,42,-23.019368907558658,-0.7084632599633769,mixed_basis_boundary
rho,W2,33,middle,42,-12.079765699425487,-1.3939772054966402,mixed_basis_boundary
rho,W2,34,middle,42,-4.78344705118556,-0.797492173697164,mixed_basis_boundary
rho,W2,35,middle,42,-1.5657151977922685,-0.7978455412858304,mixed_basis_boundary
rho,W2,36,middle,42,-2.2140932770864934,-2.45600097466112,mixed_basis_boundary
rho,W2,37,middle,42,-8.02682313919522,-3.4858642581102526,mixed_basis_boundary
rho,W2,38,middle,42,-5.243308032361178,-1.619039329787856,mixed_basis_boundary
rho,W2,39,middle,42,-4.79175726359429,-3.413795069496065,mixed_basis_boundary
rho,W2,40,middle,42,-7.866645979746897,-5.501040792529839,mixed_basis_boundary
rho,W2,41,middle,42,-53.20970773461032,-5.101791552938671,mixed_basis_boundary
rho,W2,42,outer,42,-34.50160231203891,-5.837745225380824,mixed_basis_boundary
rho,W2,43,outer,42,-8.492880659686156,-8.725033426475179,mixed_basis_boundary
rho,W2,44,outer,42,-8.613373602430023,-7.306135999930808,mixed_basis_boundary
rho,W2,45,outer,42,-7.94007915513731,-7.394694162327007,mixed_basis_boundary
rho,W2,46,outer,42,-9.434895315705685,-9.500290591325133,mixed_basis_boundary
rho,W2,47,outer,42,-36.87649930748769,-19.367270743547945,mixed_basis_boundary
rho,W2,48,outer,42,-271.2198831667162,-41.51548861619834,mixed_basis_boundary
rho,W2,49,outer,42,-66.76003977518702,-26.59970797459674,mixed_basis_boundary
rho,W2,50,outer,42,-65.56920084671466,-21.283820611373763,mixed_basis_boundary
rho,W2,51,outer,42,-54.38435208191444,-18.216959586038453,mixed_basis_boundary
rho,W2,52,outer,42,-307.405643087346,-36.71431236236781,mixed_basis_boundary
rho,W2,53,outer,42,-915.2569929148035,-119.86613787700225,mixed_basis_boundary
rho,W2,54,outer,42,-433.12044912354366,-91.86472705036726,mixed_basis_boundary
rho,W2,55,outer,42,-43.265534081857744,-41.24686804719576,mixed_basis_boundary
rho,W2,56,outer,42,-22.913201834859393,-24.784818877777358,mixed_basis_boundary
rho,W2,57,outer,42,-14.776934864447417,-14.299498904731859,mixed_basis_boundary
rho,W2,58,outer,42,-11.871717111752675,-12.224141460415485,mixed_basis_boundary
rho,W2,59,outer,42,-15.072715088380267,-14.08673226380888,mixed_basis_boundary
rho,W2,60,outer,42,-51.29611559640625,-21.799242988414775,mixed_basis_boundary
rho,W2,61,outer,42,-10.55302438113824,-7.194042713836017,mixed_basis_boundary
rho,W2,62,outer,42,-38.93727437182282,-39.311267957852166,mixed_basis_boundary
rho,W2,63,outer,42,-80.4762737973984,-81.91718555195607,mixed_basis_boundary
vel1,W2,0,inner,42,-46.035771865563795,-1.7951601999414681,mixed_basis_boundary
vel1,W2,1,inner,42,-5.827249926115913,-1.7309121970893373,mixed_basis_boundary
vel1,W2,2,inner,42,-10.303733676474263,-2.059087902007372,mixed_basis_boundary
vel1,W2,3,inner,42,-33.3103234229195,-3.1937285693905757,mixed_basis_boundary
vel1,W2,4,inner,42,-16.711294871241716,-2.8239516666591733,mixed_basis_boundary
vel1,W2,5,inner,42,-30.78053483196711,-2.4717261156912835,mixed_basis_boundary
vel1,W2,6,inner,42,-44.349159038988766,-2.352043389815625,mixed_basis_boundary
vel1,W2,7,inner,42,-4.691862472134217,-1.6835656358609834,mixed_basis_boundary
vel1,W2,8,inner,42,-3.746246352595886,-1.7018198556453923,mixed_basis_boundary
vel1,W2,9,inner,42,-6.751292266265236,-1.7264479490758347,mixed_basis_boundary
vel1,W2,10,inner,42,-3.352455268993292,-0.9687513090621914,mixed_basis_boundary
vel1,W2,11,inner,42,-2.06301459586389,-0.6752134747780821,mixed_basis_boundary
vel1,W2,12,inner,42,-1.3902633196932601,-0.4776834827602494,mixed_basis_boundary
vel1,W2,13,inner,42,-3.174402399111705,-0.4592604316221127,mixed_basis_boundary
vel1,W2,14,inner,42,-3.7261324565361966,-0.45445586253530434,mixed_basis_boundary
vel1,W2,15,inner,42,-2.168952938660187,-0.31866110590624497,mixed_basis_boundary
vel1,W2,16,inner,42,-1.6933914203197753,-0.4327393519467677,mixed_basis_boundary
vel1,W2,17,inner,42,-1.7517347742624683,-0.6812675538566619,mixed_basis_boundary
vel1,W2,18,inner,42,-2.2732401503388067,-0.6895594059942438,mixed_basis_boundary
vel1,W2,19,inner,42,-2.458348088894376,-0.8593955922694544,mixed_basis_boundary
vel1,W2,20,inner,42,-1.4294976941126742,-0.8094408340775816,mixed_basis_boundary
vel1,W2,21,middle,42,-2.346042376997601,-0.970662861229529,mixed_basis_boundary
vel1,W2,22,middle,42,-2.068556549009112,-0.8776787826183926,mixed_basis_boundary
vel1,W2,23,middle,42,-1.5672759004866688,-1.1831062302947486,mixed_basis_boundary
vel1,W2,24,middle,42,-5.041227773212604,-0.9127835830687815,mixed_basis_boundary
vel1,W2,25,middle,42,-2.383726228877268,-0.8893299233896428,mixed_basis_boundary
vel1,W2,26,middle,42,-3.161373310254772,-1.262131264330116,mixed_basis_boundary
vel1,W2,27,middle,42,-20.571643698535777,-1.2544820640005356,mixed_basis_boundary
vel1,W2,28,middle,42,-12.917854021892461,-1.175348755701526,mixed_basis_boundary
vel1,W2,29,middle,42,-12.001239893343758,-1.365558529483972,mixed_basis_boundary
vel1,W2,30,middle,42,-16.021995047038676,-1.260938737092084,mixed_basis_boundary
vel1,W2,31,middle,42,-25.99134135695446,-1.0208234841638002,mixed_basis_boundary
vel1,W2,32,middle,42,-4.506702834794664,-1.044653909612525,mixed_basis_boundary
vel1,W2,33,middle,42,-2.2196365712180124,-1.166895772966269,mixed_basis_boundary
vel1,W2,34,middle,42,-2.272846799990439,-1.036971440934115,mixed_basis_boundary
vel1,W2,35,middle,42,-9.88312046410357,-1.0807997883583085,mixed_basis_boundary
vel1,W2,36,middle,42,-3.3202158759207983,-1.0272980409446983,mixed_basis_boundary
vel1,W2,37,middle,42,-1.903240405147439,-1.204145756880896,mixed_basis_boundary
vel1,W2,38,middle,42,-4.373525956177891,-1.1618423283107533,mixed_basis_boundary
vel1,W2,39,middle,42,-1.9893338329988135,-1.0907128731633082,mixed_basis_boundary
vel1,W2,40,middle,42,-2.1275674967489624,-1.149585630077781,mixed_basis_boundary
vel1,W2,41,middle,42,-3.4212602066749134,-1.658305496664811,mixed_basis_boundary
vel1,W2,42,outer,42,-3.0437948516562026,-0.8985429858478916,mixed_basis_boundary
vel1,W2,43,outer,42,-3.91180532353112,-1.3745883917988275,mixed_basis_boundary
vel1,W2,44,outer,42,-6.336514668828921,-1.769446412775605,mixed_basis_boundary
vel1,W2,45,outer,42,-5.313176555154337,-1.8725411512721992,mixed_basis_boundary
vel1,W2,46,outer,42,-7.341201603607378,-1.9915499510194075,mixed_basis_boundary
vel1,W2,47,outer,42,-4.283163260211346,-2.7748701037243864,mixed_basis_boundary
vel1,W2,48,outer,42,-9.008294074669774,-2.8858525912417763,mixed_basis_boundary
vel1,W2,49,outer,42,-47.80773286213838,-3.11720125460609,mixed_basis_boundary
vel1,W2,50,outer,42,-12.500888402748076,-3.990581237178602,mixed_basis_boundary
vel1,W2,51,outer,42,-11.92693144862524,-3.3149613745433877,mixed_basis_boundary
vel1,W2,52,outer,42,-6.236545185922087,-3.881340761883629,mixed_basis_boundary
vel1,W2,53,outer,42,-10.602621202549809,-5.078191307044246,mixed_basis_boundary
vel1,W2,54,outer,42,-16.50207041842478,-5.393930886404219,mixed_basis_boundary
vel1,W2,55,outer,42,-26.424362345029625,-8.246912285259462,mixed_basis_boundary
vel1,W2,56,outer,42,-35.76565855772483,-10.418624763957881,mixed_basis_boundary
vel1,W2,57,outer,42,-23.968849533037016,-12.477337988913607,mixed_basis_boundary
vel1,W2,58,outer,42,-48.640341050528974,-11.0648209204292,mixed_basis_boundary
vel1,W2,59,outer,42,-33.762751104491656,-13.438224437483978,mixed_basis_boundary
vel1,W2,60,outer,42,-39.86688543117265,-19.293406855523454,mixed_basis_boundary
vel1,W2,61,outer,42,-49.99648986557442,-16.838208600414575,mixed_basis_boundary
vel1,W2,62,outer,42,-91.19652561516678,-15.829529097051932,mixed_basis_boundary
vel1,W2,63,outer,42,-147.2301041280908,-14.858431464885356,mixed_basis_boundary
vel2,W2,0,inner,42,-1.4979837404638208,-0.3441277030613453,mixed_basis_boundary
vel2,W2,1,inner,42,-5.989915503925219,-0.14960108903271152,mixed_basis_boundary
vel2,W2,2,inner,42,-1.997134431506657,-0.15986395392185682,mixed_basis_boundary
vel2,W2,3,inner,42,-1.9874915069595496,-0.3620123193836149,mixed_basis_boundary
vel2,W2,4,inner,42,-4.869036812529068,-0.7207525413880346,mixed_basis_boundary
vel2,W2,5,inner,42,-185.7163468671017,-1.8884071827497935,mixed_basis_boundary
vel2,W2,6,inner,42,-8.329432042371517,-1.7451113738087103,mixed_basis_boundary
vel2,W2,7,inner,42,-4.192963769650347,-1.1696456798032637,mixed_basis_boundary
vel2,W2,8,inner,42,-3.464960404584864,-0.7969338955601392,mixed_basis_boundary
vel2,W2,9,inner,42,-2.274903039162445,-1.0377392221540611,mixed_basis_boundary
vel2,W2,10,inner,42,-6.945110146475579,-1.4781286167698346,mixed_basis_boundary
vel2,W2,11,inner,42,-2.9566835083890246,-1.3899987039091914,mixed_basis_boundary
vel2,W2,12,inner,42,-28.25977364601345,-0.6750644020583965,mixed_basis_boundary
vel2,W2,13,inner,42,-1.834743168753602,-0.590158416807993,mixed_basis_boundary
vel2,W2,14,inner,42,-3.192874229535448,-0.7450702542743936,mixed_basis_boundary
vel2,W2,15,inner,42,-9.2439717872842,-1.0716598030515039,mixed_basis_boundary
vel2,W2,16,inner,42,-3.020185283627044,-1.8088151051021475,mixed_basis_boundary
vel2,W2,17,inner,42,-4.54039873671348,-1.8031996048228496,mixed_basis_boundary
vel2,W2,18,inner,42,-8.663812279066187,-1.808117126301813,mixed_basis_boundary
vel2,W2,19,inner,42,-8.430568919345726,-1.9196642029949915,mixed_basis_boundary
vel2,W2,20,inner,42,-15.158176239686119,-3.479417025364971,mixed_basis_boundary
vel2,W2,21,middle,42,-50.77071165561636,-4.887401679992266,mixed_basis_boundary
vel2,W2,22,middle,42,-21.025250338356482,-5.316592818241601,mixed_basis_boundary
vel2,W2,23,middle,42,-23.106015610384574,-5.797240864547846,mixed_basis_boundary
vel2,W2,24,middle,42,-22.278205842289605,-5.529066740798361,mixed_basis_boundary
vel2,W2,25,middle,42,-29.198251929985055,-5.2272928511305485,mixed_basis_boundary
vel2,W2,26,middle,42,-20.135478311836437,-5.5343811879391716,mixed_basis_boundary
vel2,W2,27,middle,42,-29.121254123641318,-6.710535787195944,mixed_basis_boundary
vel2,W2,28,middle,42,-69.88887893299652,-6.767049418480431,mixed_basis_boundary
vel2,W2,29,middle,42,-17.503564748747497,-7.998649750189005,mixed_basis_boundary
vel2,W2,30,middle,42,-687.1984203437205,-8.511794947006361,mixed_basis_boundary
vel2,W2,31,middle,42,-616.6892527335186,-9.441682273968114,mixed_basis_boundary
vel2,W2,32,middle,42,-31.89265253136147,-14.730011303859051,mixed_basis_boundary
vel2,W2,33,middle,42,-58.24315546770669,-16.895927413994983,mixed_basis_boundary
vel2,W2,34,middle,42,-33.62158412683891,-15.02467349885297,mixed_basis_boundary
vel2,W2,35,middle,42,-339.67830086086843,-15.730607521503972,mixed_basis_boundary
vel2,W2,36,middle,42,-56.14322831112907,-19.339898102027128,mixed_basis_boundary
vel2,W2,37,middle,42,-49.19032451295371,-15.163073560413912,mixed_basis_boundary
vel2,W2,38,middle,42,-300.7665775370298,-20.085510467714602,mixed_basis_boundary
vel2,W2,39,middle,42,-55.1906361437582,-22.249836866593583,mixed_basis_boundary
vel2,W2,40,middle,42,-105.92948525576078,-21.179605610711935,mixed_basis_boundary
vel2,W2,41,middle,42,-51.217214362326246,-17.59273272702735,mixed_basis_boundary
vel2,W2,42,outer,42,-34.24844014063687,-21.103374803246922,mixed_basis_boundary
vel2,W2,43,outer,42,-78.97450379642852,-20.80412937269667,mixed_basis_boundary
vel2,W2,44,outer,42,-52.308990058574764,-26.077780701080318,mixed_basis_boundary
vel2,W2,45,outer,42,-101.15359454096073,-15.850787610355363,mixed_basis_boundary
vel2,W2,46,outer,42,-40.85653674675708,-13.041089013918825,mixed_basis_boundary
vel2,W2,47,outer,42,-52.71430134683487,-14.31347993889053,mixed_basis_boundary
vel2,W2,48,outer,42,-42.24908988082758,-17.580653310279878,mixed_basis_boundary
vel2,W2,49,outer,42,-63.457589063492854,-14.97144651168695,mixed_basis_boundary
vel2,W2,50,outer,42,-36.625714543419186,-18.646774231996318,mixed_basis_boundary
vel2,W2,51,outer,42,-10440.656308157058,-13.414404532004827,mixed_basis_boundary
vel2,W2,52,outer,42,-40.982819279992285,-14.944172160283678,mixed_basis_boundary
vel2,W2,53,outer,42,-18.863308636621493,-7.669098759086563,mixed_basis_boundary
vel2,W2,54,outer,42,-15.944649502270822,-8.516707817640588,mixed_basis_boundary
vel2,W2,55,outer,42,-3098.0637545806003,-13.047696727421997,mixed_basis_boundary
vel2,W2,56,outer,42,-249.26197721215618,-13.507503696412474,mixed_basis_boundary
vel2,W2,57,outer,42,-89.5716394514405,-14.492968281000561,mixed_basis_boundary
vel2,W2,58,outer,42,-108.27932974572843,-27.013998681788337,mixed_basis_boundary
vel2,W2,59,outer,42,-140.1929837842847,-35.447933758476445,mixed_basis_boundary
vel2,W2,60,outer,42,-180.3906728506632,-55.12879038388702,mixed_basis_boundary
vel2,W2,61,outer,42,-193.26387575360937,-68.71001876095487,mixed_basis_boundary
vel2,W2,62,outer,42,-124.94531188607505,-76.80396106170085,mixed_basis_boundary
vel2,W2,63,outer,42,-201.62845399150476,-84.6398291325666,mixed_basis_boundary
vel3,W2,0,inner,42,-0.7391725990877969,-0.29396000230597275,mixed_basis_boundary
vel3,W2,1,inner,42,-1.8521318759415024,-0.48764489076363227,mixed_basis_boundary
vel3,W2,2,inner,42,-5.548013770119606,-0.7191250696082667,mixed_basis_boundary
vel3,W2,3,inner,42,-24.00644573770746,-0.7675577429381629,mixed_basis_boundary
vel3,W2,4,inner,42,-7.232362651334352,-1.18056945332765,mixed_basis_boundary
vel3,W2,5,inner,42,-9.678691998490551,-2.6952075401258613,mixed_basis_boundary
vel3,W2,6,inner,42,-995.4908386657416,-1.5886681005998549,mixed_basis_boundary
vel3,W2,7,inner,42,-26.239615524439127,-1.9561456943184103,mixed_basis_boundary
vel3,W2,8,inner,42,-6.371324826290799,-2.227255158802863,mixed_basis_boundary
vel3,W2,9,inner,42,-8.921679912422222,-0.9654718107381078,mixed_basis_boundary
vel3,W2,10,inner,42,-12.6629272165187,-1.1747064762330497,mixed_basis_boundary
vel3,W2,11,inner,42,-13.007855427991764,-0.900192230470924,mixed_basis_boundary
vel3,W2,12,inner,42,-9.824315748412783,-0.8644996805801303,mixed_basis_boundary
vel3,W2,13,inner,42,-8.408531019340508,-0.6897243516246653,mixed_basis_boundary
vel3,W2,14,inner,42,-3.6159854456533185,-0.5248870745107123,mixed_basis_boundary
