axis,boundary_over_interior,boundary_rms,channel,display_name,interior_rms,subject,variant,width
theta,1.8889287687686906,2.6535271213778207,vel3,Stage-T,1.404778817100413,truth_spectral_reconstruction_error,stage_t,2
theta,0.14115782272286392,0.14194921378383363,Bcc1,Stage-T,1.0056064272294951,predicted_residual,stage_t,4
theta,0.14267677183591287,0.14238492977038558,Bcc1,Stage-T,0.99795452292779,prediction_error,stage_t,4
theta,0.1927740459151655,0.15877581976473676,Bcc1,Stage-T,0.8236369113433951,prediction_spectral_reconstruction_error,stage_t,4
theta,0.009242494474899046,0.01252367588372365,Bcc1,Stage-T,1.3550103727663243,truth_residual,stage_t,4
theta,0.10528694658670443,0.12639758323272923,Bcc1,Stage-T,1.2005057353300683,truth_spectral_reconstruction_error,stage_t,4
theta,0.3690289830161311,7.28493821007624,Bcc2,Stage-T,19.740829434412742,predicted_residual,stage_t,4
theta,0.5034797505702295,8.761765345500608,Bcc2,Stage-T,17.402418539330004,prediction_error,stage_t,4
theta,0.2645008706788504,4.030950298201626,Bcc2,Stage-T,15.239837539498662,prediction_spectral_reconstruction_error,stage_t,4
theta,0.3732753598867191,8.22459788728811,Bcc2,Stage-T,22.033594421512568,truth_residual,stage_t,4
theta,0.34426991711967964,6.374028034716878,Bcc2,Stage-T,18.514623897565393,truth_spectral_reconstruction_error,stage_t,4
theta,0.13155009689009894,3.201338004473538,Bcc3,Stage-T,24.335504725230535,predicted_residual,stage_t,4
theta,0.664338289950741,10.841367492019014,Bcc3,Stage-T,16.319046570118477,prediction_error,stage_t,4
theta,0.18839067270152957,3.7629101714178184,Bcc3,Stage-T,19.973972795242673,prediction_spectral_reconstruction_error,stage_t,4
theta,0.4143554056834336,11.435604306627061,Bcc3,Stage-T,27.598540165694935,truth_residual,stage_t,4
theta,0.4758535126914879,11.277361026518944,Bcc3,Stage-T,23.699228282949427,truth_spectral_reconstruction_error,stage_t,4
theta,0.2547180546338131,2.8321265422279627,all,Stage-T,11.118672158121948,predicted_residual,stage_t,4
theta,0.5905472857678765,5.015988624632466,all,Stage-T,8.493796763641507,prediction_error,stage_t,4
theta,0.2205850894479512,1.9666963388232404,all,Stage-T,8.915817219310728,prediction_spectral_reconstruction_error,stage_t,4
theta,0.4037348132909618,5.059802266974562,all,Stage-T,12.532489397509762,truth_residual,stage_t,4
theta,0.43524636298123937,4.64437680849142,all,Stage-T,10.67068493503209,truth_spectral_reconstruction_error,stage_t,4
theta,0.3873270300660528,0.03216832411370125,press,Stage-T,0.08305210227185907,predicted_residual,stage_t,4
theta,0.5672960862415475,0.10950824550712732,press,Stage-T,0.19303543275371743,prediction_error,stage_t,4
theta,0.3583417185635314,0.025337327126552404,press,Stage-T,0.0707071652949621,prediction_spectral_reconstruction_error,stage_t,4
theta,0.5386720992141838,0.10479786554799071,press,Stage-T,0.19454853091680469,truth_residual,stage_t,4
theta,0.577326155883314,0.10094358565279696,press,Stage-T,0.17484672160462295,truth_spectral_reconstruction_error,stage_t,4
theta,0.38923166314922025,0.030156234139634426,rho,Stage-T,0.0774763129382755,predicted_residual,stage_t,4
theta,0.2160668617223319,0.03568722729814321,rho,Stage-T,0.16516751811763233,prediction_error,stage_t,4
theta,0.35145653238601304,0.022219244756864376,rho,Stage-T,0.06322046315662289,prediction_spectral_reconstruction_error,stage_t,4
theta,0.11608691049214023,0.019165550675764368,rho,Stage-T,0.16509656941091552,truth_residual,stage_t,4
theta,0.20576898656849232,0.029004990875853665,rho,Stage-T,0.1409590014489334,truth_spectral_reconstruction_error,stage_t,4
theta,0.3945767896108766,0.03805481557646252,vel1,Stage-T,0.09644463784601062,predicted_residual,stage_t,4
theta,1.0678351237832886,0.24927567557400057,vel1,Stage-T,0.23344022876006254,prediction_error,stage_t,4
theta,0.3270172263875702,0.026439992532838602,vel1,Stage-T,0.08085198698830251,prediction_spectral_reconstruction_error,stage_t,4
theta,1.111761816332749,0.24654791230369827,vel1,Stage-T,0.2217632488197515,truth_residual,stage_t,4
theta,1.2095063290941739,0.22781235525325316,vel1,Stage-T,0.18835151976746323,truth_spectral_reconstruction_error,stage_t,4
theta,0.38217866863461836,0.8234537177901864,vel2,Stage-T,2.1546302433154603,predicted_residual,stage_t,4
theta,0.43645386183268803,0.933171642765244,vel2,Stage-T,2.138076265030208,prediction_error,stage_t,4
theta,0.3655253622014537,0.6192013112477478,vel2,Stage-T,1.694003686962998,prediction_spectral_reconstruction_error,stage_t,4
theta,0.24459875788173682,0.5498849879826401,vel2,Stage-T,2.2481103041762327,truth_residual,stage_t,4
theta,0.256093327314992,0.44054277325794305,vel2,Stage-T,1.7202430765253023,truth_spectral_reconstruction_error,stage_t,4
theta,0.3233699408679698,0.3834281697552661,vel3,Stage-T,1.1857260718979994,predicted_residual,stage_t,4
theta,1.6113967395550213,2.4517068388059626,vel3,Stage-T,1.5214793344331754,prediction_error,stage_t,4
theta,0.32800549910838606,0.3530548064670139,vel3,Stage-T,1.0763685591452556,prediction_spectral_reconstruction_error,stage_t,4
theta,1.6029675655637794,2.453786646780723,vel3,Stage-T,1.5307774776576355,truth_residual,stage_t,4
theta,1.5056275353785256,2.117025537752587,vel3,Stage-T,1.406075199880262,truth_spectral_reconstruction_error,stage_t,4
