axis,channel,display_name,energy_fraction,kind,mode,region,response_squared_sum,retained_high_half,retained_low_half,variant
log_r,press,W1,0.0018378872278267246,mode_energy,47,,,False,False,mixed_basis
log_r,press,W1,0.001761573518210798,mode_energy,48,,,False,False,mixed_basis
log_r,press,W1,0.0016269492679479877,mode_energy,49,,,False,False,mixed_basis
log_r,press,W1,0.0015811938600369078,mode_energy,50,,,False,False,mixed_basis
log_r,press,W1,0.0014785432766057426,mode_energy,51,,,False,False,mixed_basis
log_r,press,W1,0.0014358959257089901,mode_energy,52,,,False,False,mixed_basis
log_r,press,W1,0.0013560323159259257,mode_energy,53,,,False,False,mixed_basis
log_r,press,W1,0.0013203929201271434,mode_energy,54,,,False,False,mixed_basis
log_r,press,W1,0.0012490981477642417,mode_energy,55,,,False,False,mixed_basis
log_r,press,W1,0.0012086328907364172,mode_energy,56,,,False,False,mixed_basis
log_r,press,W1,0.0011282038520328268,mode_energy,57,,,False,False,mixed_basis
log_r,press,W1,0.001060092474375277,mode_energy,58,,,False,False,mixed_basis
log_r,press,W1,0.0009717505744367604,mode_energy,59,,,False,False,mixed_basis
log_r,press,W1,0.0008530681780318782,mode_energy,60,,,False,False,mixed_basis
log_r,press,W1,0.0007296698162723097,mode_energy,61,,,False,False,mixed_basis
log_r,press,W1,0.0005589156224385959,mode_energy,62,,,False,False,mixed_basis
log_r,press,W1,0.00021801930127616348,mode_energy,63,,,False,False,mixed_basis
phi,press,W1,0.22576010079207123,mode_energy,0,,,False,True,mixed_basis
phi,press,W1,0.023852133190034337,mode_energy,1,,,False,True,mixed_basis
phi,press,W1,0.04822034820867193,mode_energy,2,,,True,False,mixed_basis
phi,press,W1,0.20978157995548877,mode_energy,3,,,True,False,mixed_basis
phi,press,W1,0.08542670597296766,mode_energy,4,,,True,False,mixed_basis
phi,press,W1,0.06975753489710346,mode_energy,5,,,False,False,mixed_basis
phi,press,W1,0.08122365544602277,mode_energy,6,,,False,False,mixed_basis
phi,press,W1,0.0428870343540827,mode_energy,7,,,False,False,mixed_basis
phi,press,W1,0.03131453188543352,mode_energy,8,,,False,False,mixed_basis
phi,press,W1,0.029579098388513737,mode_energy,9,,,False,False,mixed_basis
phi,press,W1,0.02952415816732939,mode_energy,10,,,False,False,mixed_basis
phi,press,W1,0.02092495327200587,mode_energy,11,,,False,False,mixed_basis
phi,press,W1,0.01708138113666638,mode_energy,12,,,False,False,mixed_basis
phi,press,W1,0.01628689719877095,mode_energy,13,,,False,False,mixed_basis
phi,press,W1,0.011561278838345661,mode_energy,14,,,False,False,mixed_basis
phi,press,W1,0.008778927162511668,mode_energy,15,,,False,False,mixed_basis
phi,press,W1,0.007684005116255662,mode_energy,16,,,False,False,mixed_basis
phi,press,W1,0.005940313838174204,mode_energy,17,,,False,False,mixed_basis
phi,press,W1,0.0046424977448188505,mode_energy,18,,,False,False,mixed_basis
phi,press,W1,0.003949918255317022,mode_energy,19,,,False,False,mixed_basis
phi,press,W1,0.0034986503245954923,mode_energy,20,,,False,False,mixed_basis
phi,press,W1,0.0030580768483574566,mode_energy,21,,,False,False,mixed_basis
phi,press,W1,0.0025392333891857376,mode_energy,22,,,False,False,mixed_basis
phi,press,W1,0.0025524540814655943,mode_energy,23,,,False,False,mixed_basis
phi,press,W1,0.0021555843393077146,mode_energy,24,,,False,False,mixed_basis
phi,press,W1,0.0019265386263320977,mode_energy,25,,,False,False,mixed_basis
phi,press,W1,0.001825198691292494,mode_energy,26,,,False,False,mixed_basis
phi,press,W1,0.0016504767974356302,mode_energy,27,,,False,False,mixed_basis
phi,press,W1,0.0015665952432297949,mode_energy,28,,,False,False,mixed_basis
phi,press,W1,0.001453282892827857,mode_energy,29,,,False,False,mixed_basis
phi,press,W1,0.001479621302017893,mode_energy,30,,,False,False,mixed_basis
phi,press,W1,0.0014165527096396994,mode_energy,31,,,False,False,mixed_basis
phi,press,W1,0.0007006809337267839,mode_energy,32,,,False,False,mixed_basis
theta,press,W1,0.0659717311659003,mode_energy,0,,,False,True,mixed_basis
theta,press,W1,0.005289001552216376,mode_energy,1,,,False,True,mixed_basis
theta,press,W1,0.12767013478630293,mode_energy,2,,,False,True,mixed_basis
theta,press,W1,0.024317663672698154,mode_energy,3,,,False,True,mixed_basis
theta,press,W1,0.07087520727234359,mode_energy,4,,,True,False,mixed_basis
theta,press,W1,0.04250520599765919,mode_energy,5,,,True,False,mixed_basis
theta,press,W1,0.044772561018421565,mode_energy,6,,,True,False,mixed_basis
theta,press,W1,0.057968636696056335,mode_energy,7,,,True,False,mixed_basis
theta,press,W1,0.039923156312853196,mode_energy,8,,,False,False,mixed_basis
theta,press,W1,0.06777962922101793,mode_energy,9,,,False,False,mixed_basis
theta,press,W1,0.03887664385754254,mode_energy,10,,,False,False,mixed_basis
theta,press,W1,0.06020009254827981,mode_energy,11,,,False,False,mixed_basis
theta,press,W1,0.0360454391012343,mode_energy,12,,,False,False,mixed_basis
theta,press,W1,0.04492483806119285,mode_energy,13,,,False,False,mixed_basis
theta,press,W1,0.028448152448774622,mode_energy,14,,,False,False,mixed_basis
theta,press,W1,0.03081293930326561,mode_energy,15,,,False,False,mixed_basis
theta,press,W1,0.021732070133102334,mode_energy,16,,,False,False,mixed_basis
theta,press,W1,0.02162372521812594,mode_energy,17,,,False,False,mixed_basis
theta,press,W1,0.016243863310185017,mode_energy,18,,,False,False,mixed_basis
theta,press,W1,0.015853740478111018,mode_energy,19,,,False,False,mixed_basis
theta,press,W1,0.013042062379516557,mode_energy,20,,,False,False,mixed_basis
theta,press,W1,0.012144924857155015,mode_energy,21,,,False,False,mixed_basis
theta,press,W1,0.010430431610606538,mode_energy,22,,,False,False,mixed_basis
theta,press,W1,0.00943297661002615,mode_energy,23,,,False,False,mixed_basis
theta,press,W1,0.008404836905394128,mode_energy,24,,,False,False,mixed_basis
theta,press,W1,0.007364326656688812,mode_energy,25,,,False,False,mixed_basis
theta,press,W1,0.006582786900316606,mode_energy,26,,,False,False,mixed_basis
theta,press,W1,0.0058118991353147895,mode_energy,27,,,False,False,mixed_basis
theta,press,W1,0.0053076440851735985,mode_energy,28,,,False,False,mixed_basis
theta,press,W1,0.004630308621449781,mode_energy,29,,,False,False,mixed_basis
theta,press,W1,0.004207730508756187,mode_energy,30,,,False,False,mixed_basis
theta,press,W1,0.0037372028691692602,mode_energy,31,,,False,False,mixed_basis
theta,press,W1,0.0034470755984934687,mode_energy,32,,,False,False,mixed_basis
theta,press,W1,0.00301580929600964,mode_energy,33,,,False,False,mixed_basis
theta,press,W1,0.0028376901957163775,mode_energy,34,,,False,False,mixed_basis
theta,press,W1,0.0025061535517228654,mode_energy,35,,,False,False,mixed_basis
theta,press,W1,0.0023950160744498684,mode_energy,36,,,False,False,mixed_basis
theta,press,W1,0.002116917160108775,mode_energy,37,,,False,False,mixed_basis
theta,press,W1,0.0020503017814659905,mode_energy,38,,,False,False,mixed_basis
theta,press,W1,0.0018278783466317947,mode_energy,39,,,False,False,mixed_basis
theta,press,W1,0.0017706004287828033,mode_energy,40,,,False,False,mixed_basis
theta,press,W1,0.0015991463654496958,mode_energy,41,,,False,False,mixed_basis
theta,press,W1,0.0015672565988866243,mode_energy,42,,,False,False,mixed_basis
theta,press,W1,0.0014216964722090846,mode_energy,43,,,False,False,mixed_basis
theta,press,W1,0.0014010266729266698,mode_energy,44,,,False,False,mixed_basis
theta,press,W1,0.0012849931162556376,mode_energy,45,,,False,False,mixed_basis
theta,press,W1,0.0012630667073591896,mode_energy,46,,,False,False,mixed_basis
theta,press,W1,0.0011709929443613058,mode_energy,47,,,False,False,mixed_basis
theta,press,W1,0.0011532470823916792,mode_energy,48,,,False,False,mixed_basis
theta,press,W1,0.001083161317202051,mode_energy,49,,,False,False,mixed_basis
theta,press,W1,0.0010580830678972157,mode_energy,50,,,False,False,mixed_basis
theta,press,W1,0.0010279438730346176,mode_energy,51,,,False,False,mixed_basis
theta,press,W1,0.0009623865771397604,mode_energy,52,,,False,False,mixed_basis
theta,press,W1,0.0010035653088156364,mode_energy,53,,,False,False,mixed_basis
theta,press,W1,0.0008732978543809344,mode_energy,54,,,False,False,mixed_basis
theta,press,W1,0.001009261093380136,mode_energy,55,,,False,False,mixed_basis
theta,press,W1,0.0007906490987468794,mode_energy,56,,,False,False,mixed_basis
theta,press,W1,0.0010267002310755783,mode_energy,57,,,False,False,mixed_basis
theta,press,W1,0.0006772575751408388,mode_energy,58,,,False,False,mixed_basis
theta,press,W1,0.0011238898283278144,mode_energy,59,,,False,False,mixed_basis
theta,press,W1,0.0004741095995450383,mode_energy,60,,,False,False,mixed_basis
theta,press,W1,0.0013462415969675932,mode_energy,61,,,False,False,mixed_basis
theta,press,W1,0.00017596281917435107,mode_energy,62,,,False,False,mixed_basis
theta,press,W1,0.0016070584710990365,mode_energy,63,,,False,False,mixed_basis
log_r,rho,W1,0.13511416030433532,mode_energy,0,,,False,True,mixed_basis
log_r,rho,W1,0.14607870720814947,mode_energy,1,,,False,True,mixed_basis
log_r,rho,W1,0.0912351120602468,mode_energy,2,,,False,True,mixed_basis
log_r,rho,W1,0.029480152917821596,mode_energy,3,,,False,True,mixed_basis
log_r,rho,W1,0.024832690141614197,mode_energy,4,,,True,False,mixed_basis
log_r,rho,W1,0.024189179030315474,mode_energy,5,,,True,False,mixed_basis
log_r,rho,W1,0.025648438573329654,mode_energy,6,,,True,False,mixed_basis
log_r,rho,W1,0.024646812103401246,mode_energy,7,,,True,False,mixed_basis
log_r,rho,W1,0.02478499658130541,mode_energy,8,,,False,False,mixed_basis
log_r,rho,W1,0.02322168549823892,mode_energy,9,,,False,False,mixed_basis
log_r,rho,W1,0.022252531793554152,mode_energy,10,,,False,False,mixed_basis
log_r,rho,W1,0.020061811821496942,mode_energy,11,,,False,False,mixed_basis
log_r,rho,W1,0.019802172304993104,mode_energy,12,,,False,False,mixed_basis
log_r,rho,W1,0.01832051300328618,mode_energy,13,,,False,False,mixed_basis
log_r,rho,W1,0.017839715865393495,mode_energy,14,,,False,False,mixed_basis
log_r,rho,W1,0.016301550629707694,mode_energy,15,,,False,False,mixed_basis
log_r,rho,W1,0.01563162265082195,mode_energy,16,,,False,False,mixed_basis
log_r,rho,W1,0.014913326524951651,mode_energy,17,,,False,False,mixed_basis
log_r,rho,W1,0.014534100503271205,mode_energy,18,,,False,False,mixed_basis
log_r,rho,W1,0.014052512290493542,mode_energy,19,,,False,False,mixed_basis
log_r,rho,W1,0.013521213769134767,mode_energy,20,,,False,False,mixed_basis
log_r,rho,W1,0.013109362299694527,mode_energy,21,,,False,False,mixed_basis
log_r,rho,W1,0.012635880851549177,mode_energy,22,,,False,False,mixed_basis
log_r,rho,W1,0.011986155131829913,mode_energy,23,,,False,False,mixed_basis
log_r,rho,W1,0.011694483396166357,mode_energy,24,,,False,False,mixed_basis
log_r,rho,W1,0.010797843682381,mode_energy,25,,,False,False,mixed_basis
log_r,rho,W1,0.010638412091432974,mode_energy,26,,,False,False,mixed_basis
log_r,rho,W1,0.009810859295732529,mode_energy,27,,,False,False,mixed_basis
log_r,rho,W1,0.00969664323021399,mode_energy,28,,,False,False,mixed_basis
log_r,rho,W1,0.0089800864973731,mode_energy,29,,,False,False,mixed_basis
log_r,rho,W1,0.008947172187025586,mode_energy,30,,,False,False,mixed_basis
log_r,rho,W1,0.00821330757611908,mode_energy,31,,,False,False,mixed_basis
log_r,rho,W1,0.008127854927148083,mode_energy,32,,,False,False,mixed_basis
log_r,rho,W1,0.007397017895866859,mode_energy,33,,,False,False,mixed_basis
log_r,rho,W1,0.007318407426003189,mode_energy,34,,,False,False,mixed_basis
log_r,rho,W1,0.006724807916499596,mode_energy,35,,,False,False,mixed_basis
log_r,rho,W1,0.006713633456316333,mode_energy,36,,,False,False,mixed_basis
log_r,rho,W1,0.006222722780205863,mode_energy,37,,,False,False,mixed_basis
log_r,rho,W1,0.00624592586573954,mode_energy,38,,,False,False,mixed_basis
log_r,rho,W1,0.005793902250939477,mode_energy,39,,,False,False,mixed_basis
log_r,rho,W1,0.005759643146484741,mode_energy,40,,,False,False,mixed_basis
log_r,rho,W1,0.005344279670469511,mode_energy,41,,,False,False,mixed_basis
log_r,rho,W1,0.005284121457585307,mode_energy,42,,,False,False,mixed_basis
log_r,rho,W1,0.004967894504758484,mode_energy,43,,,False,False,mixed_basis
log_r,rho,W1,0.004901193303731819,mode_energy,44,,,False,False,mixed_basis
log_r,rho,W1,0.0046215220812452435,mode_energy,45,,,False,False,mixed_basis
log_r,rho,W1,0.004577393649311855,mode_energy,46,,,False,False,mixed_basis
log_r,rho,W1,0.004395576521744035,mode_energy,47,,,False,False,mixed_basis
log_r,rho,W1,0.004391750340456071,mode_energy,48,,,False,False,mixed_basis
log_r,rho,W1,0.004230222579149009,mode_energy,49,,,False,False,mixed_basis
log_r,rho,W1,0.004148582365633906,mode_energy,50,,,False,False,mixed_basis
log_r,rho,W1,0.003945534821375972,mode_energy,51,,,False,False,mixed_basis
log_r,rho,W1,0.00387057323312926,mode_energy,52,,,False,False,mixed_basis
log_r,rho,W1,0.0037669900922716743,mode_energy,53,,,False,False,mixed_basis
log_r,rho,W1,0.0037313998666319444,mode_energy,54,,,False,False,mixed_basis
log_r,rho,W1,0.0036607996295458167,mode_energy,55,,,False,False,mixed_basis
log_r,rho,W1,0.0036441118597671284,mode_energy,56,,,False,False,mixed_basis
log_r,rho,W1,0.0035072261574498878,mode_energy,57,,,False,False,mixed_basis
log_r,rho,W1,0.003351330461133282,mode_energy,58,,,False,False,mixed_basis
log_r,rho,W1,0.0031133994575232252,mode_energy,59,,,False,False,mixed_basis
log_r,rho,W1,0.0027018057871999574,mode_energy,60,,,False,False,mixed_basis
log_r,rho,W1,0.0022448827427293872,mode_energy,61,,,False,False,mixed_basis
log_r,rho,W1,0.0016761616798838632,mode_energy,62,,,False,False,mixed_basis
log_r,rho,W1,0.000646120256688675,mode_energy,63,,,False,False,mixed_basis
phi,rho,W1,0.3162066725857708,mode_energy,0,,,False,True,mixed_basis
phi,rho,W1,0.05372637285413723,mode_energy,1,,,False,True,mixed_basis
phi,rho,W1,0.05221234859175987,mode_energy,2,,,True,False,mixed_basis
phi,rho,W1,0.10117549368564845,mode_energy,3,,,True,False,mixed_basis
phi,rho,W1,0.047119444727228864,mode_energy,4,,,True,False,mixed_basis
phi,rho,W1,0.03806376994370332,mode_energy,5,,,False,False,mixed_basis
phi,rho,W1,0.04173009612128353,mode_energy,6,,,False,False,mixed_basis
phi,rho,W1,0.030582174161214906,mode_energy,7,,,False,False,mixed_basis
phi,rho,W1,0.026987230045008283,mode_energy,8,,,False,False,mixed_basis
phi,rho,W1,0.02970106131902635,mode_energy,9,,,False,False,mixed_basis
phi,rho,W1,0.03400761926661059,mode_energy,10,,,False,False,mixed_basis
phi,rho,W1,0.028853442994595163,mode_energy,11,,,False,False,mixed_basis
phi,rho,W1,0.02417603595131909,mode_energy,12,,,False,False,mixed_basis
phi,rho,W1,0.02277897704566496,mode_energy,13,,,False,False,mixed_basis
phi,rho,W1,0.017039025288718864,mode_energy,14,,,False,False,mixed_basis
phi,rho,W1,0.014208162041650955,mode_energy,15,,,False,False,mixed_basis
phi,rho,W1,0.013675388419198867,mode_energy,16,,,False,False,mixed_basis
phi,rho,W1,0.010931902852410538,mode_energy,17,,,False,False,mixed_basis
phi,rho,W1,0.00979232932333703,mode_energy,18,,,False,False,mixed_basis
phi,rho,W1,0.009966443978575212,mode_energy,19,,,False,False,mixed_basis
phi,rho,W1,0.008915706278534385,mode_energy,20,,,False,False,mixed_basis
phi,rho,W1,0.008194545979913674,mode_energy,21,,,False,False,mixed_basis
phi,rho,W1,0.007469702243491896,mode_energy,22,,,False,False,mixed_basis
phi,rho,W1,0.006554313918304019,mode_energy,23,,,False,False,mixed_basis
phi,rho,W1,0.006543544315549376,mode_energy,24,,,False,False,mixed_basis
phi,rho,W1,0.00608265046769089,mode_energy,25,,,False,False,mixed_basis
phi,rho,W1,0.005560961547654937,mode_energy,26,,,False,False,mixed_basis
phi,rho,W1,0.005444226767143981,mode_energy,27,,,False,False,mixed_basis
phi,rho,W1,0.005322209910569442,mode_energy,28,,,False,False,mixed_basis
phi,rho,W1,0.004893715466495369,mode_energy,29,,,False,False,mixed_basis
phi,rho,W1,0.004962234038806284,mode_energy,30,,,False,False,mixed_basis
phi,rho,W1,0.004734709729749587,mode_energy,31,,,False,False,mixed_basis
phi,rho,W1,0.0023874881392333134,mode_energy,32,,,False,False,mixed_basis
theta,rho,W1,0.11643014317445552,mode_energy,0,,,False,True,mixed_basis
theta,rho,W1,0.01456349620741734,mode_energy,1,,,False,True,mixed_basis
theta,rho,W1,0.1477233452620944,mode_energy,2,,,False,True,mixed_basis
theta,rho,W1,0.02194260260899519,mode_energy,3,,,False,True,mixed_basis
theta,rho,W1,0.07906729369286802,mode_energy,4,,,True,False,mixed_basis
theta,rho,W1,0.029013890652844525,mode_energy,5,,,True,False,mixed_basis
theta,rho,W1,0.03828787275860849,mode_energy,6,,,True,False,mixed_basis
theta,rho,W1,0.03168151978955466,mode_energy,7,,,True,False,mixed_basis
theta,rho,W1,0.030604767327093725,mode_energy,8,,,False,False,mixed_basis
theta,rho,W1,0.03321239293567786,mode_energy,9,,,False,False,mixed_basis
theta,rho,W1,0.025650396125747432,mode_energy,10,,,False,False,mixed_basis
theta,rho,W1,0.02792705445515114,mode_energy,11,,,False,False,mixed_basis
theta,rho,W1,0.024543003044570435,mode_energy,12,,,False,False,mixed_basis
theta,rho,W1,0.02634303156048206,mode_energy,13,,,False,False,mixed_basis
theta,rho,W1,0.021521491927769257,mode_energy,14,,,False,False,mixed_basis
theta,rho,W1,0.02078152349790838,mode_energy,15,,,False,False,mixed_basis
theta,rho,W1,0.01900786974202183,mode_energy,16,,,False,False,mixed_basis
theta,rho,W1,0.01916708576303559,mode_energy,17,,,False,False,mixed_basis
theta,rho,W1,0.016672397078147196,mode_energy,18,,,False,False,mixed_basis
theta,rho,W1,0.015723262261886004,mode_energy,19,,,False,False,mixed_basis
theta,rho,W1,0.014684477509801832,mode_energy,20,,,False,False,mixed_basis
theta,rho,W1,0.014296575089937306,mode_energy,21,,,False,False,mixed_basis
theta,rho,W1,0.012862314592726617,mode_energy,22,,,False,False,mixed_basis
theta,rho,W1,0.011998304223200447,mode_energy,23,,,False,False,mixed_basis
theta,rho,W1,0.011005870361359806,mode_energy,24,,,False,False,mixed_basis
theta,rho,W1,0.010781107194582204,mode_energy,25,,,False,False,mixed_basis
theta,rho,W1,0.009701967030966584,mode_energy,26,,,False,False,mixed_basis
theta,rho,W1,0.009137392466016551,mode_energy,27,,,False,False,mixed_basis
theta,rho,W1,0.008469715447814033,mode_energy,28,,,False,False,mixed_basis
theta,rho,W1,0.008197091443472677,mode_energy,29,,,False,False,mixed_basis
theta,rho,W1,0.0074727507977360485,mode_energy,30,,,False,False,mixed_basis
theta,rho,W1,0.007182219028529505,mode_energy,31,,,False,False,mixed_basis
theta,rho,W1,0.0066706654161133895,mode_energy,32,,,False,False,mixed_basis
theta,rho,W1,0.006436894511350143,mode_energy,33,,,False,False,mixed_basis
theta,rho,W1,0.00592789662469835,mode_energy,34,,,False,False,mixed_basis
theta,rho,W1,0.00568922610097238,mode_energy,35,,,False,False,mixed_basis
theta,rho,W1,0.005387827864389936,mode_energy,36,,,False,False,mixed_basis
theta,rho,W1,0.005105022506293731,mode_energy,37,,,False,False,mixed_basis
theta,rho,W1,0.0046854377815278535,mode_energy,38,,,False,False,mixed_basis
theta,rho,W1,0.004607886660054822,mode_energy,39,,,False,False,mixed_basis
theta,rho,W1,0.004269963114876444,mode_energy,40,,,False,False,mixed_basis
theta,rho,W1,0.0041200970613402,mode_energy,41,,,False,False,mixed_basis
theta,rho,W1,0.003796129468295685,mode_energy,42,,,False,False,mixed_basis
theta,rho,W1,0.003774582267488826,mode_energy,43,,,False,False,mixed_basis
theta,rho,W1,0.003504666112970734,mode_energy,44,,,False,False,mixed_basis
theta,rho,W1,0.003426936914637468,mode_energy,45,,,False,False,mixed_basis
theta,rho,W1,0.003186900904360414,mode_energy,46,,,False,False,mixed_basis
theta,rho,W1,0.0031558113099383416,mode_energy,47,,,False,False,mixed_basis
theta,rho,W1,0.0029856187556098045,mode_energy,48,,,False,False,mixed_basis
theta,rho,W1,0.0029100446636242615,mode_energy,49,,,False,False,mixed_basis
theta,rho,W1,0.0027444328919670248,mode_energy,50,,,False,False,mixed_basis
theta,rho,W1,0.002731544153770884,mode_energy,51,,,False,False,mixed_basis
theta,rho,W1,0.0025487887480745023,mode_energy,52,,,False,False,mixed_basis
theta,rho,W1,0.002647660821806258,mode_energy,53,,,False,False,mixed_basis
theta,rho,W1,0.0023040802345446003,mode_energy,54,,,False,False,mixed_basis
theta,rho,W1,0.002654680615545901,mode_energy,55,,,False,False,mixed_basis
theta,rho,W1,0.0020878008764018846,mode_energy,56,,,False,False,mixed_basis
theta,rho,W1,0.0027350477757404528,mode_energy,57,,,False,False,mixed_basis
theta,rho,W1,0.0017402123497918293,mode_energy,58,,,False,False,mixed_basis
theta,rho,W1,0.0030425849651943377,mode_energy,59,,,False,False,mixed_basis
theta,rho,W1,0.0011880533249759258,mode_energy,60,,,False,False,mixed_basis
theta,rho,W1,0.00360696032184007,mode_energy,61,,,False,False,mixed_basis
theta,rho,W1,0.0004314193687238099,mode_energy,62,,,False,False,mixed_basis
theta,rho,W1,0.004240900460607062,mode_energy,63,,,False,False,mixed_basis
log_r,vel1,W1,0.15444603588584643,mode_energy,0,,,False,True,mixed_basis
log_r,vel1,W1,0.07409911880856043,mode_energy,1,,,False,True,mixed_basis
log_r,vel1,W1,0.046971967263555084,mode_energy,2,,,False,True,mixed_basis
log_r,vel1,W1,0.031958173392351005,mode_energy,3,,,False,True,mixed_basis
log_r,vel1,W1,0.03547718564037132,mode_energy,4,,,True,False,mixed_basis
log_r,vel1,W1,0.03482826964300974,mode_energy,5,,,True,False,mixed_basis
log_r,vel1,W1,0.04483968135044139,mode_energy,6,,,True,False,mixed_basis
log_r,vel1,W1,0.04041650120742396,mode_energy,7,,,True,False,mixed_basis
log_r,vel1,W1,0.04452799860068417,mode_energy,8,,,False,False,mixed_basis
log_r,vel1,W1,0.039565321055878115,mode_energy,9,,,False,False,mixed_basis
log_r,vel1,W1,0.0373891494418854,mode_energy,10,,,False,False,mixed_basis
log_r,vel1,W1,0.031753740092478715,mode_energy,11,,,False,False,mixed_basis
log_r,vel1,W1,0.029127570430602618,mode_energy,12,,,False,False,mixed_basis
log_r,vel1,W1,0.024612374932903476,mode_energy,13,,,False,False,mixed_basis
log_r,vel1,W1,0.022130113842981552,mode_energy,14,,,False,False,mixed_basis
log_r,vel1,W1,0.020066246748743837,mode_energy,15,,,False,False,mixed_basis
log_r,vel1,W1,0.01774878422065432,mode_energy,16,,,False,False,mixed_basis
log_r,vel1,W1,0.016543286592977085,mode_energy,17,,,False,False,mixed_basis
log_r,vel1,W1,0.01429741142942745,mode_energy,18,,,False,False,mixed_basis
log_r,vel1,W1,0.013256834853472298,mode_energy,19,,,False,False,mixed_basis
log_r,vel1,W1,0.011493665902256743,mode_energy,20,,,False,False,mixed_basis
log_r,vel1,W1,0.011053597822785746,mode_energy,21,,,False,False,mixed_basis
log_r,vel1,W1,0.010018327981714505,mode_energy,22,,,False,False,mixed_basis
log_r,vel1,W1,0.009748431162424078,mode_energy,23,,,False,False,mixed_basis
log_r,vel1,W1,0.009189783012221587,mode_energy,24,,,False,False,mixed_basis
log_r,vel1,W1,0.00889647884500352,mode_energy,25,,,False,False,mixed_basis
log_r,vel1,W1,0.00854939646922683,mode_energy,26,,,False,False,mixed_basis
log_r,vel1,W1,0.00824341858242277,mode_energy,27,,,False,False,mixed_basis
log_r,vel1,W1,0.007882902770837827,mode_energy,28,,,False,False,mixed_basis
log_r,vel1,W1,0.007447046011191229,mode_energy,29,,,False,False,mixed_basis
log_r,vel1,W1,0.007071691797365007,mode_energy,30,,,False,False,mixed_basis
log_r,vel1,W1,0.006715718900687103,mode_energy,31,,,False,False,mixed_basis
log_r,vel1,W1,0.006504753038233673,mode_energy,32,,,False,False,mixed_basis
log_r,vel1,W1,0.006240890005014305,mode_energy,33,,,False,False,mixed_basis
log_r,vel1,W1,0.005975245958260255,mode_energy,34,,,False,False,mixed_basis
log_r,vel1,W1,0.005739252307715716,mode_energy,35,,,False,False,mixed_basis
log_r,vel1,W1,0.005432865471917459,mode_energy,36,,,False,False,mixed_basis
log_r,vel1,W1,0.0052968373862560475,mode_energy,37,,,False,False,mixed_basis
log_r,vel1,W1,0.005019788034047304,mode_energy,38,,,False,False,mixed_basis
log_r,vel1,W1,0.0049575743423121476,mode_energy,39,,,False,False,mixed_basis
log_r,vel1,W1,0.004650108434617211,mode_energy,40,,,False,False,mixed_basis
log_r,vel1,W1,0.004613260638304532,mode_energy,41,,,False,False,mixed_basis
log_r,vel1,W1,0.004338434330156269,mode_energy,42,,,False,False,mixed_basis
log_r,vel1,W1,0.00432587096218187,mode_energy,43,,,False,False,mixed_basis
log_r,vel1,W1,0.004043260242704171,mode_energy,44,,,False,False,mixed_basis
log_r,vel1,W1,0.004046037477268622,mode_energy,45,,,False,False,mixed_basis
log_r,vel1,W1,0.0037677642521017946,mode_energy,46,,,False,False,mixed_basis
log_r,vel1,W1,0.0037789758787017983,mode_energy,47,,,False,False,mixed_basis
log_r,vel1,W1,0.0035227306289388727,mode_energy,48,,,False,False,mixed_basis
log_r,vel1,W1,0.0034857287901329482,mode_energy,49,,,False,False,mixed_basis
log_r,vel1,W1,0.0032620759321013736,mode_energy,50,,,False,False,mixed_basis
log_r,vel1,W1,0.003237788807846476,mode_energy,51,,,False,False,mixed_basis
log_r,vel1,W1,0.0030251242863891937,mode_energy,52,,,False,False,mixed_basis
log_r,vel1,W1,0.002995854488137622,mode_energy,53,,,False,False,mixed_basis
log_r,vel1,W1,0.0028427723652878403,mode_energy,54,,,False,False,mixed_basis
log_r,vel1,W1,0.002827735987491596,mode_energy,55,,,False,False,mixed_basis
log_r,vel1,W1,0.0027040604014874725,mode_energy,56,,,False,False,mixed_basis
log_r,vel1,W1,0.0026275714693229225,mode_energy,57,,,False,False,mixed_basis
log_r,vel1,W1,0.0024616996013424506,mode_energy,58,,,False,False,mixed_basis
log_r,vel1,W1,0.0023230426629833314,mode_energy,59,,,False,False,mixed_basis
log_r,vel1,W1,0.0020112427213581584,mode_energy,60,,,False,False,mixed_basis
log_r,vel1,W1,0.0017152759166571133,mode_energy,61,,,False,False,mixed_basis
log_r,vel1,W1,0.0013264237486548612,mode_energy,62,,,False,False,mixed_basis
log_r,vel1,W1,0.0005337287396892665,mode_energy,63,,,False,False,mixed_basis
phi,vel1,W1,0.16132224730709366,mode_energy,0,,,False,True,mixed_basis
phi,vel1,W1,0.06843623638473328,mode_energy,1,,,False,True,mixed_basis
phi,vel1,W1,0.11195780336639605,mode_energy,2,,,True,False,mixed_basis
phi,vel1,W1,0.19123917085020128,mode_energy,3,,,True,False,mixed_basis
phi,vel1,W1,0.07783077139756689,mode_energy,4,,,True,False,mixed_basis
phi,vel1,W1,0.06088578595056333,mode_energy,5,,,False,False,mixed_basis
phi,vel1,W1,0.06160992720328173,mode_energy,6,,,False,False,mixed_basis
phi,vel1,W1,0.034467592714965446,mode_energy,7,,,False,False,mixed_basis
phi,vel1,W1,0.02429654631341994,mode_energy,8,,,False,False,mixed_basis
phi,vel1,W1,0.022630414532106916,mode_energy,9,,,False,False,mixed_basis
phi,vel1,W1,0.022666188499067954,mode_energy,10,,,False,False,mixed_basis
phi,vel1,W1,0.017485172049515194,mode_energy,11,,,False,False,mixed_basis
phi,vel1,W1,0.016090683541862997,mode_energy,12,,,False,False,mixed_basis
